rank,sn,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
638,5,股,gǔ,,,量,用于气体、气味、力气等,一股热气｜一股清香｜一股猛劲儿
638,6,股,gǔ,,,量,用于成批的人,几股顽匪｜一股敌军
638,7,股,gǔ,,,名,财物分配或集资中的一份,家产按三股均分｜入股｜股东
638,8,股,gǔ,,,名,指股票,股民｜股市
638,9,股,gǔ,,,名,我国古代数学上指不等腰直角三角形中较长的直角边,勾股形
640,1,副,fù,,,区别,居第二位的；起辅助作用的（跟“正”相对）,副队长｜副手｜副标题
640,2,副,fù,,,名,副职；任副职的人,队副｜营副｜大副
640,3,副,fù,,,区别,附带的；次要的（跟“主”相对）,副产品｜副业
640,4,副,fù,,,区别,次等的,副品｜副伤寒
640,5,副,fù,,,动,彼此相称（chèn）；符合,名实不副
640,6,副,fù,,,量,用于成双成对的东西,两副手套｜一副对联
640,7,副,fù,,,量,用于配套的东西,一副铺板
640,8,副,fù,,,量,用于面部（数词限于“一”）,一副笑脸
640,9,副,fù,,,名,姓,
642,1,份,fèn,,,名,整体中的一部分,股份｜等份｜份额
642,2,份,fèn,,,量,用于整体分成的部分,把蛋糕分成八份儿，每人一份儿。
642,3,份,fèn,,,量,用于经过组合整理的东西,一份礼物｜两份材料｜三份儿客饭
642,4,份,fèn,,,量,用于报刊、文件等,订一份儿报｜一式两份
642,5,份,fèn,,,量,用于模样、状态等,瞧他那份儿德性｜看你这份儿脏样
642,6,份,fèn,,,名,程度,话都说到这份儿上了。
642,7,份,fèn,,,名,用在某些行政区划和时间名词后面，表示划分的单位,省份｜县份｜年份
663,1,搞,gǎo,,,动,做；办；干；弄,这种工作很难搞｜不知下一步该怎么搞｜困难再大也要搞下去｜怎么搞的?
663,2,搞,gǎo,,,动,同宾语结合，表示处置这些宾语的相应动作、行为,搞革命｜搞翻译｜搞阴谋诡计｜搞小动作
663,3,搞,gǎo,,,动,表示设法获得,想办法给我搞张票｜资料一时搞不到
663,4,搞,gǎo,,,动,带上结果补语，表示使出现某种结果,搞活｜搞垮｜搞臭｜搞清楚｜搞彻底
686,1,担,dān,,,动,用肩挑,担水｜肩不能担，手不能提
686,2,担,dān,,,动,担负；承当,担责任｜担风险｜担当｜承担
686,3,担,dàn,,,名,担子,货郎担｜勇挑重担
686,4,担,dàn,,,量,市担,
686,5,担,dàn,,,量,用于成挑的东西，一挑为一担,一担水
702,1,围,wéi,,,动,四面拦起来；环绕,四边围了栏杆｜围墙｜围绕
702,2,围,wéi,,,名,四周,周围｜外围
702,3,围,wéi,,,名,周长,胸围｜腰围
702,4,围,wéi,,,量,两只胳膊合拢起来的长度,这棵古树有五六围粗
702,5,围,wéi,,,量,两只手的拇指和食指张开并相接后的圆周长,腰细两围
709,1,倒,dào,,,动,使上下或前后的位置颠倒（dǎo）,“9”字倒过来就成“6”了｜倒果为因
709,2,倒,dào,,,形,（位置、次序、方向等）相反的,本末倒置｜倒数第一｜倒流
709,3,倒,dào,,,动,使向后退,倒车｜倒退
709,4,倒,dào,,,动,翻转或倾斜容器，使所盛的东西出来,把口袋里的米倒出来｜倒水｜把心里想的全倒出来
709,5,倒,dào,,,副,表示同一般情理或主观意料相反，相当于“反而” “却”等,弟弟倒比哥哥懂事｜没想到十个学生倒有六个不及格
709,6,倒,dào,,,副,用于“得”字后的补语之前，表示同事实相反，有责怪的语气,说得倒轻松，你来试试
709,7,倒,dào,,,副,用在复句的后一个分句里，表示转折,房子不大，摆设倒很讲究
709,8,倒,dào,,,副,用在复句的前一个分句里，表示让步,东西倒挺好，就是贵
709,9,倒,dào,,,副,使语气舒缓,他倒不是故意的｜那倒也不一定
709,10,倒,dào,,,副,表示追问或催促,你倒去不去呀?｜你倒拿个主意呀!
709,11,倒,dǎo,,,动,由直立变为横卧,一进门就倒在床上睡着了｜电线杆子倒了｜跌倒
709,12,倒,dǎo,,,动,垮台；失败,倒台｜倒闭
709,13,倒,dǎo,,,动,使垮台；使失败,倒阁｜倒袁（世凯）
709,14,倒,dǎo,,,动,（人的某些器官）受到损伤或刺激致使功能变差,倒嗓｜倒胃口｜倒牙
709,15,倒,dǎo,,,动,掉转（方向）,屋子小得倒不开身｜倒戈
709,16,倒,dǎo,,,动,转换；更换,两人倒了一下座位｜三班倒｜倒换
709,17,倒,dǎo,,,动,出倒，把货物或店铺作价卖给他人,这批货已经倒了出去｜把铺子倒给别人了
709,18,倒,dǎo,,,动,买进卖出；投机倒把,倒买倒卖｜倒票
710,1,斗,dòu,,,动,对打,搏斗｜格斗｜械斗
710,2,斗,dòu,,,动,一方为制服另一方而争斗,战天斗地｜智斗顽敌
710,3,斗,dòu,,,动,为了一定的目的而努力,奋斗
710,4,斗,dòu,,,动,竞争；争胜,斗智｜斗法｜斗牌
710,5,斗,dòu,,,动,使争斗,斗鸡｜斗蛐蛐儿
710,6,斗,dòu,,,动,〈口〉往一起凑；凑在一起,斗眼｜斗份子
710,7,斗,dòu,,,名,姓,
710,8,斗,dǒu,,,名,古代酒器，圆形或方形，有柄,
710,9,斗,dǒu,,,名,星宿名，二十八宿之一，有星六颗，排列成斗状,气冲斗牛。通称南斗
710,10,斗,dǒu,,,名,指排列成斗状的北斗七星,星移斗转｜斗柄
710,11,斗,dǒu,,,名,旧时量粮食的器具，多为方形，也有鼓形的,车载斗量
710,12,斗,dǒu,,,量,市斗,
710,13,斗,dǒu,,,形,像斗那样大小的，极言其大或小,斗胆｜斗室
710,14,斗,dǒu,,,名,形状像斗的器物,漏斗｜烟斗
710,15,斗,dǒu,,,名,旋转成圆形的指纹,这孩子的拇指是簸，食指是斗。
710,16,斗,dǒu,,,名,姓,
721,1,独,dú,,,形,单一；只有一个,独幕剧｜独身
721,2,独,dú,,,名,孤独没有依靠的人；特指年老无子的人,鳏寡孤独
721,3,独,dú,,,副,单独；独自,独当一面｜独立
721,4,独,dú,,,副,只；仅,别人都懂了，独有他不明白。
721,5,独,dú,,,副,与众不同；特别,独创｜独到之处
721,6,独,dú,,,形,〈口〉不能容人,这人有点儿独，跟谁都合不来。
722,1,掉,diào,,,动,〈文〉摆动；摇动,尾大不掉｜掉舌（指游说）｜掉臂而去
722,2,掉,diào,,,动,〈文〉摆弄；卖弄,掉文｜掉书袋
722,3,掉,diào,,,动,〈文〉回转,汽车掉头｜掉过脸来
722,4,掉,diào,,,动,〈文〉更换,每天掉着花样做饭｜掉过儿
722,5,掉,diào,,,动,往下落,掉雨点儿｜帽子掉了
722,6,掉,diào,,,动,落在后面,永不掉队
722,7,掉,diào,,,动,遗漏；失去,这行掉了几个字｜他像是掉了魂似的
722,8,掉,diào,,,动,用在及物动词后，表示除去,除掉｜忘掉
722,9,掉,diào,,,动,用在不及物动词后，表示离开,跑掉｜死掉｜挥发掉
722,10,掉,diào,,,动,降低；减损,掉价儿｜掉膘｜掉色（shǎi）
727,1,块,kuài,,,名,〈文〉土疙瘩,
727,2,块,kuài,,,名,泛指疙瘩状或团状的东西,冬瓜切片儿还是切块儿?｜豆腐块儿｜块根｜块茎
727,3,块,kuài,,,量,用于块状的东西,一块砖头｜一块香皂
727,4,块,kuài,,,量,用于某些扁状或片状物,两块饼干｜一块布｜一块
727,5,块,kuài,,,量,〈口〉宝地。用于货币，相当于“圆”,一块光洋｜三块五毛
794,1,味,wèi,,,名,舌头品尝东西时产生的酸、甜、苦、辣、咸等感觉,五味俱全｜这道菜味儿不错
794,2,味,wèi,,,动,辨别滋味；体会,回味｜品味｜体味
794,3,味,wèi,,,名,指某种菜肴,野味｜海味
794,4,味,wèi,,,名,鼻子闻东西得到的感觉,剩饭有馊味儿了｜香味儿｜气味
794,5,味,wèi,,,名,情趣；意味,这本书越读越有味儿｜趣味
794,6,味,wèi,,,量,用于菜肴,酒过三巡，菜过五味。
794,7,味,wèi,,,量,用于中草药,处方上有十味药
796,1,汉,hàn,,,名,汉水，水名，长江最大的支流。源出陕西，经湖北流入长江。,
796,2,汉,hàn,,,名,指银河。,银河汉｜河汉｜气冲霄汉
796,3,汉,hàn,,,名,朝代名。,
796,4,汉,hàn,,,名,公元前206年刘邦被封为汉王，统辖汉水流域的汉中以及巴蜀一带，后来称帝，建立汉朝。,
796,5,汉,hàn,,,名,五代之一，公元947—950年，刘知远所建，史称后汉。,
796,6,汉,hàn,,,名,汉族（古代北方民族称汉朝人为汉人）。,汉人｜汉字｜汉语
796,7,汉,hàn,,,名,成年男子。,关西大汉｜男子汉｜汉子
796,8,汉,hàn,,,名,指汉语。,汉译俄｜《英汉大词典》
796,9,汉,hàn,,,名,姓。,
830,1,草,cǎo,,,名,竹木、谷物、菜蔬以外，茎秆不是木质的高等植物的统称,地里长满了草｜草垛
830,2,草,cǎo,,,名,指用作燃料、饲料等的植物的茎、叶,粮草｜草料
830,3,草,cǎo,,,名,指山野、民间,落草为寇
830,4,草,cǎo,,,形,卑贱,草民
830,5,草,cǎo,,,形,不细致；不认真,潦草｜草率
830,6,草,cǎo,,,动,创始,草创
830,7,草,cǎo,,,动,写初稿,草拟
830,8,草,cǎo,,,名,文章的初稿,起草｜诗草
830,9,草,cǎo,,,形,初步的；试行的,草稿｜草案
830,10,草,cǎo,,,名,文字书写形体的名称,真草隶篆｜狂草
830,11,草,cǎo,,,名,拼音字母和某些外文字母的手写体,大草｜小草
830,12,草,cǎo,,,形,雌性的（多指家畜或家禽）,草驴｜草鸡
909,1,堂,táng,,,名,本指正室前面的厅堂；后泛指房屋,升堂入室｜欢聚一堂
909,2,堂,táng,,,名,旧时官府审案办事的地方,公堂｜升堂
909,3,堂,táng,,,名,专门从事某种活动的房屋或场所,礼堂｜课堂｜教堂
909,4,堂,táng,,,名,旧时厅堂的名称；也指某一家或某一族中的某一房,三槐堂
909,5,堂,táng,,,名,堂房,堂兄｜堂姐｜堂叔
909,6,堂,táng,,,量,用于能摆在一间房屋中的成套家具,一堂红木家具
909,7,堂,táng,,,量,用于分节的课,上了四堂课
909,8,堂,táng,,,量,用于过堂（审案）的次数,过了两堂
909,9,堂,táng,,,名,用作商店的牌号，如同仁堂,
909,10,堂,táng,,,名,内堂；借指母亲,高堂健在｜令堂
909,11,堂,táng,,,名,姓,
911,1,轮,lún,,,名,轮子,三轮车｜轮胎｜齿轮｜涡轮机
911,2,轮,lún,,,动,依照次序替换,明天该轮到我值班了｜轮换｜轮流｜轮休
911,3,轮,lún,,,名,像轮子的东西,月轮｜耳轮｜年轮
911,4,轮,lún,,,名,指轮船,海轮｜客轮｜渡轮
911,5,轮,lún,,,量,用于日、月等圆形的东西,一轮红日｜一轮明月
911,6,轮,lún,,,量,用于循环的事物或动作,第二轮会谈｜循环赛已经进行了三轮。
911,7,轮,lún,,,名,十二岁为一轮（用十二地支记人的属相，每十二岁轮回一次）,他也属猴，比我大一轮｜妻子比他小一轮
914,1,笔,bǐ,,,名,用来书写或绘画的工具,笔套｜钢笔
914,2,笔,bǐ,,,动,用笔书写,代笔｜亲笔信
914,3,笔,bǐ,,,名,写作或绘画的技巧、特点,文笔｜伏笔｜笔法
914,4,笔,bǐ,,,名,笔画,这个字只有三笔｜起笔
914,5,笔,bǐ,,,量,用于款项、债务等,一笔账｜一笔款子｜两笔债｜几笔生意
914,6,笔,bǐ,,,量,用于书画,能写一笔好字｜学着画几笔山水
922,1,盘,pán,,,名,盘子,茶盘｜托盘
922,2,盘,pán,,,动,缠绕；环绕,把头发盘起来｜盘根错节｜盘绕
922,3,盘,pán,,,动,逐个或反复清查（数量、情况等）,盘点｜盘问
922,4,盘,pán,,,动,砌、垒（灶、炕）,盘灶｜盘炕
922,5,盘,pán,,,名,形状扁平像盘的东西,棋盘｜脸盘
922,6,盘,pán,,,量,最初用于扁平的东西，后来不限,一盘石磨｜一盘钢磨
922,7,盘,pán,,,量,用于盘旋缠绕着的东西,一盘蚊香｜一盘铁丝
922,8,盘,pán,,,量,用于棋类、球类比赛,下盘棋｜第一盘第二局
922,9,盘,pán,,,名,指商品交易的基本价格,开盘｜股市底盘
922,10,盘,pán,,,动,（企业主将房屋、设备、存货等）全部转让,把铺子盘给人家
922,11,盘,pán,,,名,姓,
1033,1,丝,sī,,,名,蚕吐出来的又细又长的东西，是织绸缎等的原料,蚕丝｜缫丝｜丝织品｜丝线
1033,2,丝,sī,,,名,泛指又细又长、像蚕丝的东西,蛛丝马迹｜粉丝｜铜丝
1033,3,丝,sī,,,量,市丝，长度非法定计量单位,
1033,4,丝,sī,,,量,市丝，质量非法定计量单位,
1033,5,丝,sī,,,数,某些计量单位的1/10000,丝米
1033,6,丝,sī,,,量,表示极其细微的量,丝毫不差｜一丝风也没有｜一丝不苟
1033,7,丝,sī,,,名,指弦乐器,江南丝竹乐
1077,1,宗,zōng,,,名,祖先,列祖列宗｜光宗耀祖
1077,2,宗,zōng,,,名,家族；宗族,同宗｜宗亲
1077,3,宗,zōng,,,名,派别,禅宗｜宗派
1077,4,宗,zōng,,,名,根本；主旨,万变不离其宗｜宗旨
1077,5,宗,zōng,,,动,尊崇；效法,他的书法专宗柳体｜宗仰
1077,6,宗,zōng,,,名,被尊崇或效法的人,文宗｜宗师
1077,7,宗,zōng,,,量,用于事物,一宗心事｜几宗案卷
1077,8,宗,zōng,,,量,用于钱、货物等,一宗贷款｜大宗货物
1077,9,宗,zōng,,,名,姓,
1077,10,宗,zōng,,,名,藏语音译。旧时西藏地区的行政区划单位，大致相当于县,
1117,1,挂,guà,,,动,用钩子、钉子等使物体悬在某个地方,墙上挂着字画｜把帽子挂在衣架上｜悬挂｜红日高挂
1117,2,挂,guà,,,动,惦念；惦记,挂着家里的事｜挂念｜牵挂
1117,3,挂,guà,,,动,表面带着；蒙着,脸上挂着笑容｜玻璃上挂了一层霜。
1117,4,挂,guà,,,动,放置；搁置,这个问题先挂起来。
1117,5,挂,guà,,,动,钩住；绊住,风筝挂到树上了｜树枝把衣服挂住了。
1117,6,挂,guà,,,动,把听筒放回电话机上，使线路切断,电话不要挂，我给你找人去。
1117,7,挂,guà,,,动,接通电话；打电话,给我挂个电话
1117,8,挂,guà,,,量,用于成串成套可以悬挂的东西,一挂鞭炮｜一挂朝珠
1117,9,挂,guà,,,量,用于畜力车,一挂大车
1117,10,挂,guà,,,动,登记,挂失｜挂号
1118,1,齐,jì,,,动,〈文〉调配,
1118,2,齐,jì,,,名,〈文〉调味品,
1118,3,齐,jì,,,名,合金（这个意义今读 qí）,锰镍铜齐
1118,4,齐,qí,,,形,长短、大小等相差不多；整齐,麦苗长得很齐｜参差（cēncī）不齐
1118,5,齐,qí,,,形,同样；一致,心不齐，事难成
1118,6,齐,qí,,,动,使一致,齐心协力
1118,7,齐,qí,,,副,一起；同时,双管齐下｜齐唱
1118,8,齐,qí,,,形,齐全；完备,人来齐了｜年货备齐了｜齐备
1118,9,齐,qí,,,动,达到一样的高度,齐腰深的水
1118,10,齐,qí,,,名,合金（此义旧读 jì）,锰镍铜齐
1118,11,齐,qí,,,动,跟某一个作标准的东西取齐,砖要齐着墙根儿放｜见贤思齐
1118,12,齐,qí,,,名,周朝诸侯国，后为战国七雄之一，在今山东北部和河北东南部,
1118,13,齐,qí,,,名,朝代名,
1118,14,齐,qí,,,名,唐末农民起义军领袖黄巢所建国号,
1118,15,齐,qí,,,名,姓,
1126,1,烧,shāo,,,动,使着火,火盆里烧着炭｜燃烧
1126,2,烧,shāo,,,动,加热使物体起变化,烧水｜烧炭
1126,3,烧,shāo,,,动,因接触某些化学药品而使物体发生破坏性变化,硫酸烧了衣服｜强碱烧手
1126,4,烧,shāo,,,动,施肥过多或不当，使植物枯萎或死亡,乱施肥，花给烧死了。
1126,5,烧,shāo,,,动,烹调方法,叉烧肉
1126,6,烧,shāo,,,动,将食物原料汽蒸、过油或煸炒后，加汤汁、作料，先用旺火烧开，用小火焖透入味，再用旺火收汁,红烧鲤鱼｜烧茄子
1126,7,烧,shāo,,,动,泛指做饭菜,烧得一手好菜
1126,8,烧,shāo,,,动,因病而体温增高,病人烧到39℃
1126,9,烧,shāo,,,名,比正常体温高的体温,烧退了｜发高烧
1126,10,烧,shāo,,,动,〈口〉比喻条件优越而头脑发热，忘乎所以,有点儿钱，烧得他都不知自己姓什么了。
1128,1,洛,luò,,,名,洛河，水名,发源于陕西北部，流入渭河。（也说北洛河。）｜发源于陕西南部，流经河南入黄河。也说南洛河。古代作“雒”
1128,2,洛,luò,,,名,姓,
1192,1,零,líng,,,动,（雨、露、眼泪等）落下,感激涕零
1192,2,零,líng,,,动,（草木的花叶）枯萎下落,零落｜飘零｜凋零
1192,3,零,líng,,,形,分散的；细碎的（跟“整”相对）,化整为零｜零件｜零卖
1192,4,零,líng,,,名,不够一定单位的零碎数量；整数以外的尾数,年纪七十有零｜零头｜零数
1192,5,零,líng,,,数,用于表示质量、长度、时间、年岁等的两位数中间，表示单位较高的量下附有单位较低的量,五斤零六两｜三点零一刻｜一岁零五个月｜一丈零二尺｜一年零十天
1192,6,零,líng,,,数,表示小于任何正数、大于任何负数的数；表示没有数量,三减三等于零｜我的医学知识几乎等于零｜零利率｜零口供
1192,7,零,líng,,,数,在大写汉字数字中表示数的空位,叁仟柒佰零伍圆整
1192,8,零,líng,,,数,某些量度的计算起点,零下五度｜零点二十分
1197,1,尊,zūn,,,名,古代盛酒的礼器；泛指盛酒的器皿。这个意义也写作“樽”,
1197,2,尊,zūn,,,形,地位或辈分高；高贵,尊卑｜尊贵｜尊长｜养尊处优
1197,3,尊,zūn,,,动,敬重；崇敬,尊师重教｜尊老爱幼｜尊敬
1197,4,尊,zūn,,,形,敬词，用于称跟对方有关的人或事物,尊夫人｜尊姓大名
1197,5,尊,zūn,,,量,用于神佛塑像,一尊佛像｜五百尊罗汉
1197,6,尊,zūn,,,量,用于大炮,一尊高射炮
1211,1,毫,háo,,,名,动物身上细而尖的毛,狼毫｜羊毫笔｜明察秋毫
1211,2,毫,háo,,,名,毛笔,挥毫泼墨
1211,3,毫,háo,,,量,市毫，长度非法定计量单位,
1211,4,毫,háo,,,量,市毫，质量非法定计量单位,
1211,5,毫,háo,,,数,用在某一计量单位前面，表示该单位的千分之一,毫米｜毫克｜毫升
1211,6,毫,háo,,,副,表示极少；一点儿（只用于否定）,毫不费力
1211,7,毫,háo,,,名,秤或戥子上的提绳,头毫｜二毫
1229,1,忽,hū,,,动,不经心；没有注意到,玩忽职守｜忽略｜忽视｜疏忽
1229,2,忽,hū,,,副,忽然,忽听得林中沙沙作响。
1229,3,忽,hū,,,副,忽而②,忽大忽小｜忽走忽停
1229,4,忽,hū,,,量,市忽，长度非法定计量单位,
1229,5,忽,hū,,,量,市忽，质量非法定计量单位,
1229,6,忽,hū,,,量,忽米,
1229,7,忽,hū,,,数,表示某些计量单位的十万分之一,忽米
1282,1,净,jìng,,,形,清洁；没有污垢或杂质,把脸洗净｜窗明几净｜干净｜洁净
1282,2,净,jìng,,,动,使清洁,净一净桌面｜净净手
1282,3,净,jìng,,,动,佛教指清除情欲；旧时也指阉割男子生殖器,六根已净｜净身
1282,4,净,jìng,,,形,尽；一点儿不剩,把屋里的东西搬净了｜钱花净了
1282,5,净,jìng,,,副,表示范围，说明除此以外没有别的,别净打岔，让人把话说完｜心里着急，净写错字
1282,6,净,jìng,,,副,表示事物的范围，相当于“都”,我们车间净是小伙子｜满院子净是树叶
1282,7,净,jìng,,,形,纯；单纯,除了开销，净赚3万元｜净增｜净重
1282,8,净,jìng,,,副,表示单纯，相当于“单” “只”,好的都挑完了，净剩下些次的
1282,9,净,jìng,,,名,戏曲里的一个行当，扮演性格勇猛、刚烈或粗暴、奸诈的男性人物,生旦净末丑｜武净｜红净。通称花脸
1342,1,徒,tú,,,动,不借助交通工具行走,徒步
1342,2,徒,tú,,,名,〈文〉步兵；跟从的人,车徒（兵车和步兵；马车和仆从）
1342,3,徒,tú,,,名,徒弟；学生,尊师爱徒｜学徒｜门徒
1342,4,徒,tú,,,名,指具有某种属性的人（含贬义）,亡命徒｜匪徒｜叛徒
1342,5,徒,tú,,,名,信仰宗教的人,信徒｜教徒｜基督徒
1342,6,徒,tú,,,形,空的,徒手
1342,7,徒,tú,,,副,表示此外没有别的，相当于“只” “仅仅”,徒有虚名｜家徒四壁｜徒托空言
1342,8,徒,tú,,,副,白白地；不起作用地,徒劳无功｜徒自欢喜
1342,9,徒,tú,,,名,姓,
1391,1,梁,liáng,,,名,桥,桥梁｜津梁
1391,2,梁,liáng,,,名,架在墙上或柱子上支撑屋顶的长木,房梁｜栋梁
1391,3,梁,liáng,,,名,水平方向承重的长条形构件,门梁｜横梁
1391,4,梁,liáng,,,名,物体或身体上隆起呈长条或弧形的部分,山梁｜鼻梁｜脊梁
1391,5,梁,liáng,,,名,战国时期迁都后的魏国。魏惠王于公元前361年（一说为前364年）迁都大梁（今河南开封），故此后称梁,
1391,6,梁,liáng,,,名,朝代名,
1391,7,梁,liáng,,,名,南朝之一，公元502—557年，萧衍（梁武帝）所建,
1391,8,梁,liáng,,,名,五代之一，公元907—923年，朱温所建，史称后梁,
1391,9,梁,liáng,,,名,姓,
1432,1,宋,sòng,,,名,周朝诸侯国名。在今河南东部和山东、江苏、安徽之间的地带。,
1432,2,宋,sòng,,,名,朝代名。,
1432,3,宋,sòng,,,名,南朝第一个王朝，公元420—479年，刘裕所建。史称刘宋。,
1432,4,宋,sòng,,,名,公元960—1279年，赵匡胤所建。,
1432,5,宋,sòng,,,名,姓,","
1999,1,晋,jìn,,,动,向前或向上移动,晋见｜晋谒｜晋升｜晋级
1999,2,晋,jìn,,,名,周朝诸侯国名。疆域最大时，据有今山西大部、河北西南部、河南北部和陕西一角,
1999,3,晋,jìn,,,名,山西的别称,晋剧
1999,4,晋,jìn,,,名,朝代名,
1999,5,晋,jìn,,,名,公元265—420年，司马炎所建。先建都洛阳，史称西晋；公元317年迁都建康（今南京），史称东晋,
1999,6,晋,jìn,,,名,五代之一，公元936—947年，石敬瑭所建，史称后晋,
1999,7,晋,jìn,,,名,姓,
2362,1,弦,xián,,,名,紧绷在弓背两端之间，用来弹射箭矢的绳状物。多用牛筋制成,箭在弦上｜弓弦
2362,2,弦,xián,,,名,乐器上用来发音的丝线或金属线；借指弦乐器,胡琴有两根弦｜管弦乐
2362,3,弦,xián,,,名,数学术语,","
2362,4,弦,xián,,,名,直角三角形中对着直角的斜边,","
2362,5,弦,xián,,,名,连接圆周上任意两点的线段,","
2362,6,弦,xián,,,名,指半圆形的月相,下弦
2362,7,弦,xián,,,名,发条,给闹钟上弦
