rank,origin_sn,new_sn
4991,1,1
4991,2,2
4993,1,1
4993,2,2
4993,1,1
4993,2,2
5,1,1
5,2,2
50,1,1
50,2,4
50,3,2
50,4,3
502,1,1
502,2,2
504,1,4
504,2,3
504,3,2
504,4,1
505,1,1
505,2,2
507,协议,"xiéyì,1,动,""共同商议"",""三方协议，共同治理这条江。"
507,协议,"xiéyì,2,名,""经过谈判、协商达成的共同决定"",""起草协议｜签署协议"
507,1,2
507,2,1
508,1,1
508,2,2
51,1,3
51,2,2
51,3,4
51,4,1
510,1,1
510,2,2
512,1,1
512,2,2
512,3,3
513,1,1
513,2,2
514,1,1
514,2,2
515,1,1
515,2,2
517,1,1
517,2,2
518,1,1
518,2,2
52,1,1
52,2,2
52,3,3
52,4,4
521,1,2
521,2,1
522,1,1
522,2,2
522,3,3
523,1,1
523,2,2
- id=524,zici=联系,pinyin=liánxì
524,1,1
524,2,2
526,1,1
526,2,2
528,1,2
528,2,4
528,3,5
528,4,3
528,5,1
528,1,2
528,2,4
528,3,5
528,4,3
528,5,1
53,1,1
53,2,2
53,3,3
53,4,4
53,5,5
530,1,1
530,2,2
530,4,3
530,3,4
531,1,1
531,2,2
533,1,2
533,2,1
536,3,1
536,1,2
536,2,3
537,1,2
537,2,1
538,1,2
538,2,1
538,3,3
538,4,4
539,1,3
539,2,2
539,3,1
54,2,1
54,1,2
540,1,1
540,2,2
544,1,1
544,2,2
544,3,3
544,4,4
545,1,1
545,2,3
545,3,2
545,4,4
547,2,1
547,3,2
547,1,3
548,1,1
548,2,2
550,1,1
550,2,2
550,3,3
551,1,1
551,2,2
553,1,1
553,2,2
56,1,2
56,2,1
56,3,3
56,4,4
56,5,5
567,1,1
567,3,2
- id=570,zici=先后,"pinyin=xiānhòu, sn=1, pos=名 → 名词用法"
- id=570,zici=先后,"pinyin=xiānhòu, sn=2, pos=副 → 副词用法"
570,1,2
570,2,1
574,1,1
574,2,2
575,1,1
575,2,2
578,1,1
578,2,2
579,1,3
579,2,1
579,3,2
58,2,1
58,1,2
580,1,3
580,2,1
580,3,2
580,4,4
580,1,3
580,2,1
580,3,2
580,4,4
582,1,1
582,2,2
585,1,1
585,2,2
585,3,3
59,1,1
59,2,2
590,1,3
590,2,1
590,3,2
593,1,1
593,2,2
594,1,1
594,2,2
595,1,1
595,2,2
595,3,3
596,1,1
596,2,2
598,1,1
598,2,2
598,3,3
- id=600,zici=建筑,"pinyin=jiànzhù, sn=1, pos=动 → 动词用法"
- id=600,zici=建筑,"pinyin=jiànzhù, sn=2, pos=名 → 名词用法"
600,1,2
600,2,1
603,1,1
603,2,2
606,1,1
606,2,2
606,3,3
606,4,4
606,1,1
606,2,2
606,3,3
606,4,4
608,1,1
608,2,2
608,3,3
613,1,1
613,2,2
614,1,1
614,2,2
619,1,2
619,2,1
623,1,1
623,2,2
623,1,1
623,2,2
624,1,4
624,2,5
624,3,8
624,4,7
624,5,3
624,6,2
624,7,1
624,8,6
626,1,1
626,2,2
63,1,1
63,2,2
630,1,1
630,2,2
631,1,1
631,2,2
632,1,1
632,2,2
636,1,2
636,2,1
640,1,1
640,2,2
640,4,3
640,3,4
646,1,1
646,2,2
647,1,1
647,2,2
648,1,2
648,2,1
649,1,4
649,2,1
649,3,2
649,4,3
65,1,3
65,2,2
65,3,1
651,1,2
651,2,3
651,3,1
652,1,2
652,2,1
1. **dàngtiān,名,指事情发生的同一天；（就在）这一天** —— 这是现代汉语中最常见、最自然的用法，应排在第一位。
2. **dāngtiān,名,指过去某件事情发生的那一天** —— 虽然语义相近，但读音较不常用，且语境偏旧或书面，使用频率较低，应排第二。
653,1,1
653,2,2
654,1,1
654,2,2
655,1,1
655,2,2
66,1,1
66,2,2
660,1,2
660,2,1
661,1,1
661,2,2
661,3,3
663,1,1
663,2,3
663,3,2
667,1,2
667,2,1
668,1,1
668,2,2
669,1,2
669,2,1
67,1,1
67,2,3
67,3,6
67,4,4
67,5,2
67,6,5
677,1,1
677,2,2
678,1,2
678,2,1
680,1,2
680,2,1
682,1,3
682,2,1
682,3,2
684,1,1
684,2,2
685,1,1
685,2,2
691,1,1
691,2,2
- id=693,zici=教授,"pinyin=jiàoshòu, sn=1, pos=动 → 动词用法"
- id=693,zici=教授,"pinyin=jiàoshòu, sn=2, pos=名 → 名词用法"
693,1,2
693,2,1
694,1,1
694,2,2
697,1,1
697,2,2
699,1,2
699,2,1
7,1,2
7,2,1
70,1,2
70,2,3
70,3,1
70,1,2
70,2,3
70,3,1
703,1,1
703,2,2
704,1,2
704,2,1
705,1,1
705,2,2
707,1,1
707,2,2
71,1,1
71,2,2
714,1,1
714,2,2
718,1,1
718,2,3
718,3,2
719,1,1
719,2,2
72,1,1
72,2,2
721,1,1
721,2,2
721,1,1
721,2,2
723,1,1
723,2,2
723,3,3
725,1,1
725,2,2
726,1,1
726,2,2
729,1,1
729,2,2
73,1,1
73,2,2
732,1,1
732,2,2
734,1,1
734,2,2
737,1,2
737,2,1
739,1,1
739,2,3
739,3,2
739,4,4
74,1,8
74,2,5
74,3,1
74,4,7
74,5,2
74,6,3
74,7,4
74,8,6
742,1,1
742,3,2
742,2,3
744,1,1
744,3,2
744,2,3
746,1,1
746,2,2
746,3,3
747,1,3
747,2,2
747,3,4
747,4,5
747,5,1
749,1,3
749,2,1
749,3,2
75,1,3
75,2,2
75,3,1
752,1,1
752,2,2
753,2,1
753,1,2
757,1,2
757,2,1
758,2,1
758,1,2
76,1,1
76,2,2
760,2,1
760,1,2
763,1,1
763,2,2
764,1,2
764,2,1
765,2,1
765,1,2
767,1,1
767,2,2
767,3,3
768,1,1
768,2,3
768,3,2
769,5,1
769,1,2
769,6,3
769,3,4
769,4,5
769,2,6
770,1,2
770,2,1
771,1,1
771,2,4
771,3,2
771,4,3
773,1,1
773,2,2
774,2,1
774,1,2
775,1,1
775,2,2
777,1,1
777,2,3
777,3,2
779,1,1
779,2,2
779,3,3
78,1,2
78,2,1
78,3,3
781,1,1
781,2,2
784,1,1
784,2,2
785,1,3
785,2,2
785,3,1
786,1,1
786,2,2
787,1,1
787,2,2
788,2,1
788,1,2
79,1,1
79,2,3
79,3,2
79,4,4
790,1,1
790,2,2
791,1,1
791,2,2
791,3,3
793,1,2
793,2,1
794,1,1
794,2,2
796,1,1
796,2,2
796,1,1
796,2,2
8,4,1
8,3,2
8,1,3
8,2,4
800,1,2
800,2,1
803,1,1
803,2,2
803,1,1
803,2,2
804,1,1
804,2,2
807,2,1
807,1,2
810,1,2
810,2,1
812,1,1
812,2,2
813,1,3
813,2,2
813,3,1
813,4,4
814,1,1
814,2,2
814,3,3
816,1,4
816,2,2
816,3,3
816,4,1
820,1,3
820,2,1
820,3,2
825,1,2
825,2,1
827,4,1
827,1,2
827,3,3
827,2,4
827,5,5
828,1,1
828,2,2
829,4,1
829,1,2
829,2,3
829,3,4
835,1,2
835,2,1
837,1,1
837,4,2
837,2,3
837,5,4
837,3,5
837,6,6
837,1,1
837,4,2
837,2,3
837,5,4
837,3,5
837,6,6
841,2,1
841,1,2
844,1,1
844,2,2
845,1,4
845,2,2
845,3,3
845,4,1
846,1,1
846,2,2
85,1,1
85,2,2
850,1,3
850,2,1
850,3,2
852,1,1
852,2,2
854,1,2
854,2,1
856,1,1
856,2,2
857,2,1
857,1,2
858,1,2
858,2,3
858,3,1
864,1,1
864,2,3
864,3,2
867,1,2
867,2,1
868,1,2
868,2,1
869,1,1
869,2,2
87,5,1
87,4,2
87,2,3
87,1,4
87,3,5
871,1,1
871,2,2
873,2,1
873,1,2
875,1,1
875,2,2
876,1,3
876,2,1
876,3,4
876,4,2
877,1,1
877,2,2
878,1,1
878,2,2
879,2,1
879,1,2
884,2,1
884,1,2
884,3,3
884,4,4
889,1,1
889,3,2
889,2,3
89,1,1
89,2,2
89,1,1
89,2,2
891,1,2
891,2,1
892,1,1
892,2,2
892,1,1
892,2,2
894,1,2
894,2,1
900,1,1
900,2,3
900,3,2
900,4,4
901,1,1
901,2,2
902,1,1
902,2,2
904,1,1
904,2,6
904,3,3
904,4,2
904,5,5
904,6,4
904,7,7
904,8,8
909,1,2
909,2,1
91,1,1
91,2,2
910,1,2
910,2,1
912,1,1
912,2,2
912,3,3
916,1,1
916,2,2
92,1,1
92,2,2
92,3,3
921,2,1
921,1,2
927,1,1
927,2,2
928,1,1
928,2,2
93,1,1
93,2,2
931,1,1
931,2,2
94,1,2
94,2,1
941,1,1
941,2,2
943,1,1
943,2,2
944,1,1
944,2,2
945,1,1
945,2,2
951,1,1
951,2,2
953,1,3
953,2,2
953,3,1
954,1,1
954,2,2
956,1,1
956,2,2
957,1,1
957,2,2
957,3,3
957,4,4
957,5,5
96,1,1
96,2,2
960,1,1
960,2,2
966,1,2
966,2,1
972,1,2
972,2,1
973,1,3
973,2,2
973,3,1
973,4,4
974,1,2
974,2,1
974,3,3
974,1,2
974,2,1
974,3,3
976,1,1
976,3,2
976,2,3
978,1,3
978,2,2
978,3,1
981,1,1
981,2,2
983,1,1
983,2,2
983,3,3
983,4,4
986,1,3
986,2,1
986,3,2
988,1,1
988,2,2
991,1,2
991,2,1
