hanzi_id,pinyin_id,hanzi,pinyin,status
25199,551991,少时,shǎo shí,success
25200,552001,少林拳,shào lín quán,success
25201,552011,少校,shào xiào,success
25202,552021,少爷,shào ye,success
25203,552031,少男,shào nán,success
25204,552041,少白头,shào bái tóu,success
25205,552051,少相,shào xiang,success
25206,552061,少礼,shǎo lǐ,success
25207,552071,少见,shǎo jiàn,success
25208,552081,少见多怪,shǎo jiàn duō guài,success
25209,552091,少许,shǎo xǔ,success
25210,552101,少量,shǎo liàng,success
25211,552111,少陪,shǎo péi,success
25212,552121,尔代节,r dài jié,success
25213,552131,尔后,ěr hòu,success
25214,552141,尔曹,ěr cáo,success
25215,552151,尔格,ěr gé,success
25216,552161,尔耳,ěr ěr,success
25217,552171,尔虞我诈,ěr yú wǒ zhà,success
25219,552191,尖兵,jiān bīng,success
25220,552201,尖刀,jiān dāo,success
25221,552211,尖利,jiān lì,success
25222,552221,尖刻,jiān kè,success
25223,552231,尖厉,jiān lì,success
25224,552241,尖嘴猴腮,jiān zuǐ hóu sāi,success
25225,552251,尖嘴薄舌,jiān zuǐ bó shé,success
25226,552261,尖团音,jiān tuán yīn,success
25227,552271,尖子,jiān zi,success
25228,552281,尖溜溜,jiān liū liū,success
25229,552291,尖脐,jiān qí,success
25230,552301,尖酸,jiān suān,success
25231,552311,尖音,jiān yīn,success
25232,552321,尖顶,jiān dǐng,success
25233,552331,尘世,chén shì,success
25234,552341,尘事,chén shì,success
25235,552351,尘俗,chén sú,success
25236,552361,尘嚣,chén xiāo,success
25237,552371,尘土,chén tǔ,success
25241,552411,尘寰,chén huán,success
25242,552421,尘封,chén fēng,success
25243,552431,尘暴,chén bào,success
25244,552441,尘毒,chén dú,success
25245,552451,尘烟,chén yān,success
25246,552461,尘缘,chén yuán,success
25247,552471,尘肺,chén fèi,success
25248,552481,尘芥,chén jiè,success
25249,552491,尘虑,chén lǜ,success
25250,552501,尘雾,chén wù,success
25251,552511,尚且,shàng qiě,success
25252,552521,尚书,shàng shū,success
25253,552531,尚方宝剑,shàng fāng bǎo jiàn,success
25254,552541,尚武,shàng wǔ,success
25256,552561,尝新,cháng xīn,success
25257,552571,尝鲜,cháng xiān,success
25258,552581,尝鼎一脔,cháng dǐng yī luán,success
25259,552591,尤为,yóu wéi,success
25260,552601,尤异,yóu yì,success
25261,552611,尤物,yóu wù,success
25263,552631,尧天舜日,yáo tiān shùn rì,success
25264,552641,尧舜,yáo shùn,success
25266,552661,就中,jiù zhōng,success
25267,552671,就义,jiù yì,success
25268,552681,就事,jiù shì,success
25269,552691,就事论事,jiù shì lùn shì,success
25270,552701,就任,jiù rèn,success
25271,552711,就伴,jiù bàn,success
25272,552721,就位,jiù wèi,success
25273,552731,就便,jiù biàn,success
25274,552741,就势,jiù shì,success
25275,552751,就医,jiù yī,success
25276,552761,就合,jiù he,success
25277,552771,就地,jiù dì,success
25278,552781,就坐,jiù zuò,success
25279,552791,就学,jiù xué,success
25280,552801,就寝,jiù qǐn,success
25281,552811,就手,jiù shǒu,success
25282,552821,就擒,jiù qín,success
25283,552831,就教,jiù jiào,success
25284,552841,就是,jiù shì,success
25285,552851,就正,jiù zhèng,success
25286,552861,就此,jiù cǐ,success
25287,552871,就歼,jiù jiān,success
25288,552881,就算,jiù suàn,success
25289,552891,就绪,jiù xù,success
25290,552901,就范,jiù fàn,success
25291,552911,就诊,jiù zhěn,success
25292,552921,就读,jiù dú,success
25293,552931,就道,jiù dào,success
25294,552941,就里,jiù lǐ,success
25295,552951,就餐,jiù cān,success
25296,552961,尸位,shī wèi,success
25297,552971,尸位素餐,shī wèi sù cān,success
25298,552981,尸检,shī jiǎn,success
25299,552991,尸蜡,shī là,success
25300,553001,尸身,shī shēn,success
25301,553011,尸首,shī shou,success
25302,553021,尸骨,shī gǔ,success
25303,553031,尸骸,shī hái,success
25304,553041,尺中,chǐ zhōng,success
25305,553051,尺头,chǐ tou,success
25306,553061,尺寸,chǐ cun,success
25307,553071,尺幅千里,chǐ fú qiān lǐ,success
25308,553081,尺度,chǐ dù,success
25309,553091,尺牍,chǐ dú,success
25310,553101,尺短寸长,chǐ duǎn cùn cháng,success
25311,553111,尺码,chǐ mǎ,success
25312,553121,尺蠖蛾,chǐ huò é,success
25313,553131,尺页,chǐ yè,success
25314,553141,尺骨,chǐ gǔ,success
25316,553161,尻子,kāo zi,success
25317,553171,尼古丁,ní gǔ dīng,success
25318,553181,尼姑,ní gū,success
25319,553191,尼龙,ní lóng,success
25320,553201,尽人事,jìn rén shì,success
25321,553211,尽人皆知,jìn rén jiē zhī,success
25322,553221,尽先,jǐn xiān,success
25323,553231,尽兴,jìn xìng,success
25324,553241,尽善尽美,jìn shàn jìn měi,success
25325,553251,尽头,jìn tóu,success
25326,553261,尽心,jìn xīn,success
25327,553271,尽忠,jìn zhōng,success
25328,553281,尽情,jìn qíng,success
25329,553291,尽数,jìn shù,success
25330,553301,尽早,jǐn zǎo,success
25331,553311,尽然,jìn rán,success
25332,553321,尽职,jìn zhí,success
25333,553331,尽自,jǐn zi,success
25334,553341,尽让,jǐn ràng,success
25335,553351,尽责,jìn zé,success
25336,553361,尾声,wěi shēng,success
25337,553371,尾大不掉,wěi dà bù diào,success
25338,553381,尾子,wěi zi,success
25339,553391,尾巴工程,wěi ba gōng chéng,success
25340,553401,尾数,wěi shù,success
25341,553411,尾欠,wěi qiàn,success
25342,553421,尾款,wěi kuǎn,success
25343,553431,尾气,wěi qì,success
25344,553441,尾灯,wěi dēng,success
25345,553451,尾花,wěi huā,success
25346,553461,尾蚴,wěi yòu,success
25347,553471,尾迹,wěi jì,success
25348,553481,尾追,wěi zhuī,success
25349,553491,尾随,wěi suí,success
25350,553501,尾音,wěi yīn,success
25351,553511,尾骨,wěi gǔ,success
25352,553521,尾鳍,wěi qí,success
25353,553531,尿布,niào bù,success
25354,553541,尿床,niào chuáng,success
25355,553551,尿泡,suī pāo,success
25356,553561,尿炕,niào kàng,success
25357,553571,尿素,niào sù,success
25358,553581,尿肥,niào féi,success
25359,553591,尿脬,suī pāo,success
25360,553601,尿血,niào xiě,success
25361,553611,尿道,niào dào,success
25362,553621,局促,jú cù,success
25364,553641,局域网,jú yù wǎng,success
25365,553651,局外,jú wài,success
25366,553661,局外人,jú wài rén,success
25367,553671,局子,jú zi,success
25368,553681,局度,jú dù,success
25369,553691,局蹐,jú jí,success
25370,553701,局量,jú liàng,success
25371,553711,局骗,jú piàn,success
25372,553721,屁滚尿流,pì gǔn niào liú,success
25373,553731,屁话,pì huà,success
25374,553741,层叠,céng dié,success
25375,553751,层峦,céng luán,success
25376,553761,层报,céng bào,success
25377,553771,层林,céng lín,success
25378,553781,层级,céng jí,success
25379,553791,层见叠出,céng jiàn dié chū,success
25380,553801,层面,céng miàn,success
25383,553831,居丧,jū sāng,success
25384,553841,居中,jū zhōng,success
25385,553851,居于,jū yú,success
25386,553861,居停,jū tíng,success
25387,553871,居功,jū gōng,success
25388,553881,居士,jū shì,success
25389,553891,居多,jū duō,success
25390,553901,居奇,jū qí,success
25391,553911,居安思危,jū ān sī wēi,success
25392,553921,居室,jū shì,success
25393,553931,居家,jū jiā,success
25394,553941,居心,jū xīn,success
25395,553951,居心叵测,jū xīn pǒ cè,success
25396,553961,居所,jū suǒ,success
25397,553971,居民,jū mín,success
25398,553981,居民点,jū mín diǎn,success
25399,553991,居留,jū liú,success
25400,554001,居留权,jū liú quán,success
25401,554011,居积,jū jī,success
25402,554021,居间,jū jiān,success
25403,554031,居高临下,jū gāo lín xià,success
25404,554041,屈从,qū cóng,success
25405,554051,屈光度,qū guāng dù,success
25406,554061,屈尊,qū zūn,success
25407,554071,屈就,qū jiù,success
25408,554081,屈居,qū jū,success
25409,554091,屈戌,qū xū,success
25410,554101,屈才,qū cái,success
25411,554111,屈打成招,qū dǎ chéng zhāo,success
25412,554121,屈折语,qū zhé yǔ,success
25413,554131,屈指,qū zhǐ,success
25414,554141,屈枉,qū wang,success
25415,554151,屈膝,qū xī,success
25416,554161,屈节,qū jié,success
25417,554171,屈辱,qū rǔ,success
25418,554181,屈驾,qū jià,success
25419,554191,届时,jiè shí,success
25420,554201,届期,jiè qī,success
25421,554211,届满,jiè mǎn,success
25422,554221,屋上架屋,wū shàng jià wū,success
25423,554231,屋宇,wū yǔ,success
25424,554241,屋架,wū jià,success
25425,554251,屋檐,wū yán,success
25426,554261,屋脊,wū jǐ,success
25427,554271,屋里人,wū li rén,success
25428,554281,屋面,wū miàn,success
25429,554291,屋顶花园,wū dǐng huā yuán,success
25430,554301,屏幕,píng mù,success
25431,554311,屏弃,bǐng qì,success
25432,554321,屏息,bǐng xī,success
25433,554331,屏条,píng tiáo,success
25434,554341,屏气,bǐng qì,success
25435,554351,屏蔽,píng bì,success
25436,554361,屏藩,píng fān,success
25437,554371,屏迹,bǐng jì,success
25438,554381,屏退,bǐng tuì,success
25439,554391,屏门,píng mén,success
25440,554401,屏除,bǐng chú,success
25441,554411,屏风,píng fēng,success
25442,554421,展业,zhǎn yè,success
25443,554431,展位,zhǎn wèi,success
25444,554441,展区,zhǎn qū,success
25445,554451,展品,zhǎn pǐn,success
25446,554461,展宽,zhǎn kuān,success
25447,554471,展性,zhǎn xìng,success
25448,554481,展播,zhǎn bō,success
25449,554491,展映,zhǎn yìng,success
25450,554501,展期,zhǎn qī,success
25451,554511,展演,zhǎn yǎn,success
25452,554521,展缓,zhǎn huǎn,success
25453,554531,展翅,zhǎn chì,success
25454,554541,展转,zhǎn zhuǎn,success
25455,554551,展销,zhǎn xiāo,success
25456,554561,展限,zhǎn xiàn,success
25457,554571,展露,zhǎn lù,success
25458,554581,属员,shǔ yuán,success
25459,554591,属国,shǔ guó,success
25460,554601,属地,shǔ dì,success
25461,554611,属垣有耳,zhǔ yuán yǒu ěr,success
25462,554621,属性,shǔ xìng,success
25463,554631,属意,zhǔ yì,success
25464,554641,属望,zhǔ wàng,success
25465,554651,属相,shǔ xiang,success
25467,554671,屠刀,tú dāo,success
25468,554681,屠城,tú chéng,success
25469,554691,屠夫,tú fū,success
25470,554701,屠宰,tú zǎi,success
25471,554711,屠宰场,tú zǎi chǎng,success
25472,554721,屠戮,tú lù,success
25473,554731,屠户,tú hù,success
25474,554741,屠杀,tú shā,success
25475,554751,屠苏,tú sū,success
25476,554761,屡屡,lǚ lǚ,success
25477,554771,屡教不改,lǚ jiào bù gǎi,success
25478,554781,屡次三番,lǚ cì sān fān,success
25479,554791,屡见不鲜,lǚ jiàn bù xiān,success
25480,554801,屡试不爽,lǚ shì bù shuǎng,success
25481,554811,履任,lǚ rèn,success
25482,554821,履历,lǚ lì,success
25483,554831,履带,lǚ dài,success
25484,554841,履约,lǚ yuē,success
25485,554851,履险如夷,lǚ xiǎn rú yí,success
25487,554871,屯兵,tún bīng,success
25488,554881,屯垦,tún kěn,success
25489,554891,屯子,tún zi,success
25490,554901,屯守,tún shǒu,success
25491,554911,屯扎,tún zhā,success
25492,554921,屯田,tún tián,success
25493,554931,屯绿,tún lǜ,success
25494,554941,屯聚,tún jù,success
25495,554951,屯落,tún luò,success
25496,554961,屯集,tún jí,success
25497,554971,山东快书,shān dōng kuài shū,success
25498,554981,山东梆子,shān dōng bāng zi,success
25500,555001,山包,shān bāo,success
25501,555011,山区,shān qū,success
25502,555021,山南海北,shān nán hǎi běi,success
25503,555031,山口,shān kǒu,success
25504,555041,山响,shān xiǎng,success
25505,555051,山嘴,shān zuǐ,success
25506,555061,山国,shān guó,success
25507,555071,山地,shān dì,success
25508,555081,山坞,shān wù,success
25509,555091,山坡,shān pō,success
25511,555111,山城,shān chéng,success
25512,555121,山墙,shān qiáng,success
25513,555131,山头,shān tóu,success
25514,555141,山子,shān zi,success
25515,555151,山寨,shān zhài,success
25517,555171,山岚,shān lán,success
25518,555181,山岭,shān lǐng,success
25519,555191,山岳,shān yuè,success
25520,555201,山峡,shān xiá,success
25521,555211,山峦,shān luán,success
25522,555221,山峰,shān fēng,success
25523,555231,山崖,shān yá,success
25524,555241,山崩,shān bēng,success
25525,555251,山川,shān chuān,success
25526,555261,山庄,shān zhuāng,success
25527,555271,山村,shān cūn,success
25528,555281,山林,shān lín,success
25530,555301,山梁,shān liáng,success
25531,555311,山楂糕,shān zhā gāo,success
25533,555331,山水,shān shuǐ,success
25534,555341,山水画,shān shuǐ huà,success
25536,555361,山河,shān hé,success
25537,555371,山洪,shān hóng,success
25538,555381,山洼,shān wā,success
25539,555391,山涧,shān jiàn,success
25540,555401,山清水秀,shān qīng shuǐ xiù,success
25541,555411,山炮,shān pào,success
25542,555421,山珍海味,shān zhēn hǎi wèi,success
25543,555431,山盟海誓,shān méng hǎi shì,success
25544,555441,山积,shān jī,success
25545,555451,山穷水尽,shān qióng shuǐ jìn,success
25546,555461,山窝,shān wō,success
25547,555471,山系,shān xì,success
25548,555481,山羊,shān yáng,success
25549,555491,山脊,shān jǐ,success
25550,555501,山脚,shān jiǎo,success
25551,555511,山腰,shān yāo,success
25552,555521,山芋,shān yù,success
25553,555531,山茱萸,shān zhū yú,success
25554,555541,山茶,shān chá,success
25555,555551,山药,shān yao,success
25556,555561,山药蛋,shān yao dàn,success
25557,555571,山西梆子,shān xī bāng zi,success
25559,555591,山货,shān huò,success
25560,555601,山路,shān lù,success
25561,555611,山轿,shān jiào,success
25562,555621,山里红,shān li hóng,success
25563,555631,山野,shān yě,success
25564,555641,山门,shān mén,success
25565,555651,山险,shān xiǎn,success
25566,555661,山陵,shān líng,success
25567,555671,山雨欲来风满楼,shān yǔ yù lái fēng mǎn lóu,success
25568,555681,山顶洞人,shān dǐng dòng rén,success
25571,555711,山魈,shān xiāo,success
25572,555721,山麓,shān lù,success
25573,555731,屹然,yì rán,success
25574,555741,屹立,yì lì,success
25578,555781,岁修,suì xiū,success
25579,555791,岁入,suì rù,success
25580,555801,岁出,suì chū,success
25581,555811,岁初,suì chū,success
25582,555821,岁差,suì chā,success
25583,555831,岁序,suì xù,success
25584,555841,岁数,suì shu,success
25585,555851,岁星,suì xīng,success
25586,555861,岁暮,suì mù,success
25587,555871,岁杪,suì miǎo,success
25588,555881,岁除,suì chú,success
25589,555891,岁首,suì shǒu,success
25590,555901,岂但,qǐ dàn,success
25591,555911,岂可,qǐ kě,success
25592,555921,岂敢,qǐ gǎn,success
25593,555931,岂止,qǐ zhǐ,success
25594,555941,岂非,qǐ fēi,success
25596,555961,岌岌,jí jí,success
25598,555981,岐黄,qí huáng,success
25599,555991,岑寂,cén jì,success
25600,556001,岔口,chà kǒu,success
25601,556011,岔子,chà zi,success
25602,556021,岔换,chà huàn,success
25603,556031,岔气,chà qì,success
25604,556041,岔流,chà liú,success
25605,556051,岔眼,chà yǎn,success
25606,556061,岔路,chà lù,success
25607,556071,岗亭,gǎng tíng,success
25608,556081,岗卡,gǎng qiǎ,success
25609,556091,岗哨,gǎng shào,success
25610,556101,岗地,gǎng dì,success
25611,556111,岗子,gǎng zi,success
25612,556121,岗尖,gàng jiān,success
25613,556131,岗楼,gǎng lóu,success
25614,556141,岗警,gǎng jǐng,success
25615,556151,岚烟,lán yān,success
25616,556161,岛国,dǎo guó,success
25617,556171,岛弧,dǎo hú,success
25621,556211,岧岧,tiáo tiáo,success
25622,556221,岧峣,tiáo yáo,success
25623,556231,岩层,yán céng,success
25624,556241,岩心,yán xīn,success
25625,556251,岩洞,yán dòng,success
25626,556261,岩浆,yán jiāng,success
25627,556271,岩溶,yán róng,success
25628,556281,岩画,yán huà,success
25629,556291,岩盐,yán yán,success
25630,556301,岬角,jiǎ jiǎo,success
25631,556311,岭南,lǐng nán,success
25632,556321,岳丈,yuè zhàng,success
25633,556331,岳家,yuè jiā,success
25634,556341,岳母,yuè mǔ,success
25636,556361,岸标,àn biāo,success
25637,556371,岸然,àn rán,success
25639,556391,岿巍,kuī wēi,success
25644,556441,峦嶂,luán zhàng,success
25646,556461,峨冠博带,é guān bó dài,success
25648,556481,峭壁,qiào bì,success
25649,556491,峭拔,qiào bá,success
25650,556501,峭直,qiào zhí,success
25651,556511,峭立,qiào lì,success
25652,556521,峰会,fēng huì,success
25653,556531,峰位,fēng wèi,success
25654,556541,峰值,fēng zhí,success
25655,556551,峰回路转,fēng huí lù zhuǎn,success
25656,556561,峰峦,fēng luán,success
25657,556571,峰巅,fēng diān,success
25658,556581,峰年,fēng nián,success
25660,556601,峻峭,jùn qiào,success
25661,556611,峻急,jùn jí,success
25662,556621,峻拔,jùn bá,success
25667,556671,崇仰,chóng yǎng,success
25668,556681,崇奉,chóng fèng,success
25669,556691,崇尚,chóng shàng,success
25670,556701,崇山峻岭,chóng shān jùn lǐng,success
25671,556711,崇洋,chóng yáng,success
25672,556721,崇祯,chóng zhēn,success
25673,556731,崇论闳议,chóng lùn hóng yì,success
25676,556761,崔嵬,cuī wéi,success
25677,556771,崖刻,yá kè,success
25678,556781,崖画,yá huà,success
25679,556791,崖略,yá lè,success
25681,556811,崛起,jué qǐ,success
25686,556861,崩坍,bēng tān,success
25687,556871,崩塌,bēng tā,success
25688,556881,崩盘,bēng pán,success
25689,556891,崩裂,bēng liè,success
25690,556901,崩龙族,bēng lóng zú,success
25691,556911,崭然,zhǎn rán,success
25692,556921,崭露头角,zhǎn lù tóu jiǎo,success
25693,556931,崴子,wǎi zi,success
25694,556941,崴泥,wǎi ní,success
25695,556951,崽子,zǎi zi,success
25702,557021,嵬嵬,wéi wéi,success
25710,557101,嶙嶙,lín lín,success
25717,557171,巉岩,chán yán,success
25718,557181,巉峻,chán jùn,success
25719,557191,巍峨,wēi é,success
25720,557201,巍巍,wēi wēi,success
25721,557211,巍然,wēi rán,success
25723,557231,川军,chuān jūn,success
25724,557241,川剧,chuān jù,success
25725,557251,川地,chuān dì,success
25726,557261,川红,chuān hóng,success
25727,557271,川芎,chuān xiōng,success
25728,557281,川菜,chuān cài,success
25729,557291,川费,chuān fèi,success
25730,557301,川资,chuān zī,success
25731,557311,川马,chuān mǎ,success
25732,557321,巡哨,xún shào,success
25733,557331,巡回,xún huí,success
25734,557341,巡夜,xún yè,success
25735,557351,巡天,xún tiān,success
25736,557361,巡察,xún chá,success
25737,557371,巡展,xún zhǎn,success
25738,557381,巡幸,xún xìng,success
25739,557391,巡弋,xún yì,success
25740,557401,巡抚,xún fǔ,success
25741,557411,巡捕,xún bǔ,success
25742,557421,巡捕房,xún bǔ fáng,success
25743,557431,巡查,xún chá,success
25744,557441,巡洋舰,xún yáng jiàn,success
25745,557451,巡游,xún yóu,success
25746,557461,巡演,xún yǎn,success
25747,557471,巡礼,xún lǐ,success
25748,557481,巡航,xún háng,success
25749,557491,巡行,xún xíng,success
25750,557501,巡视,xún shì,success
25751,557511,巡警,xún jǐng,success
25752,557521,巡诊,xún zhěn,success
25753,557531,巡风,xún fēng,success
25754,557541,巢穴,cháo xué,success
25755,557551,巢窟,cháo kū,success
25756,557561,工业产权,gōng yè chǎn quán,success
25757,557571,工业化,gōng yè huà,success
25758,557581,工业国,gōng yè guó,success
25759,557591,工业革命,gōng yè gé mìng,success
25760,557601,工事,gōng shì,success
25761,557611,工于,gōng yú,success
25762,557621,工交,gōng jiāo,success
25763,557631,工人阶级,gōng rén jiē jí,success
25764,557641,工件,gōng jiàn,success
25765,557651,工价,gōng jià,success
25766,557661,工休,gōng xiū,success
25767,557671,工会,gōng huì,success
25768,557681,工伤,gōng shāng,success
25769,557691,工余,gōng yú,success
25770,557701,工作日,gōng zuò rì,success
25771,557711,工作服,gōng zuò fú,success
25772,557721,工作母机,gōng zuò mǔ jī,success
25773,557731,工作站,gōng zuò zhàn,success
25774,557741,工作证,gōng zuò zhèng,success
25775,557751,工作面,gōng zuò miàn,success
25776,557761,工作餐,gōng zuò cān,success
25777,557771,工兵,gōng bīng,success
25778,557781,工具书,gōng jù shū,success
25779,557791,工农联盟,gōng nóng lián méng,success
25780,557801,工分,gōng fēn,success
25781,557811,工力,gōng lì,success
25782,557821,工力悉敌,gōng lì xī dí,success
25783,557831,工匠,gōng jiàng,success
25784,557841,工区,gōng qū,success
25785,557851,工卡,gōng kǎ,success
25786,557861,工友,gōng yǒu,success
25787,557871,工商业,gōng shāng yè,success
25788,557881,工地,gōng dì,success
25789,557891,工场,gōng chǎng,success
25790,557901,工头,gōng tóu,success
25791,557911,工尺,gōng chě,success
25792,557921,工巧,gōng qiǎo,success
25793,557931,工序,gōng xù,success
25794,557941,工役,gōng yì,success
25795,557951,工房,gōng fáng,success
25796,557961,工效,gōng xiào,success
25797,557971,工整,gōng zhěng,success
25798,557981,工料,gōng liào,success
25799,557991,工日,gōng rì,success
25800,558001,工时,gōng shí,success
25801,558011,工期,gōng qī,success
25802,558021,工本,gōng běn,success
25803,558031,工架,gōng jià,success
25804,558041,工棚,gōng péng,success
25805,558051,工楷,gōng kǎi,success
25806,558061,工段,gōng duàn,success
25807,558071,工潮,gōng cháo,success
25808,558081,工矿,gōng kuàng,success
25809,558091,工种,gōng zhǒng,success
25810,558101,工科,gōng kē,success
25811,558111,工程,gōng chéng,success
25812,558121,工程兵,gōng chéng bīng,success
25813,558131,工程院,gōng chéng yuàn,success
25814,558141,工稳,gōng wěn,success
25815,558151,工笔,gōng bǐ,success
25816,558161,工细,gōng xì,success
25817,558171,工致,gōng zhì,success
25818,558181,工艺,gōng yì,success
25819,558191,工艺美术,gōng yì měi shù,success
25820,558201,工薪,gōng xīn,success
25821,558211,工薪族,gōng xīn zú,success
25822,558221,工薪阶层,gōng xīn jiē céng,success
25823,558231,工蚁,gōng yǐ,success
25824,558241,工蜂,gōng fēng,success
25825,558251,工读,gōng dú,success
25826,558261,工读教育,gōng dú jiào yù,success
25827,558271,工钱,gōng qian,success
25828,558281,工间,gōng jiān,success
25829,558291,工间操,gōng jiān cāo,success
25830,558301,工龄,gōng líng,success
25831,558311,左不过,zuǒ bu guò,success
25832,558321,左倾,zuǒ qīng,success
25833,558331,左券,zuǒ quàn,success
25834,558341,左右开弓,zuǒ yòu kāi gōng,success
25835,558351,左右手,zuǒ yòu shǒu,success
25836,558361,左右袒,zuǒ yòu tǎn,success
25837,558371,左右逢源,zuǒ yòu féng yuán,success
25838,558381,左嗓子,zuǒ sǎng zi,success
25839,558391,左性子,zuǒ xìng zi,success
25840,558401,左手,zuǒ shǒu,success
25841,558411,左撇子,zuǒ piě zi,success
25842,558421,左支右绌,zuǒ zhī yòu chù,success
25843,558431,左派,zuǒ pài,success
25844,558441,左翼,zuǒ yì,success
25845,558451,左膀右臂,zuǒ bǎng yòu bì,success
25846,558461,左袒,zuǒ tǎn,success
25847,558471,左证,zuǒ zhèng,success
25848,558481,左轮,zuǒ lún,success
25849,558491,左迁,zuǒ qiān,success
25850,558501,左近,zuǒ jìn,success
25851,558511,左道旁门,zuǒ dào páng mén,success
25852,558521,左面,zuǒ miàn,success
25853,558531,左顾右盼,zuǒ gù yòu pàn,success
25854,558541,左首,zuǒ shǒu,success
25855,558551,巧匠,qiǎo jiàng,success
25856,558561,巧取豪夺,qiǎo qǔ háo duó,success
25857,558571,巧合,qiǎo hé,success
25858,558581,巧夺天工,qiǎo duó tiān gōng,success
25859,558591,巧妇难为无米之炊,qiǎo fù nán wéi wú mǐ zhī chuī,success
25860,558601,巧立名目,qiǎo lì míng mù,success
25861,558611,巧言令色,qiǎo yán lìng sè,success
25862,558621,巧计,qiǎo jì,success
25863,558631,巧遇,qiǎo yù,success
25864,558641,巨万,jù wàn,success
25865,558651,巨人,jù rén,success
25866,558661,巨制,jù zhì,success
25867,558671,巨匠,jù jiàng,success
25868,558681,巨变,jù biàn,success
25869,558691,巨头,jù tóu,success
25870,558701,巨子,jù zǐ,success
25871,558711,巨擘,jù bò,success
25872,558721,巨星,jù xīng,success
25873,558731,巨流,jù liú,success
25874,558741,巨眼,jù yǎn,success
25875,558751,巨细,jù xì,success
25876,558761,巨著,jù zhù,success
25877,558771,巨蟹座,jù xiè zuò,success
25878,558781,巨轮,jù lún,success
25879,558791,巨额,jù é,success
25880,558801,巩膜,gǒng mó,success
25881,558811,巫婆,wū pó,success
25882,558821,巫师,wū shī,success
25883,558831,巫神,wū shén,success
25884,558841,差不离,chà bu lí,success
25885,558851,差事,chà shì,success
25885,558852,差事,chāi shi,success
25886,558861,差价,chā jià,success
25887,558871,差使,chāi shi,success
25887,558872,差使,chāi shǐ,success
25888,558881,差劲,chà jìn,success
25889,558891,差可,chā kě,success
25890,558901,差失,chā shī,success
25891,558911,差异,chā yì,success
25892,558921,差强人意,chā qiáng rén yì,success
25893,558931,差役,chāi yì,success
25894,558941,差旅费,chāi lǚ fèi,success
25895,558951,差池,chā chí,success
25896,558961,差生,chà shēng,success
25897,558971,差误,chā wù,success
25898,558981,差遣,chāi qiǎn,success
25899,558991,差错,chā cuò,success
25900,559001,差额,chā é,success
25901,559011,差额选举,chā é xuǎn jǔ,success
25902,559021,己任,jǐ rèn,success
25903,559031,己方,jǐ fāng,success
25904,559041,己见,jǐ jiàn,success
25905,559051,已决犯,yǐ jué fàn,success
25906,559061,已往,yǐ wǎng,success
25907,559071,已然,yǐ rán,success
25908,559081,已而,yǐ ér,success
25909,559091,巳时,sì shí,success
25910,559101,巴乌,bā wū,success
25911,559111,巴士,bā shì,success
25912,559121,巴山蜀水,bā shān shǔ shuǐ,success
25913,559131,巴巴,bā bā,success
25914,559141,巴巴结结,bā ba jiē jiē,success
25915,559151,巴掌,bā zhang,success
25916,559161,巴望,bā wàng,success
25917,559171,巴松,bā sōng,success
25918,559181,巴豆,bā dòu,success
25919,559191,巴里纱,bā lǐ shā,success
25920,559201,巴黎公社,bā lí gōng shè,success
25921,559211,巷子,xiàng zi,success
25922,559221,巷战,xiàng zhàn,success
25923,559231,巾箱本,jīn xiāng běn,success
25925,559251,币值,bì zhí,success
25926,559261,币制,bì zhì,success
25927,559271,市井,shì jǐng,success
25928,559281,市价,shì jià,success
25929,559291,市侩,shì kuài,success
25930,559301,市值,shì zhí,success
25931,559311,市况,shì kuàng,success
25932,559321,市制,shì zhì,success
25933,559331,市区,shì qū,success
25934,559341,市场机制,shì chǎng jī zhì,success
25935,559351,市场经济,shì chǎng jīng jì,success
25936,559361,市声,shì shēng,success
25937,559371,市容,shì róng,success
25938,559381,市布,shì bù,success
25939,559391,市徽,shì huī,success
25940,559401,市惠,shì huì,success
25941,559411,市房,shì fáng,success
25942,559421,市招,shì zhāo,success
25943,559431,市政,shì zhèng,success
25944,559441,市树,shì shù,success
25945,559451,市民,shì mín,success
25946,559461,市电,shì diàn,success
25947,559471,市肆,shì sì,success
25948,559481,市花,shì huā,success
25949,559491,市话,shì huà,success
25950,559501,市道,shì dào,success
25951,559511,市郊,shì jiāo,success
25952,559521,市镇,shì zhèn,success
25953,559531,市集,shì jí,success
25954,559541,市面,shì miàn,success
25955,559551,布丁,bù dīng,success
25956,559561,布依族,bù yī zú,success
25957,559571,布匹,bù pǐ,success
25958,559581,布头,bù tóu,success
25959,559591,布尔乔亚,bù ěr qiáo yà,success
25960,559601,布尔什维克,bù ěr shí wéi kè,success
25961,559611,布展,bù zhǎn,success
25962,559621,布帛,bù bó,success
25963,559631,布拉吉,bù lā ji,success
25964,559641,布控,bù kòng,success
25965,559651,布施,bù shī,success
25966,559661,布景,bù jǐng,success
25967,559671,布朗族,bù lǎng zú,success
25968,559681,布点,bù diǎn,success
25969,559691,布纹纸,bù wén zhǐ,success
25970,559701,布网,bù wǎng,success
25971,559711,布艺,bù yì,success
25972,559721,布菜,bù cài,success
25973,559731,布衣,bù yī,success
25974,559741,布设,bù shè,success
25975,559751,布谷,bù gǔ,success
25976,559761,布道,bù dào,success
25977,559771,布防,bù fáng,success
25978,559781,布雷,bù léi,success
25979,559791,布雷舰,bù léi jiàn,success
25980,559801,帅才,shuài cái,success
25981,559811,帆布,fān bù,success
