rank,hanzi,pinyin,mismatch_parsed,invalid_parsed,has_subdefs,raw_html
6208,艟,chōng,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>艟</x-hw><x-pr> chōng</x-pr><br>见“<a href=""x-dictionary:r:0009B79:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0009B7A'])"" title=""艨"" type=""see"">艨（méng）艟</a>”<x-f>。</x-f>
"
6209,耱,mò,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>耱</x-hw><x-pr> mò</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>耢①<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>动</x-g>用耱平整土地<x-f>。</x-f></dt><dd><x-ex>地刚<x-key>耱</x-key>过</x-ex></dd><t-note><x-lb>用法说明</x-lb>统读 mò，不读 mó<x-f>。</x-f></t-note>
"
6210,铊,tuó,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>铊</x-hw><x-pr> tā</x-pr>（鉈）
<dt><x-gram>名</x-gram>金属元素，符号 Tl。银白色，有光泽，质软，在空气中易氧化成灰色。用于制造轴承合金、光电管、温度计及光学玻璃等。其化合物有毒<x-f>。</x-f></dt>
<dt><x-ref>另见</x-ref><a href=""entry://铊"" type=""seealso"">tuó</a><x-f>。</x-f></dt><hr><dt class='title'><x-hw>铊</x-hw><x-pr> tuó</x-pr>（鉈）
<dt>同 “砣2”<x-f>。</x-f>现在一般写作“砣”<x-f>。</x-f></dt>
<dt><x-ref>另见</x-ref><a href=""entry://铊"" type=""seealso"">tā</a><x-f>。</x-f>
"
6211,缳,huán,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>缳</x-hw><x-pr> huán</x-pr>（繯）<br>〈文〉
<dt><x-sn>①</x-sn><x-gram>动</x-gram>用绳子缠绕<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>名</x-g>绳套<x-f>。</x-f></dt><dd><x-ex>投<x-key>缳</x-key>（指上吊）</x-ex></dd>
<dt><x-sn>③</x-sn><sbl>→</sbl><x-g>动</x-g>绞死<x-f>。</x-f></dt><dd><x-ex><x-key>缳</x-key>首</x-ex></dd>
"
6212,鲎,hòu,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鲎</x-hw><x-pr> hòu</x-pr>（鱟）
<dt><x-gram>名</x-gram>节肢动物，头胸部的甲壳呈半月形，腹部甲壳较小，略呈六角形，尾呈剑状。生活在海中。可以食用，也可以做药材。通称鲎鱼<x-f>。</x-f></dt>
"
6213,镆,mòyé,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>镆</x-hw><x-pr> mò</x-pr>（鏌）镆铘<x-pr> mòyé</x-pr>
<dt>现在一般写作“莫邪”<x-f>。</x-f></dt>
"
6214,荙,dá,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>荙</x-hw><x-pr> dá</x-pr>（薘）<br>见“<a href=""x-dictionary:r:0007CF9:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='0007CFA'])"" title=""莙"" type=""see"">莙（jūn）荙菜</a>”<x-f>。</x-f>
"
6215,锕,ā,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>锕</x-hw><x-pr> ā</x-pr>（錒）
<dt><x-gram>名</x-gram>金属元素，符号 Ac。银白色，有放射性。存在于含铀矿物中<x-f>。</x-f></dt>
"
6216,庋,guǐ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>庋</x-hw><x-pr> guǐ</x-pr>
<dt>〈文〉
<dt><x-sn>①</x-sn><x-gram>名</x-gram>放东西的架子<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>动</x-g>搁置；保存<x-f>。</x-f></dt><dd><x-ex><x-key>庋</x-key>藏</x-ex><x-ex><x-lb> | </x-lb><x-key>庋</x-key>置</x-ex></dd><t-note><x-lb>用法说明</x-lb>统读 guǐ，不读 jǐ<x-f>。</x-f></t-note>
"
6217,墼,jī,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>墼</x-hw><x-pr> jī</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>土墼，未经烧制的砖坯<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>名</x-g>用炭末或粪渣等压制的块状燃料<x-f>。</x-f></dt>
"
6218,龀,chèn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>龀</x-hw><x-pr> chèn</x-pr>（齔）
<dt>〈文〉<x-gram>动</x-gram>儿童乳牙脱落，长出恒牙<x-f>。</x-f></dt><dd><x-ex><x-key>龀</x-key>年（童年）</x-ex><x-ex><x-lb> | </x-lb><x-key>龀</x-key>童（儿童）</x-ex></dd>
"
6219,濞,bì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>濞</x-hw><x-pr> bì</x-pr>
<dt>用于水名、地名。如：漾濞江，水名；漾濞，地名。均在云南<x-f>。</x-f></dt>
"
6220,嫪,lào,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>嫪</x-hw><x-pr> lào</x-pr>
<dt>用于人名。嫪毐（ǎi），战国时秦国人<x-f>。</x-f></dt>
"
6221,莛,tíng,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>莛</x-hw><x-pr> tíng</x-pr><br><x-gram>名</x-gram>某些草本植物的长而硬的茎<x-f>。</x-f></dt><dd><x-ex>草<x-key>莛</x-key></x-ex><x-ex><x-lb> | </x-lb>麦<x-key>莛</x-key></x-ex></dd>
"
6222,剡,shàn,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>剡</x-hw><x-pr> shàn</x-pr><br><x-gram>名</x-gram>剡溪，水名，即曹娥江上游，在浙江嵊州<x-f>。</x-f></dt>
<dt><x-ref>另见</x-ref><a href=""entry://剡"" type=""seealso"">yǎn</a><x-f>。</x-f></dt><hr><dt class='title'><x-hw>剡</x-hw><x-pr> yǎn</x-pr>
<dt>〈文〉
<dt><x-sn>①</x-sn><x-gram>动</x-gram>削<x-f>。</x-f></dt><dd><x-ex><x-key>剡</x-key>木为矢</x-ex></dd>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>形</x-g>尖锐；锋利<x-f>。</x-f></dt><dd><x-ex><x-key>剡</x-key>棘</x-ex><x-ex><x-lb> | </x-lb><x-key>剡</x-key>芒</x-ex></dd>
<dt><x-ref>另见</x-ref><a href=""entry://剡"" type=""seealso"">shàn</a><x-f>。</x-f>
"
6223,脬,pāo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>脬</x-hw><x-pr> pāo</x-pr>
<dt><x-sn>①</x-sn>见“<a href=""entry://尿脬"" type=""see"">尿（suī）脬</a>”<x-f>。</x-f>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>同</x-g>“泡2（pāo）”<x-f>。</x-f>现在一般写作“泡”<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>统读 pāo，不读 fú<x-f>。</x-f></t-note>
"
6224,埼,qí,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>埼</x-hw><x-pr> qí</x-pr>
<dt>同 “<a href=""entry://碕"" type=""sameas"">碕</a>”<x-f>。</x-f>
"
6225,铫,diào,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>铫</x-hw><x-pr> diào</x-pr>（銚）<br><x-gram>名</x-gram>铫子<x-f>。</x-f></dt>
<dt><x-ref>另见</x-ref><a href=""entry://铫"" type=""seealso"">tiáo</a><x-f>；</x-f><a href=""entry://铫"" type=""seealso"">yáo</a><x-f>。</x-f></dt><hr><dt class='title'><x-hw>铫</x-hw><x-pr> tiáo</x-pr>（銚）
<dt><x-gram>名</x-gram>古代指长矛<x-f>。</x-f></dt>
<dt><x-ref>另见</x-ref><a href=""entry://铫"" type=""seealso"">diào</a><x-f>；</x-f><a href=""entry://铫"" type=""seealso"">yáo</a><x-f>。</x-f></dt><hr><dt class='title'><x-hw>铫</x-hw><x-pr> yáo</x-pr>（銚）<br><x-gram>名</x-gram>古代的一种大锄<x-f>。</x-f></dt><dd><x-ex><x-key>铫</x-key>耨</x-ex></dd>
<dt><x-ref>另见</x-ref><a href=""entry://铫"" type=""seealso"">diào</a><x-f>；</x-f><a href=""entry://铫"" type=""seealso"">tiáo</a><x-f>。</x-f>
"
6226,筌,quán,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>筌</x-hw><x-pr> quán</x-pr><br>〈文〉<x-gram>名</x-gram>捕鱼用的竹器，带有逆向钩刺，鱼进得去出不来<x-f>。</x-f></dt><dd><x-ex>得鱼忘<x-key>筌</x-key></x-ex></dd>
"
6227,铒,ěr,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>铒</x-hw><x-pr> ěr</x-pr>（鉺）
<dt><x-gram>名</x-gram>金属元素，符号 Er。银灰色，有光泽，质软。用于制造核控制棒、激光材料等<x-f>。</x-f></dt>
"
6228,涑,sù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>涑</x-hw><x-pr> sù</x-pr>
<dt><x-gram>名</x-gram>涑水，水名，在山西，流入黄河<x-f>。</x-f></dt>
"
6229,舨,bǎn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>舨</x-hw><x-pr> bǎn</x-pr>
<dt>见“<a href=""x-dictionary:r:000C4EA:com.apple.dictionary.zh_CN.SDCC#xpointer(//*[@id='000C4EB'])"" title=""舢"" type=""see"">舢（shān）舨</a>”<x-f>。</x-f>
"
6230,汜,sì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>汜</x-hw><x-pr> sì</x-pr>
<dt><x-gram>名</x-gram>汜水，水名，在河南，流入黄河<x-f>。</x-f></dt>
"
6231,剞,"['jī', 'jījué']",False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>剞</x-hw><x-pr> jī</x-pr>剞劂<x-pr> jījué</x-pr>〈文〉名雕刻用的曲刀<x-f>。</x-f></dt> <x-g>动</x-g> 
<dt>雕刻；刻书<x-f>。</x-f></dt><dd><x-ex>付之<x-key>剞劂</x-key></x-ex></dd>
"
6232,匏,"['páo', 'páoguā']",False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>匏</x-hw><x-pr> páo</x-pr>匏瓜<x-pr> páoguā</x-pr> <x-g>名</x-g> 
<dt>一年生草本植物，茎上有卷须。果实也叫匏瓜，比葫芦大，成熟后对半剖开可做水瓢。俗称瓢葫芦<x-f>。</x-f></dt>
"
6233,烜,xuǎn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>烜</x-hw><x-pr> xuǎn</x-pr>
<dt><x-gram>形</x-gram>显著；明亮<x-f>。</x-f></dt><dd><x-ex><x-key>烜</x-key>赫</x-ex></dd>
"
6234,埽,sào,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>埽</x-hw><x-pr> sào</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>旧时治理黄河工程中用的一种器材。把树枝、秫秸、石块等捆扎成圆柱形，用来堵塞河堤缺口或保护堤岸<x-f>。</x-f></dt><dd><x-ex>镶<x-key>埽</x-key></x-ex><x-ex><x-lb> | </x-lb>束<x-key>埽</x-key></x-ex><x-ex><x-lb> | </x-lb><x-key>埽</x-key>材</x-ex></dd>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>名</x-g>用许多埽做成的挡水建筑物<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>统读 sào，不读 sǎo 或 zhǒu<x-f>。</x-f></t-note>
"
6235,耩,jiǎng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>耩</x-hw><x-pr> jiǎng</x-pr>
<dt><x-gram>动</x-gram>用耧播种<x-f>。</x-f></dt><dd><x-ex>1天<x-key>耩</x-key>了9亩地</x-ex><x-ex><x-lb> | </x-lb><x-key>耩</x-key>荞麦</x-ex></dd>
"
6236,嫘,léi,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>嫘</x-hw><x-pr> léi</x-pr>
<dt>用于人名。嫘祖，传说中黄帝的妻子，发明了养蚕<x-f>。</x-f></dt>
"
6237,栊,lóng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>栊</x-hw><x-pr> lóng</x-pr>（櫳）
<dt>〈文〉
<dt><x-sn>①</x-sn><x-gram>名</x-gram>围养禽兽的栅栏<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-g>名</x-g>窗上的格木；窗户<x-f>。</x-f></dt><dd><x-ex>珠<x-key>栊</x-key></x-ex><x-ex><x-lb> | </x-lb>帘<x-key>栊</x-key></x-ex></dd>
"
6238,偲,sī,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>偲</x-hw><x-pr> cāi</x-pr>
<dt>〈文〉<x-gram>形</x-gram>才能多；能力强<x-f>。</x-f></dt>
<dt><x-ref>另见</x-ref><a href=""entry://偲"" type=""seealso"">sī</a><x-f>。</x-f></dt><hr><dt class='title'><x-hw>偲</x-hw><x-pr> sī</x-pr>偲偲<x-pr> sīsī</x-pr>动〈文〉互相勉励；互相促进<x-f>。</x-f></dt><dd><x-ex>朋友切切<x-key>偲偲</x-key></x-ex></dd>
<dt><x-ref>另见</x-ref><a href=""entry://偲"" type=""seealso"">cāi</a><x-f>。</x-f>
"
6239,阍,hūn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>阍</x-hw><x-pr> hūn</x-pr>（閽）
<dt>〈文〉
<dt><x-sn>①</x-sn><x-gram>名</x-gram>看门的人<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>名</x-g>宫门；门<x-f>。</x-f></dt><dd><x-ex>叩<x-key>阍</x-key></x-ex><x-ex><x-lb> | </x-lb>掩<x-key>阍</x-key></x-ex></dd>
"
6240,鹨,liù,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鹨</x-hw><x-pr> liù</x-pr>（鷚）<br><x-gram>名</x-gram>鸟，体小、嘴细长。吃昆虫。种类很多，常见的有田鹨、水鹨等<x-f>。</x-f></dt>
"
6241,漯,luò,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>漯</x-hw><x-pr> luò</x-pr>漯河<x-pr> luòhé</x-pr>名地名，在河南<x-f>。</x-f></dt>
<dt><x-ref>另见</x-ref><a href=""entry://漯"" type=""seealso"">tà</a><x-f>。</x-f></dt><hr><dt class='title'><x-hw>漯</x-hw><x-pr> tà</x-pr>
<dt><x-gram>名</x-gram>漯水，古水名，在今山东<x-f>。</x-f></dt>
<dt><x-ref>另见</x-ref><a href=""entry://漯"" type=""seealso"">luò</a><x-f>。</x-f>
"
6242,衽,rèn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>衽</x-hw><x-pr> rèn</x-pr>（*袵）
<dt>〈文〉
<dt><x-sn>①</x-sn><x-gram>名</x-gram>衣襟<x-f>。</x-f></dt><dd><x-ex>披发左<x-key>衽</x-key>（左衽：衣襟在左边）</x-ex><x-ex><x-lb> | </x-lb>敛<x-key>衽</x-key></x-ex></dd>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-g>名</x-g>睡觉铺的席子<x-f>。</x-f></dt><dd><x-ex><x-key>衽</x-key>席</x-ex></dd>
"
6243,珙,gǒng,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>珙</x-hw><x-pr> gǒng</x-pr><br>〈文〉<x-gram>名</x-gram>大璧<x-f>。</x-f></dt>
"
6244,邴,bǐng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>邴</x-hw><x-pr> bǐng</x-pr>
<dt><x-gram>名</x-gram>姓<x-f>。</x-f></dt>
"
6245,虼,gè,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>虼</x-hw><x-pr> gè</x-pr>
<dt>见下。<a href=""entry://虼螂"">虼螂</a><x-f>，</x-f><a href=""entry://虼蚤"">虼蚤</a><x-f>。</x-f>
"
6246,媪,ǎo,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>媪</x-hw><x-pr> ǎo</x-pr><br>〈文〉<x-gram>名</x-gram>老年妇女<x-f>。</x-f></dt><dd><x-ex>翁<x-key>媪</x-key></x-ex><x-ex><x-lb> | </x-lb>乳<x-key>媪</x-key></x-ex></dd>
"
6247,鋈,wù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鋈</x-hw><x-pr> wù</x-pr><br>〈文〉
<dt><x-sn>①</x-sn><x-gram>名</x-gram>白银、白铜一类的白色金属<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>动</x-g>镀<x-f>。</x-f></dt><dd><x-ex><x-key>鋈</x-key>器（镀上金、银或铜的器物）<x-f>。</x-f></x-ex></dd>
"
6248,蠼,"['qú', 'qúsōu']",False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蠼</x-hw><x-pr> qú</x-pr>蠼螋<x-pr> qúsōu</x-pr> <x-g>名</x-g> 
<dt>昆虫，身体扁平狭长，黑褐色，触角细长多节，前翅短而硬，后翅大，折在前翅下，尾端多具角质钳状尾铗。生活在潮湿的地方，昼伏夜出，有的对家蚕有危害<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>㊀“蠼”统读 qú，不读 jué。㊁“蠼螋”不宜写作“蠷螋”<x-f>。</x-f></t-note>
"
6249,鹡,"['jí', 'jílíng']",False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鹡</x-hw><x-pr> jí</x-pr>（鶺）鹡鸰<x-pr> jílíng</x-pr> <x-g>名</x-g> 
<dt>鸟，体小，嘴尖细，尾长。捕食昆虫和小鱼。种类很多，常见的有白鹡鸰、黄鹡鸰等<x-f>。</x-f></dt>
"
6250,旆,pèi,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>旆</x-hw><x-pr> pèi</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>古代旗帜末端形状像燕尾的饰物<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>名</x-g>〈文〉泛指旌旗<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>右下是“巿（fú）”，4画；不是“市（shì）”，5画<x-f>。</x-f></t-note>
"
6251,蚋,ruì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蚋</x-hw><x-pr> ruì</x-pr>
<dt><x-gram>名</x-gram>昆虫，体长1—5毫米，褐色或黑色，足短，触角粗短，成虫形似蝇。雌蚋刺吸牛、羊等牲畜血液，也吸人血，传播疾病，叮咬后产生奇痒<x-f>。</x-f></dt>
"
6252,锫,péi,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>锫</x-hw><x-pr> péi</x-pr>（錇）
<dt><x-gram>名</x-gram>金属元素，符号 Bk。有放射性，由人工核反应获得<x-f>。</x-f></dt>
"
6253,揾,wèn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>揾</x-hw><x-pr> wèn</x-pr><br>〈文〉
<dt><x-sn>①</x-sn><x-gram>动</x-gram>浸入<x-f>。</x-f></dt><dd><x-ex><x-key>揾</x-key>湿</x-ex></dd>
<dt><x-sn>②</x-sn><sbl2>○</sbl2><x-g>动</x-g>擦；揩拭<x-f>。</x-f></dt><dd><x-ex><x-key>揾</x-key>泪</x-ex></dd>
"
6254,镢,jué,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>镢</x-hw><x-pr> jué</x-pr>（鐝）<br><x-gram>名</x-gram>镢头<x-f>。</x-f></dt>
"
6255,锘,nuò,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>锘</x-hw><x-pr> nuò</x-pr>（鍩）
<dt><x-gram>名</x-gram>金属元素，符号 No。有放射性，由人工核反应获得<x-f>。</x-f></dt>
"
6256,鲚,jì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鲚</x-hw><x-pr> jì</x-pr>（鱭）
<dt><x-gram>名</x-gram>鱼，体小，侧扁，银白色，尾长而尖。生活在西太平洋海域中。是优质的食用鱼类。我国产的有凤鲚（通称凤尾鱼）、刀鲚（通称刀鱼）等<x-f>。</x-f></dt>
"
6257,猡,luó,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>猡</x-hw><x-pr> luó</x-pr>（玀）
<dt>见“<a href=""entry://猪猡"" type=""see"">猪猡</a>”<x-f>。</x-f>
"
6258,琎,jìn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>琎</x-hw><x-pr> jìn</x-pr>（璡）
<dt>〈文〉<x-gram>名</x-gram>像玉的美石<x-f>。</x-f></dt>
"
6259,堠,hòu,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>堠</x-hw><x-pr> hòu</x-pr>
<dt><x-gram>名</x-gram>古代用来瞭望敌情的土堡<x-f>。</x-f></dt><dd><x-ex>烽<x-key>堠</x-key></x-ex></dd>
"
6260,鼩,qú,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鼩</x-hw><x-pr> qú</x-pr>鼩鼱<x-pr> qújīng</x-pr>名哺乳动物，形状像老鼠，体小，毛栗褐色，吻部尖细，能伸缩。栖息于平原、沼泽、高山和建筑物中，捕食虫类，有时也吃植物种子和谷物<x-f>。</x-f></dt>（也说鼱鼩<x-f>。</x-f>）
"
6261,伛,yǔ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>伛</x-hw><x-pr> yǔ</x-pr>（傴）
<dt><x-sn>①</x-sn><x-gram>形</x-gram>〈文〉驼背<x-f>。</x-f></dt><dd><x-ex><x-key>伛</x-key>人</x-ex></dd>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>动</x-g>弯腰（表示恭敬）<x-f>。</x-f></dt><dd><x-ex><x-key>伛</x-key>着背</x-ex><x-ex><x-lb> | </x-lb><x-key>伛</x-key>下腰</x-ex></dd><t-note><x-lb>用法说明</x-lb>统读 yǔ，不读 kǒu、ōu 或 yù<x-f>。</x-f></t-note>
"
6262,袪,qū,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>袪</x-hw><x-pr> qū</x-pr>
<dt>〈文〉<x-gram>名</x-gram>衣袖；也专指袖口<x-f>。</x-f></dt><t-note><x-lb>用法说明</x-lb>跟“祛”不同<x-f>。</x-f></t-note>
"
6263,耨,nòu,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>耨</x-hw><x-pr> nòu</x-pr>
<dt>〈文〉
<dt><x-sn>①</x-sn><x-gram>名</x-gram>除草用的农具，形状像锄<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><sbl>→</sbl><x-g>动</x-g>除草<x-f>。</x-f></dt><dd><x-ex>深耕细<x-key>耨</x-key></x-ex></dd>
<dt><x-lb>用法说明</x-lb>见“<a href=""entry://辱"" type=""see"">辱</a>”<x-f>。</x-f>
"
6264,椟,dú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>椟</x-hw><x-pr> dú</x-pr>（櫝）
<dt><x-gram>名</x-gram>匣子；柜子<x-f>。</x-f></dt><dd><x-ex>买<x-key>椟</x-key>还珠</x-ex></dd>
"
6265,篥,lì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>篥</x-hw><x-pr> lì</x-pr>
<dt>见“<a href=""entry://筚篥"" type=""see"">筚（bì）篥</a>”<x-f>。</x-f>
"
6266,鹮,huán,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>鹮</x-hw><x-pr> huán</x-pr>（䴉）<br><x-gram>名</x-gram>鸟，外形像鹭，嘴细长而向下弯曲，腿长，足粗健，趾爪很长，生活在水边。种类很多，其中白鹮较常见，朱鹮为濒临灭绝的珍禽，属国家保护动物<x-f>。</x-f></dt>
"
6267,蛉,líng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>蛉</x-hw><x-pr> líng</x-pr>
<dt>见“白蛉”<x-f>。</x-f><br><t-note><x-lb>用法说明</x-lb>统读 líng，不读 lìng<x-f>。</x-f></t-note>
"
6268,褊,biǎn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>褊</x-hw><x-pr> biǎn</x-pr>
<dt>〈文〉<x-gram>形</x-gram>狭小；狭隘<x-f>。</x-f></dt><dd><x-ex><x-key>褊</x-key>小</x-ex><x-ex><x-lb> | </x-lb><x-key>褊</x-key>狭</x-ex></dd>
"
