definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img,ref_pinyin_id,pos
281213,28121,3,用于计量成团或成堆的物品。,measure word for clusters,,,量词
281311,28131,1,小型鸣禽，多为褐色，食虫益鸟,warbler,,,名词
281411,28141,1,横向投掷,fling,,,动词
281412,28141,2,撇嘴表示轻蔑或不悦,curl lip,,,动词
281414,28141,4,用于类似撇的形状,stroke,,,量词
281421,28142,1,抛弃或放弃,abandon,,,动词
281422,28142,2,从液体表面舀取,skim,,,动词
281511,28151,1,理清事物的头绪,unravel,,,动词
281621,28162,1,古代官职名称。,ancient official title,,,名词
281622,28162,2,尉官军衔。,junior officer,,,名词
281623,28162,3,姓氏。,a surname,,,名词
281711,28171,1,信件、名片的统称,card; letter,,,名词
281811,28181,1,使舌头产生麻木感的味道,astringent,,,形容词
281812,28181,2,摩擦阻力大；不光滑,rough,,,形容词
281813,28181,3,（文字）艰深难懂,obscure,,,形容词
281911,28191,1,模拟枪声、碰撞声等的拟声词,bang,,,拟声词
282011,28201,1,寻找,seek,,,动词
282111,28211,1,古书中指荷花的茎,lotus stem,,,名词
282121,28212,1,茄子,eggplant,,,名词
282211,28221,1,水边；边际,shore,,,名词
282311,28231,1,冬季打猎,hunt,,,动词
282411,28241,1,厌恶;恨,hate,,,动词
282511,28251,1,河北蔚县,Yuxian County,,,名词
282521,28252,1,茂盛或盛大,luxuriant,,,形容词
282522,28252,2,富有文采,colorful,,,形容词
282611,28261,1,真诚恳切,sincere; earnest,,,形容词
282721,28272,1,年老的女性,old woman,,,名词
282811,28281,1,有内衬的中式上衣,jacket,,,名词
282911,28291,1,从地面拾起物品,pick up,,,动词
283011,28301,1,空而宽阔,vast,,,形容词
283012,28301,2,心胸开阔，不计较小事。,broad-minded,,,形容词
283013,28301,3,因疏忽而延误或荒废。,neglect,,,动词
283014,28301,4,零件间间隙过大或衣服过于宽松不合身。,loose,,,形容词
283015,28301,5,姓氏。,surname,,,名词
283111,28311,1,将物体嵌入另一物体内或围绕其边缘固定。,inlay; embed,,,动词
283211,28321,1,非金属元素，符号I，用于制药品、染料等,iodine,,,名词
283311,28331,1,穿在脚上的针织品,socks,,,名词
283412,28341,2,小粒的药丸,pill,,,名词
283413,28341,3,用于计量丸药,pill,,,量词
283511,28351,1,形容物体表面不光滑或做事不精细。,rough,,,形容词
283611,28361,1,鲸，海洋哺乳动物，现存最大动物，形似鱼，用肺呼吸,whale,,,名词
283711,28371,1,带正电荷的铵离子,ammonium,,,名词
283811,28381,1,靠着,lean,,,动词
283812,28381,2,仗恃,rely on,,,动词
283813,28381,3,不正或不直；偏斜,biased,,,形容词
283911,28391,1,箭,arrow,,,名词
283912,28391,2,发誓,vow; swear; take an oath,,,动词
284011,28401,1,"金属元素,符号Zn(zincum)。浅蓝白色。用于制合金、白铁、干电池等。",zinc (Zn),,,名词
284211,28421,1,雄性的（与“牝”相对）。,male,,,名词
284311,28431,1,大的,large,,,形容词
284411,28441,1,傻；痴呆,foolish,,,形容词
284412,28441,2,朴实；天真,naive,,,形容词
284413,28441,3,姓氏,surname,,,名词
284511,28451,1,液体缓慢流动。,drip; trickle,,,动词
284611,28461,1,水稻植株,rice plants,,,名词
284612,28461,2,古籍中的粟米,millet,,,名词
284711,28471,1,古代官职名称,official title,,,名词
284712,28471,2,姓氏之一,a surname,,,名词
284811,28481,1,"落叶灌木,叶子有长柄,掌状分裂,花小,蓝紫色。枝条可用来编筐、篮等。",chaste tree,,,名词
284812,28481,2,姓氏。,a surname,,,名词
284911,28491,1,马虎随意。,careless,,,形容词
284912,28491,2,姓氏。,a surname,,,名词
284913,28491,3,表示假设，相当于“如果”,if,,,连词
285011,28501,1,听力丧失或严重减退,deaf,,,形容词
285111,28511,1,水深且清澈,deep and clear,,,形容词
285211,28521,1,简陋的房屋,hut,,,名词
285212,28521,2,古代庐州（今安徽合肥）,ancient Luzhou,,,名词
285213,28521,3,姓氏,surname,,,名词
285311,28531,1,"烹饪方法,锅里放少量油,加热后,把食物放进去使表面变黄",pan-fry,,,动词
285312,28531,2,水煮提取成分,decoct,,,动词
285313,28531,3,中药煎煮次数,decoction (measure),,,量词
285411,28541,1,表示禁止或劝阻，相当于“不要”,do not; never,,,副词
285511,28551,1,文雅有礼的样子。,refined,,,形容词
285611,28561,1,调味用的有酸味的液体,vinegar; acidic-tasting liquid used as seasoning,,,名词
285612,28561,2,〈比喻fig.〉嫉妒(多指在男女关系上,usu. in a love affair,,,名词
285711,28571,1,织布机中牵引纬线的工具，形似枣核,weaving shuttle,,,名词
285811,28581,1,拿着；握着,hold,,,动词
285812,28581,2,掌握；主持,preside over,,,动词
285813,28581,3,容量单位，合16斛,a unit of capacity (equal to 16 hu),,,名词
285814,28581,4,姓氏,a surname,,,名词
286011,28601,1,扔;投,throw,,,动词
286111,28611,1,对逝者的哀悼,mourn,,,动词
286211,28621,1,噜苏，指说话啰嗦,wordy,,,动词
286311,28631,1,垫子或褥子。,cushion,,,名词
286411,28641,1,植物果肉或种子制成的粉,flour from fruit/seeds,,,名词
286413,28641,3,成都的别称,Rong (Chengdu's alias),,,名词
286511,28651,1,矫情。,argumentative; contentious,,,形容词
286521,28652,1,矫正,correct; rectify; remedy; redress,,,动词
286522,28652,2,(Jiǎo)姓。,a surname,,,名词
286523,28652,3,强壮;勇武,strong; powerful; brave,,,形容词
286524,28652,4,假托,pretend; feign,,,动词
286611,28661,1,抑制或堵住不让出来,suppress,,,动词
286612,28661,2,闷，感到压抑,oppressed,,,形容词
286711,28671,1,抬起（头部）,raise (one's head),,,动词
286712,28671,2,(木、纸等)平的东西因由湿变干而不平。,warp,,,动词
286721,28672,1,一头儿向上仰起,curl up,,,动词
286811,28681,1,雕刻玉石，使其成为器物,carve jade,,,动词
286911,28691,1,用手指轻抓,scratch,,,动词
286912,28691,2,阻碍他人事务,obstruct; thwart,,,动词
286913,28691,3,弯曲,bend,,,动词
287011,28701,1,指喉咙,throat,,,名词
287021,28702,1,发出声音或说话,utter,,,动词
287111,28711,1,用旧的金银首饰、器皿向银楼换取新的。,exchange,,,动词
287112,28711,2,凭票据支付或领取现款,cash,,,动词
287113,28711,3,八卦中的沼泽卦,marsh trigram,,,名词
287211,28721,1,甘蔗,sugarcane,,,名词
287311,28731,1,古代弦乐器，形似琴，有25或16根弦,se (zither),,,名词
287411,28741,1,皮肤或黏膜受到轻微刺激时引起的想挠的感觉。,itch,,,形容词
287511,28751,1,细碎,trivial,,,形容词
287512,28751,2,地位低下,lowly,,,形容词
287611,28761,1,酋长。,chief of a tribe,,,名词
287612,28761,2,(盗匪、侵略者的)首领,"chieftain (of bandits, aggressors)",,,名词
287711,28771,1,姓氏。,a surname,,,名词
287811,28781,1,古代半圭形玉器,jade tablet,,,名词
287911,28791,1,槐树，落叶乔木，部分可入药或作染料,pagoda tree,,,名词
287912,28791,2,姓氏,surname,,,名词
288011,28801,1,上圆下方的小门,arched door,,,名词
288012,28801,2,女子的私人房间,boudoir,,,名词
288111,28811,1,固执或倔强,stubborn,,,形容词
288121,28812,1,双手反向用力扭转,twist,,,动词
288122,28812,2,用两三个手指扭住皮肉使劲转动,pinch,,,动词
288131,28813,1,旋转控制（如螺丝）,screw,,,动词
288132,28813,2,弄错或颠倒,mistaken,,,动词
288133,28813,3,意见不合或别扭,disagree,,,形容词
288211,28821,1,明显可见。,conspicuous,,,形容词
288212,28821,2,表彰显扬。,commend,,,动词
288213,28821,3,姓氏。,surname,,,名词
288311,28831,1,水生植物，果实有角,water caltrop,,,名词
288312,28831,2,这种植物的果实。,water caltrop fruit,,,名词
288411,28841,1,吐(tù),vomit,,,动词
288511,28851,1,背部痈疮,back carbuncle,,,名词
288711,28871,1,用手或工具将东西聚拢,gather,,,动词
288712,28871,2,用手提起（衣物）,tuck,,,动词
288713,28871,3,搜刮钱财；拼命赚钱,extort,,,动词
288714,28871,4,（方言）向自己方向拨动,pull,,,动词
288715,28871,5,（方言）核算,account,,,动词
288721,28872,1,拥抱；搂抱,hug,,,动词
288811,28881,1,使物体燃烧,burn,,,动词
288911,28891,1,到（某个时间或地点）,until,,,动词
288912,28891,2,从开始到现在（用于否定）,always (in negative),,,副词
289011,28901,1,倒塌；坍塌。,collapse,,,动词
289111,28911,1,细线,thread,,,名词
289112,28911,2,详尽地,in detail,,,动词
289113,28911,3,用于细长物,strand,,,量词
289211,28921,1,方言中指谜语,riddle,,,名词
289221,28922,1,需要猜测的隐语,riddle,,,名词
289222,28922,2,难以理解的事物,mystery,,,名词
289311,28931,1,钥匙。,key,,,名词
289321,28932,1,钥匙。,key,,,名词
289411,28941,1,模拟喇叭等声音,honk,,,拟声词
289412,28941,2,方言，撅嘴,pout,,,动词
289511,28951,1,蠢动。,wriggle,,,动词
289512,28951,2,愚蠢,stupid,,,形容词
289513,28951,3,笨拙,clumsy,,,形容词
289611,28961,1,蛤蜊、文蛤等双壳类软体动物的统称,clam,,,名词
289711,28971,1,赠送礼物。,present,,,动词
289811,28981,1,与他人商议或征求意见,consult,,,动词
289812,28981,2,政府首脑关于国事的正式报告,official report,,,名词
289911,28991,1,涂抹（粉末、药膏等）,apply,,,动词
289912,28991,2,展开；布置,spread,,,动词
289913,28991,3,充足；足够,sufficient,,,动词
290011,29001,1,遥远,remote,,,形容词
290012,29001,2,卷起,roll up,,,动词
290111,29011,1,姓氏,a surname,,,名词
290211,29021,1,特别喜爱；过分偏爱,pamper,,,动词
290311,29031,1,幸福吉祥,jubilation,,,形容词
290411,29041,1,天然形成的水池,natural pond,,,名词
290511,29051,1,形容高大。,towering; lofty,,,形容词
290611,29061,1,榆树，落叶乔木，木材可用于建筑或制作器具,elm,,,名词
290711,29071,1,道路或线条弯曲不直,winding,,,形容词
290712,29071,2,中文姓氏之一,a surname,,,名词
290713,29071,3,表示相似或好像,as if,,,副词
290811,29081,1,裂开,split open; crack,,,动词
290812,29081,2,用于“硬、直、亮”等形容词前，表示程度加深,"[intensifier before adjectives like 硬, 直, 亮]",,,副词
290821,29082,1,板着脸，表情严肃,pull a long face,,,动词
290822,29082,2,勉强支撑或坚持,strain oneself,,,动词
290831,29083,1,拉紧,stretch tight,,,动词
290832,29083,2,衣物、布料等因拉伸而紧贴,tight; taut,,,动词
290833,29083,3,物体突然弹起或反弹,spring; bounce,,,动词
290834,29083,4,缝纫方法，用稀疏针脚暂时固定,baste; tack,,,动词
290835,29083,5,勉强维持或硬撑,barely subsist,,,动词
290836,29083,6,用藤皮、棕绳等编织的床垫,woven bed matting,,,名词
290838,29083,8,骗取财物,swindle,,,动词
290911,29091,1,文言叹词，表示同意。,all right,,,感叹词
290912,29091,2,姓氏。,a surname,,,名词
291011,29101,1,眼睛周围的骨骼结构。,eye socket,,,名词
291111,29111,1,口头命令或嘱咐,order,,,动词
291211,29121,1,用于分离颗粒的工具,sieve,,,名词
291212,29121,2,用筛子分离粗细颗粒,sift,,,动词
291213,29121,3,经挑选后淘汰,screen,,,动词
291214,29121,4,加热酒,warm,,,动词
291215,29121,5,倒酒,pour,,,动词
291216,29121,6,敲打（锣）,beat,,,动词
291411,29141,1,纸币。,banknote,,,名词
291511,29151,1,欺骗,cheat,,,动词
291512,29151,2,假装,pretend,,,动词
291513,29151,3,套取真话,bluff,,,动词
291611,29161,1,劳动时发出的号子声,heave-ho,,,感叹词
291711,29171,1,一种一年生草本植物，果实可做器皿或玩赏。,bottle gourd,,,名词
291712,29171,2,这种植物的果实。,gourd,,,名词
291811,29181,1,〈动词〉耕作田地,cultivate farmland,,,动词
291821,29182,1,〈动词〉租种他人土地,rent farmland,,,动词
291911,29191,1,发酵豆麦调味品,sauce,,,名词
291912,29191,2,酱油腌制/烹煮,marinated,,,形容词
291913,29191,3,用酱腌制,pickle,,,动词
291914,29191,4,糊状食品,paste,,,名词
292011,29201,1,建筑物等倒塌,collapse,,,形容词
292012,29201,2,由盛转衰,decadent,,,形容词
292013,29201,3,精神不振作,dejected,,,形容词
292111,29211,1,（水域）辽阔；（前景）模糊不清,vast; vague,,,形容词
292112,29211,2,微小而不重要,tiny,,,形容词
292211,29221,1,用胳膊围住他人,embrace,,,动词
292212,29221,2,用绳子聚拢松散物,gather,,,动词
292213,29221,3,将事物拉向自己,attract,,,动词
292214,29221,4,掌控,monopolize,,,动词
292311,29231,1,亲自,personally,,,代词
292312,29231,2,弯腰,bow,,,动词
292411,29241,1,坏的（指人或事）,evil,,,形容词
292511,29251,1,光彩明亮的样子,shining; radiant,,,形容词
292611,29261,1,形容拍打或撞击的声音,smack,,,拟声词
292711,29271,1,液体受冲击向四周飞射。,splash,,,动词
292811,29281,1,房屋的正梁,ridgepole,,,名词
292812,29281,2,量词，用于房屋，一座为一栋,classifier for buildings,,,量词
292911,29291,1,盛大;旺盛,abundant,,,形容词
293011,29301,1,砚台,inkstone,,,名词
293012,29301,2,旧指同学关系,classmate,,,名词
293211,29321,1,关押或监禁,imprison,,,动词
293212,29321,2,被关押的人,prisoner,,,名词
293411,29341,1,皇帝的妾；王侯的妻子,imperial concubine,,,名词
293521,29352,1,指外来百姓,outsider; migrant,,,名词
293611,29361,1,诡计多端，不可信任,cunning,,,形容词
293711,29371,1,快速看一眼。,glimpse,,,动词
293811,29381,1,液体或香气慢慢渗透。,seep,,,动词
293812,29381,2,方言指低头。,droop,,,动词
293813,29381,3,（方言）将物体放入水中。,immerse,,,动词
293911,29391,1,推测；估计,estimate,,,动词
293912,29391,2,姓氏,a surname,,,名词
293931,29393,1,藏在衣物中,conceal,,,动词
293932,29393,2,牲畜怀孕,conceive,,,动词
294011,29401,1,山势又高又陡,precipitous,,,形容词
294012,29401,2,（比喻）严厉,stern,,,形容词
294111,29411,1,樱桃,cherry,,,名词
294112,29411,2,樱花,cherry blossom,,,名词
294211,29421,1,"古代部落联盟领袖,传说曾治平洪水。",King Yu,,,名词
294212,29421,2,姓氏,surname,,,名词
294311,29431,1,分歧的;由主干分出来的(道路),branch road; fork,,,名词
294312,29431,2,偏离原来的方向,deviate,,,动词
294314,29431,4,错开时间以避免冲突,stagger time,,,动词
294316,29431,6,（方言）嗓音失常,hoarse voice,,,动词
294411,29441,1,空闲时间,leisure,,,名词
294611,29461,1,大波浪；泛指波浪,billow; wave,,,名词
294711,29471,1,可用作黑色染料的矿石,alunite,,,名词
294712,29471,2,将物体染成黑色,blacken,,,动词
294811,29481,1,生育,give birth,,,动词
294821,29482,1,用谷物或其他食材煮成的半流质食物,congee,,,名词
294911,29491,1,将凉了的熟食重新蒸热。,reheat,,,动词
294921,29492,1,通过加热使液体蒸发再冷凝的分离过程。,distill,,,动词
295011,29501,1,特别沉迷于某种爱好,addicted,,,动词
295111,29511,1,忠诚专注,faithful,,,形容词
295112,29511,2,病情严重,critical,,,形容词
295211,29521,1,麒麟的简称,kylin,,,名词
295312,29531,2,用锹或铲撮取或清除,shovel,,,动词
295411,29541,1,地支的第三位,3rd Earthly Branch,,,名词
295511,29551,1,从骨头上把肉刮下来,scrape meat from a bone with a fleshing knife; pick,,,动词
295512,29551,2,从缝隙里往外挑(tiǎo),pick (as from a fissure or crack),,,动词
295513,29551,3,剔除,pick out (the useless); reject; get rid of,,,动词
295514,29551,4,汉字的笔画，即挑（tiǎo）。,rising stroke (in Chinese characters),,,名词
295611,29561,1,中国古代传说中的贤明君主,"Emperor Yao, legendary sage-king in remote antiquity",,,名词
295612,29561,2,姓氏之一,a surname,,,名词
295711,29571,1,用力掐住,strangle,,,动词
295712,29571,2,控制；把守,control,,,动词
295811,29581,1,指赣江，位于江西省的一条河流,Gan River,,,名词
295812,29581,2,江西省的简称,Jiangxi,,,名词
295911,29591,1,液体浓度高,thick,,,形容词
295912,29591,2,密度大；数量多,dense,,,形容词
296011,29601,1,(旧读formerly pronouncedxù)小岛,small island; islet,,,名词
296111,29611,1,氨分子中的氢原子被烃基取代后形成的有机化合物。,amine,,,名词
296211,29621,1,书面邀请函,invitation card,,,名词
296212,29621,2,记载生辰八字的文书（旧时婚俗用）,betrothal card,,,名词
296214,29621,4,中药方剂的计量单位,herbal medicine dose,,,量词
296221,29622,1,书法绘画临摹范本,copybook,,,名词
296231,29623,1,顺从的,obedient,,,形容词
296232,29623,2,妥当的,appropriate,,,形容词
296233,29623,3,姓氏,surname,,,名词
296311,29631,1,从高处落下,fall,,,动词
296411,29641,1,地支的第十二位,last of the 12 Earthly Branches,,,名词
296511,29651,1,紧紧抓住并拉扯,seize,,,动词
296611,29661,1,梧桐的简称,Chinese parasol,,,名词
296711,29671,1,山脚,foot of mountain,,,名词
296811,29681,1,瀑河，河北省的一条河流名称,Baohe River (Hebei),,,名词
296821,29682,1,瀑布,waterfall,,,名词
296911,29691,1,孔洞,hole,,,名词
296912,29691,2,比喻事情的关键,key,,,名词
297011,29701,1,松懈，不紧张,slack,,,形容词
297111,29711,1,泥沙沉积堵塞。,silt up,,,动词
297112,29711,2,沉积形成的。,silted,,,形容词
297113,29711,3,沉积的泥沙或淤泥。,silt; sediment,,,名词
297114,29711,4,血液流通不畅。,stasis,,,动词
297115,29711,5,液体沸腾溢出。,overflow,,,动词
297211,29721,1,脸颊的下半部分,cheek,,,名词
297311,29731,1,生肉，现泛指肉类、鱼类等食物,raw meat or fish,,,名词
297312,29731,2,鱼虾等散发出的难闻气味,fishy smell,,,名词
297411,29741,1,将多股条状物扭结,twist,,,动词
297412,29741,2,拧转挤压,wring,,,动词
297413,29741,3,用绞刀切削,ream,,,动词
297414,29741,4,勒颈致死,hang,,,动词
297415,29741,5,通过轮轴移动重物,wind,,,动词
297416,29741,6,用于纱线的量词,skein,,,量词
297621,29762,1,士兵或军人。,soldier,,,名词
297622,29762,2,官府中的差役。,servant,,,名词
297623,29762,3,完成或结束。,finish,,,动词
297624,29762,4,最终或终于。,finally,,,副词
297625,29762,5,生命的终结。,die,,,动词
297721,29772,1,具有类似芭蕉大叶的植物,banana-like plant,,,名词
297811,29781,1,落叶乔木，叶子秋季变红，树脂可药用,maple,,,名词
297911,29791,1,胸部。,chest,,,名词
297921,29792,1,经过干燥处理的肉类。,jerky,,,名词
297922,29792,2,用糖或蜜腌制的果干。,preserved fruit,,,名词
298011,29801,1,中医指胆、胃、大肠等六个器官。,internal organs,,,名词
298211,29821,1,茂密的野草,dense weeds,,,名词
298212,29821,2,形容体积或规模大,huge,,,形容词
298213,29821,3,姓氏,surname,,,名词
298214,29821,4,言行轻率,rash,,,形容词
298311,29831,1,死亡（用于人时多含贬义）,die (derogatory when used of people),,,动词
298312,29831,2,枪决,shoot dead,,,动词
298313,29831,3,倒下,fall down,,,动词
298411,29841,1,形容人或事物美好,graceful,,,形容词
298511,29851,1,碰撞到硬物上。,bump,,,动词
298512,29851,2,轻轻敲打。,tap,,,动词
298611,29861,1,因煤气中毒而窒息,asphyxiate,,,动词
298621,29862,1,用烟或气使物体变色或染上气味,fumigate,,,动词
298622,29862,2,用烟熏制食品,smoke,,,动词
298623,29862,3,温暖；和煦,warm,,,形容词
298711,29871,1,发酵。,ferment; leaven,,,动词
298811,29881,1,古代指巢菜,vetch,,,名词
298911,29891,1,"非金属元素,符号Br(bromium)。暗棕红色发烟液体,有刺激性气味,化学性质较活泼。对皮肤和黏膜有强烈的腐蚀性。用来制染料、药品等。",bromine,,,名词
299011,29901,1,放松紧张状态,relax; loosen,,,动词
299111,29911,1,用胳膊夹住,hold under the arm,,,动词
299112,29911,2,强迫他人服从,coerce,,,动词
299113,29911,3,心怀怨恨等情绪,harbor resentment,,,动词
299211,29921,1,酸枣树,sour jujube,,,名词
299212,29921,2,泛指带刺的植物,thorny plant,,,名词
299213,29921,3,用刺扎,prick,,,动词
299311,29931,1,测量物体重量的工具，包括杆秤、台秤等多种类型,weighing scale,,,名词
299511,29951,1,天干的第七位,7th Heavenly Stem,,,名词
299512,29951,2,指人的岁数,age,,,名词
299513,29951,3,姓氏,surname,,,名词
299611,29961,1,环节动物，能松土,earthworm,,,名词
299711,29971,1,用牙齿磨碎食物,chew,,,动词
299721,29972,1,“嘴”的俗写形式,mouth,,,名词
299811,29981,1,宽绰,spacious; ample,,,形容词
299812,29981,2,(体态)柔美,(of body shape) delicate and pretty,,,形容词
299821,29982,1,抓取,grab,,,动词
299911,29991,1,金属元素（Mn），用于制造合金,manganese,,,名词
300011,30001,1,火焰旺盛,ablaze,,,形容词
300012,30001,2,热烈旺盛的状态,ardent,,,形容词
300111,30011,1,不直；弯曲,crooked,,,形容词
300112,30011,2,扭曲事实,distort,,,动词
300113,30011,3,冤屈,wrong,,,名词
300114,30011,4,徒劳；没有效果,in vain,,,副词
300211,30021,1,俊俏；动作灵活,pretty,,,形容词
300212,30021,2,销路好,sell well,,,形容词
300213,30021,3,〈方〉烹调时添加配料,season,,,动词
300312,30031,2,使挺直,straighten,,,动词
300313,30031,3,性格直爽,frank,,,形容词
300314,30031,4,固执,stubborn,,,形容词
300315,30031,5,阻碍,obstruct,,,动词
300411,30041,1,向神祈求,pray,,,动词
300412,30041,2,恳切盼望（旧时书信用语）,earnestly hope,,,动词
300511,30051,1,外出散步;闲游;游览,stroll,,,动词
300611,30061,1,形容草初生时纤细柔软的样子。,downy,,,形容词
300612,30061,2,鹿茸。,pilose antler,,,名词
300711,30071,1,某些开大花的草本植物的统称。,herbaceous plants,,,名词
300811,30081,1,周代诸侯国名，在今四川成都一带,ancient Shu state,,,名词
300812,30081,2,三国时期的蜀汉政权,Shu Han kingdom,,,名词
300813,30081,3,四川省的别称,alternate name for Sichuan,,,名词
300911,30091,1,中国古代北方少数民族的统称,northern tribes,,,名词
300912,30091,2,姓氏,surname,,,名词
301011,30101,1,不灵活,clumsy,,,形容词
301012,30101,2,谦称己作,my,,,形容词
301111,30111,1,马鞍,saddle,,,名词
301211,30121,1,女儿的丈夫,son-in-law,,,名词
301212,30121,2,女子的配偶,husband,,,名词
301311,30131,1,握住,hold,,,动词
301321,30132,1,一种鼓曲,drum music,,,名词
301411,30141,1,古代重量单位，三十斤为一钧。,ancient unit of weight (15 kg),,,名词
301412,30141,2,制陶器的转轮。,potter's wheel,,,名词
301413,30141,3,敬辞，用于尊长或上级。,honorific for superiors,,,形容词
301511,30151,1,益虫，能改良土壤,earthworm,,,名词
301611,30161,1,种植花草蔬菜的园地,garden,,,名词
301711,30171,1,蛾子的简称,moth,,,名词
301821,30182,1,吵闹或喧哗,clamour,,,动词
301911,30191,1,垃圾的简称,rubbish,,,名词
302011,30201,1,形容事物杂乱无章的状态。,disorderly,,,形容词
302111,30211,1,含羟基的芳香化合物,phenol,,,名词
302211,30221,1,狭窄,narrow,,,形容词
302212,30221,2,险要之地,strategic pass,,,名词
302311,30231,1,弓箭或刀剑的套子,sheath,,,名词
302312,30231,2,隐藏不露,conceal,,,动词
302313,30231,3,用兵谋略,military strategy,,,名词
302411,30241,1,鲫鱼，常见淡水食用鱼，体侧扁，头尖腹大,crucian carp,,,名词
302511,30251,1,竹子的嫩芽，可食用,bamboo shoot,,,名词
302611,30261,1,一点儿一点儿地往下咬,nibble; gnaw,,,动词
302711,30271,1,模拟小鸟等动物的叫声,chirp,,,拟声词
302811,30281,1,鲤鱼，淡水鱼，体侧扁，背苍黑腹黄白，嘴边有须，是中国重要食用鱼,carp,,,名词
302911,30291,1,懒(跟‘勤’相对),lazy,,,形容词
303021,30302,1,小声说话或私下议论,whisper,,,动词
303022,30302,2,心中猜疑或犹豫,doubt,,,动词
303111,30311,1,捏造事实冤枉他人,frame,,,动词
303211,30321,1,急促的喘息声,wheeze,,,名词
303212,30321,2,大声吼叫,roar,,,动词
303411,30341,1,毡子,felt,,,名词
303512,30351,2,容量单位，10撮等于1勺，10勺等于1合,unit of capacity (1 centilitre),,,量词
303711,30371,1,美丽的女子,beauty,,,名词
303811,30381,1,"古代的行政区划,比县小,秦汉以后,郡比县大","prefecture; administrative division, smaller than a county before the Qin and Han dynasties, and larger than a county after",,,名词
303911,30391,1,肢体失去活动能力,paralysis,,,名词
304011,30401,1,不锋利。,blunt,,,形容词
304012,30401,2,笨拙；不灵活。,dull-witted,,,形容词
304111,30411,1,水流急速,torrential,,,形容词
304112,30411,2,急流的水,rapids,,,名词
304211,30421,1,脚指头,toe,,,名词
304212,30421,2,脚,foot,,,名词
304311,30431,1,在山上行走,walk on mountain,,,动词
304312,30431,2,书籍、文章等后的短文,postscript,,,名词
304411,30441,1,没有变故或动乱;平安,quiet; peaceful; tranquil; free from civil disturbance,,,形容词
304412,30441,2,使秩序安定;平定(变乱),make tranquil; pacify; suppress (a rebellion),,,动词
304413,30441,3,(Jìng)姓。,a surname,,,名词
304511,30451,1,嫉妒,jealous,,,动词
304611,30461,1,"拉(lá)开木料、石料、钢材等的工具,主要部分是具有许多尖齿的薄钢片",saw,,,名词
304612,30461,2,用锯切割,saw (v.),,,动词
304711,30471,1,中国少数民族之一的畲族,She ethnic group,,,名词
304811,30481,1,形容规模或程度大,great; grand,,,形容词
304812,30481,2,扩大范围或影响,expand; enlarge,,,动词
304813,30481,3,姓氏,a surname,,,名词
304911,30491,1,程度深,profound,,,形容词
304912,30491,2,水清澈见底,limpid,,,形容词
304913,30491,3,姓氏,surname,,,名词
305011,30501,1,表示惊讶或疑问的语气词,hey; oh,,,感叹词
305111,30511,1,包裹用的布单,wrapper cloth,,,名词
305411,30541,1,篱笆,fence,,,名词
305412,30541,2,保护屏障,barrier,,,名词
305413,30541,3,封建时代的附属国,vassal state,,,名词
305511,30551,1,头部骨骼及脑部；也指头部,skull; head,,,名词
305611,30561,1,辅助；帮助,assist,,,动词
305711,30571,1,糊涂不明事理,foolish,,,形容词
305712,30571,2,固执不知变通,stubborn,,,形容词
305811,30581,1,表示惊讶的感叹词,oh,,,感叹词
305911,30591,1,轻快地飞舞,flutter,,,动词
306111,30611,1,用工具挖或掘,dig; excavate,,,动词
306112,30611,2,从原有数量中扣除或减去,deduct; subtract,,,动词
306121,30612,1,用于刮平木材的工具或机器,plane; planer,,,名词
306122,30612,2,用刨子或刨床加工材料表面,plane; smooth,,,动词
306221,30622,1,用手遮盖或封闭某物,cover,,,动词
306311,30631,1,肢体疼痛或麻木的病症,numbness disease,,,名词
306411,30641,1,中医用艾绒熏烤穴位的疗法,moxibustion,,,名词
306511,30651,1,残暴凶狠,cruel,,,形容词
306512,30651,2,严重的灾害,calamity,,,名词
306711,30671,1,喜鹊的简称,magpie,,,名词
306811,30681,1,用于记录的册子或本子。,notebook,,,名词
306911,30691,1,薄韧丝织品,silk,,,名词
307011,30701,1,用尖物刺或捅,poke,,,动词
307012,30701,2,因猛戳而受损,damage,,,动词
307013,30701,3,竖立或站立,stand,,,动词
307211,30721,1,水清,clear,,,形容词
307311,30731,1,伤口愈合后留下的痕迹,scar,,,名词
307312,30731,2,类似疤痕的痕迹,mark,,,名词
307411,30741,1,棠梨树,birchleaf pear,,,名词
307412,30741,2,姓氏,a surname,,,名词
307511,30751,1,转动或改变固定物体的方向,turn,,,动词
307512,30751,2,反败为胜,reverse,,,动词
307611,30761,1,告诫,admonish,,,动词
307612,30761,2,皇帝命令,edict,,,名词
307711,30771,1,水呈现青绿色,sea-green,,,形容词
307821,30782,1,用脚向下用力,pedal,,,动词
307911,30791,1,通过小孔或缝隙偷偷观察,peep,,,动词
307912,30791,2,秘密地观察或监视,spy,,,动词
308011,30801,1,用于储存物品的地下洞穴或坑洞,cellar,,,名词
308012,30801,2,将物品储存在窖中,store in a cellar,,,动词
308111,30811,1,由蚊子传播的发热性疾病,malaria,,,名词
308121,30812,1,同“疟”，仅用于“疟子”,same as 疟,,,名词
308411,30841,1,质朴诚实,honest; simple,,,形容词
308511,30851,1,亲属；家人。,relatives,,,名词
308512,30851,2,关心；挂念。,care; concern,,,动词
308711,30871,1,用热金属烫印标记,brand,,,动词
308712,30871,2,把面食放在烧热的铛或锅上加热使熟,griddle,,,动词
