rank,sn,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
6176,1,眚,shěng,,,动,〈文〉 眼球上长白翳 目 眚 眼花 过失 不以一 眚 掩大德,
6177,1,蜱,pí,,,名,节肢动物，身体椭圆形，长数毫米至1厘米，表皮褐色，成虫有足四对。大多数吸食人畜血液，传播疾病，有的也危害植物,
6178,1,宬,chéng,,,名,〈文〉 藏书的屋子；明清时专指皇宫收藏文书档案的地方,皇史宬
6179,1,绲,gǔn,,,名,〈文〉编织的带子,绲带
6179,2,绲,gǔn,,,同,“ 滚 ” 现在一般写作“滚”,
6181,1,獍,jìng,,,名,传说中一种像虎豹的恶兽,
6182,1,筲,shāo,,,名,古代指一种竹制的圆形容器；也指淘米或洗菜的竹器,
6182,2,筲,shāo,,,名,竹、木等制的水桶,水筲
6183,1,榍,xiè,榍石,xièshí,名,一种矿物，是含钙、钛的硅酸盐。可提炼钛,
6184,1,觏,gòu,,,动,〈文〉 遇见；看见,
6185,1,钍,tǔ,,,名,金属元素，符号 Th。银白色，在空气中经氧化渐变为灰色。有放射性，经中子轰击，可获得铀-233，用于原子能工业,
6186,1,缏,biàn,,,名,用麦秆等编成的扁平的辫状带子，可用来制作草帽、提篮、扇子等,草帽缏
6186,2,缏,pián,,,动,某些地区指用针缝合,
6187,1,蛩,qióng,,,名,〈文〉 蟋蟀 蝗虫,
6189,1,屙,ē,,,动,某些地区指排泄（大小便）,屙屎｜屙尿
6191,1,眇,miǎo,,,动,〈文〉 本指一只眼睛失明；后也指两只眼睛失明 目 眇 耳聋 小；微小 眇 然一粟,
6192,1,菼,tǎn,,,名,〈文〉 初生的荻,
6193,1,虮,jǐ,,,名,虮子,虮虱
6194,1,铷,rú,,,名,金属元素，符号 Rb。银白色，化学性质极活泼，遇水爆炸，在空气中能自燃，在光的作用下易放出电子。可制造光电池、真空管等,
6195,1,讵,jù,,,副,〈文〉 表示反问，相当于“岂”，略等于口语的“怎” “难道”或“哪里”,华亭鹤唳讵可闻，上蔡苍鹰何足道?｜讵料
6196,1,镬,huò,,,名,古代煮肉、鱼等的无足鼎；也用作烹人的刑具,鼎镬（多指刑具）。
6196,2,镬,huò,,,名,某些地区指锅,
6197,1,曈,tóng,,,,见下。 曈昽 曈曈,
6198,1,诜,shēn,诜诜,shēnshēn,,众多,
6199,1,愦,kuì,,,形,〈文〉 昏乱；糊涂,
6200,1,觋,xí,,,名,古代指男性巫师,
6201,1,诼,zhuó,,,动,〈文〉 毁谤；说别人坏话,谣诼
6202,1,谇,suì,,,动,〈文〉 责骂；诘问,
6204,1,骠,piào,,,形,勇猛,骠悍｜骠勇
6205,1,剀,kǎi,剀切,kǎiqiè,形,与事理切合,
6205,2,剀,kǎi,剀切,kǎiqiè,形,恳切,剀切教导｜剀切陈词
6207,1,镡,tán,,,名,姓,
6207,2,镡,xín,,,名,古代剑柄和剑身相接处向两旁凸出的部分,
6207,3,镡,xín,,,名,古代兵器，形状像剑而小,
6209,1,耱,mò,,,名,耢①,
6209,2,耱,mò,,,动,用耱平整土地,地刚耱过
6210,1,铊,tā,,,名,金属元素，符号 Tl。银白色，有光泽，质软，在空气中易氧化成灰色。用于制造轴承合金、光电管、温度计及光学玻璃等。其化合物有毒,
6211,1,缳,huán,,,动,用绳子缠绕,
6211,2,缳,huán,,,名,绳套,投缳（指上吊）
6211,3,缳,huán,,,动,绞死,缳首
6212,1,鲎,hòu,,,名,节肢动物，头胸部的甲壳呈半月形，腹部甲壳较小，略呈六角形，尾呈剑状。生活在海中。可以食用，也可以做药材。通称鲎鱼,
6213,1,镆,mò,,,,现在一般写作“莫邪”,
6213,2,镆,mòyé,,,,现在一般写作“莫邪”,
6215,1,锕,ā,,,名,金属元素，符号 Ac。银白色，有放射性。存在于含铀矿物中,
6216,1,庋,guǐ,,,名,〈文〉 放东西的架子 搁置；保存 庋 藏 | 庋 置 ,
6217,1,墼,jī,,,名,土墼，未经烧制的砖坯,
6217,2,墼,jī,,,名,用炭末或粪渣等压制的块状燃料,
6218,1,龀,chèn,,,动,〈文〉 儿童乳牙脱落，长出恒牙,龀年（童年）｜龀童（儿童）
6219,1,濞,bì,,,,用于水名、地名。如：漾濞江，水名；漾濞，地名。均在云南,
6220,1,嫪,lào,,,,用于人名。嫪毐（ǎi），战国时秦国人,
6225,1,铫,tiáo,,,名,古代指长矛,
6227,1,铒,ěr,,,名,金属元素，符号 Er。银灰色，有光泽，质软。用于制造核控制棒、激光材料等,
6228,1,涑,sù,,,名,涑水，水名，在山西，流入黄河,
6230,1,汜,sì,,,名,汜水，水名，在河南，流入黄河,
6231,1,剞,jī,剞劂,jījué,动,雕刻；刻书,付之剞劂
6232,1,匏,páo,匏瓜,páoguā,名,一年生草本植物，茎上有卷须。果实也叫匏瓜，比葫芦大，成熟后对半剖开可做水瓢。俗称瓢葫芦,
6233,1,烜,xuǎn,,,形,显著；明亮,烜赫
6234,1,埽,sào,,,名,旧时治理黄河工程中用的一种器材。把树枝、秫秸、石块等捆扎成圆柱形，用来堵塞河堤缺口或保护堤岸,镶埽｜束埽｜埽材
6234,2,埽,sào,,,名,用许多埽做成的挡水建筑物,
6235,1,耩,jiǎng,,,动,用耧播种,1天耩了9亩地｜耩荞麦
6236,1,嫘,léi,,,,用于人名。嫘祖，传说中黄帝的妻子，发明了养蚕,
6237,1,栊,lóng,,,名,〈文〉 围养禽兽的栅栏 窗上的格木；窗户 珠 栊 | 帘 栊,
6238,1,偲,cāi,,,形,〈文〉 才能多；能力强,
6239,1,阍,hūn,,,名,〈文〉 看门的人 宫门；门 叩 阍 | 掩 阍,
6241,1,漯,tà,,,名,漯水，古水名，在今山东,
6242,1,衽,rèn,,,名,〈文〉 衣襟 披发左 衽 （左衽：衣襟在左边） | 敛 衽 睡觉铺的席子 衽 席,
6244,1,邴,bǐng,,,名,姓,
6245,1,虼,gè,,,,见下。 虼螂 虼蚤,
6247,1,鋈,wù,,,名,白银、白铜一类的白色金属,
6247,2,鋈,wù,,,动,镀,鋈器（镀上金、银或铜的器物）。
6248,1,蠼,qú,蠼螋,qúsōu,名,昆虫，身体扁平狭长，黑褐色，触角细长多节，前翅短而硬，后翅大，折在前翅下，尾端多具角质钳状尾铗。生活在潮湿的地方，昼伏夜出，有的对家蚕有危害,
6249,1,鹡,jí,鹡鸰,jílíng,名,鸟，体小，嘴尖细，尾长。捕食昆虫和小鱼。种类很多，常见的有白鹡鸰、黄鹡鸰等,
6250,1,旆,pèi,,,名,古代旗帜末端形状像燕尾的饰物,
6250,2,旆,pèi,,,名,〈文〉泛指旌旗,
6251,1,蚋,ruì,,,名,昆虫，体长1—5毫米，褐色或黑色，足短，触角粗短，成虫形似蝇。雌蚋刺吸牛、羊等牲畜血液，也吸人血，传播疾病，叮咬后产生奇痒,
6252,1,锫,péi,,,名,金属元素，符号 Bk。有放射性，由人工核反应获得,
6253,1,揾,wèn,,,动,浸入,揾湿
6253,2,揾,wèn,,,动,擦；揩拭,揾泪
6255,1,锘,nuò,,,名,金属元素，符号 No。有放射性，由人工核反应获得,
6256,1,鲚,jì,,,名,鱼，体小，侧扁，银白色，尾长而尖。生活在西太平洋海域中。是优质的食用鱼类。我国产的有凤鲚（通称凤尾鱼）、刀鲚（通称刀鱼）等,
6258,1,琎,jìn,,,名,〈文〉 像玉的美石,
6259,1,堠,hòu,,,名,古代用来瞭望敌情的土堡,烽堠
6261,1,伛,yǔ,,,形,〈文〉驼背,伛人
6261,2,伛,yǔ,,,动,弯腰（表示恭敬）,伛着背｜伛下腰
6262,1,袪,qū,,,名,〈文〉 衣袖；也专指袖口,
6263,1,耨,nòu,,,名,〈文〉 除草用的农具，形状像锄 除草 深耕细 耨 ,
6264,1,椟,dú,,,名,匣子；柜子,买椟还珠
6268,1,褊,biǎn,,,形,〈文〉 狭小；狭隘,褊小｜褊狭
6270,1,陴,pí,,,名,〈文〉 堞墙；城垛,
6273,1,唪,fěng,,,动,大声念诵（经文）,唪经
6274,1,狨,róng,,,名,哺乳动物，体小，尾长，头两侧有长的毛丛，是最小的猿猴类。性活泼温顺，易驯养。产于中美、南美,
6275,1,苤,piě,苤蓝,piělan,名,甘蓝的一种。二年生草本植物，叶子长圆形或卵形，有长柄。茎部膨大，扁球形，外皮绿白或紫色，可以食用,
6276,1,嗌,yì,,,名,〈文〉 咽喉,嗌不容粒
6278,1,茳,jiāng,茳芏,jiāngdù,名,多年生草本植物，叶子长而细，茎呈三棱形，可以编席。是改良盐碱地的优良草种。通称席草,
6279,1,靺,mò,靺鞨,mòhé,名,我国古代民族，分布在松花江、牡丹江流域及黑龙江中下游，东至日本海。北魏时称勿吉，隋、唐时称靺鞨，五代时称女真,
6282,1,怛,dá,,,形,〈文〉 痛苦；忧伤 惨 怛 惊恐；畏惧,
6287,1,踔,chuō,,,动,〈文〉 跳跃；超越,踔跃｜踔越
6288,1,墀,chí,,,名,〈文〉 台阶上的地面 阶 墀 泛指台阶 丹 墀,
6289,1,漭,mǎng,漭漭,mǎngmǎng,,形容水面漫无边际的样子,漭漭沧沧
6293,1,蓥,yíng,,,名,华蓥山 huáyíngshān 山名，在四川与重庆交界处,
6294,1,洚,jiàng,,,动,〈文〉 水流泛滥,
6296,1,萩,qiū,,,名,古书上指一种蒿类植物，茎高大，叶白色，跟艾相似,
6299,1,圉,yǔ,,,动,〈文〉 养马 圉 人（负责养马的人） 养马的地方 圈（juàn） 圉,
6300,1,沔,miǎn,,,名,沔水，水名，古代指汉水，今指汉水上游在陕西境内的一段,
6300,2,沔,miǎn,,,名,姓,
6301,1,鹛,méi,,,名,鸟，嘴尖尾长，羽毛多为棕褐色。叫声婉转动听，可供观赏。种类很多，我国常见的有画眉、红顶鹛等,
6302,1,镨,pǔ,,,名,金属元素，符号 Pr。银灰色，在潮湿空气中易氧化。用于制造特种合金和有色玻璃等，也用作催化剂,
6303,1,蕺,jí,蕺菜,jícài,名,多年生草本植物，茎细长，开淡黄色小花。茎和叶有鱼腥味。全草可以做药材，嫩茎、叶可以作蔬菜,
6304,1,骜,ào,,,名,古代骏马名；比喻才能出众的人,
6304,2,骜,ào,,,形,马不驯服；比喻人傲慢、不顺服,桀骜不驯
6306,1,塆,wān,,,名,山坳；山沟,
6308,1,鲔,wěi,,,名,古代指鲟鱼和鳇鱼,
6308,2,鲔,wěi,,,名,鱼，体呈纺锤形，背蓝黑色，两侧有黑色斜带，背鳍和臀鳍后方各有7或8个小鳍。群居在温带及热带海洋中，以小鱼等为食,
6309,1,瘃,zhú,,,名,〈文〉 冻疮,手足皲瘃
6310,1,泐,lè,,,动,〈文〉 雕刻 泐 石 | 泐 碑 书写（多用于书信） 手 泐 | 专此 泐 布,
6313,1,黼,fǔ,,,名,古代礼服上绣的黑白相间的斧形花纹,黼衣｜黼黻（常比喻华丽的词藻）。
6314,1,搛,jiān,,,动,（用筷子）夹,搛了一块肉放进嘴里｜搛菜
6315,1,鏊,ào,鏊子,àozi,名,摊煎饼等用的铁制炊具，圆形，中间稍隆起,
6316,1,酽,yàn,,,形,（汁液）浓,喜欢喝酽茶｜把墨研得酽酽的
6317,1,劁,qiāo,,,动,骟（多用于猪）,劁猪
6318,1,烺,lǎng,,,形,〈文〉 明亮,
6319,1,禊,xì,,,动,古代春秋两季在水边设祭祓除不祥,祓禊
6320,1,缒,zhuì,,,动,用绳子拴住人或东西从高处放下,把空灰浆桶从脚手架上缒下来｜缒城而出
6321,1,枧,jiǎn,,,名,某些地区指肥皂,洋枧｜香枧（香皂）
6321,2,枧,jiǎn,,,,笕,
6322,1,曛,xūn,,,名,〈文〉 黄昏；傍晚 曛 暮 太阳落山时的余光 暮 曛 | 红 曛 昏暗 天地 曛 黑,
6324,1,缗,mín,,,名,古代穿铜钱用的绳子,缗钱（用绳子穿成串的铜钱）。
6324,2,缗,mín,,,量,〈文〉一千文铜钱穿成一串叫一缗,
6325,1,鹎,bēi,,,名,鸟，羽毛多为黑褐色，腿短而细弱。叫声动听。食浆果和昆虫。种类很多，最常见的是白头鹎,
6328,1,髡,kūn,,,动,剃去男子的头发（古代男子留长发），古代的一种刑罚,髡刑
6329,1,刖,yuè,,,动,把脚或脚趾砍掉，古代一种酷刑,
6330,1,徂,cú,,,动,〈文〉 至；到,自北徂南｜自春徂夏
6331,1,堞,dié,,,名,堞墙,城堞｜雉堞
6332,1,篚,fěi,,,名,古代一种盛东西的圆形竹器,
6333,1,抔,póu,,,量,〈文〉 相当于“捧”,一抔土
6334,1,玦,jué,,,名,〈文〉 一种佩戴的玉器，环形，有一个缺口,
6335,1,锎,kāi,,,名,金属元素，符号 Cf。有放射性，由人工核反应获得。化学性质活泼，易挥发，能自发裂变产生中子,
6336,1,飕,sōu,,,拟声,模拟风吹过的声音,凉风飕飕
6336,2,飕,sōu,,,动,风吹（使变干或变冷）,湿衣服让风飕干了。
6339,1,筘,kòu,,,名,织布机上像梳子的机件，可以用来确定经纱的密度和位置，并把纬纱打紧,
6340,1,埝,niàn,,,名,河边或田间用来挡水的土埂,土埝｜河埝｜埝埂
6344,1,菝,bá,菝葜,báqiā,名,落叶攀缘状灌木，茎横生，有刺，呈块根状，开黄绿色花，果实红色。根状茎可以做药材。俗称金刚藤、金刚刺,
6346,1,璈,áo,,,名,古代打击乐器，形状像现在的云锣,
6347,1,翚,huī,,,名,五彩羽毛的野鸡,
6347,2,翚,huī,,,动,高速飞翔,翚飞
6349,1,坼,chè,,,动,〈文〉 裂开,天崩地坼｜坼裂
6350,1,菹,zū,,,名,〈文〉 酸菜 切碎（菜、肉） 菹 醢（hǎi）（古代把人剁成肉酱的酷刑）,
6351,1,杪,miǎo,,,名,〈文〉 树枝的末端 树 杪 年、月、季节的末尾 岁 杪 | 秋 杪,
6352,1,坻,chí,,,名,〈文〉 水中的小洲或高地,
6352,2,坻,dǐ,,,名,山坡（多用于地名）,宝坻（在天津）
6354,1,腒,jū,,,名,〈文〉 腌后晾干的鸟肉,
6356,1,樗,chū,,,名,臭椿,
6357,1,硗,qiāo,,,形,〈文〉 土壤坚硬贫瘠,硗瘠｜硗薄
6358,1,钲,zhēng,,,名,古代一种铜制的打击乐器，像钟而较小，有长柄，多在行军时敲击,
6359,1,鹬,yù,,,名,鸟，羽毛多为沙灰、黄褐色，嘴和腿都很长。常在水边觅食小鱼、贝类和昆虫。种类很多，常见的有丘鹬、细嘴滨鹬等,
6360,1,骖,cān,,,名,古代指驾车时套在车辕两边的马（古代一般用三匹马或四匹马拉车）,左骖｜右骖
6362,1,盱,xū,,,动,〈文〉 张大眼睛 盱 目环伺 仰望；观 盱 衡（扬眉举目） | 睢 盱 （仰视的样子）,
6364,1,滏,fǔ,滏阳,fǔyáng,名,水名，在河北，同滹沱河汇流成子牙河,
6366,1,闶,kāng,闶阆,kāngláng,名,某些地区指建筑物中空阔的部分,
6367,1,瞽,gǔ,,,动,〈文〉 眼瞎；失明 瞽 者 | 瞽 叟 不明事理的；没有见识的 瞽 说（不明事理的言论） | 瞽 言 | 瞽 论,
6368,1,辚,lín,辚辚,línlín,,模拟很多车行进的声音,车辚辚，马萧萧
6369,1,滃,wěng,,,形,〈文〉 形容云、气或水涌起的样子,
6369,2,滃,wēng,,,名,滃江，水名，在广东，流入北江,
6370,1,昉,fǎng,,,动,〈文〉 开始,昉于今日
6371,1,坜,lì,,,名,中坜 zhōnglì 地名，在台湾,
6372,1,粜,tiào,,,动,卖（粮食）（跟“籴”相对）,粜了粗粮籴细粮｜出粜
6374,1,秕,bǐ,,,形,籽粒中空或不饱满,秕谷子｜秕粒
6374,2,秕,bǐ,,,名,秕子,秕糠
6375,1,耖,chào,,,名,农具，形状像耙（bà）而齿更密更长，用来把耙过的土块打碎,
6375,2,耖,chào,,,动,用耖平整田地,
6376,1,芟,shān,,,动,〈文〉 除草 除掉；消灭 芟 除芜辞 | 芟 繁剪秽,
6377,1,笄,jī,,,名,古人束发的簪子,
6377,2,笄,jī,,,动,〈文〉指女子15岁绾起头发，插上簪子（表示成年）,笄礼
6378,1,戆,gàng,,,形,某些地区指傻、鲁莽,戆头戆脑
6379,1,肷,qiǎn,,,名,身体两侧肋骨和胯骨之间的部位（多指兽类的）,肷窝
6379,2,肷,qiǎn,,,名,狐狸胸腹部和腋下的皮毛,狐肷｜青肷
6380,1,颡,sǎng,,,名,〈文〉 额头,稽颡（跪拜时用额触地）。
6382,1,刭,jǐng,,,动,〈文〉 用刀割脖子,自刭
6383,1,侉,kuǎ,,,形,〈口〉 说话口音不纯正；跟本地语音不合 这个人说话有点 侉 | 侉 子 粗笨；土气 侉 大个 儿 | 侉 里 侉 气,
6385,1,仳,pǐ,,,动,〈文〉 离别,仳离
6386,1,橥,zhū,,,名,〈文〉 小木桩；木签,
6387,1,耜,sì,,,名,古代农具耒下端铲土的部分，形状像后来的犁铧,耒（lěi）耜
6388,1,氘,dāo,,,名,氢的同位素之一，符号D或21H。它的原子核（氘核）能参与多种热核反应 （也说重氢 ）,
6391,1,抃,biàn,,,动,〈文〉 鼓掌，表示欢欣,抃掌｜抃舞（鼓掌跳舞）。
6392,1,眊,mào,,,形,〈文〉 眼睛昏花，看不清楚,昏眊｜眊眊
6394,1,沩,wéi,,,名,沩水，水名，在湖南，流入湘江,
6395,1,艨,méng,艨艟,méngchōng,名,古代一种战船,
6397,1,珣,xún,珣玗琪,xúnyúqí,名,古书上说的一种美玉,
6398,1,慝,tè,,,名,〈文〉 邪恶；恶念,邪慝｜奸慝
6399,1,坭,ní,,,,用于地名。如白坭、赤坭，均在广东,
6400,1,虿,chài,,,名,〈文〉 蝎子类毒虫,蛊虿之谗（比喻恶人的谗言）。
6401,1,揸,zhā,,,动,抓取（多见于近代汉语）,
6401,2,揸,zhā,,,动,〈口〉张开手,揸开五指
6402,1,迮,zé,,,形,〈文〉狭窄,
6402,2,迮,zé,,,名,姓,
6404,1,涘,sì,,,名,〈文〉 河岸；水边,涯涘
6405,1,黥,qíng,,,动,墨刑,
6405,2,黥,qíng,,,动,〈文〉在人身上刺上文字、花纹或图案并涂上颜色,黥面文身
6407,1,莩,fú,,,名,〈文〉 植物茎秆里的白膜或种子的外皮,
6408,1,浯,wú,,,名,浯河，水名，在山东，流入潍河,
6409,1,痃,xuán,,,名,中医指妇女肚脐两旁筋脉凸起像弓弦一样的病症,
6411,1,涫,guàn,,,动,〈文〉 沸腾,涫沸｜涫汤
6413,1,浉,shī,,,名,浉河，水名，在河南，流入淮河,
6414,1,纛,dào,,,名,古代军队或仪仗队的大旗,大纛
6415,1,铼,lái,,,名,金属元素，符号 Re。银灰色，电阻高，耐高温，耐腐蚀。用于制造白炽灯灯丝、催化剂等；铼合金用于制造宇宙飞行器外壳及原子反应堆防护板等,
6416,1,鳡,gǎn,,,名,鱼，体呈圆筒形，长达1米，青黄色。性凶猛，捕食鱼类，是淡水养殖业的害鱼之一。肉鲜嫩，是优质食用鱼,
6417,1,洫,xù,,,名,〈文〉 田间的水道；沟渠,沟洫
6418,1,僬,jiāo,僬侥,jiāoyáo,名,古代传说中的矮人,
6419,1,鞴,bèi,,,动,把鞍辔等套在马身上,鞴马
6420,1,瘆,shèn,,,形,惊恐,瘆得浑身起鸡皮疙瘩。
6420,2,瘆,shèn,,,动,使感到可怕,瘆人
6422,1,氚,chuān,,,名,氢的同位素之一，符号T或31H，质量数为3。自然界中存量极小，有放射性，主要用于热核反应 （也说超重氢 ）,
6424,1,洧,wěi,洧川,wěichuān,名,地名，在河南,
6425,1,浥,yì,,,动,〈文〉 沾湿,渭城朝雨浥轻尘
6426,1,豳,bīn,,,名,古地名，在今陕西旬邑西南。也作邠,
6427,1,鹣,jiān,,,名,传说中的比翼鸟,
6428,1,隈,wēi,,,名,〈文〉 水流或山边弯曲的地方,水隈｜山隈
6431,1,蜣,qiāng,蜣螂,qiāngláng,名,昆虫，体长圆形，黑色稍带光泽，头部中央有两个小凸起，胸和脚有长毛。以动物的尸体和粪便等为食，常把粪滚成球形。俗称屎壳郎,
6432,1,砉,huā,,,拟声,模拟急速动作的声音,白兔砉的一声直跳上来。
6433,1,芑,qǐ,,,名,古书上说的一种良种谷子，茎白色,
6433,2,芑,qǐ,,,名,古书上说的一种野菜，茎青白色,
6434,1,鼹,yǎn,,,名,哺乳动物，外形像鼠，毛黑褐色，头尖，耳、眼均不明显，前肢发达，掌心向外，有利爪。善掘土，生活在土里，捕食昆虫，也吃植物的根。通称鼹鼠,
6435,1,阼,zuò,,,名,古代指堂前东面的台阶，迎接宾客或举行祭祀时，主人由此阶上下,阼阶
6437,1,筇,qióng,,,名,古书上说的一种竹子，宜于做手杖,
6437,2,筇,qióng,,,名,〈文〉手杖,扶筇
6438,1,觌,dí,,,动,〈文〉 见；相见,觌面
6439,1,浐,chǎn,,,名,浐河，水名，在陕西，流入灞河,
6440,1,劐,huō,,,动,〈口〉用刀剪等划开物体,用刀子把面袋劐个口子。
6440,2,劐,huō,,,,耠,
6441,1,帑,tǎng,,,名,〈文〉 国库储存的钱财,国帑｜公帑｜帑银
6442,1,楗,jiàn,,,名,〈文〉 竖着插在门闩上防止左右滑动的木棍 河工在堤岸所竖的桩柱，它的作用是把埽（sào）固定住；篱笆的桩柱 修缮堤 楗,
6443,1,蝤,qiú,蝤蛴,qiúqí,,天牛的幼虫，黄白色，胸足退化，体呈圆筒形。蛀食树木枝干，是桑树和果树的主要害虫。俗称锯树郎,
6444,1,鳤,guǎn,,,名,鱼，圆筒形，银白色，头小而尖。以小鱼为食，是淡水养殖业的害鱼,
6445,1,钆,gá,,,名,金属元素，符号 Gd。银白色，有强磁性，低温时有超导性质。用于微波技术，也用于核工业,
6446,1,絷,zhí,,,动,〈文〉 拴住马脚 捆；绑 絷 足 拘禁 幽 絷 用来拴住或绊住马腿的绳子,
6447,1,铽,tè,,,名,金属元素，符号 Tb。银灰色，其化合物可以用作荧光体激活剂、激光材料和杀虫剂，也可以用来治疗某些皮肤病等,
6448,1,銎,qióng,,,名,〈文〉 斧子上安柄的孔；泛指其他农具上安柄的孔,方銎｜圆銎
6449,1,貘,mò,,,名,哺乳动物，像犀而较小，鼻子很长，能自由伸缩。主食嫩枝叶，栖息于热带密林多水的地区,
6450,1,蛸,xiāo,,,名,软体动物，体短，呈卵圆形，无鳍，头上有8条长的腕足。生活在浅海底及岩礁上。可以食用。通称章鱼,
6451,1,庀,pǐ,,,动,〈文〉 准备 鸠工 庀 料（聚集工匠，准备材料） 办理；治理,
6452,1,蒎,pài,蒎烯,pàixī,名,有机化合物，是松节油的主要成分。可作溶剂及合成香料、合成橡胶的原料,
6453,1,燠,yù,,,形,〈文〉 热；暖,燠热｜燠暑
6454,1,瘗,yì,,,动,〈文〉 埋葬,瘗埋｜瘗玉埋香
6455,1,茑,niǎo,,,名,常绿小灌木，茎蔓生，多寄生在桑、枫、杨、樟等树上。枝、叶可以做药材,
6456,1,蘧,qú,,,形,〈文〉惊喜的样子,蘧然
6456,2,蘧,qú,,,名,姓,
6457,1,瘌,là,,,,见下。 瘌痢 瘌痢头,
6458,1,鲧,gǔn,,,名,古书上说的一种大鱼,
6458,2,鲧,gǔn,,,名,古代人名，传说是夏禹的父亲,
6459,1,贶,kuàng,,,动,〈文〉 赐；赠送,贶赐｜贶赠
6460,1,趵,bào,,,动,〈文〉 跳跃；向上喷涌,趵突泉（泉名，在山东济南）。
6461,1,蚺,rán,蚺蛇,ránshé,名,蟒蛇,
6462,1,篪,chí,,,名,古代一种竹制管乐器，形状像笛子,
6463,1,胲,gǎi,,,名,〈文〉 脸颊上的肉,
6463,2,胲,hǎi,,,名,有机化合物的一类，是羟胺的烃基衍生物的统称,
6464,1,郛,fú,,,名,外城，古代在城的外围加筑的城墙,
6466,1,黟,yī,,,名,黟县，地名，在安徽,
6467,1,瘼,mò,,,名,〈文〉 病痛；疾苦,民瘼
6469,1,牂,zāng,,,名,〈文〉 母羊,
6470,1,镲,chǎ,,,名,打击乐器，钹（bó）的变体,
6471,1,慊,qiàn,,,动,〈文〉 怨恨；不满,
6472,1,阇,dū,,,名,〈文〉 城门上的台；泛指台子,城阇｜阇台
6473,1,湉,tián,湉湉,tiántián,,形容水流平静的样子,
6474,1,砑,yà,,,动,用石具碾压或摩擦皮革、布匹、纸张等，使密实光亮,砑皮子｜砑光
6476,1,剟,duō,,,动,〈文〉删削；删除,剟定法令
6476,2,剟,duō,,,动,〈口〉刺；击,把匕首剟在桌面上｜用针剟几个小眼儿。
6477,1,毪,mú,,,名,毪子，西藏产的一种羊毛织品,
6478,1,朐,qú,,,,用于地名。如临朐，在山东,
6480,1,桊,juàn,,,名,穿在牛鼻子上的小木棍或小铁环,牛鼻桊儿
6481,1,郇,huán,,,名,姓,
6481,2,郇,xún,,,名,姓,
6482,1,媵,yìng,,,动,〈文〉 陪送女儿出嫁 以 媵 秦穆姬 陪嫁的人 以宫中善歌讴者为 媵 妾,
6483,1,峧,jiāo,,,,用于地名。如：刘家峧，在山西；峧头，在浙江,
6484,1,榀,pǐn,,,量,用于计量屋架。一副屋架叫一榀,
6485,1,铴,tāng,铴锣,tāngluó,名,小铜锣,
6486,1,掊,pǒu,,,动,击；抨击,掊击权贵
6486,2,掊,pǒu,,,动,击破,掊斗折衡（打破斗，折断秤）。
6487,1,陔,gāi,,,名,〈文〉 台阶的次序；层次 田埂,
6488,1,茚,yìn,,,名,有机化合物，无色液体，容易产生聚合反应。是制造合成树脂和油漆溶剂的原料,
6489,1,缣,jiān,,,名,〈文〉 双股丝织成的细绢,缣囊｜缣帛
6493,1,痄,zhà,痄腮,zhàsai,名,中医指流行性腮腺炎,
6494,1,捩,liè,,,动,〈文〉 扭转,捩转｜转捩点
6496,1,罨,yǎn,,,名,〈文〉一种从上往下盖的网，用来捕鸟或捕鱼,
6496,2,罨,yǎn,,,动,覆盖,热罨（一种医疗方法）。
6497,1,殂,cú,,,动,〈文〉 死,崩殂
6499,1,鼯,wú,鼯鼠,wúshǔ,名,哺乳动物，形状像松鼠，尾长，前后肢之间有宽而多毛的薄膜，能在树间滑翔。生活在东南亚、南亚亚热带森林中，昼伏夜出。吃坚果、嫩叶、甲虫等。种类很多，有些种类的粪便可以做药材,
6501,1,麇,jūn,,,名,古书中指獐子,
6501,2,麇,qún,,,形,〈文〉 成群的,麇集｜麇至
6502,1,湜,shí,,,形,〈文〉 水清澈见底,
6505,1,悫,què,,,形,〈文〉 诚实；谨慎,
6508,1,闿,kǎi,,,动,〈文〉 打开,闿门｜闿导
6509,1,蒉,kuì,,,名,〈文〉 用草编织的盛土或谷物等的器具,
6510,1,孥,nú,,,名,〈文〉 儿女 妻 孥 妻子和儿女 刑不及 孥,
6511,1,稆,lǚ,,,形,不种自生的（谷物等）,稆生｜稆瓜｜稆豆子｜稆高粱
6513,1,馘,guó,,,动,古代战争中割取被杀死的敌人的左耳，用来计功,馘百人
6513,2,馘,guó,,,名,所割取的左耳,献俘授馘
6514,1,亶,dǎn,,,副,〈文〉 诚然；实在,
6515,1,硚,qiáo,,,,用于地名。如：硚头，在四川；硚口，在湖北,
6515,2,硚,qiáo,,,名,姓,
6516,1,镪,qiǎng,,,名,〈文〉 成串的钱；泛指钱币,藏镪巨万｜白镪（银子）
6518,1,堍,tù,,,名,桥两端连接平地的倾斜部分,桥堍
6520,1,堙,yīn,,,动,〈文〉 堵塞 以土石 堙 洪水 埋没；泯灭 堙 没 | 堙 灭,
6522,1,耧,lóu,,,名,开沟播种的农具。用畜力或人力牵引，人在后面扶持,
6523,1,靸,sǎ,,,动,某些地区指穿鞋时把鞋后帮踩在脚后跟下；也指穿（拖鞋）,靸着鞋就出门了
6524,1,柝,tuò,,,名,〈文〉 打更用的梆子。多用空心木头或竹子做成,击柝｜柝声
