rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
76474,1,血沉,xuè chén,,,名,血液红细胞沉降率的简称，即单位时间内新鲜血液中红细胞的沉降速度。测定血沉可用来诊断某些病情,血沉检查很重要｜医生建议查血沉,erythrocyte sedimentation rate
76478,1,汗背心,hàn bèi xīn,,,名,贴身穿的背心，多用棉纱织成。因吸汗功能较强，故称,汗背心吸汗透气｜夏天穿汗背心凉快,undershirt
76481,1,吹冷风,chuī lěng fēng,,,,比喻散布冷言冷语打击人的热情，或在别人头脑过热时劝其冷静一些,光吹冷风，不干事｜指标定得过高，要吹吹冷风。,pour cold water on
76483,1,丁字街,dīng zì jiē,,,名,像“丁”字形的街道,丁字街容易迷路｜在丁字街口转弯,T-shaped street
76484,1,凶宅,xiōng zhái,,,名,迷信指不吉利或闹鬼的住宅,传说那是座凶宅｜没人敢住凶宅,haunted house
76492,1,铺面房,pù miàn fáng,,,名,可用来开设店铺的临街的房屋,这间铺面房出租｜铺面房适合开店,shop-front house
76493,1,抬头纹,tái tóu wén,,,名,额头上的皱纹,他额头有抬头纹｜年纪轻轻长抬头纹,forehead wrinkles
76500,1,吸顶灯,xī dǐng dēng,,,名,紧贴房屋天花板安装的灯具，灯泡下一般有玻璃罩,吸顶灯照亮全屋｜卧室装吸顶灯,ceiling light
76504,1,仙人球,xiān rén qiú,,,名,多年生灌丛状植物，茎肉质，球形或椭圆形，有纵行的棱，棱上有丛生的刺。多开红色或白色的花，可供观赏,仙人球很好养活｜窗台摆着仙人球,barrel cactus
76505,1,疙瘩汤,gē da tāng,,,名,一种面食。用水把面粉拌成疙瘩，煮熟后加佐料连汤吃,晚饭吃疙瘩汤｜疙瘩汤做法简单,dough drop soup
76509,1,白费蜡,bái fèi là,,,,歇后语“瞎子点灯——白费蜡”的缩略。比喻白费力气而没有实效,这样做是白费蜡｜白费蜡的事别做,futile effort
76514,1,海平线,hǎi píng xiàn,,,名,指海上看到的海面与天相接的一条水平线,海平线渐渐清晰｜船向海平线驶去,sea horizon
76515,1,车份儿,chē fèn er,,,名,以租车为业的人付给车主的租金；特指出租车司机每月付给出租车公司的租金,出租车要交车份儿｜车份儿每月要付,vehicle rental fee
76516,1,群言堂,qún yán táng,,,名,指能充分发扬民主，让人讲话，广泛听取群众意见的工作作风（跟“一言堂”相对）,领导提倡群言堂｜群言堂利于决策,democracy in discussion
76517,1,家庭服务员,jiā tíng fú wù yuán,,,,受雇为他人料理家务的人,聘请家庭服务员｜家庭服务员很能干,domestic worker
76518,1,搁不住,gé bu zhù,,,动,承受不了,再大的家底也搁不住这么糟蹋｜他脸皮薄，搁不住你这样说,cannot bear
76523,1,够劲儿,gòu jìn er,,,形,形容达到相当高的程度,这几天热得真够劲儿。,sufficiently strong
76527,1,尼龙布,ní lóng bù,,,名,用聚酰胺纤维织成的布,尼龙布结实耐用｜用尼龙布做帐篷,nylon cloth
76531,1,唱红脸,chàng hóng liǎn,,,,比喻在解决矛盾冲突中充当温和、宽容或受欢迎的人（红脸：古典戏曲中象征正直、忠良的脸谱。跟“唱白脸”相对）,他常在工作中唱红脸｜唱红脸容易相处,play the good cop
76539,1,螺丝帽,luó sī mào,,,名,【螺母】跟螺栓配套使用的有孔零件。孔内有阴螺纹，与螺栓上的阳螺纹相啮合，使被连接的两个零件或构件固定在一起,螺丝帽需要拧紧｜找合适的螺丝帽,nut
76543,1,拿大顶,ná dà dǐng,,,动,用手支撑着倒立,他会拿大顶表演｜拿大顶需要臂力,handstand
76555,1,提盒,tí hé,,,名,有提梁的多层盒子，多用来装饭菜、糕点等,用提盒装点心｜提盒便于携带食物,tiered lunchbox
76559,1,敕书,chì shū,,,名,帝王向臣下颁发的诏书,皇帝颁发敕书｜敕书具有权威性,imperial edict
76564,1,秀媚,xiù mèi,,,形,俊秀妩媚,仪容秀媚,graceful and charming
76565,1,冤苦,yuān kǔ,,,名,因冤枉而蒙受的痛苦,诉不尽的冤苦,injustice and suffering
76572,1,汇费,huì fèi,,,名,银行或邮局按汇款金额向汇款人所收的手续费,汇款要付汇费｜汇费按比例收取,remittance fee
76575,1,凝想,níng xiǎng,,,动,凝思,他凝想着往事｜凝想让人沉思,concentrate one's thoughts
76577,1,天差地远,tiān chā dì yuǎn,,,形,形容相差极远,两者天差地远｜水平天差地远,poles apart
76589,1,援例,yuán lì,,,动,引用先例或惯例,援例免税,cite a precedent
76596,1,悬心,xuán xīn,,,动,担心,不必悬心,worry
76596,2,悬心,xuán xīn,,,动,【揪心】非常担心,走钢丝真让人悬心。,worry intensely
76603,1,半休,bàn xiū,,,动,因病而半天工作，半天休息,医生建议他半休｜他因病半休工作,half-day rest
76606,1,蒙师,méng shī,,,名,旧指给儿童进行启蒙教育的私塾先生；后泛指启蒙老师,蒙师教导启蒙｜感谢蒙师教诲,elementary teacher
76613,1,局内人,jú nèi rén,,,名,原指棋局对阵的人；泛指参与某事的人,他是知情的局内人｜局内人最清楚,insider
76614,1,望风披靡,wàng fēng pī mǐ,,,,草木一遇到风就倒伏。比喻军队慑于对方的气势而失去斗志，不战自溃,敌军望风披靡｜大军所向望风披靡,flee at the mere sight of
76622,1,徐图,xú tú,,,动,慢慢地设法谋取,徐图发展,plan gradually
76625,1,云崖,yún yá,,,名,高耸入云的山崖,云崖高耸入云｜攀登陡峭云崖,cloud-capped cliff
76633,1,拘留证,jū liú zhèng,,,名,公安机关依法对犯罪嫌疑人实施拘留的凭证,警察出示拘留证｜拘留证必须合法,detention warrant
76634,1,配楼,pèi lóu,,,名,主楼两侧的楼,配楼与主楼相连｜配楼用作办公室,side building
76638,1,脚灯,jiǎo dēng,,,名,安装在舞台前沿或舞池底部向舞台照射的灯,舞台脚灯很亮｜脚灯照亮演员,footlights
76638,2,脚灯,jiǎo dēng,,,名,泛指靠近地面安装的灯,走廊安装脚灯｜脚灯方便夜行,ground-level light
76650,1,剥取,bō qǔ,,,动,榨取；强取,依法严惩剥取民财公款的贪官。,extort
76654,1,瓜架,guā jià,,,名,为支撑瓜藤而搭的架子,瓜架上结满瓜｜搭建结实瓜架,melon trellis
76656,1,挪借,nuó jiè,,,动,短时借用（他人的钱）,买房子钱不够，需要挪借一部分。,borrow temporarily
76656,2,挪借,nuó jiè,,,动,挪用,救灾款任何人不得挪借他用。,divert
76663,1,细高挑儿,xì gāo tiǎo er,,,名,细高的身材；也借指细高身材的人,她是个细高挑儿｜细高挑儿很显眼,slender figure
76664,1,向午,xiàng wǔ,,,名,临近中午的时候,直到向午才渐渐暖和些。,approaching noon
76665,1,值日生,zhí rì shēng,,,名,轮到负责当天班级事务的学生,今天我是值日生｜值日生打扫教室,student on duty
76667,1,响晴,xiǎng qíng,,,形,晴朗高爽,天空响晴,bright and clear
76669,1,白玩儿,bái wán er,,,动,不付代价地使用或玩儿,这种电子游戏不能白玩儿。,use without paying
76669,2,白玩儿,bái wán er,,,动,〈口〉指做某事丝毫不费力,他写篇文章跟白玩儿似的。,effortless
76672,1,颜容,yán róng,,,名,容颜；面貌,城市新颜容,facial features
76677,1,左袒,zuǒ tǎn,,,动,《史记·吕太后本纪》记载：吕雉死后，太尉周勃为了诛杀诸吕，就在军中说：“为吕氏右袒（露出右臂），为刘氏左袒（露出左臂）。”军中都左袒表示拥护刘氏。后用“左袒”指袒护一方,他明显左袒对方｜裁判左袒主队,take sides with
76684,1,麻刀,má dao,,,名,用刀剁碎的麻纤维。拌和（huò）在石灰或稀泥中，用以抹墙或搪炉子等，可以防裂,麻刀用于抹墙｜麻刀防止开裂,hemp fiber
76686,1,炕梢,kàng shāo,,,名,炕面上离炉灶远的一端,孩子睡炕梢，老人睡炕头。,far end of kang
76687,1,兵祸,bīng huò,,,名,指战争的祸害,兵祸连年不断｜百姓逃避兵祸,calamities of war
76688,1,焦干,jiāo gān,,,形,（物体）完全失去水分而变干,嘴唇焦干｜焦干的柴草沾火就着。,parched dry
76693,1,恣睢,zì suī,,,形,任意胡作非为,狂妄恣睢,reckless and unbridled
76694,1,光雾,guāng wù,,,名,光化学烟雾的简称。指汽车排出的废气经太阳紫外线照射，发生光化学反应所形成的烟雾。可对环境造成严重污染,城市出现光雾｜光雾污染环境,photochemical smog
76695,1,衔命,xián mìng,,,动,受命；奉命,衔命出征,receive orders
76696,1,冰坨,bīng tuó,,,名,水或含水的东西冻结成的块状物,盛在碗里的汤冻成了冰坨。,lump of ice
76701,1,白茬儿,bái chá er,,,形,（木制、竹制等器物）未经油漆的,白茬儿桌椅,unpainted
76701,2,白茬儿,bái chá er,,,形,（农作物收割后的土地）没有再播种（zhòng）的,白茬儿地,unplanted after harvest
76701,3,白茬儿,bái chá er,,,形,（本色皮衣）没有用布、绸等缝缀面儿的,白茬儿皮袄,unlined fur garment
76703,1,陋规,lòu guī,,,名,不好的惯常做法,革除陋规,corrupt practices
76704,1,承情,chéng qíng,,,动,客套话，表示领受到对方的情谊,承情款待，感激不尽。,feel indebted
76705,1,失群,shī qún,,,动,（动物或人）找不着群体,大雁失群｜总有一种失群的感觉。,separated from the group
76710,1,自馁,zì něi,,,动,自己丧失信心和勇气,困难面前不自馁,lose self-confidence
76716,1,桂剧,guì jù,,,名,地方戏曲剧种，流行于广西桂林、柳州一带,桂剧很有特色｜欣赏桂剧表演,Guangxi opera
76724,1,寝具,qǐn jù,,,名,卧具,寝具需要舒适｜购买新寝具,bedding
76728,1,怯阵,qiè zhèn,,,动,在阵前感到胆怯；泛指临场感到紧张和害怕,虽是新兵，也不怯阵，个个奋勇杀敌｜这次考试我有点儿怯阵，发挥得不好。,battle-shy
76731,1,欲加之罪，何患无辞,yù jiā zhī zuì，hé huàn wú cí,,,,想要加罪于人，何愁找不到借口（患：担忧；辞：言辞，指借口）。指随心所欲地找借口陷害人,他这是欲加之罪，何患无辞｜欲加之罪，何患无辞，他总能找到借口,give a dog a bad name
76740,1,伤悼,shāng dào,,,动,悲伤地悼念,伤悼亡妻,grieve over
76743,1,瞧病,qiáo bìng,,,动,看病,去医院瞧病｜他学过医，会瞧病。,see a doctor
76747,1,长筒袜,cháng tǒng wà,,,名,袜筒较长的袜子,她今天穿了双黑色长筒袜。｜这双长筒袜很保暖。,stockings
76759,1,趁空,chèn kòng,,,副,利用空闲时间,大会休息时，我趁空打了个电话。,take advantage of spare time
76761,1,半大不小,bàn dà bù xiǎo,,,介,于大与小之间；特指介于成年与儿童之间的年龄,这孩子半大不小的，真难管。｜他半大不小的年纪很调皮。,half-grown
76763,1,众口铄金,zhòng kǒu shuò jīn,,,,《国语·周语下》：“众心成城，众口铄金。”众口一词，其力量足以熔化金属。形容舆论的力量不可低估；后多指很多人乱说，足以混淆是非,众口铄金，谣言可畏。｜众口铄金，是非难辨。,public clamor can confound right and wrong
76773,1,螟蛉,míng líng,,,名,稻螟蛉的幼虫；泛指稻螟蛉、棉蛉虫、菜粉蝶等多种昆虫的幼虫。体呈青绿色。寄生蜂蜾蠃常捕捉螟蛉存放在窝里，并以产卵管刺入螟蛉体内，注射蜂毒使它麻痹，供蜾蠃卵孵化出的幼虫食用。古人误以为蜾蠃不能产子，喂养螟蛉为子，因此用“螟蛉”比喻养子、义子,他收养螟蛉为子。｜古人误以螟蛉为义子。,adopted son
76774,1,墨渍,mò zì,,,名,墨水在衣物等上留下的痕迹,衣服上沾了墨渍。｜墨渍很难洗干净。,ink stain
76776,1,默算,mò suàn,,,动,心算,他默算速度很快。｜孩子学会默算了。,mental arithmetic
76776,2,默算,mò suàn,,,动,默默地盘算,心中默算着儿子婚礼怎么操办。,calculate mentally
76779,1,岗警,gǎng jǐng,,,名,在岗位上执行任务的警察,岗警在路口执勤。｜岗警维护街道秩序。,police officer on point duty
76781,1,纸样,zhǐ yàng,,,名,按照服装各部分的形状和尺寸裁剪成的纸形，供依样裁剪衣料用,妈妈用纸样裁衣服。｜纸样是裁剪的好帮手。,paper pattern
76784,1,秉政,bǐng zhèng,,,动,执政；掌握政权,他秉政多年。｜皇帝秉政时期。,hold political power
76787,1,水靴,shuǐ xuē,,,名,防水长筒胶鞋,下雨天要穿水靴。｜水靴可以防水。,waterproof boots
76788,1,序目,xù mù,,,名,目次；目录,查看标题序目｜演讲序目,table of contents
76788,2,序目,xù mù,,,名,指书的序文和目录,书的序目很详细。｜先看序目再阅读。,preface and table of contents
76789,1,奏捷,zòu jié,,,动,取胜；得胜,出师奏捷｜开春第一季度的生产频频奏捷。,win a battle
76792,1,承望,chéng wàng,,,动,指望,承望他助一臂之力。,expect
76792,2,承望,chéng wàng,,,动,料到,谁承望落到这种地步。,foresee
76794,1,痔漏,zhì lòu,,,名,肛瘘,他得了痔漏。｜痔漏需要手术治疗。,anal fistula
76807,1,杉篙,shā gāo,,,名,长而直的杉木杆子。多用来搭棚、搭脚手架或撑船,工人用杉篙搭棚。｜杉篙用来撑船。,fir pole
76809,1,惠存,huì cún,,,动,敬词，用于赠送给对方物品时所题上款中，表示请保存,刘兄惠存,please keep
76815,1,一个心眼儿,yī ge xīn yǎn er,,,,一心一意；没有二心,一个心眼儿地爱他,wholeheartedly
76815,2,一个心眼儿,yī ge xīn yǎn er,,,,死板，不知变通；心眼儿少,你怎么一个心眼儿，不会把桌子垫高一点儿吗?,stubborn
76822,1,细润,xì rùn,,,形,细腻润泽,叶子细润有光,fine and smooth
76832,1,稽留,jī liú,,,动,停留,在此稽留多日,stay
76833,1,腱鞘炎,jiàn qiào yán,,,名,腱鞘的损伤性炎症。由慢性外伤、积劳等引起，分创伤性、化脓性两种，多发生在手指和腕部。患处局部肥厚、红肿、疼痛，活动不便,他得了腱鞘炎。｜腱鞘炎导致手腕痛。,Tenosynovitis
76838,1,柴垛,chái duò,,,名,柴火堆成的堆儿。,柴垛堆得很高。｜孩子在柴垛旁玩。,Woodpile
76843,1,暗转,àn zhuǎn,,,动,戏剧演到某一场或某一幕时，舞台灯光暂时熄灭，表示剧情的时间变化；或同时迅速变换布景，表示剧情的空间变化,舞台暗转换景。｜暗转表示时间流逝。,Blackout
76845,1,矬子,cuó zi,,,名,身材矮小的人,别叫他矬子。｜矬子也有大智慧。,Short person
76847,1,仁人君子,rén rén jūn zǐ,,,,指有仁爱之心、品德高尚的人,他是位仁人君子。｜仁人君子乐于助人。,Benevolent gentleman
76850,1,趋附,qū fù,,,动,投靠依附,他从不趋附于人,Attach oneself to
76859,1,挂屏,guà píng,,,名,贴在带框的木板上或镶在镜框里供悬挂的字画,墙上挂着挂屏。｜挂屏是幅山水画。,Hanging scroll
76860,1,港味儿,gǎng wèi er,,,名,香港地区的特色,一口带着港味儿的普通话｜港味儿餐馆,Hong Kong style
76861,1,打寒战,dǎ hán zhàn,,,,因寒冷、疾病、惊吓等而身体不由自主地颤（chàn）抖,冻得我直打寒战｜患疟疾常打寒战,Shiver
76863,1,阳历年,yáng lì nián,,,名,公历1年的时间，平年365天，闰年366天,阳历年有365天。｜阳历年从一月开始。,Solar calendar year
76863,2,阳历年,yáng lì nián,,,名,公历1月的第一天，即新年元旦,阳历年是元旦。｜我们庆祝阳历年。,New Year's Day
76864,1,妍丽,yán lì,,,形,美丽,妍丽动人｜妍丽可爱,Beautiful
76865,1,邪行,xié xíng,,,名,不正当的行为,贪污是邪行。｜邪行终将受惩罚。,Improper conduct
76865,2,邪行,xié xing,,,形,邪乎,这事真邪行。｜天气邪行地热。,Unusual
76866,1,扯后腿,chě hòu tuǐ,,,,拉后腿,别扯后腿了。｜他总爱扯后腿。,Hold someone back
76869,1,翁姑,wēng gū,,,名,丈夫的父亲和母亲,她侍奉翁姑。｜翁姑待她很好。,Husband's parents
76872,1,掌嘴,zhǎng zuǐ,,,动,打嘴巴,家长不可掌嘴。｜掌嘴是体罚行为。,Slap on the face
76875,1,门镜,mén jìng,,,名,窥视镜,门镜能看外面。｜通过门镜观察。,Peephole
76878,1,冷布,lěng bù,,,名,用来防蚊蝇的稀疏通风的布,窗户装了冷布。｜冷布防蚊又通风。,Mosquito netting
76880,1,亿万斯年,yì wàn sī nián,,,形,形容久远的年代（斯：句中助词）,亿万斯年过去。｜爱情持续亿万斯年。,Countless years
76881,1,交账,jiāo zhàng,,,动,交付账款,定时向财务科交账。,Pay an account
76881,2,交账,jiāo zhàng,,,动,移交账务,会计要调走了，正在交账。,Hand over accounts
76881,3,交账,jiāo zhàng,,,动,比喻交差,事情办成这样，我看你怎么交账!,Account for something
76882,1,兴妖作怪,xīng yāo zuò guài,,,,比喻坏人捣乱破坏，挑起事端,妖怪兴妖作怪。,Stir up trouble
76884,1,油光水滑,yóu guāng shuǐ huá,,,,像油面或水面那样光亮滑润,梳着一根油光水滑的大辫子。,Sleek and glossy
76891,1,停付,tíng fù,,,动,停止支付,停付现款,Stop payment
76895,1,屏除,bǐng chú,,,动,摒除,屏除杂念。｜屏除不良习惯。,Discard
76903,1,老牛破车,lǎo niú pò chē,,,,老牛拉破车。比喻办事慢慢腾腾,他办事老牛破车。｜老牛破车太慢了。,Slow as an old ox pulling a broken cart
76914,1,首鼠两端,shǒu shǔ liǎng duān,,,形,形容瞻前顾后，迟疑不决（首鼠：踌躇）,他首鼠两端。｜别首鼠两端了。,Hesitate
76920,1,无功受禄,wú gōng shòu lù,,,,没有功劳而得到俸禄；泛指没做出什么成绩，却得到奖赏或报酬,无功受禄不妥。｜他无功受禄了。,Get a reward without deserving it
76922,1,电水壶,diàn shuǐ hú,,,名,装有电热装置，通电后可用来烧开水的壶,电水壶烧水快。｜用电水壶煮水。,Electric kettle
76924,1,颓靡,tuí mǐ,,,形,颓丧萎靡,精神颓靡,Dejected
76927,1,割弃,gē qì,,,动,割除抛弃,割弃文中的空话,Cut off and discard
76928,1,琼剧,qióng jù,,,名,地方戏曲剧种，流行于海南岛、雷州半岛一带，由潮剧、闽南梨园戏吸取当地民间曲调发展而成,她喜欢看琼剧。｜琼剧是海南戏曲。,Qiong opera
76938,1,柳体,liǔ tǐ,,,名,以唐代柳公权书法为代表的字体。笔画清瘦劲拔，结构紧凑，骨力硬朗,他专攻柳体。｜柳体书法很清瘦。,Liu-style calligraphy
76952,1,掐头去尾,qiā tóu qù wěi,,,,去掉头尾，留下中间；也指去掉不重要或非主干的部分,故事掐头去尾。｜掐头去尾留精华。,Leave out the beginning and the end
76954,1,马蹄袖,mǎ tí xiù,,,名,清代男子礼服的袖口。形状像马蹄，故称,马蹄袖很别致。｜清代礼服有马蹄袖。,Horse-hoof sleeve
76957,1,金盏花,jīn zhǎn huā,,,名,一年或二年生草本植物，夏秋季开橘红色或乳黄色花。可供观赏，也可以做药材,金盏花开了。｜金盏花可做药材。,Marigold
76963,1,土筐,tǔ kuāng,,,名,盛土的筐,土筐装满了。｜他用土筐运土。,Earth basket
76970,1,天荒地老,tiān huāng dì lǎo,,,形,形容经历的时间非常久远,天荒地老不变。｜爱情到天荒地老。,End of the world
76972,1,养虎遗患,yǎng hǔ yí huàn,,,,比喻纵容坏人，会留下后患,养虎遗患危险。｜不可养虎遗患。,Nurture a tiger to one's own detriment
76974,1,鸳鸯楼,yuān yāng lóu,,,名,专供年轻新婚夫妇居住的楼房,他们住鸳鸯楼。｜鸳鸯楼供新婚夫妇。,Newlyweds' apartment building
76977,1,悠悠荡荡,yōu yōu dàng dàng,,,形,摇晃飘浮的样子,小船悠悠荡荡。｜云朵悠悠荡荡飘。,Swaying gently
76987,1,引座,yǐn zuò,,,动,引领观众或顾客入座,实行微笑引座,Usher to seats
76987,2,引座,yǐn zuò,,,名,担任引座工作的服务人员,引座带我们入座。｜引座员很礼貌。,Usher
76989,1,直通通,zhí tōng tōng,,,形,形容说话直爽，不拐弯抹角,一番直通通的话，说得对方脸上一阵红一阵白。,Straightforward
76992,1,长膘,zhǎng biāo,,,动,上膘,猪长膘了。｜多吃容易长膘。,Put on fat
76996,1,拢共,lǒng gòng,,,副,总共,4个组拢共30人。,Altogether
76997,1,糖蒜,táng suàn,,,名,用春天的新蒜瓣儿加上白糖、蜂蜜和清水腌渍而成的副食品。,糖蒜很好吃。｜早餐配点糖蒜。,Sweet pickled garlic
77003,1,加洗,jiā xǐ,,,动,洗印整个胶卷后再将其中一张或几张相片多印若干张,照片需要加洗。｜加洗这张合影。,Make extra prints
77005,1,云消雾散,yún xiāo wù sàn,,,,烟消云散,误会云消雾散。｜烦恼云消雾散。,Vanish without a trace
77005,2,云消雾散,yún xiāo wù sàn,,,,天气转晴,天气云消雾散。｜云消雾散天晴了。,Clear up
77006,1,血晕,xiě yùn,,,名,皮肤受伤后未破而出现的红紫色,腿上有个血晕。｜血晕是皮下出血。,Bruise
77006,2,血晕,xuè yùn,,,动,指某些人见到鲜血就会昏晕,他见血就血晕。｜血晕让他昏倒。,Faint at the sight of blood
77006,3,血晕,xuè yùn,,,动,妇女产后因失血过多而昏晕,产后血晕危险。｜她因失血而血晕。,Postpartum fainting from blood loss
77006,4,血晕,xuè yùn,,,名,中医指这种病症,中医治疗血晕。｜血晕是种病症。,Postpartum fainting (TCM)
77017,1,壁饰,bì shì,,,名,挂在墙壁上的装饰性物品；泛指各种墙壁装饰,壁饰很漂亮。｜墙上挂满壁饰。,Wall decoration
77022,1,铁壁铜墙,tiě bì tóng qiáng,,,,铜墙铁壁,防线如铁壁铜墙。｜铁壁铜墙难攻破。,Impregnable fortress
77024,1,公亩,gōng mǔ,,,量,土地面积非法定计量单位，1公亩等于100平方米，合0.15市亩,这块地一公亩。｜公亩是面积单位。,Are (unit of area)
77026,1,阎王债,yán wang zhài,,,名,比喻高利贷,阎王债害人。｜别借阎王债。,Usurious loan
77031,1,通权达变,tōng quán dá biàn,,,,根据客观情况的变化，不拘守常规，灵活应对（通、达：通晓、理解；权、变：随机应变）,他通权达变。｜做事要通权达变。,Act as the occasion requires
77033,1,过门儿,guò mén er,,,名,戏曲唱段或歌曲唱词前后、中间由乐器单独演奏的乐段，起营造氛围、承前启后等作用,戏曲有过门儿。｜过门儿很好听。,Interlude
77039,1,蛏子,chēng zi,,,名,缢蛏的通称,蛏子很鲜美。｜市场卖蛏子。,Razor clam
77042,1,孙女婿,sūn nǚ xu,,,名,孙女的丈夫,孙女婿很孝顺。｜孙女婿来看望。,Granddaughter's husband
77045,1,定调子,dìng diào zi,,,,唱歌或演奏时先定准音调；比喻事前确定必须共同遵守的说法或做法,既然是讨论，就不要先定调子，让大家畅所欲言。,Set the tone
77046,1,发喘,fā chuǎn,,,动,呼吸变得急促,累得直发喘,Pant
77056,1,淡话,dàn huà,,,名,无关紧要、说了等于白说的话语,快说说你的主意，别老扯那些淡话。,Idle talk
77057,1,丢饭碗,diū fàn wǎn,,,,借指失去赖以生存的工作岗位,你太不敬业，小心丢饭碗。,Lose one's job
77062,1,犟嘴,jiàng zuǐ,,,动,顶嘴；（同长辈）争辩,不许跟大人犟嘴,Talk back
77064,1,诱迫,yòu pò,,,动,诱逼,诱迫他人违法。｜不可诱迫别人。,Coerce
77076,1,峭立,qiào lì,,,动,陡立；直立,山崖峭立,Rise steeply
77084,1,如牛负重,rú niú fù zhòng,,,形,形容负担沉重，难以摆脱,他如牛负重。｜生活如牛负重。,Carry a heavy load like an ox
77087,1,马粪纸,mǎ fèn zhǐ,,,名,一种以稻草、麦秸等为原料制成的黄色粗厚的纸板。质地粗糙，多用来制作纸盒子,马粪纸做盒子。｜马粪纸很粗糙。,Strawboard
77088,1,聒耳,guō ěr,,,形,声音杂乱刺耳,机声聒耳,Grating on the ear
77094,1,招女婿,zhāo nǚ xu,,,,把男方招进自己家做女婿,他家招女婿。｜招女婿进门。,Take a husband into the wife's family
77095,1,说不着,shuō bu zháo,,,动,没有理由或没有必要（对某人或某单位）述说,这件事跟他说不着。,Have no reason to speak to
77102,1,睡相,shuì xiàng,,,名,睡觉时的样子,他睡相不好。｜孩子睡相可爱。,Sleeping posture
77106,1,斥逐,chì zhú,,,动,驱逐；逐出,斥逐出境。｜斥逐闹事者。,Expel
77112,1,遮护,zhē hù,,,动,遮蔽保护,用纱巾遮护着脸,Shelter
77123,1,囊中物,náng zhōng wù,,,名,口袋里的东西。比喻不费劲就能得到的东西,视金牌如囊中物,Something in the bag
77124,1,玩儿完,wán er wán,,,动,完蛋,公司玩儿完了。｜这事玩儿完了。,Be done for
77126,1,赠券,zèng quàn,,,名,赠送的证券,领取赠券,Gift certificate
77126,2,赠券,zèng quàn,,,动,赠送证券,先打折，再赠券,Issue gift certificates
77130,1,纺织娘,fǎng zhī niáng,,,名,昆虫，形似蝗虫，触角细长。雄性前翅部有发声器，能发出像纺车转动一样的声音，故称,纺织娘在叫。｜纺织娘是昆虫。,Katydid
77131,1,货郎鼓,huò láng gǔ,,,名,可以来回转动作响的带把儿的小鼓，状如拨浪鼓但较大。货郎用来招引顾客。,货郎鼓声响。｜货郎摇着货郎鼓。,Vendor's drum
77133,1,冰挂,bīng guà,,,名,雨凇,树枝有冰挂。｜冰挂很美丽。,Glaze
77146,1,中楷,zhōng kǎi,,,名,介于大楷和小楷之间的楷体字,他写中楷。｜中楷字很工整。,Medium-sized regular script
77151,1,苏剧,sū jù,,,名,地方戏曲剧种，流行于苏州一带。20世纪初期，由曲艺“苏州滩簧”发展而成,苏剧很好听。｜苏州人爱苏剧。,Suzhou opera
77152,1,耗神,hào shén,,,动,耗费精力,麻烦你耗神代我照管一下。,Consume mental energy
77153,1,薅草,hāo cǎo,,,动,用手拔去农作物周围的杂草,农民在薅草。｜薅草促进生长。,Weed
77162,1,秀挺,xiù tǐng,,,形,挺秀,竹子秀挺。｜他身材秀挺。,Graceful and upright
77164,1,竹雕,zhú diāo,,,名,在竹子上雕刻造型的工艺或作品,竹雕很精美。｜他擅长竹雕。,Bamboo carving
77174,1,逞威风,chěng wēi fēng,,,,炫耀威风，借以吓人,不准在群众面前逞威风,Throw one's weight around
77175,1,电笔,diàn bǐ,,,名,试电笔,用电笔测试。｜电笔显示有电。,Test pencil
77179,1,污痕,wū hén,,,名,脏东西留下的痕迹；比喻不光彩的事情留下的影响,衣服有污痕。｜污痕难去除。,Stain
77186,1,轻省,qīng sheng,,,形,（工作或劳动）轻松，不费力,年纪大了，只能干点儿轻省活儿。,Easy
77186,2,轻省,qīng sheng,,,形,【轻】重量小（跟“重”相对）,这件行李可不轻省。,Light
77191,1,初愿,chū yuàn,,,名,起初的志向或愿望,初愿已偿,Original aspiration
77202,1,奶名,nǎi míng,,,名,小名,奶名叫狗蛋。｜大家叫他奶名。,Childhood name
77209,1,拜领,bài lǐng,,,动,敬词，表示领受对方的赠礼或赠言,您的好意我拜领了。,Accept with thanks
77210,1,吃独食,chī dú shí,,,,只是自个儿吃，不让别人吃；比喻在合作中独占好处。,这人爱吃独食，别跟他合作。,"eat alone; metaphorically, monopolize benefits in cooperation."
77221,1,知照,zhī zhào,,,动,把情况告知有关人员；关照,请你知照他一声，开会日期推迟了。,notify; inform.
77221,2,知照,zhī zhào,,,动,〈文〉知悉（旧时公文用语）,仰各知照,acknowledge (archaic official document term).
77223,1,孟夏,mèng xià,,,名,夏季的第一个月，即农历四月,孟夏天气热。｜孟夏是四月。,"first month of summer, i.e., the fourth lunar month."
77226,1,白斩鸡,bái zhǎn jī,,,名,菜肴，把宰好的整鸡用清水煮熟，切块儿蘸佐料吃。（也说白切鸡。）,白斩鸡很嫩。｜吃白斩鸡蘸酱。,"a dish of whole chicken boiled in water, cut into pieces, and eaten with dipping sauce (also called white cut chicken)."
77229,1,耍手艺,shuǎ shǒu yì,,,,靠手艺谋生,他靠耍手艺活。｜耍手艺谋生。,make a living by one's craft.
77231,1,刮宫,guā gōng,,,动,用医疗器械刮去子宫内的胚胎或子宫内膜。多用于人工流产手术,她做了刮宫。｜刮宫是手术。,"scrape the uterus with medical instruments to remove the embryo or endometrium, often used in abortion procedures."
