rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
52464,1,账册,zhàng cè,,,名,账簿的统称,账册记录清晰｜核对账册数据,account books
52465,1,卧具,wò jù,,,名,睡觉用的被褥、枕头、床单等,卧具整洁舒适｜准备干净卧具,bedding
52467,1,累加,lěi jiā,,,动,层层递加,到时不能还债，本金与利息将累加计算。,accumulate
52469,1,菜点,cài diǎn,,,名,菜肴和面点,特色菜点,dishes and pastries
52470,1,秉笔,bǐng bǐ,,,动,执笔,秉笔直书,hold the pen
52471,1,走水,zǒu shuǐ,,,动,漏水；跑水,管道走水,leak water
52471,2,走水,zǒu shuǐ,,,动,水流通过,管道走水不大通畅。,water flows through
52471,3,走水,zǒu shuǐ,,,动,失火的避讳说法,小心火烛，防止走水。,euphemism for fire
52472,1,声腔,shēng qiāng,,,名,由许多不同戏曲剧种中具有共同特点、有着传承关系的腔调和演唱方法、演唱方式形成的腔调类型。如昆腔、高腔、梆子腔、皮黄等都是影响广泛的声腔,京剧用皮黄声腔｜声腔各有特色,vocal tune type
52474,1,羔子,gāo zi,,,名,【羔】某些幼小的动物,羊羔子｜鹿羔子,young of certain animals
52475,1,蜂群,fēng qún,,,名,指由一个蜂王和一定数量的雄蜂以及大量工蜂组成的蜜蜂的生存群体,蜂群采蜜忙碌｜蜂群保护蜂王,bee colony
52476,1,单传,dān chuán,,,动,旧指一代只有一个儿子,三代单传,only son in a generation
52476,2,单传,dān chuán,,,动,旧指只受一个师傅传授，不夹杂别的门派,我的武功是法正长老单传的。,taught by a single master
52477,1,铺户,pù hù,,,名,店铺；商号,街上铺户林立｜铺户早早开门,shop
52480,1,神效,shén xiào,,,名,神奇的效力或效果,这药确有神效,miraculous effect
52484,1,过厅,guò tīng,,,名,前后开门，可以从中间穿行的厅堂,过厅连接前后院｜穿过过厅到后院,passage hall
52484,2,过厅,guò tīng,,,名,楼房里连接各房间的通道,过厅通向各房间｜过厅里灯光昏暗,corridor
52485,1,黑店,hēi diàn,,,名,没有营业执照，非法经营的商店、客店等,这家是黑店｜小心遇到黑店,unlicensed shop
52485,2,黑店,hēi diàn,,,名,旧指谋财害命的客店,传说这里有黑店｜黑店谋财害命,murderous inn
52486,1,油子,yóu zi,,,名,〈口〉指处世经验多、熟悉情况而狡猾的人,这人准是个买卖油子｜兵油子,sly old hand
52486,2,油子,yóu zi,,,名,黏稠的黑褐色油垢,烟袋油子,thick oily grime
52487,1,半路出家,bàn lù chū jiā,,,,成年后出家做僧尼。比喻中途改行，不是科班出身,他半路出家学医｜半路出家成厨师,become a monk late in life; switch to a new profession mid-career
52488,1,知根知底,zhī gēn zhī dǐ,,,,知道底细,我们知根知底｜知根知底好办事,know the inside story
52492,1,敖包,áo bāo,,,名,蒙古语音译，也译作鄂博，蒙古族地区人工堆成用作道路或地界标志的土石堆。旧时也把它当作神灵的住处来祭祀,草原上有敖包｜祭祀敖包祈福,aobo (Mongolian cairn)
52494,1,手令,shǒu lìng,,,名,亲笔写的命令,将军下达手令｜手令必须执行,handwritten order
52495,1,义捐,yì juān,,,动,为正义事业或公益事业而捐献财物,为了救助残疾人，大家纷纷义捐。,donate for a cause
52496,1,当头棒喝,dāng tóu bàng hè,,,,佛教禅宗和尚接纳初入佛门者时，常用棒击打头部或大喝一声，促其醒悟（棒：用棒击；喝：大喊）。现比喻给人以警告，促其猛醒,老师当头棒喝｜当头棒喝促醒悟,shout and strike with a stick; give a sharp warning
52497,1,党徽,dǎng huī,,,名,某些政党正式规定的代表本党的图案标志,党徽庄严醒目｜佩戴党徽宣誓,party emblem
52498,1,喉炎,hóu yán,,,名,喉黏膜发炎的病症,他得了喉炎｜喉炎导致失声,laryngitis
52499,1,先斩后奏,xiān zhǎn hòu zòu,,,,原指执法官先处决罪犯，然后向上奏报；今多比喻先采取行动，然后再向上级报告,他先斩后奏｜先斩后奏受批评,act first and report later
52500,1,好自为之,hǎo zì wéi zhī,,,,自己好好地去做（含有告诫意味）,你好自为之｜好自为之别犯错,manage on your own
52502,1,抽丝,chōu sī,,,动,从蚕茧中抽取蚕丝；泛指抽取丝状物,抽丝剥茧,reel silk
52502,2,抽丝,chōu sī,,,动,比喻某些事物进展缓慢,病去如抽丝,progress slowly
52503,1,争风吃醋,zhēng fēng chī cù,,,,因忌妒而明争暗斗（多用于男女关系方面）,他们争风吃醋｜争风吃醋闹矛盾,fight for a lover's affections
52504,1,呈文,chéng wén,,,名,指向上级呈报的公文,呈文已送交局领导。,official document submitted to a superior
52504,2,呈文,chéng wén,,,动,呈交公文,他向朝廷呈文｜呈文请求拨款,submit a document
52506,1,悬垂,xuán chuí,,,动,物体一端固定在高处，另一端垂下来,软梯从直升机上悬垂下来。,hang down
52507,1,寄售,jì shòu,,,动,寄卖,商品寄售在店里｜寄售价格可议,consign for sale
52509,1,前所未闻,qián suǒ wèi wén,,,,以前从没听到过,这消息前所未闻｜前所未闻的奇事,unheard-of
52510,1,耍花招,shuǎ huā zhāo,,,,卖弄小聪明或施展狡诈手段骗人,别耍花招骗人｜耍花招被识破,play tricks
52512,1,绿松石,lǜ sōng shí,,,名,矿物，通常呈隐晶质块状、皮壳状等。天蓝、蓝绿或苹果绿色，有蜡状光泽，可制作装饰品或颜料等,她戴绿松石项链｜绿松石颜色美丽,turquoise
52513,1,保险丝,bǎo xiǎn sī,,,名,电路保险装置用的一种导线。用铅、锡或其他熔点低的合金制成。当电路中电流超过限度时，该导线被烧断，电路中断，不致烧毁电器或引起火灾,保险丝烧断了｜更换保险丝,fuse wire
52514,1,安贫乐道,ān pín lè dào,,,,安于清贫生活，乐于恪守自己的信仰,他安贫乐道｜安贫乐道守初心,be content with poverty and devoted to principles
52516,1,酒徒,jiǔ tú,,,名,过分嗜酒的人,他是个老酒徒｜酒徒酗酒伤身,drunkard
52521,1,自由王国,zì yóu wáng guó,,,,指人们认识客观规律后，自觉地运用规律来改造客观世界的境界（跟“必然王国”相区别）,进入自由王国｜自由王国是理想,realm of freedom
52526,1,煞车,shā chē,,,动,用绳索把车上装载的东西固定在车身上,装完车以后马上煞车。,lash cargo
52530,1,补票,bǔ piào,,,动,补买车票、船票、戏票等,先让孩子上车，到车上再补票。,buy a ticket after the normal time
52530,2,补票,bǔ piào,,,名,事后补买的车票、船票、戏票等,请打一张补票,supplementary ticket
52531,1,苟安,gǒu ān,,,动,苟且偷安,苟安一隅｜苟安一时,seek temporary ease
52532,1,壮志未酬,zhuàng zhì wèi chóu,,,,宏伟的志向未能实现（酬：实现）,壮志未酬身先死｜壮志未酬遗憾多,with one's lofty aspirations unrealized
52533,1,指挥若定,zhǐ huī ruò dìng,,,,指挥打仗时就像胜利已成定局一样（定：定局）。形容指挥有方，稳操胜券,将军指挥若定｜指挥若定胜券在握,direct with perfect composure
52534,1,吊儿郎当,diào er láng dāng,,,形,形容作风散漫、衣着不整或做事不负责任,他整天吊儿郎当｜吊儿郎当误事,slovenly and irresponsible
52537,1,席面,xí miàn,,,名,指宴席上的酒菜,席面丰盛可口｜席面摆满佳肴,feast dishes
52539,1,弹尽粮绝,dàn jìn liáng jué,,,,弹药用完，粮食吃尽。形容必需品用完而得不到补给的困境,守军弹尽粮绝｜弹尽粮绝仍坚守,run out of ammunition and provisions
52544,1,巡行,xún xíng,,,动,出行巡察,巡行西部油田,tour and inspect
52545,1,达斡尔族,dá wò ěr zú,,,名,我国少数民族之一。主要分布在黑龙江、内蒙古和新疆,达斡尔族能歌善舞｜达斡尔族聚居地,Daur ethnic group
52547,1,发愤图强,fā fèn tú qiáng,,,,痛下决心，努力谋求发展、强盛,青年发愤图强｜发愤图强创佳绩,Determined to make a country strong
52548,1,餐巾纸,cān jīn zhǐ,,,名,用餐时擦拭嘴、手等的专用软纸,用餐需要餐巾纸｜餐巾纸柔软吸水,Napkin
52549,1,翻涌,fān yǒng,,,动,翻腾涌动,海浪翻涌奔腾｜思绪翻涌难平,To surge
52553,1,牌局,pái jú,,,名,玩牌或用牌赌博的聚会,他们组牌局｜牌局持续整夜,Card game
52554,1,验明正身,yàn míng zhèng shēn,,,,法律上指对死刑犯行刑前查验清楚是否确为该犯本人,刑前验明正身｜验明正身无误,To verify the identity (of a condemned prisoner)
52555,1,套红,tào hóng,,,动,报刊为醒目或追求某种效果而把版面上的一部分套印成红色,标题套红印刷｜套红更醒目,To overprint in red
52556,1,响尾蛇,xiǎng wěi shé,,,名,一种毒蛇，成蛇长约2米，体呈绿黄色。尾端有角质环，摆动时能发出响声，故称,小心响尾蛇｜响尾蛇尾巴会响,Rattlesnake
52559,1,吊带,diào dài,,,名,女式背心、裙装、泳装等吊在肩部的细带子,裙子有细吊带｜吊带裙很流行,Spaghetti strap
52559,2,吊带,diào dài,,,名,【背带】搭在肩上吊住裤子或裙子的带子,裤子配吊带｜吊带防止下滑,Suspenders
52559,3,吊带,diào dài,,,名,从肩部系下来，把受伤的手、臂吊在适当的位置以防止受伤的骨头错位的带子,左臂受伤，上了夹板和吊带。,Sling
52559,4,吊带,diào dài,,,名,围在腰间或腿上，从两侧垂下吊住袜子的带子,袜子用吊带固定｜吊带挂在腰上,Garter
52560,1,俳句,pái jù,,,名,日本的一种短诗。每首由3句17个音组成，首句5个音，中句7个音，末句5个音,他写俳句｜俳句只有三句,Haiku
52561,1,吧嗒,bā dā,,,拟声,模拟物体相碰或落下时发出的声音,吧嗒一声，门锁上了｜眼泪吧嗒吧嗒往下掉,(Onomatopoeia) pat; clack
52561,2,吧嗒,bā da,,,动,双唇开合作响,他吧嗒吧嗒嘴，没说什么｜馋得直吧嗒嘴儿,To smack one's lips
52566,1,伤怀,shāng huái,,,形,伤心,触景伤怀,Sad
52570,1,陪侍,péi shì,,,动,陪伴侍奉（长辈、老人）,儿女们尽心地陪侍在老人身边。,To attend upon (one's elders)
52572,1,双学位,shuāng xué wèi,,,名,指一个人具有的等级相同而学科不同的两个学位,他获得双学位｜双学位就业更广,Double degree
52575,1,除恶务尽,chú è wù jìn,,,,铲除恶势力务必彻底干净,除恶务尽保平安｜除恶务尽不手软,Evil must be completely eradicated
52576,1,横排,héng pái,,,动,横向排列；横向排印,横排成一队｜《全唐诗》横排重印。,To arrange horizontally; to typeset horizontally
52576,2,横排,héng pái,,,名,横排的行列,战士排成了一个横排。,Horizontal row
52577,1,水房,shuǐ fáng,,,名,供应开水或其他生活用水的专门房间，有的也兼作盥洗室,去水房打水｜水房供应热水,Water room; water house
52580,1,曙色,shǔ sè,,,名,黎明时的天色,曙色微露,Light of dawn
52581,1,托名,tuō míng,,,动,借用他人的名义,不允许托名存款,To do something under somebody else's name
52582,1,丰茂,fēng mào,,,形,繁密茂盛,林木丰茂,Lush
52583,1,解酒,jiě jiǔ,,,动,醒酒,浓茶并不能解酒,To sober up
52585,1,笔筒,bǐ tǒng,,,名,放笔的筒。由陶瓷、竹木等制成,笔筒里插满笔｜竹制笔筒古朴,Brush pot; pen holder
52587,1,关系户,guān xi hù,,,名,在工作中关系密切、互相给予特殊照顾的单位或个人,他们是关系户｜关系户有特权,Favored client; connection
52588,1,疟原虫,nüè yuán chóng,,,名,原生动物，单细胞，寄生在人和脊椎动物的细胞内。有的疟原虫是疟疾的病原体，由蚊子传播,疟原虫传播疟疾｜蚊子携带疟原虫,Plasmodium
52589,1,不归路,bù guī lù,,,名,不能再回来的路；比喻通向死亡的路,走上不归路｜不归路通向死亡,Road of no return
52592,1,斗拱,dǒu gǒng,,,名,斗和拱的合称。我国传统木结构建筑中特有的一种支承构件。在立柱和横梁的交接处，从柱顶上一层层探出的弓形构件叫拱，拱与拱之间垫的方形木块叫斗,斗拱结构精巧｜古建筑有斗拱,Dougong (system of brackets)
52593,1,枪膛,qiāng táng,,,名,枪械中装子弹的中空部分，子弹由此击发通过枪管射出,清理枪膛｜枪膛需要保养,Gun barrel; bore
52596,1,藏龙卧虎,cáng lóng wò hǔ,,,,比喻潜藏着杰出人才,这里藏龙卧虎｜公司里藏龙卧虎,Hidden dragons and crouching tigers (talented individuals in obscurity)
52597,1,洋味儿,yáng wèi er,,,名,在风格、习俗、样式等方面所具有的西方特点,屋里的摆设洋味儿挺浓。,Foreign flavor; Western style
52599,1,疏朗,shū lǎng,,,形,稀疏敞亮,窗棂疏朗,Sparse and bright
52599,2,疏朗,shū lǎng,,,形,清晰明朗,眉目疏朗｜画面疏朗,Clear and bright
52599,3,疏朗,shū lǎng,,,形,爽朗畅快,性格疏朗潇洒,Cheerful and straightforward
52603,1,旱烟袋,hàn yān dài,,,名,吸烟用具，在一段细竹管的一头安烟袋锅，另一头安烟嘴儿，在烟袋锅里装入烟丝，点燃后通过烟嘴儿直接吸。因烟气无须经水过滤，故称,爷爷用旱烟袋｜旱烟袋冒青烟,Long-stemmed Chinese pipe
52604,1,岁首,suì shǒu,,,名,一年开始的时候；通常指一年的第一个月,岁首万象更新｜岁首制定计划,Beginning of the year
52605,1,白汤,bái tāng,,,名,煮白肉的汤；未加酱油的汤,喝碗白汤｜白汤味道清淡,White broth
52606,1,毛裤,máo kù,,,名,用毛线织成的裤子,冬天穿毛裤｜毛裤保暖舒适,Woolen pants
52608,1,观象台,guān xiàng tái,,,名,古代观测天文气象的机构。现在按观测对象，分别叫做天文台、气象台、地震台等,观象台观测天文｜古观象台保存完好,Observatory
52610,1,撒播,sǎ bō,,,动,播种方法，把种子均匀地撒在田里（跟“条播”、“点播”相区别）,农民撒播种子｜撒播要均匀,To broadcast (seeds)
52612,1,鼓词,gǔ cí,,,名,【大鼓】一种曲艺，流行于北方。用韵文演唱故事，穿插少量说白，用鼓、板、三弦等伴奏。如京韵大鼓、京东大鼓等；也指大鼓书的唱词,听鼓词表演｜鼓词韵味独特,Drum song (lyrics)
52612,2,鼓词,gǔ cí,,,名,一种曲艺，明清两代流行于北方。以鼓、板击节说唱,鼓词流行北方｜鼓词说唱故事,Drum song (folk art)
52615,1,雕虫小技,diāo chóng xiǎo jì,,,,像雕刻鸟虫书（秦代的一种字体，笔画像虫鸟形状）一样的技能。比喻微不足道的技能,这只是雕虫小技｜雕虫小技不足夸,Insignificant skill
52618,1,气头上,qì tóu shang,,,名,正生气的时刻,气头上说的话，不要挂在心上。,In a fit of anger
52620,1,简谱,jiǎn pǔ,,,名,以阿拉伯数字1、2、3、4、5、6、7及附加符号为音符的乐谱,学习简谱｜简谱容易入门,Numbered musical notation
52621,1,怀鬼胎,huái guǐ tāi,,,,比喻心怀见不得人的邪念,他心怀鬼胎｜怀鬼胎做坏事,To harbor evil designs
52625,1,结缔组织,jié dì zǔ zhī,,,,人和高等动物体内起连接和支持等作用的基本组织。由细胞、纤维和基质组成。如软骨、韧带等,结缔组织连接器官｜结缔组织有弹性,Connective tissue
52626,1,剧终,jù zhōng,,,动,戏剧表演结束,电影剧终散场｜剧终字幕升起,(Of a play) to end
52627,1,干电池,gān diàn chí,,,名,电池的一种。在用锌皮做成的筒里装有电解液和其他物质的糊状混合物，锌皮作负极，筒中央的炭精棒作正极。适于作手电筒、收音机等小电器的电源,手电用干电池｜干电池电量足,Dry cell
52629,1,鞋帮,xié bāng,,,名,鞋子除鞋底以外包着脚的部分；特指鞋的两侧面,鞋帮磨破了｜修补鞋帮,Shoe upper
52630,1,灼痛,zhuó tòng,,,形,像受到烧烤似的疼痛,胃里灼痛难忍,Burning pain
52633,1,滑竿,huá gān,,,名,某些地区一种古老的人力交通工具。在两根粗而长的竹竿之间架上像躺椅的座位，由两个人抬着行走,坐滑竿上山｜滑竿轻便灵活,Bamboo litter
52635,1,内廷,nèi tíng,,,名,帝王的住所或帝王召见臣下、处理政务的地方,内廷戒备森严｜皇帝在内廷议事,Inner court
52636,1,磷光,lín guāng,,,名,金刚石、方解石、萤石等所发出的光，是这些物质受到摩擦、振动或光、热、电波等作用而产生的,夜光表发出磷光｜磷光幽幽发亮,Phosphorescent light
52638,1,柔滑,róu huá,,,形,柔软光滑,肌肤柔滑,Soft and smooth
52639,1,小熊猫,xiǎo xióng māo,,,名,小猫熊的通称。哺乳动物，头圆，四肢短粗。头部棕色、白色相间，背部棕红色，尾有9个黄白相间的环纹，故也叫九节狼。生活在高山上，能爬树，以野果、野菜和竹叶为食，也吃小鸟等小动物。属国家保护动物,小熊猫很可爱｜小熊猫吃竹叶,Red panda
52640,1,平权,píng quán,,,动,享有平等的权利,社会公正，男女平权。,To have equal rights
52641,1,洒泪,sǎ lèi,,,动,落下眼泪,洒泪祭英灵,To shed tears
52642,1,拿一把,ná yī bǎ,,,,刁难,她这是故意拿一把，未必是真不同意,To make things difficult for somebody
52643,1,繁密,fán mì,,,形,多而稠密,枝叶繁密,Dense
52644,1,橡皮艇,xiàng pí tǐng,,,名,水上运输工具，用金属或木材做骨架，外面包有橡胶布，自重轻，可折叠。多用于救生、勘探、渔猎等,乘橡皮艇漂流｜橡皮艇可折叠,Rubber dinghy; inflatable boat
52645,1,上轨道,shàng guǐ dào,,,,比喻事情或工作进入有序进行的状态,工作还没有上轨道。,To get on the right track
52646,1,放像机,fàng xiàng jī,,,名,放录像带的电器,用放像机看录像｜放像机播放磁带,Video cassette player
52647,1,钱柜,qián guì,,,名,特制的装钱的柜子,钱柜上了锁｜钱柜放在角落,Money chest
52649,1,诗境,shī jìng,,,名,诗的意境,诗境优美动人｜营造诗境,Poetic imagery
52651,1,录取线,lù qǔ xiàn,,,名,指录取的最低分数标准,超过录取线｜录取线今年提高,Admission score line
52652,1,出洋相,chū yáng xiàng,,,,闹出被人耻笑的事来,他基本功不太扎实，工作中常出洋相。,To make a fool of oneself
52652,2,出洋相,chū yáng xiàng,,,,（言语、动作等）表现得滑稽有趣,台上小丑出洋相，引得观众哄堂大笑。,To act funny
52653,1,麦客,mài kè,,,名,某些地区指出外帮人收割麦子的短工,麦客帮忙收麦｜麦客来自外地,Wheat harvest hand
52655,1,具结,jù jié,,,动,正式提出表示承担责任的文书,责令肇事者具结悔过。,To sign a bond
52656,1,雷霆万钧,léi tíng wàn jūn,,,,比喻威力十分巨大，不可阻挡（钧：古代30斤为1钧）,雷霆万钧之势｜雷霆万钧不可挡,As powerful as a thunderbolt
52658,1,祝捷,zhù jié,,,动,庆祝胜利,召开祝捷大会｜祝捷歌声嘹亮,To celebrate a victory
52660,1,柱头,zhù tóu,,,名,柱子的顶端,柱头雕刻精美｜柱头支撑房梁,Column capital
52660,2,柱头,zhù tóu,,,名,花朵中雌蕊顶部受粉的部位,花粉落在柱头｜柱头接受花粉,Stigma (of a pistil)
52664,1,顺气,shùn qì,,,形,顺心；舒畅,干部正气，群众顺气。,Happy; content
52664,2,顺气,shùn qì,,,动,中医指使体气顺畅,开胸顺气,To regulate the flow of qi
52669,1,潜行,qián xíng,,,动,在水下行动,潜水员在水下潜行。,To move underwater
52669,2,潜行,qián xíng,,,动,暗中行走,潜行夜袭敌营｜潜行不被发现,To move stealthily
52674,1,青灯,qīng dēng,,,名,寺庙里青光闪烁的油灯,青灯古佛,Green lamp (in a temple)
52674,2,青灯,qīng dēng,,,名,借指孤寂清苦的生活,一世青灯，两袖清风。,Austerere life (as a monk)
52675,1,灰泥,huī ní,,,名,用来抹墙或砌墙时黏结砖石的泥状物，用石灰或石灰加上水泥、沙土和水和（huò）成,墙面抹灰泥｜灰泥黏结砖石,Plaster; mortar
52677,1,埋单,mái dān,,,动,在饭馆用餐后结账付款；泛指付钱,我来埋单吧｜服务员，埋单,To pay the bill
52677,2,埋单,mái dān,,,动,比喻承担责任,工程质量低劣，由谁埋单?,To take responsibility
52680,1,棉球,mián qiú,,,名,团成小球状的消毒棉花。医学上用于局部消毒或擦拭伤口,护士用棉球消毒伤口｜棉球沾上碘伏,Cotton ball
52681,1,尘嚣,chén xiāo,,,名,世间的纷扰、喧嚣,世俗尘嚣｜与尘嚣隔绝,Worldly hubbub
52683,1,拔节,bá jié,,,动,指稻、麦、玉米、高粱等禾本科植物的主茎长到一定阶段后，快速长高,水稻正在拔节，水肥要跟上。,To joint (of cereal crops)
52688,1,娃娃鱼,wá wa yú,,,名,大鲵（ní）的俗称,娃娃鱼是国家保护动物｜山洞里发现娃娃鱼,Giant salamander
52690,1,防弹衣,fáng dàn yī,,,名,用来防止子弹、弹片等伤害人体的背心。其防弹层多用金属、玻璃钢、尼龙等制作,警察穿着防弹衣执勤｜新型防弹衣很轻便,Bulletproof vest
52691,1,卫星云图,wèi xīng yún tú,,,,气象卫星拍摄的地球上空的云层分布图。是分析和预测未来天气变化的重要依据,卫星云图显示台风路径｜查看卫星云图预测天气,Satellite cloud picture
52694,1,买账,mǎi zhàng,,,动,承认对方的某种优势或力量而表示佩服或愿意服从（多用于否定）,你再吹嘘，他也不会买账。,To acknowledge somebody's superiority or authority
52695,1,喝西北风,hē xī běi fēng,,,,指没有任何东西可吃,这点粮食吃光了，全家人都得喝西北风。,To drink the northwest wind (have nothing to eat)
52696,1,苛捐杂税,kē juān zá shuì,,,,名目繁多的捐税,苛捐杂税让百姓苦不堪言｜废除苛捐杂税,Exorbitant taxes and levies
52699,1,脱靶,tuō bǎ,,,动,打靶时没有击中靶子,他没有掌握射击要领，三枪都脱靶了。,To miss the target in shooting practice
52703,1,家祠,jiā cí,,,名,祖庙；宗祠,清明节我们去家祠祭祖｜这座家祠有百年历史,Ancestral temple
52706,1,又红又专,yòu hóng yòu zhuān,,,,指思想觉悟高，又有专门知识和本领,培养又红又专的人才｜他是一位又红又专的工程师,Both red and expert
52707,1,公了,gōng liǎo,,,动,发生纠纷时，由政府主管部门依法或按照规定了结（跟“私了”相对）,这起事故必须公了｜选择公了更稳妥,To settle (a dispute) through official channels
52708,1,四边形,sì biān xíng,,,名,四条直线在同一平面上围成的几何图形。如长方形、平行四边形、菱形等,正方形是特殊的四边形｜四边形内角和为360度,Quadrilateral
52709,1,本籍,běn jí,,,名,原籍,他本籍是山东｜填写本籍信息,Place of origin; native place
52712,1,摩擦力,mó cā lì,,,名,相互接触的两个物体在接触面上产生的阻碍相对运动的力。它的大小决定于接触面的材料、表面情况及相对运动的速度等,摩擦力使物体减速｜增大摩擦力防滑,Friction
52715,1,白饭,bái fàn,,,名,不掺入其他食物或调料的米饭,他只吃白饭｜这碗白饭很香,Plain rice
52715,2,白饭,bái fàn,,,名,白食,不能光吃白饭不干事呀!,Free meal
52717,1,第二课堂,dì èr kè táng,,,,指课堂教学以外的对学生有教育意义的活动及其场所；也指培养学生实际工作能力的社会实践活动,社团活动是第二课堂｜开展第二课堂活动,Second classroom
52718,1,御花园,yù huā yuán,,,名,专供帝王游玩的花园,御花园景色优美｜皇帝在御花园散步,Imperial garden
52721,1,袖筒,xiù tǒng,,,名,某些地区指袖子,他把手缩进袖筒｜袖筒里藏着东西,Sleeve
52722,1,宇航服,yǔ háng fú,,,名,航天服,宇航员穿上宇航服｜宇航服非常昂贵,Spacesuit
52725,1,调档,diào dàng,,,动,调阅有关的档案资料,人事处已发函调档。,Access files
52726,1,看青,kān qīng,,,动,看护快要成熟的庄稼，防止被偷或被动物损害,在地里搭个窝棚看青。,Guard crops
52729,1,肺活量,fèi huó liàng,,,名,肺部一次尽力吸气后再尽力呼出的气体总量。正常的肺活量成年男子大约是3500—4000毫升，成年女子大约是2500—3500毫升,他肺活量很大｜测一下肺活量,Vital capacity
52732,1,点种,diǎn zhòng,,,动,【点播】播种方法，按一定的行距、株距挖坑下种（跟“撒播”、“条播”相区别）,农民在地里点种｜按株距点种玉米,Dibble
52732,2,点种,diǎn zhǒng,,,动,点播种子,点种要均匀｜开始点种了,Sow seeds
52733,1,翻耕,fān gēng,,,动,把农田里上面的土翻下去，下面的土翻上来,用拖拉机翻耕土地｜翻耕后的土壤松软,Plow
52734,1,首恶,shǒu è,,,名,犯罪团伙中的头目,严惩首恶,Chief culprit
52737,1,武士道,wǔ shì dào,,,名,日本幕府时代武士所遵循的道德规范，包括忠君、节义、勇武等，要求绝对效忠主人，甚至不惜牺牲性命。后来被日本军国主义者利用来进行侵略扩张,武士道精神影响深远｜武士道强调忠义,Bushido
52739,1,大钞,dà chāo,,,名,面额大的纸币,他掏出一张大钞｜没有零钱只有大钞,Large-denomination bill
52742,1,挑花,tiǎo huā,,,动,刺绣时在平布上依纱眼用彩线逐眼挑成十字形，组成各种花纹,她擅长挑花刺绣｜这件挑花作品很精美,Cross-stitch embroidery
52742,2,挑花,tiǎo huā,,,动,织花布或锦缎时依照花样设计，在经线上挑成花本，再根据花本上经纱的根数，用钩针或梭子顺次将一部分经纱挑起，让纬纱穿过，逐梭交织成花纹,手工挑花工艺复杂｜学习挑花技术,Pattern weaving
52747,1,仁义道德,rén yì dào dé,,,,原指儒家所倡导的仁爱、合乎道义等行为规范；后泛指为人处世的行为规范,满口仁义道德｜批判虚伪的仁义道德,"Benevolence, righteousness and morality"
52750,1,一争高低,yī zhēng gāo dī,,,,在竞争中比出好坏优劣,两队一争高低｜在赛场上一争高低,Compete for superiority
52751,1,尿频,niào pín,,,动,排尿次数明显增多而每次尿量较少。常见于泌尿系统疾病,尿频需要就医｜老人常有尿频问题,Frequent urination
52753,1,引火烧身,yǐn huǒ shāo shēn,,,,比喻自找灾祸或自讨苦吃,他这样做是引火烧身｜别引火烧身,Bring trouble upon oneself
52753,2,引火烧身,yǐn huǒ shāo shēn,,,,比喻主动暴露自己的缺点、错误，以取得别人的批评帮助,他勇于引火烧身｜引火烧身接受批评,Invite criticism
52754,1,戎马倥偬,róng mǎ kǒng zǒng,,,形,形容军务紧张繁忙,戎马倥偬二十年｜将军戎马倥偬,Burdened with military duties
52757,1,骨刺,gǔ cì,,,名,骨头上增生的针状物，能引起疼痛等症状，是中老年易发的一种病症。,骨刺让他疼痛难忍｜去医院检查骨刺,Bone spur
52758,1,明知故问,míng zhī gù wèn,,,,明明知道却故意提问,你明知故问｜不要明知故问,Ask knowingly
52759,1,密级,mì jí,,,名,国家事务秘密程度的等级，一般分为绝密、机密和秘密三级,文件密级为机密｜注意密级保护,Security classification
52761,1,朝不保夕,zhāo bù bǎo xī,,,,早晨保住了，不一定保得住晚上。形容情势危急,公司朝不保夕｜生活朝不保夕,Precarious situation
52764,1,鸡犬不宁,jī quǎn bù níng,,,连,鸡和狗都不得安宁。形容骚扰得非常厉害,闹得鸡犬不宁｜这群人鸡犬不宁,Complete turmoil
52767,1,算话,suàn huà,,,动,（说出的话）算数；能兑现,说话算话,Keep one's word
52769,1,翻江倒海,fān jiāng dǎo hǎi,,,形,形容水势浩大，波浪翻滚；比喻力量或声势非常强大,浪涛翻江倒海｜翻江倒海的气势,Tremendous force
52770,1,畏首畏尾,wèi shǒu wèi wěi,,,形,形容胆子小，疑虑重重,他做事畏首畏尾｜别畏首畏尾的,Overcautious
52771,1,雪梨,xuě lí,,,名,梨的一种，果实个儿大，表皮较粗。藏至冬季味道最佳，故称。（也说雪花梨。）,雪梨很甜｜买几个雪梨,Snow pear
52772,1,物极必反,wù jí bì fǎn,,,,事物发展到了顶点，就会向相反的方向转化,物极必反是常理｜小心物极必反,Extremes meet
52773,1,字母表,zì mǔ biǎo,,,名,按一定顺序排列某种语言的全部字母或用来注音的全部字母的表。如《汉语拼音方案》的字母表,学习字母表｜字母表有26个字母,Alphabet
52774,1,胎死腹中,tāi sǐ fù zhōng,,,,比喻计划、方案等在酝酿或规划过程中就夭折了,计划胎死腹中｜项目胎死腹中,Abortive plan
52775,1,高保真,gāo bǎo zhēn,,,形,（图像、声音等）保持高度清晰、真实的,高保真录像机,High-fidelity
52777,1,少东家,shào dōng jia,,,名,旧时受雇的人或佃户称东家的儿子,少东家来了｜他是店里的少东家,Young master
52778,1,塌落,tā luò,,,动,倒塌下落,窑顶忽然塌落下来。,Collapse
52781,1,自顾不暇,zì gù bù xiá,,,,自己照顾自己都没有工夫。指不可能顾及他人,他自顾不暇｜我已自顾不暇,Unable to fend for oneself
