rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
23015,1,涨势,zhǎng shì,,,名,（价格等）上涨的走势,粮价出现涨势,Upward trend (prices)
23017,1,城池,chéng chí,,,名,城墙和护城河。借指城市,城池陷落｜固守城池,City walls and moat; city
23019,1,夺权,duó quán,,,动,夺取权力,篡党夺权,Seize power
23020,1,平素,píng sù,,,名,平时；向来,他平素谦虚谨慎,Usually; ordinarily
23021,1,离合,lí hé,,,动,分离和聚合,离合未定｜悲欢离合,Parting and reuniting
23021,2,离合,lí hé,,,动,分开和结合,离合词,Separation and combination
23022,1,银奖,yín jiǎng,,,名,银制奖品。通常颁发给体育或其他比赛中的亚军（第二名）,他获得了比赛的银奖｜这个银奖很有分量,Silver award (second place)
23023,1,取样,qǔ yàng,,,动,抽样,工作人员正在取样检测｜取样过程需要规范,Sampling
23024,1,半辈子,bàn bèi zi,,,名,半生，指前半生或后半生,他奋斗了半辈子才写完这部书｜后半辈子还有许多事情要做。,Half a lifetime
23025,1,参考书,cān kǎo shū,,,名,在学习、研究中供参阅查考的书,这本参考书很有用｜他买了很多参考书,Reference book
23026,1,义勇军,yì yǒng jūn,,,名,人民群众为反对侵略和压迫而自愿组织起来的武装力量。特指我国抗日战争时期人民自动组织起来的武装力量。如1931年九一八事变后，东北首先成立了抗日义勇军，即东北抗日联军的前身,义勇军奋勇抗击侵略者｜东北抗日义勇军英勇作战,Volunteer army
23028,1,殊死,shū sǐ,,,形,拼死的；尽死力的,殊死搏斗,Desperate; life-and-death
23029,1,燎原,liáo yuán,,,动,（大火）蔓延原野,星火燎原,Set the prairie ablaze
23030,1,欺压,qī yā,,,动,欺凌压迫,不能欺压百姓,Bully and oppress
23031,1,限时,xiàn shí,,,动,限定时间,限时行驶,Set a time limit
23031,2,限时,xiàn shí,,,名,限定的时间,限时已到,Time limit
23034,1,政治文明,zhèng zhì wén míng,,,,人类社会实践中创造的、体现社会发展进步的政治成果，核心是民主与法制建设。一定的政治文明建设以一定的物质文明为基础，以一定的精神文明为条件，同时又影响和决定着一定的物质文明和精神文明的发展方向和进程,政治文明建设很重要｜推进政治文明发展,Political civilization
23035,1,世界语,shì jiè yǔ,,,名,波兰人柴门霍夫1887年创制的人造国际辅助语。它以印欧语为基础，词汇材料取自欧洲的通用语言，有16条基础语法规则，采用拉丁字母书写，有字母28个,他会说世界语｜世界语是国际辅助语,Esperanto
23036,1,规制,guī zhì,,,动,规范制约,加强对劳动力市场的规制和引导。,Regulate; restrict
23036,2,规制,guī zhì,,,名,规则制度,加强金融业的规制建设。,Rules and regulations
23036,3,规制,guī zhì,,,名,（建筑物的）规模形制,赵州石拱桥规制十分宏大。,Scale and layout (architecture)
23037,1,算账,suàn zhàng,,,动,比喻弄清是非，追究责任,他整天欺负人，有跟他算账的日子。,Settle accounts; confront
23037,2,算账,suàn zhàng,,,动,计算账目,老板正在算账｜月底要算账了,Calculate accounts
23038,1,更替,gēng tì,,,动,更换；替换,四时更替｜新旧更替,Replace; alternate
23040,1,舰船,jiàn chuán,,,名,各类军舰和船只的统称,海上舰船往来不绝。,Naval vessels and ships
23042,1,溪流,xī liú,,,名,山间流出的小河；泛指小河,清澈的溪流｜溪流汇成深潭,Stream; brook
23043,1,养分,yǎng fèn,,,名,含在物质中能促使有机体发育成长的营养成分,土壤中含有丰富养分｜植物需要吸收养分,Nutrient
23044,1,蜕变,tuì biàn,,,动,人或事物向不好的方向发生变化,他由国家干部蜕变成为罪犯，是有复杂原因的。,Degenerate; deteriorate
23044,2,蜕变,tuì biàn,,,动,衰变,这种元素会自然蜕变｜物质发生了蜕变,Decay (physics)
23045,1,体例,tǐ lì,,,名,文章、著作的组织形式或编写格式,这本书体例严谨｜论文体例要规范,Style and layout (writing)
23048,1,荡然无存,dàng rán wú cún,,,形,形容完全消失，一点儿也不存在了,古建筑已荡然无存｜往日的繁华荡然无存,Vanish completely
23050,1,蹲点,dūn diǎn,,,动,用较长的时间下到基层单位，通过实际工作进行调查研究，总结经验,领导干部每年都要下去蹲点。,Work at a grassroots unit
23051,1,大法官,dà fǎ guān,,,名,法官等级名,他被任命为大法官｜大法官主持庭审,Senior judge
23052,1,长辞,cháng cí,,,动,婉词，指去世（含庄重色彩）,老人与世长辞｜他永远地长辞了,Pass away (euphemism)
23053,1,化学反应,huà xué fǎn yìng,,,,物质发生化学变化的过程。物质经过化学反应会产生跟原来性质、成分、结构不相同的新物质,发生了化学反应｜这个化学反应很剧烈,Chemical reaction
23054,1,选举权,xuǎn jǔ quán,,,名,公民依法选举国家权力机关代表或国家公职人员的权利,公民享有选举权｜行使选举权是公民权利,Right to vote (citizens)
23054,2,选举权,xuǎn jǔ quán,,,名,成员选举本组织领导人或代表的权利,会员有选举权｜他行使了选举权,Right to elect (organizations)
23056,1,觅食,mì shí,,,动,（鸟兽等）寻找食物,小鸡觅食,Forage for food
23057,1,表现力,biǎo xiàn lì,,,名,艺术创作中通过一定的艺术形式所表现出的艺术效果和艺术感染力,这部交响乐具有丰富的艺术表现力。,Expressive power (art)
23058,1,活像,huó xiàng,,,动,很像；极像,他又蹦又跳，活像只小猴子。,Look exactly like
23060,1,定神,dìng shén,,,动,使心情安定,他刚坐下来还没定神，催货的电话就又打来了。,Calm oneself
23060,2,定神,dìng shén,,,动,把注意力集中起来,定神凝视,Concentrate; focus
23061,1,胃病,wèi bìng,,,名,胃炎、胃溃疡等胃部疾病的统称,他患有胃病｜胃病需要及时治疗,Stomach disease
23063,1,音讯,yīn xùn,,,名,消息,至今没有音讯,News; message
23064,1,石材,shí cái,,,名,石料,这些石材质量很好｜建筑使用了优质石材,Stone material
23065,1,述职,shù zhí,,,动,向上级或下属人员汇报工作情况；特指外交人员回国汇报工作,期末，校长向全体教职工述职｜大使回国述职,Report on work performance
23066,1,神童,shén tóng,,,名,智力超常的儿童,他是个神童｜神童很早就显露天分,Child prodigy
23067,1,南侧,nán cè,,,名,靠南的一侧,大楼南侧是花园｜房间在南侧,South side
23068,1,宗师,zōng shī,,,名,在思想或学术上成就大、受人推崇、堪称师表的人物,学术宗师｜一代宗师,Master of great learning
23071,1,拥军优属,yōng jūn yōu shǔ,,,,拥护人民军队，优待军人家属,开展拥军优属活动｜拥军优属是优良传统,Support the army and give preferential treatment to families of servicemen
23073,1,片面性,piàn miàn xìng,,,名,指对事物不作全面分析的形而上学的思想方法。考察问题时，只看矛盾的一方而不看另一方，只看局部而不看整体,这种看法有片面性｜要避免片面性,One-sidedness
23074,1,服务台,fú wù tái,,,名,旅馆、饭店等公共场所为方便服务而设置的柜台,服务台有人值班｜请到服务台咨询,Service counter
23075,1,新生代,xīn shēng dài,,,名,指新出现的有实力、有特点的一批年轻人；有时也指新出现的事物,他们是新生代演员｜新生代充满活力,New generation (people/things)
23075,2,新生代,xīn shēng dài,,,名,地质年代中第三个宙的最新的一个代，约从6500万年前至今。新生代哺乳动物繁盛，生物达到高度发展阶段，后期出现人类,新生代哺乳动物繁盛｜新生代地质年代,Cenozoic Era (geology)
23076,1,围栏,wéi lán,,,名,环绕房屋、场院或其他空间的栏杆,围栏需要修理｜花园围栏很漂亮,Fence; railing
23077,1,前夜,qián yè,,,名,前夕,大赛前夜,Eve
23079,1,讯问,xùn wèn,,,动,审问,对罪犯进行讯问,Interrogate
23079,2,讯问,xùn wèn,,,动,问；打听,讯问事情经过,Inquire; ask
23080,1,挂靠,guà kào,,,动,一个单位在名义上或组织关系上隶属于另一个较大的单位,这个学会挂靠在新闻出版总署。,Affiliate with
23081,1,关乎,guān hū,,,动,牵涉到；关系到,关乎环保的大事,Concern; relate to
23082,1,迅即,xùn jí,,,副,立刻；马上,接到调令，迅即赴京。,Immediately; at once
23083,1,锄头,chú tou,,,名,【锄】用来间苗、除草、培土等的农具,他用锄头除草｜这把锄头很锋利,Hoe
23084,1,俊杰,jùn jié,,,名,才智杰出的人；豪杰,海内俊杰,Outstanding person
23085,1,盐业,yán yè,,,名,生产、管理、经营食盐的产业,盐业管理很严格｜发展盐业生产,Salt industry
23086,1,更衣,gēng yī,,,动,换衣服,沐浴更衣,change clothes
23086,2,更衣,gēng yī,,,动,〈文〉婉词，指上厕所,他去更衣了｜更衣室在那边,(literary) euphemism for going to the toilet
23089,1,论争,lùn zhēng,,,动,论战,双方展开了激烈论争｜这场论争很激烈,debate
23090,1,上线,shàng xiàn,,,动,上网；泛指加入某系统或网络,中文搜索引擎已正式上线｜同步上线运行,go online; join a system or network
23090,2,上线,shàng xiàn,,,动,投入生产线,年底该新车型上线生产。,put into production line
23090,3,上线,shàng xiàn,,,动,指在招生或招聘考试中成绩达到了录取分数线,他成绩上线了｜分数刚好上线,meet the admission score line
23090,4,上线,shàng xiàn,,,动,把一般问题提到政治路线的高度去评论或处理,上纲上线,elevate to political line level
23090,5,上线,shàng xiàn,,,名,指某集团中某成员的上一层与之有直接关系的人（含贬义）,犯罪嫌疑人交代了他的上线。,(derogatory) superior in a hierarchy
23091,1,远非,yuǎn fēi,,,动,远远不是,远非如此,far from
23092,1,时世,shí shì,,,名,指当今的社会,时世与过去大不相同了。,current society
23092,2,时世,shí shì,,,名,【时代】根据经济、政治、文化等状况划分的历史时期和阶段,时世造就英雄｜这个时世很特殊,era; historical period
23094,1,菜籽,cài zǐ,,,名,特指油菜籽,菜籽可以榨油｜今年菜籽丰收,rapeseed
23094,2,菜籽,cài zǐ,,,名,蔬菜的种子,这些菜籽要播种｜菜籽发芽了,vegetable seeds
23095,1,肉质,ròu zhì,,,形,形容肥厚、有弹性，像肉一样（多用于植物）,很肉质的叶片｜肉质果｜肉质根,succulent; fleshy
23095,2,肉质,ròu zhì,,,名,肉的质地或质量,肉质细滑｜改善肉质,texture or quality of meat
23096,1,大班,dà bān,,,名,幼儿园里的最高班级,我孙子正在上大班。,top class in kindergarten
23096,2,大班,dà bān,,,名,旧时称洋行经理,他是洋行大班｜大班很有权势,foreign firm manager (historical)
23097,1,打转,dǎ zhuàn,,,动,转动；绕圈子,光是轮子打转，车却不往前走｜他急得在屋子里直打转。,spin; circle around
23098,1,登基,dēng jī,,,动,君主即位,新皇帝登基了｜登基大典很隆重,ascend the throne
23100,1,迷路,mí lù,,,动,迷失道路；比喻失去正确的方向,他在森林里迷路了,lose one's way; metaphorically lose direction
23102,1,臭氧层,chòu yǎng céng,,,名,地球上空10—50千米之间臭氧比较集中的大气层。臭氧浓度最高层在地球上空的20—25千米处。太阳辐射的紫外线绝大部分被该层吸收，对人类和其他生物起保护作用,保护臭氧层很重要｜臭氧层被破坏,ozone layer
23103,1,东方人,dōng fāng rén,,,名,特指亚洲各国的人,东方人很勤劳｜他是东方人,Easterner; Asian person
23104,1,合法化,hé fǎ huà,,,动,使获得合法地位,在有些国家安乐死已经合法化了。,legalize
23107,1,兵家,bīng jiā,,,名,指军事家或用兵打仗的人,临阵易将，兵家所忌｜胜败乃兵家常事,military strategist; soldier
23107,2,兵家,bīng jiā,,,名,春秋战国时期及汉初一个专门研究军事理论的学派，以孙武、吴起、孙膑为代表,兵家讲究谋略｜他是兵家传人,School of Military Strategists (ancient Chinese school)
23108,1,翱翔,áo xiáng,,,动,回旋地飞,展翅翱翔,soar
23109,1,冲毁,chōng huǐ,,,动,（大水）冲刷毁坏,房屋早已被洪水冲毁｜冲毁农田,destroy by flooding
23110,1,二流,èr liú,,,形,第二等的,二流选手｜质量二流,second-rate
23111,1,显明,xiǎn míng,,,形,清楚明白；显而易见,对比显明｜内容显明｜特点显明,clear; obvious
23113,1,八股,bā gǔ,,,名,明清科举考试规定的一种文体。文章由破题、承题、起讲、入手、起股、中股、后股、束股八部分组成。起股到束股各要有两股对偶的文字，共八股。后用以比喻内容空洞、形式死板的文章、讲话,文章像八股文｜不要写八股文章,eight-legged essay; rigid formalism
23114,1,末端,mò duān,,,名,末梢；末尾,手指末端,end; tip
23115,1,长夜,cháng yè,,,名,很长的夜；比喻黑暗、苦难的漫长岁月,长夜终于熬过去了。,long night; metaphor for dark times
23115,2,长夜,cháng yè,,,名,彻夜；通宵,长夜不眠，苦思亲人。,all night
23116,1,北侧,běi cè,,,名,靠北的一侧,北侧有扇窗户｜房间在北侧,north side
23117,1,缺阵,quē zhèn,,,动,没有出阵；比喻没有参赛,这场比赛，你可不能缺阵!,absent from competition
23118,1,民族运动,mín zú yùn dòng,,,,指在阶级社会中被压迫民族反对民族压迫，争取民族平等和独立所进行的斗争,民族运动蓬勃发展｜支持民族运动,national movement
23119,1,独创性,dú chuàng xìng,,,名,（思维、技艺等的）独特创造的性质,这种研究思路颇具独创性。,originality
23121,1,有机物,yǒu jī wù,,,名,有机化合物的简称,这是有机物｜有机物种类很多,organic compound
23122,1,红烧,hóng shāo,,,动,烹调方法，把肉、鱼等用酱油着色再加调料炖熟或焖熟，使呈棕红色,红烧肉很好吃｜他擅长红烧鱼,braise in soy sauce
23123,1,王妃,wáng fēi,,,名,诸侯王或太子的正妻,王妃很美丽｜太子娶了王妃,princess consort; crown princess
23123,2,王妃,wáng fēi,,,名,帝王的妾，地位次于皇后,这位王妃很得宠｜皇帝册封王妃,imperial concubine
23124,1,无华,wú huá,,,形,没有华丽色彩的；朴素,朴实无华,unadorned; plain
23125,1,致贺,zhì hè,,,动,向人表示祝贺,热情致贺,congratulate
23126,1,秦腔,qín qiāng,,,名,地方戏曲剧种，流行于西北地区。由陕西、甘肃一带的民歌发展而成，唱腔高亢激越，风格粗犷,他爱听秦腔｜秦腔高亢激昂,Qinqiang opera
23127,1,心田,xīn tián,,,名,内心,他的话滋润着我的心田。,heart; innermost being
23129,1,定式,dìng shì,,,名,长时间形成的固定的方式、模式,思维定式｜打破定式,set pattern
23130,1,入夏,rù xià,,,动,进入夏天；夏天开始,入夏后天气炎热｜刚刚入夏,enter summer
23131,1,心潮,xīn cháo,,,名,比喻像潮水般起伏的思绪,心潮起伏｜心潮逐浪高,tide of emotion
23133,1,星际,xīng jì,,,名,星球与星球之间；太空,星际飞行,interstellar; outer space
23135,1,侧身,cè shēn,,,动,向旁边斜着身体,侧身而过,turn sideways
23136,1,道学,dào xué,,,名,理学,他研究道学｜道学思想很深奥,Neo-Confucianism
23136,2,道学,dào xué,,,形,形容为人处世古板迂腐,道学先生｜道学气十足,pedantic
23138,1,器官移植,qì guān yí zhí,,,,将另一机体的健康器官移到病体的同一部位上，以代替原有器官，并使它逐渐长好以至发挥正常功能。如角膜移植、肾脏移植等,器官移植很成功｜他接受了器官移植,organ transplant
23140,1,走马上任,zǒu mǎ shàng rèn,,,,指官吏就任新职；也指担任某项工作（含谐谑意）,他走马上任了｜新官走马上任,take up a new post
23143,1,洗刷,xǐ shuā,,,动,清洗时用刷子刷去污垢,洗刷得干干净净,scrub clean
23143,2,洗刷,xǐ shuā,,,动,比喻除去（耻辱、冤屈、污点等）,洗刷罪名｜洗刷不白之冤,"clear (shame, etc.)"
23145,1,汽笛,qì dí,,,名,让蒸汽从气孔喷出而发出声响的发声器。常安装在火车、轮船上或工厂里,汽笛声响了｜轮船拉响汽笛,steam whistle
23146,1,个体经济,gè tǐ jīng jì,,,,指生产资料归劳动者个人所有，以个体劳动为基础，劳动成果归劳动者个人占有和支配的经济形式,个体经济发展迅速｜支持个体经济,individual economy
23147,1,社会工作,shè huì gōng zuò,,,,指以安定人民生活、协调人际关系和维持社会秩序为主要目的的各种为人民大众谋福利的工作,她从事社会工作｜社会工作很重要,social work (professional)
23147,2,社会工作,shè huì gōng zuò,,,,指在本职工作之外的没有报酬地为社会服务的工作,他上课之余还担任了一些社会工作。,volunteer work
23148,1,掠影,lüè yǐng,,,名,掠视得到的影像。比喻表面观察和了解的大致情况（多用于标题或书名）,浮光掠影｜《内蒙古掠影》,glimpse; overview
23150,1,拒收,jù shōu,,,动,拒绝收受（礼物、赠品等）,拒收回扣,refuse to accept
23152,1,协奏曲,xié zòu qǔ,,,名,通常指以一种独奏乐器（如小提琴、钢琴等）为主，与管弦乐队协同演奏的大型器乐曲,钢琴协奏曲《黄河》。,concerto
23153,1,毛衫,máo shān,,,名,较薄的毛衣,这件毛衫很薄｜她穿了件红毛衫,thin sweater
23155,1,英杰,yīng jié,,,名,英豪,他是当代英杰｜英杰辈出,hero
23158,1,灵气,líng qì,,,名,悟性；聪慧机敏的气质,这孩子真有点儿灵气。,spirit; intelligence
23159,1,受权,shòu quán,,,动,依法接受委托行使某种权力（跟“授权”相对）,这部法律由新华社受权播发。,be authorized
23160,1,辞世,cí shì,,,动,去世（用于成年人）,父母相继辞世,pass away (adult)
23161,1,半百,bàn bǎi,,,数,五十（多指年龄）,年近半百,fifty (age)
23162,1,明火,míng huǒ,,,名,冒火苗的火（跟“暗火”相区别）,明火已经扑灭,open flame
23162,2,明火,míng huǒ,,,动,点着火把。借指公开抢劫,明火执仗｜明火抢劫,commit robbery openly
23163,1,听讲,tīng jiǎng,,,动,听人讲课或演说,认真听讲很重要｜他在台下听讲,listen to a lecture
23164,1,兴冲冲,xìng chōng chōng,,,形,形容非常高兴的样子,拿着大学录取通知书，兴冲冲地跑回家去。,excitedly
23165,1,学运,xué yùn,,,名,学生运动的简称,学运声势浩大｜参与学运,student movement
23166,1,图解,tú jiě,,,动,利用图形解说,这道方程式不易图解｜图解短语,illustrate
23166,2,图解,tú jiě,,,名,针对图画、插图内容的解说性文字,漫画下方附有图解。,caption
23167,1,连累,lián lei,,,动,牵连并使别人受到损害,敢作敢当，不要连累别人。,implicate
23168,1,审阅,shěn yuè,,,动,审查阅读,审阅有关材料,review
23169,1,挑拨,tiǎo bō,,,动,用言语或行动刺激对方，以引起冲突、纠纷或某种情绪,防止坏人挑拨｜从中挑拨,provoke
23170,1,病原体,bìng yuán tǐ,,,名,能引起疾病的微生物和寄生虫的统称。如病毒、细菌、真菌、病原虫、螺旋体、绦虫等,病原体很危险｜消灭病原体,pathogen
23171,1,机房,jī fáng,,,名,安装机器或有关设备的专用房屋,机房重地｜机房内有10台计算机。,machine room
23174,1,不羁,bù jī,,,动,不受约束（羁：原指马笼头。比喻约束）,放荡不羁｜不羁之才,unrestrained
23176,1,邮政编码,yóu zhèng biān mǎ,,,,邮政部门统一编定的代表不同投递地域的数码。我国的邮政编码由六位数字组成。简称邮编,填写邮政编码,postal code
23177,1,温顺,wēn shùn,,,形,温和依顺的样子,小狗温顺地偎依在主人怀里。,docile
23178,1,店堂,diàn táng,,,名,商店、饭店等进行营业的厅堂,店堂很宽敞｜店堂装修精美,shop floor
23179,1,天职,tiān zhí,,,名,应尽的至高无上的职责,保卫祖国是军人的天职。,bounden duty
23181,1,船体,chuán tǐ,,,名,船舶的主体。由船壳、内底板、甲板、各种骨架以及船上建筑等组成,船体需要维修｜船体很坚固,hull
23182,1,催眠,cuī mián,,,动,用药物或声音、动作等手段促使入睡,音乐有催眠效果｜催眠治疗失眠,hypnotize
23182,2,催眠,cuī mián,,,动,心理学上指用催眠术使人意识恍惚，进入一种类似睡眠的状态,他被催眠了｜催眠状态很神奇,hypnotize (psychology)
23183,1,下锅,xià guō,,,动,（把米、面或菜等）放进锅里（开始做饭菜）,米已下锅，您就别走了。,put into the pot
23184,1,复垦,fù kěn,,,动,对抛荒的土地再次开垦,土地需要复垦｜开展复垦工作,reclaim wasteland
23185,1,万古,wàn gǔ,,,名,千秋万代,流传万古｜万古流芳,eternity
23187,1,失守,shī shǒu,,,动,没有守住,边关失守,fall (in battle)
23188,1,凑近,còu jìn,,,动,靠近,凑近点儿坐,approach
23189,1,警醒,jǐng xǐng,,,动,警觉醒悟,这场大火应该使你们警醒了。,alert
23189,2,警醒,jǐng xǐng,,,形,形容睡觉不沉，容易醒来,夜里要警醒些，不要睡得太死。,light sleeper
23190,1,效法,xiào fǎ,,,动,参照别人的做法去做,效法前辈，报效祖国。,imitate
23191,1,菜刀,cài dāo,,,名,做饭菜使用的刀具,菜刀要磨锋利｜用菜刀切菜,kitchen knife
23194,1,冲淡,chōng dàn,,,动,把一种液体加入到其他液体中，使原来液体所含的某种成分比例降低,汤太咸，加点儿开水冲淡些。,dilute
23194,2,冲淡,chōng dàn,,,动,感情、气氛、效果等在一定条件下被减弱,时光流逝，悄然冲淡了童年生活的记忆。,"weaken (emotion, etc.)"
23197,1,乳汁,rǔ zhī,,,名,（成年女性、雌性哺乳动物在哺乳期）乳腺分泌出来的汁液。白色，不透明，含有蛋白质、乳糖等营养成分,乳汁营养丰富｜婴儿喝乳汁,Milk
23198,1,终盘,zhōng pán,,,名,棋类比赛的最后结局,黑方终盘险胜白方。,Final position (in board games)
23198,2,终盘,zhōng pán,,,名,证券市场全天的收盘结果,终盘回落,Closing result (in securities market)
23199,1,粗心,cū xīn,,,形,（做事）马虎；不仔细,他太粗心，把地址写错了｜粗心大意,Careless
23200,1,缕缕,lǚ lǚ,,,形,形容线条状的东西很多或连续不断的样子,缕缕银线｜缕缕清香｜缕缕情丝,Continuous; in strands
23201,1,稀释,xī shì,,,动,使溶液浓度变小,这种农药必须稀释后方可使用。,Dilute
23202,1,收视率,shōu shì lǜ,,,名,在一定地区、一定时间内收看某一电视节目的观众数占电视观众总数的比率,收视率很高｜提高节目收视率,Audience rating
23203,1,惠及,huì jí,,,动,把好处给予（人、地等）,惠及后世｜惠及四方,Benefit
23205,1,光秃秃,guāng tū tū,,,形,表面光光的，没有任何东西覆盖着,光秃秃的荒山｜头顶光秃秃的,Bare
23206,1,灿灿,càn càn,,,形,形容闪闪发亮的样子,金光灿灿,Bright; sparkling
23207,1,自嘲,zì cháo,,,动,自我嘲笑,他们常年工作在山顶，自嘲为“世外高人”。,Self-mockery
23208,1,荒废,huāng fèi,,,动,（学业、技艺等）荒疏,业务荒废了,"Neglect (studies, skills)"
23208,2,荒废,huāng fèi,,,动,白白地浪费,荒废青春,Waste
23208,3,荒废,huāng fèi,,,动,（土地）无人耕种,这块地荒废了,Leave uncultivated (land)
23209,1,常谈,cháng tán,,,名,经常说的话；平常的言论,老生常谈｜这虽是常谈，用在此处却意味深长。,Commonplace remarks
23210,1,施教,shī jiào,,,动,实施教育,因材施教,Teach; educate
23211,1,干练,gàn liàn,,,形,能力强，机敏老练,沉稳干练,Competent
23212,1,理家,lǐ jiā,,,动,料理家务,她很会理家｜理家需要技巧,Manage household affairs
23213,1,细情,xì qíng,,,名,详细的情况,细情不太了解,Details
23214,1,不拘一格,bù jū yī gé,,,,不受一种规格或格式的限制,他不拘一格用人｜艺术要不拘一格,Not stick to one pattern
23215,1,迎刃而解,yíng rèn ér jiě,,,,原指劈竹子，只要破开头几节，下面的就迎着刀口裂开。比喻关键问题解决了，其他有关问题就很容易解决,问题迎刃而解｜难题迎刃而解,Solve a problem with ease once the key part is tackled
23216,1,闻名遐迩,wén míng xiá ěr,,,,名闻遐迩,这里闻名遐迩｜产品闻名遐迩,Widely known
23217,1,轩然大波,xuān rán dà bō,,,,高高涌起的波涛；比喻大的纷争或风潮,一句话引起了轩然大波。,Great disturbance; big controversy
23218,1,占卜,zhān bǔ,,,动,古代用龟甲、蓍草等推算吉凶祸福。,他用龟甲占卜｜占卜预测吉凶,Divination
23219,1,重挫,zhòng cuò,,,动,沉重地挫败；严重地挫伤,重挫敌军锐气｜经济实力遭受重挫。,Heavily defeat; severely frustrate
23221,1,济事,jì shì,,,动,顶事；中用（多用于否定）,眼睛越来越不济事了｜空谈不济事，必须动手实干。,Be of use (often in negative)
23222,1,指教,zhǐ jiào,,,动,指示教导（多用作请人提出意见的客套话）,请多多指教,Give advice or comments (polite formula)
23223,1,强敌,qiáng dí,,,名,实力雄厚的敌人或对手,不畏强敌，浴血奋战｜赛场上沉着应对强敌。,Formidable enemy or opponent
23224,1,放逐,fàng zhú,,,动,古代指把有罪的人驱逐到边远地区,他被放逐边疆｜放逐有罪之人,Exile
23226,1,自尽,zì jìn,,,动,自杀,悬梁自尽,Suicide
23227,1,释迦牟尼,shì jiā móu ní,,,名,梵语 Śākyamuni 音译。佛教创始人（约前565—前485），姓乔达摩，名悉达多，古印度释迦族人。29岁时出家修行，后“悟道成佛”。释迦牟尼是佛教徒对他的尊称，意思是释迦族的圣人。,释迦牟尼是佛祖｜信仰释迦牟尼,Shakyamuni
23228,1,供过于求,gōng guò yú qiú,,,,供大于求,商品供过于求｜市场供过于求,Supply exceeds demand
23229,1,满不在乎,mǎn bù zài hu,,,,一点儿也不在意。,都火烧眉毛了，他还是满不在乎。,Not care at all
23230,1,水泄不通,shuǐ xiè bù tōng,,,连,水都流不出去（泄：排出）。形容十分拥挤，也形容包围得十分严密,人群水泄不通｜围得水泄不通,So crowded that no one can get through
23232,1,能动性,néng dòng xìng,,,名,指人们自觉努力、积极主动的特性,大家的主观能动性被充分调动起来了。,Initiative
23233,1,消防车,xiāo fáng chē,,,名,灭火专用汽车。车身漆成红色，一般装有水泵、水龙带、灭火药物、多级云梯及其他消防和救护设备等。俗称救火车,消防车出动了｜红色消防车,Fire engine
23234,1,出言,chū yán,,,动,说出话来,出言谨慎,Speak; utter
23235,1,扁平,biǎn píng,,,形,物体的厚度小于长度和宽度，且表面没有高低凹凸的,这个盒子很扁平｜扁平设计,Flat
23236,1,白术,bái zhú,,,名,多年生草本植物，叶子椭圆形，秋天开紫色花。根状茎可以做药材,白术是中药材｜服用白术,Largehead atractylodes rhizome (herb)
23237,1,支架,zhī jià,,,名,用来支撑物体的架子,这个支架很稳固｜用支架支撑,Support; stand
23237,2,支架,zhī jià,,,动,支起；撑起,支架帐篷,Support; prop up
23237,3,支架,zhī jià,,,动,招架,来势汹汹，难以支架。,Withstand
23238,1,说实在的,shuō shí zài de,,,,说真的（常用于句首，表示下面要说的内容不虚假）,说实在的，你们都很卖力气。,To tell the truth
23239,1,未雨绸缪,wèi yǔ chóu móu,,,,《诗经·豳风·鸱鸮》：“迨天之未阴雨，彻彼桑土，绸缪牖户。”（绸缪：修补）意思是鸱鸮在未下雨时就啄来桑树皮，修补鸟巢。后用“未雨绸缪”比喻事先作好准备,要未雨绸缪｜做事未雨绸缪,Repair the house before it rains; take precautions
23240,1,败诉,bài sù,,,动,在诉讼中，一方当事人得到法院不利于自己的判决，即打输官司（跟“胜诉”相对）,法院判决原告败诉。,Lose a lawsuit
23241,1,移师,yí shī,,,动,转移部队（到某处）,移师江南,Move troops
23244,1,保育,bǎo yù,,,动,照管并教育婴幼儿；泛指对生物和生物栖地进行保护、复育和管理,保育工作重要｜幼儿保育,Childcare; conservation (of organisms/habitat)
23245,1,帆布,fān bù,,,名,用棉麻织成的粗厚结实的布。最早专用来做帆，后多用来做旅行包、行军床、帐篷等,帆布包｜帆布箱子,Canvas
23247,1,后患,hòu huàn,,,名,以后可能出现的祸患,这些问题不解决，将来必然会有后患。,Future trouble
23248,1,唱腔,chàng qiāng,,,名,戏曲、曲艺演员唱出来的曲调。因剧种和演员演唱技巧不同而不同,唱腔很优美｜京剧唱腔,Aria (in opera); vocal music style
23249,1,招考,zhāo kǎo,,,动,公开招人应考,招考公务员,Admit by examination
23250,1,忠贞,zhōng zhēn,,,形,忠诚而坚贞,忠贞的战士,Loyal and steadfast
23251,1,天井,tiān jǐng,,,名,宅院中四周房子围成的小块露天空地,天井里有棵树｜四合院天井,Courtyard
23252,1,街巷,jiē xiàng,,,名,大街和小巷,街巷很热闹｜穿过街巷,Streets and lanes
23253,1,门框,mén kuàng,,,名,门扇四周固定在墙上的框子,门框需要修理｜木制门框,Doorframe
23254,1,结集,jié jí,,,动,把若干单篇的作品汇集在一起，编辑成书,他把过去写的几十篇散文结集出版。,Compile (articles into a book)
23254,2,结集,jié jí,,,动,把分散的军队调到某地集合待命,军队在此结集｜结集待命,Mass (troops)
23255,1,解冻,jiě dòng,,,动,冰冻消融,春回大地，江河解冻。,Thaw; defrost
