id,topic,hanzi
6963,疾病与就医,牙痛
6964,疾病与就医,喉咙痛
6965,疾病与就医,鼻塞
6966,疾病与就医,流鼻涕
6967,疾病与就医,打喷嚏
6968,疾病与就医,乏力
6969,疾病与就医,疲劳
6970,疾病与就医,发冷
6971,疾病与就医,出汗
6972,疾病与就医,寒战
6973,疾病与就医,炎症
6974,疾病与就医,感染
6975,疾病与就医,过敏
6976,疾病与就医,皮疹
6977,疾病与就医,红肿
6978,疾病与就医,溃疡
6979,疾病与就医,骨折
6980,疾病与就医,扭伤
6981,疾病与就医,外伤
6982,疾病与就医,内伤
6983,疾病与就医,慢性病
6984,疾病与就医,急性病
6985,疾病与就医,传染病
6986,疾病与就医,非传染性疾病
6987,疾病与就医,高血压
6988,疾病与就医,糖尿病
6989,疾病与就医,心脏病
6990,疾病与就医,哮喘
6991,疾病与就医,肺炎
6992,疾病与就医,支气管炎
6993,疾病与就医,结核病
6994,疾病与就医,肝炎
6995,疾病与就医,胃溃疡
6996,疾病与就医,关节炎
6997,疾病与就医,偏头痛
6998,疾病与就医,抑郁症
6999,疾病与就医,焦虑症
7000,疾病与就医,失眠
7001,疾病与就医,医院
7002,疾病与就医,诊所
7003,疾病与就医,急诊
7004,疾病与就医,门诊
7005,疾病与就医,住院
7006,疾病与就医,病房
7007,疾病与就医,医生
7008,疾病与就医,护士
7009,疾病与就医,患者
7010,疾病与就医,病人
7011,疾病与就医,挂号
7012,疾病与就医,就诊
7013,疾病与就医,看病
7014,疾病与就医,问诊
7015,疾病与就医,诊断
7016,疾病与就医,检查
7017,疾病与就医,体检
7018,疾病与就医,化验
7019,疾病与就医,血常规
7020,疾病与就医,尿常规
7021,疾病与就医,X光
7022,疾病与就医,CT
7023,疾病与就医,超声
7024,疾病与就医,B超
7025,疾病与就医,心电图
7026,疾病与就医,胃镜
7027,疾病与就医,病历
7028,疾病与就医,处方
7029,疾病与就医,药方
7030,疾病与就医,药物
7031,疾病与就医,药品
7032,疾病与就医,中药
7033,疾病与就医,西药
7034,疾病与就医,抗生素
7035,疾病与就医,消炎药
7036,疾病与就医,退烧药
7037,疾病与就医,止咳药
7038,疾病与就医,止痛药
7039,疾病与就医,输液
7040,疾病与就医,打针
7041,疾病与就医,注射
7042,疾病与就医,服药
7043,疾病与就医,用量
7044,疾病与就医,副作用
7045,疾病与就医,手术
7046,疾病与就医,放疗
7047,疾病与就医,化疗
7048,疾病与就医,康复
7049,疾病与就医,复诊
7050,疾病与就医,痊愈
7051,疾病与就医,疫苗
7052,疾病与就医,预防
7053,疾病与就医,隔离
7054,疾病与就医,消毒
7055,疾病与就医,口罩
7056,疾病与就医,体温计
7057,疾病与就医,血压计
7058,疾病与就医,听诊器
7059,疾病与就医,病床
7060,疾病与就医,轮椅
7061,疾病与就医,拐杖
7062,疾病与就医,绷带
7063,疾病与就医,创可贴
7064,疾病与就医,碘伏
7065,疾病与就医,酒精
7066,疾病与就医,棉签
7067,疾病与就医,口罩
7068,疾病与就医,救护车
7069,疾病与就医,挂号费
7070,疾病与就医,医药费
7071,疾病与就医,医保
7072,疾病与就医,自费
7073,疾病与就医,肿瘤
7074,疾病与就医,癌症
7075,疾病与就医,良性肿瘤
7076,疾病与就医,恶性肿瘤
7077,疾病与就医,白血病
7078,疾病与就医,中风
7079,疾病与就医,脑出血
7080,疾病与就医,心肌梗死
7081,疾病与就医,心绞痛
7082,疾病与就医,心力衰竭
7083,疾病与就医,肾衰竭
7084,疾病与就医,肝硬化
7085,疾病与就医,胰腺炎
7086,疾病与就医,胆囊炎
7087,疾病与就医,阑尾炎
7088,疾病与就医,疝气
7089,疾病与就医,痔疮
7090,疾病与就医,静脉曲张
7091,疾病与就医,贫血
7092,疾病与就医,血友病
7093,疾病与就医,白血病
7094,疾病与就医,癫痫
7095,疾病与就医,帕金森病
7096,疾病与就医,阿尔茨海默病
7097,疾病与就医,自闭症
7098,疾病与就医,多动症
7099,疾病与就医,皮肤病
7100,疾病与就医,湿疹
7101,疾病与就医,荨麻疹
7102,疾病与就医,带状疱疹
7103,疾病与就医,水痘
7104,疾病与就医,麻疹
7105,疾病与就医,腮腺炎
7106,疾病与就医,手足口病
7107,疾病与就医,猩红热
7108,疾病与就医,疟疾
7109,疾病与就医,登革热
7110,疾病与就医,霍乱
7111,疾病与就医,痢疾
7112,疾病与就医,伤寒
7113,疾病与就医,破伤风
7114,疾病与就医,狂犬病
7115,疾病与就医,艾滋病
7116,疾病与就医,梅毒
7117,疾病与就医,淋病
7118,疾病与就医,妇科病
7119,疾病与就医,儿科
7120,疾病与就医,内科
7121,疾病与就医,外科
7122,疾病与就医,眼科
7123,疾病与就医,耳鼻喉科
7124,疾病与就医,口腔科
7125,疾病与就医,皮肤科
7126,疾病与就医,神经科
7127,疾病与就医,精神科
7128,疾病与就医,心理科
7129,疾病与就医,中医科
7130,疾病与就医,康复科
7131,疾病与就医,急诊科
7132,疾病与就医,重症监护室
7133,疾病与就医,ICU
7134,疾病与就医,麻醉
7135,疾病与就医,输血
7136,疾病与就医,器官移植
7137,疾病与就医,活检
7138,疾病与就医,病理
7139,疾病与就医,切片
7140,疾病与就医,造影
7141,疾病与就医,核磁共振
7142,疾病与就医,MRI
7143,疾病与就医,内窥镜
7144,疾病与就医,腹腔镜
7145,疾病与就医,导管
7146,疾病与就医,引流
7147,疾病与就医,缝合
7148,疾病与就医,拆线
7149,疾病与就医,换药
7150,疾病与就医,包扎
7151,疾病与就医,固定
7152,疾病与就医,石膏
7153,疾病与就医,夹板
7154,疾病与就医,牵引
7155,疾病与就医,康复训练
7156,疾病与就医,理疗
7157,疾病与就医,针灸
7158,疾病与就医,推拿
7159,疾病与就医,按摩
7160,疾病与就医,拔罐
7161,疾病与就医,刮痧
7162,疾病与就医,艾灸
7163,疾病与就医,膏药
7164,疾病与就医,汤药
7165,疾病与就医,颗粒剂
7166,疾病与就医,胶囊
7167,疾病与就医,片剂
7168,疾病与就医,糖浆
7169,疾病与就医,喷雾
7170,疾病与就医,滴眼液
7171,疾病与就医,滴鼻液
7172,疾病与就医,软膏
7173,疾病与就医,栓剂
7174,疾病与就医,贴剂
7175,疾病与就医,中药房
7176,疾病与就医,西药房
7177,疾病与就医,煎药
7178,疾病与就医,服药禁忌
7179,疾病与就医,过敏反应
7180,疾病与就医,耐药性
7181,疾病与就医,药物依赖
7182,疾病与就医,疗程
7183,疾病与就医,复查
7184,疾病与就医,随访
7185,疾病与就医,出院
7186,疾病与就医,转院
7187,疾病与就医,会诊
7188,疾病与就医,误诊
7189,疾病与就医,并发症
7190,疾病与就医,后遗症
7191,疾病与就医,预后
7192,疾病与就医,病危
7193,疾病与就医,病故
7194,疾病与就医,太平间
7195,疾病与就医,遗体
7196,疾病与就医,捐献
7197,疾病与就医,挂号单
7198,疾病与就医,化验单
7199,疾病与就医,报告单
7200,疾病与就医,诊断书
7201,疾病与就医,病假条
7202,疾病与就医,医保卡
7203,疾病与就医,就诊卡
7204,疾病与就医,病历本
7205,疾病与就医,手术同意书
7206,疾病与就医,知情同意书
7207,疾病与就医,病房号
7208,疾病与就医,床位
7209,疾病与就医,陪护
7210,疾病与就医,探视
7211,疾病与就医,隔离病房
7212,疾病与就医,发热门诊
7213,疾病与就医,肠道门诊
7214,疾病与就医,感染科
7215,疾病与就医,体检中心
7216,疾病与就医,社区医院
7217,疾病与就医,卫生院
7218,疾病与就医,校医院
7219,疾病与就医,私人诊所
7220,疾病与就医,专家门诊
7221,疾病与就医,普通门诊
7222,疾病与就医,夜间门诊
7223,疾病与就医,急诊手术
7224,疾病与就医,择期手术
7225,疾病与就医,微创手术
7226,疾病与就医,开刀
7227,疾病与就医,缝针
7228,疾病与就医,止血
7229,疾病与就医,清创
7230,疾病与就医,换血
7231,疾病与就医,透析
7232,疾病与就医,化疗周期
7233,疾病与就医,放疗定位
7234,疾病与就医,靶向治疗
7235,疾病与就医,免疫治疗
7236,疾病与就医,临床试验
7237,疾病与就医,安慰剂
7238,疾病与就医,止痛
7239,疾病与就医,镇静
7240,疾病与就医,麻醉药
7241,疾病与就医,局麻
7242,疾病与就医,全麻
7243,疾病与就医,复苏
7244,疾病与就医,急救
7245,疾病与就医,心肺复苏
7246,疾病与就医,人工呼吸
7247,疾病与就医,除颤
7248,疾病与就医,氧气瓶
7249,疾病与就医,呼吸机
7250,疾病与就医,监护仪
7251,疾病与就医,输液泵
7252,疾病与就医,注射器
7253,疾病与就医,留置针
7254,疾病与就医,导尿管
7255,疾病与就医,胃管
7256,疾病与就医,引流管
7257,疾病与就医,病号服
7258,疾病与就医,腕带
7259,疾病与就医,呼叫铃
7260,疾病与就医,床头卡
7261,疾病与就医,健康档案
7262,疾病与就医,远程医疗
7263,疾病与就医,网上挂号
7264,疾病与就医,预约
7265,疾病与就医,候诊
7266,疾病与就医,叫号
7267,疾病与就医,分诊
7268,疾病与就医,转诊
7269,疾病与就医,首诊
7270,疾病与就医,二次诊疗
7271,疾病与就医,医疗纠纷
7272,疾病与就医,医疗事故
7273,疾病与就医,误治
7274,疾病与就医,漏诊
7275,疾病与就医,过度医疗
7276,疾病与就医,住院押金
7277,疾病与就医,结算
7278,疾病与就医,报销
7279,疾病与就医,自付
7280,疾病与就医,商业保险
7281,疾病与就医,大病统筹
7282,疾病与就医,医疗救助
7283,疾病与就医,慈善医疗
7284,交通工具,车
7285,交通工具,汽车
7286,交通工具,火车
7287,交通工具,自行车
7288,交通工具,公交车
7289,交通工具,地铁
7290,交通工具,出租车
7291,交通工具,飞机
7292,交通工具,轮船
7293,交通工具,船
7294,交通工具,摩托车
7295,交通工具,电动车
7296,交通工具,三轮车
7297,交通工具,卡车
7298,交通工具,货车
7299,交通工具,面包车
7300,交通工具,救护车
7301,交通工具,消防车
7302,交通工具,警车
7303,交通工具,越野车
7304,交通工具,跑车
7305,交通工具,赛车
7306,交通工具,房车
7307,交通工具,拖拉机
7308,交通工具,收割机
7309,交通工具,铲车
7310,交通工具,吊车
7311,交通工具,挖掘机
7312,交通工具,推土机
7313,交通工具,压路机
7314,交通工具,水泥搅拌车
7315,交通工具,洒水车
7316,交通工具,垃圾车
7317,交通工具,油罐车
7318,交通工具,冷藏车
7319,交通工具,高铁
7320,交通工具,动车
7321,交通工具,轻轨
7322,交通工具,有轨电车
7323,交通工具,缆车
7324,交通工具,索道
7325,交通工具,磁悬浮列车
7326,交通工具,直升飞机
7327,交通工具,客机
7328,交通工具,货机
7329,交通工具,战斗机
7330,交通工具,无人机
7331,交通工具,热气球
7332,交通工具,飞艇
7333,交通工具,帆船
7334,交通工具,汽艇
7335,交通工具,快艇
7336,交通工具,游艇
7337,交通工具,潜水艇
7338,交通工具,航空母舰
7339,交通工具,货轮
7340,交通工具,客轮
7341,交通工具,渡轮
7342,交通工具,气垫船
7343,交通工具,独木舟
7344,交通工具,竹筏
7345,交通工具,雪橇
7346,交通工具,狗拉雪橇
7347,交通工具,马车
7348,交通工具,牛车
7349,交通工具,驴车
7350,交通工具,轿子
7351,交通工具,人力车
7352,交通工具,黄包车
7353,交通工具,板车
7354,交通工具,叉车
7355,交通工具,拖车
7356,交通工具,挂车
7357,交通工具,集装箱车
7358,交通工具,清扫车
7359,交通工具,除雪车
7360,交通工具,运钞车
7361,交通工具,押运车
7362,交通工具,囚车
7363,交通工具,灵车
7364,交通工具,邮政车
7365,交通工具,快递车
7366,交通工具,教练车
7367,交通工具,代步车
7368,交通工具,平衡车
7369,交通工具,滑板车
7370,交通工具,独轮车
7371,交通工具,婴儿车
7372,交通工具,轮椅
7373,交通工具,购物车
7374,交通工具,行李车
7375,交通工具,高尔夫球车
7376,交通工具,沙滩车
7377,交通工具,观光车
7378,交通工具,摆渡车
7379,交通工具,机场巴士
7380,交通工具,校车
7381,交通工具,通勤车
7382,交通工具,班车
7383,交通工具,长途汽车
7384,交通工具,卧铺车
7385,交通工具,双层巴士
7386,交通工具,无轨电车
7387,交通工具,迷你巴士
7388,交通工具,中巴车
7389,交通工具,小巴
7390,交通工具,面包车
7391,交通工具,皮卡
7392,交通工具,吉普车
7393,交通工具,敞篷车
7394,交通工具,轿车
7395,交通工具,两厢车
7396,交通工具,三厢车
7397,交通工具,旅行车
7398,交通工具,跨界车
7399,交通工具,SUV
7400,交通工具,MPV
7401,交通工具,混合动力车
7402,交通工具,电动车
7403,交通工具,燃料电池车
7404,交通工具,太阳能车
7405,交通工具,自动驾驶汽车
7406,交通工具,概念车
7407,交通工具,赛车
7408,交通工具,卡丁车
7409,交通工具,拖拉机
7410,交通工具,插秧机
7411,交通工具,播种机
7412,交通工具,农用车
7413,交通工具,摩托车
7414,交通工具,电动摩托
7415,交通工具,踏板车
7416,交通工具,边三轮
7417,交通工具,越野摩托
7418,交通工具,赛车摩托
7419,交通工具,自行车
7420,交通工具,山地车
7421,交通工具,公路车
7422,交通工具,折叠车
7423,交通工具,小轮车
7424,交通工具,死飞
7425,交通工具,双人自行车
7426,交通工具,三轮自行车
7427,交通工具,四轮自行车
7428,交通工具,电动自行车
7429,交通工具,助力车
7430,交通工具,地铁
7431,交通工具,轻轨
7432,交通工具,单轨列车
7433,交通工具,跨座式单轨
7434,交通工具,悬挂式单轨
7435,交通工具,市郊铁路
7436,交通工具,城际列车
7437,交通工具,普速列车
7438,交通工具,特快列车
7439,交通工具,直达列车
7440,交通工具,旅游列车
7441,交通工具,观光小火车
7442,交通工具,蒸汽机车
7443,交通工具,内燃机车
7444,交通工具,电力机车
7445,交通工具,动车组
7446,交通工具,卧铺动车
7447,交通工具,复兴号
7448,交通工具,和谐号
7449,交通工具,磁悬浮
7450,交通工具,空轨
7451,交通工具,云轨
7452,交通工具,智轨
7453,交通工具,快速公交
7454,交通工具,BRT
7455,交通工具,有轨电车
7456,交通工具,无轨电车
7457,交通工具,双源无轨电车
7458,交通工具,水上巴士
7459,交通工具,水上飞机
7460,交通工具,地效飞行器
7461,交通工具,气垫飞行器
7462,交通工具,飞翼船
7463,交通工具,摩托艇
7464,交通工具,橡皮艇
7465,交通工具,皮划艇
7466,交通工具,划艇
7467,交通工具,赛艇
7468,交通工具,龙舟
7469,交通工具,贡多拉
7470,交通工具,乌篷船
7471,交通工具,画舫
7472,交通工具,楼船
7473,交通工具,宝船
7474,交通工具,帆船
7475,交通工具,纵帆船
7476,交通工具,三桅帆船
7477,交通工具,渔船
7478,交通工具,拖网渔船
7479,交通工具,捕鲸船
7480,交通工具,考察船
7481,交通工具,破冰船
7482,交通工具,挖泥船
7483,交通工具,打捞船
7484,交通工具,消防船
7485,交通工具,巡逻艇
7486,交通工具,导弹艇
7487,交通工具,驱逐舰
7488,交通工具,巡洋舰
7489,交通工具,战列舰
7490,交通工具,护卫舰
7491,交通工具,两栖攻击舰
7492,交通工具,登陆舰
7493,交通工具,补给舰
7494,交通工具,医院船
7495,交通工具,训练舰
7496,交通工具,测量船
7497,交通工具,航天飞机
7498,交通工具,宇宙飞船
7499,交通工具,载人飞船
7500,交通工具,货运飞船
7501,交通工具,太空舱
7502,交通工具,探月车
7503,交通工具,火星车
7504,交通工具,月球车
7505,交通工具,火箭
7506,交通工具,运载火箭
7507,交通工具,可回收火箭
7508,交通工具,空天飞机
7509,交通工具,飞碟
7510,交通工具,飞艇
7511,交通工具,旋翼机
7512,交通工具,自转旋翼机
7513,交通工具,直升机
7514,交通工具,共轴直升机
7515,交通工具,倾转旋翼机
7516,交通工具,喷气机
7517,交通工具,螺旋桨飞机
7518,交通工具,涡轮螺旋桨飞机
7519,交通工具,喷气式客机
7520,交通工具,宽体客机
7521,交通工具,窄体客机
7522,交通工具,支线客机
7523,交通工具,公务机
7524,交通工具,私人飞机
7525,交通工具,水上飞机
7526,交通工具,两栖飞机
7527,交通工具,灭火飞机
7528,交通工具,农用飞机
7529,交通工具,播种飞机
7530,交通工具,侦察机
7531,交通工具,预警机
7532,交通工具,电子战机
7533,交通工具,空中加油机
7534,交通工具,运输机
7535,交通工具,战略运输机
7536,交通工具,战术运输机
7537,交通工具,轰炸机
7538,交通工具,隐身轰炸机
7539,交通工具,无人机
7540,交通工具,无人侦察机
7541,交通工具,无人攻击机
7542,交通工具,无人直升机
7543,交通工具,飞翼无人机
7544,交通工具,太阳能无人机
7545,交通工具,飞艇无人机
7546,交通工具,滑翔机
7547,交通工具,悬挂滑翔机
7548,交通工具,动力滑翔机
7549,交通工具,三角翼
7550,交通工具,降落伞
7551,交通工具,动力伞
7552,交通工具,翼装
7553,交通工具,火箭背包
7554,交通工具,飞行摩托
7555,交通工具,飞行汽车
7556,交通工具,个人飞行器
id,topic,hanzi
7557,方向与位置,东
7558,方向与位置,南
7559,方向与位置,西
7560,方向与位置,北
7561,方向与位置,中
7562,方向与位置,里
7563,方向与位置,外
7564,方向与位置,上
7565,方向与位置,下
7566,方向与位置,左
7567,方向与位置,右
7568,方向与位置,前
7569,方向与位置,后
7570,方向与位置,旁
7571,方向与位置,侧
7572,方向与位置,间
7573,方向与位置,内
7574,方向与位置,边
7575,方向与位置,中间
7576,方向与位置,对面
7577,方向与位置,附近
7578,方向与位置,旁边
7579,方向与位置,周围
7580,方向与位置,方向
7581,方向与位置,位置
7582,方向与位置,东南
7583,方向与位置,东北
7584,方向与位置,西南
7585,方向与位置,西北
7586,方向与位置,东方
7587,方向与位置,南方
7588,方向与位置,西方
7589,方向与位置,北方
7590,方向与位置,前方
7591,方向与位置,后方
7592,方向与位置,左方
7593,方向与位置,右方
7594,方向与位置,上方
7595,方向与位置,下方
7596,方向与位置,正面
7597,方向与位置,背面
7598,方向与位置,侧面
7599,方向与位置,里面
7600,方向与位置,外面
7601,方向与位置,内部
7602,方向与位置,外部
7603,方向与位置,顶部
7604,方向与位置,底部
7605,方向与位置,左边
7606,方向与位置,右边
7607,方向与位置,前边
7608,方向与位置,后边
7609,方向与位置,上边
7610,方向与位置,下边
7611,方向与位置,东边
7612,方向与位置,南边
7613,方向与位置,西边
7614,方向与位置,北边
7615,方向与位置,前面
7616,方向与位置,后面
7617,方向与位置,上面
7618,方向与位置,下面
7619,方向与位置,东面
7620,方向与位置,南面
7621,方向与位置,西面
7622,方向与位置,北面
7623,方向与位置,左上
7624,方向与位置,右上
7625,方向与位置,左下
7626,方向与位置,右下
7627,方向与位置,中央
7628,方向与位置,中心
7629,方向与位置,角落
7630,方向与位置,边缘
7631,方向与位置,隔壁
7632,方向与位置,对面
7633,方向与位置,正前方
7634,方向与位置,正后方
7635,方向与位置,正左
7636,方向与位置,正右
7637,方向与位置,正上
7638,方向与位置,正下
7639,方向与位置,朝向
7640,方向与位置,指向
7641,方向与位置,尽头
7642,方向与位置,远端
7643,方向与位置,近端
7644,方向与位置,起始点
7645,方向与位置,终点
7646,方向与位置,路口
7647,方向与位置,拐角
7648,方向与位置,交叉口
7649,方向与位置,地下
7650,方向与位置,地上
7651,方向与位置,空中
7652,方向与位置,高处
7653,方向与位置,低处
7654,方向与位置,原位
7655,方向与位置,相对位置
7656,方向与位置,绝对方向
7657,方向与位置,方位角
7658,方向与位置,坐标
7659,方向与位置,东西南北
7660,方向与位置,四面八方
7661,方向与位置,东侧
7662,方向与位置,南侧
7663,方向与位置,西侧
7664,方向与位置,北侧
7665,方向与位置,内侧
7666,方向与位置,外侧
7667,方向与位置,左侧
7668,方向与位置,右侧
7669,方向与位置,前侧
7670,方向与位置,后侧
7671,方向与位置,上侧
7672,方向与位置,下侧
7673,方向与位置,东端
7674,方向与位置,南端
7675,方向与位置,西端
7676,方向与位置,北端
7677,方向与位置,前端
7678,方向与位置,后端
7679,方向与位置,左端
7680,方向与位置,右端
7681,方向与位置,上端
7682,方向与位置,下端
7683,方向与位置,东头
7684,方向与位置,西头
7685,方向与位置,上头
7686,方向与位置,下头
7687,方向与位置,里头
7688,方向与位置,外头
7689,方向与位置,前头
7690,方向与位置,后头
7691,方向与位置,左头
7692,方向与位置,右头
7693,方向与位置,东隅
7694,方向与位置,西隅
7695,方向与位置,北隅
7696,方向与位置,南隅
7697,方向与位置,四隅
7698,方向与位置,正东
7699,方向与位置,正南
7700,方向与位置,正西
7701,方向与位置,正北
7702,方向与位置,正中间
7703,方向与位置,正中央
7704,方向与位置,正对面
7705,方向与位置,正旁边
7706,方向与位置,背侧
7707,方向与位置,腹地
7708,方向与位置,边缘地带
7709,方向与位置,中心点
7710,方向与位置,中点
7711,方向与位置,远侧
7712,方向与位置,近侧
7713,方向与位置,上游
7714,方向与位置,下游
7715,方向与位置,左岸
7716,方向与位置,右岸
7717,方向与位置,向阳面
7718,方向与位置,背阴面
7719,方向与位置,迎风面
7720,方向与位置,背风面
7721,方向与位置,内测
7722,方向与位置,外测
7723,方向与位置,纵向
7724,方向与位置,横向
7725,方向与位置,竖向
7726,方向与位置,斜向
7727,方向与位置,垂直方向
7728,方向与位置,水平方向
7729,方向与位置,对角线方向
7730,方向与位置,顺时针方向
7731,方向与位置,逆时针方向
7732,方向与位置,朝东
7733,方向与位置,朝南
7734,方向与位置,朝西
7735,方向与位置,朝北
7736,方向与位置,朝上
7737,方向与位置,朝下
7738,方向与位置,朝左
7739,方向与位置,朝右
7740,方向与位置,朝前
7741,方向与位置,朝后
7742,方向与位置,向东
7743,方向与位置,向南
7744,方向与位置,向西
7745,方向与位置,向北
7746,方向与位置,往上
7747,方向与位置,往下
7748,方向与位置,往左
7749,方向与位置,往右
7750,方向与位置,往前
7751,方向与位置,往后
7752,方向与位置,顶端
7753,方向与位置,底端
7754,方向与位置,前沿
7755,方向与位置,后沿
7756,方向与位置,左翼
7757,方向与位置,右翼
7758,方向与位置,前翼
7759,方向与位置,后翼
7760,方向与位置,地基
7761,方向与位置,高空
7762,方向与位置,低空
7763,方向与位置,近处
7764,方向与位置,远处
7765,方向与位置,近旁
7766,方向与位置,远旁
7767,方向与位置,左前方
7768,方向与位置,右前方
7769,方向与位置,左后方
7770,方向与位置,右后方
7771,方向与位置,前上方
7772,方向与位置,前下方
7773,方向与位置,后上方
7774,方向与位置,后下方
7775,方向与位置,东偏北
7776,方向与位置,东偏南
7777,方向与位置,西偏北
7778,方向与位置,西偏南
7779,方向与位置,北偏东
7780,方向与位置,北偏西
7781,方向与位置,南偏东
7782,方向与位置,南偏西
7783,方向与位置,方位基准
7784,方向与位置,参照物
7785,方向与位置,相对方向
7786,方向与位置,绝对位置
7787,方向与位置,相对位置
7788,方向与位置,经纬度
7789,方向与位置,经度
7790,方向与位置,纬度
7791,方向与位置,原点
7792,方向与位置,象限
7793,方向与位置,第一象限
7794,方向与位置,第二象限
7795,方向与位置,第三象限
7796,方向与位置,第四象限
7797,方向与位置,坐标轴
7798,方向与位置,X轴方向
7799,方向与位置,Y轴方向
7800,方向与位置,Z轴方向
7801,方向与位置,水平面
7802,方向与位置,垂直面
7803,方向与位置,侧面图
7804,方向与位置,俯视方向
7805,方向与位置,仰视方向
7806,方向与位置,平视方向
7807,方向与位置,正视图方向
7808,方向与位置,侧视图方向
7809,方向与位置,内侧方
7810,方向与位置,外侧方
7811,方向与位置,路边
7812,方向与位置,街角
7813,方向与位置,巷口
7814,方向与位置,弄底
7815,方向与位置,桥头
7816,方向与位置,桥尾
7817,方向与位置,河左岸
7818,方向与位置,河右岸
7819,方向与位置,山脚
7820,方向与位置,山顶
7821,方向与位置,山腰
7822,方向与位置,山脊
7823,方向与位置,山南
7824,方向与位置,山北
7825,方向与位置,谷底
7826,方向与位置,谷口
7827,方向与位置,林边
7828,方向与位置,林深处
7829,方向与位置,村东
7830,方向与位置,村西
7831,方向与位置,城北
7832,方向与位置,城南
7833,方向与位置,城内
7834,方向与位置,城外
7835,方向与位置,门内
7836,方向与位置,门外
7837,方向与位置,窗边
7838,方向与位置,墙角
7839,方向与位置,床头
7840,方向与位置,床尾
7841,方向与位置,桌面上
7842,方向与位置,桌面下
7843,方向与位置,抽屉里
7844,方向与位置,抽屉外
7845,方向与位置,书架左
7846,方向与位置,书架右
7847,方向与位置,屏幕上方
7848,方向与位置,屏幕下方
7849,方向与位置,页面左侧
7850,方向与位置,页面右侧
7851,方向与位置,段落开头
7852,方向与位置,段落结尾
7853,方向与位置,行首
7854,方向与位置,行尾
7855,方向与位置,文首
7856,方向与位置,文末
7857,方向与位置,版心
7858,方向与位置,版边
7859,方向与位置,页眉
7860,方向与位置,页脚
7861,方向与位置,装订侧
7862,方向与位置,切口侧
7863,天气季节,天
7864,天气季节,天气
7865,天气季节,气候
7866,天气季节,季节
7867,天气季节,四季
7868,天气季节,春
7869,天气季节,夏
7870,天气季节,秋
7871,天气季节,冬
7872,天气季节,春季
7873,天气季节,夏季
7874,天气季节,秋季
7875,天气季节,冬季
7876,天气季节,早春
7877,天气季节,盛夏
7878,天气季节,深秋
7879,天气季节,寒冬
7880,天气季节,初春
7881,天气季节,暮春
7882,天气季节,初夏
7883,天气季节,晚秋
7884,天气季节,隆冬
7885,天气季节,风
7886,天气季节,雨
7887,天气季节,雪
7888,天气季节,雷
7889,天气季节,电
7890,天气季节,霜
7891,天气季节,雾
7892,天气季节,雹
7893,天气季节,露
7894,天气季节,霰
7895,天气季节,霾
7896,天气季节,云
7897,天气季节,彩虹
7898,天气季节,虹
7899,天气季节,冰
7900,天气季节,冻雨
7901,天气季节,雨夹雪
7902,天气季节,小雪
7903,天气季节,大雪
7904,天气季节,暴雨
7905,天气季节,大雨
7906,天气季节,中雨
7907,天气季节,小雨
7908,天气季节,毛毛雨
7909,天气季节,雷阵雨
7910,天气季节,大暴雨
7911,天气季节,狂风
7912,天气季节,大风
7913,天气季节,和风
7914,天气季节,微风
7915,天气季节,台风
7916,天气季节,飓风
7917,天气季节,龙卷风
7918,天气季节,沙尘暴
7919,天气季节,扬沙
7920,天气季节,浮尘
7921,天气季节,晴天
7922,天气季节,阴天
7923,天气季节,多云
7924,天气季节,少云
7925,天气季节,雷暴
7926,天气季节,闪电
7927,天气季节,打雷
7928,天气季节,下雨
7929,天气季节,下雪
7930,天气季节,结冰
7931,天气季节,霜冻
7932,天气季节,寒潮
7933,天气季节,寒流
7934,天气季节,暖锋
7935,天气季节,冷锋
7936,天气季节,气温
7937,天气季节,温度
7938,天气季节,高温
7939,天气季节,低温
7940,天气季节,炎热
7941,天气季节,酷热
7942,天气季节,闷热
7943,天气季节,凉爽
7944,天气季节,寒冷
7945,天气季节,严寒
7946,天气季节,温暖
7947,天气季节,温和
7948,天气季节,湿度
7949,天气季节,干燥
7950,天气季节,潮湿
7951,天气季节,气压
7952,天气季节,降水
7953,天气季节,降水量
7954,天气季节,日照
7955,天气季节,紫外线
7956,天气季节,晨露
7957,天气季节,晚霞
7958,天气季节,朝霞
7959,天气季节,云雾
7960,天气季节,冰雹
7961,天气季节,冰凌
7962,天气季节,冰柱
7963,天气季节,雪暴
7964,天气季节,暴风雪
7965,天气季节,风雪
7966,天气季节,雨凇
7967,天气季节,雾凇
7968,天气季节,回南天
7969,天气季节,梅雨
7970,天气季节,伏天
7971,天气季节,数九寒天
7972,天气季节,三伏
7973,天气季节,三九
7974,天气季节,立春
7975,天气季节,雨水
7976,天气季节,惊蛰
7977,天气季节,春分
7978,天气季节,清明
7979,天气季节,谷雨
7980,天气季节,立夏
7981,天气季节,小满
7982,天气季节,芒种
7983,天气季节,夏至
7984,天气季节,小暑
7985,天气季节,大暑
7986,天气季节,立秋
7987,天气季节,处暑
7988,天气季节,白露
7989,天气季节,秋分
7990,天气季节,寒露
7991,天气季节,霜降
7992,天气季节,立冬
7993,天气季节,小雪
7994,天气季节,大雪
7995,天气季节,冬至
7996,天气季节,小寒
7997,天气季节,大寒
7998,天气季节,艳阳天
7999,天气季节,暴晒
8000,天气季节,干热
8001,天气季节,湿热
8002,天气季节,晴转多云
8003,天气季节,阴转晴
8004,天气季节,雾霾
8005,天气季节,烟霞
8006,天气季节,东风
8007,天气季节,南风
8008,天气季节,西风
