hanzi_id,pinyin_id,hanzi,pinyin
40851,708511,电荷,diànhè
40852,708521,电表,diànbiǎo
40853,708531,电视剧,diànshìjù
40854,708541,电视发射塔,diànshìfāshètǎ
40855,708551,电视台,diànshìtái
40856,708561,电视大学,diànshìdàxué
40857,708571,电视接收机,diànshìjiēshōujī
40858,708581,电视片,diànshìpiàn
40859,708591,电视电话,diànshìdiànhuà
40860,708601,电解,diànjiě
40861,708611,电解质,diànjiězhì
40862,708621,电讯,diànxùn
40863,708631,电话,diànhuà
40864,708641,电话亭,diànhuàtíng
40865,708651,电话会议,diànhuàhuìyì
40866,708661,电话卡,diànhuàkǎ
40867,708671,电贺,diànhè
40868,708681,电路,diànlù
40869,708691,电路图,diànlùtú
40870,708701,电车,diànchē
40871,708711,电量,diànliàng
40872,708721,电钟,diànzhōng
40873,708731,电钻,diànzuàn
40874,708741,电铃,diànlíng
40875,708751,电铲,diànchǎn
40876,708761,电键,diànjiàn
40877,708771,电镀,diàndù
40878,708781,电镐,diàngǎo
40879,708791,电门,diànmén
40880,708801,电闸,diànzhá
40881,708811,电阻,diànzǔ
40882,708821,电陈,diànchén
40883,708831,电风扇,diànfēngshàn
40884,708841,电驴子,diànlǘzi
40885,708851,男儿,nánér
40886,708861,男士,nánshì
40887,708871,男声,nánshēng
40888,708881,男女,nánnǚ
40889,708891,男子,nánzǐ
40890,708901,男子汉,nánzǐhàn
40891,708911,男家,nánjiā
40892,708921,男性,nánxìng
40893,708931,男方,nánfāng
40894,708941,男生,nánshēng
40895,708951,男男女女,nánnánnǚnǚ
40896,708961,男盗女娼,nándàonǚchāng
40897,708971,男科,nánkē
40898,708981,甸子,diànzi
40899,708991,画作,huàzuò
40900,709001,画供,huàgòng
40901,709011,画像,huàxiàng
40902,709021,画具,huàjù
40903,709031,画册,huàcè
40904,709041,画到,huàdào
40905,709051,画匠,huàjiàng
40906,709061,画十字,huàshízì
40907,709071,画卷,huàjuàn
40908,709081,画句号,huàjùhào
40909,709091,画图,huàtú
40910,709101,画地为牢,huàdìwéiláo
40911,709111,画坛,huàtán
40912,709121,画境,huàjìng
40913,709131,画外音,huàwàiyīn
40914,709141,画夹,huàjiā
40915,709151,画字,huàzì
40916,709161,画室,huàshì
40917,709171,画家,huàjiā
40918,709181,画屏,huàpíng
40919,709191,画展,huàzhǎn
40920,709201,画工,huàgōng
40921,709211,画布,huàbù
40922,709221,画师,huàshī
40923,709231,画帖,huàtiè
40924,709241,画幅,huàfú
40925,709251,画廊,huàláng
40926,709261,画报,huàbào
40927,709271,画押,huàyā
40928,709281,画板,huàbǎn
40929,709291,画架,huàjià
40930,709301,画片,huàpiàn
40931,709311,画皮,huàpí
40932,709321,画眉,huàméi
40933,709331,画知,huàzhī
40934,709341,画稿,huàgǎo
40935,709351,画笔,huàbǐ
40936,709361,画符,huàfú
40937,709371,画策,huàcè
40938,709381,画舫,huàfǎng
40939,709391,画虎类狗,huàhǔlèigǒu
40940,709401,画行,huàxíng
40941,709411,画谱,huàpǔ
40942,709421,画轴,huàzhóu
40943,709431,画镜线,huàjìngxiàn
40944,709441,画院,huàyuàn
40945,709451,画面,huàmiàn
40946,709461,画页,huàyè
40947,709471,画饼充饥,huàbǐngchōngjī
40948,709481,画龙点睛,huàlóngdiǎnjīng
40949,709491,畅叙,chàngxù
40950,709501,畅快,chàngkuài
40951,709511,畅怀,chànghuái
40952,709521,畅想,chàngxiǎng
40953,709531,畅所欲言,chàngsuǒyùyán
40954,709541,畅游,chàngyóu
40955,709551,畅行,chàngxíng
40956,709561,畅谈,chàngtán
40957,709571,畅达,chàngdá
40958,709581,畅饮,chàngyǐn
40959,709591,畇,yún
40960,709601,畊,gēng
40961,709611,界定,jièdìng
40962,709621,界尺,jièchǐ
40963,709631,界山,jièshān
40964,709641,界标,jièbiāo
40965,709651,界桩,jièzhuāng
40966,709661,界河,jièhé
40967,709671,界石,jièshí
40968,709681,界碑,jièbēi
40969,709691,界线,jièxiàn
40970,709701,界说,jièshuō
40971,709711,界限量规,jièxiànliángguī
40972,709721,界面,jièmiàn
40973,709731,畎,quǎn
40974,709741,畎亩,quǎnmǔ
40975,709751,畏友,wèiyǒu
40976,709761,畏忌,wèijì
40977,709771,畏怯,wèiqiè
40978,709781,畏缩,wèisuō
40979,709791,畏罪,wèizuì
40980,709801,畏葸,wèixǐ
40981,709811,畏途,wèitú
40982,709821,畏避,wèibì
40983,709831,畏难,wèinán
40984,709841,畏首畏尾,wèishǒuwèiwěi
40985,709851,畑,tián
40986,709861,畖,wā
40987,709871,留一手,liúyīshǒu
40988,709881,留任,liúrèn
40989,709891,留传,liúchuán
40990,709901,留余地,liúyúdì
40991,709911,留别,liúbié
40992,709921,留医,liúyī
40993,709931,留后手,liúhòushǒu
40994,709941,留后路,liúhòulù
40995,709951,留地步,liúdìbu
40996,709961,留声机,liúshēngjī
40997,709971,留存,liúcún
40998,709981,留守,liúshǒu
40999,709991,留宿,liúsù
41000,710001,留尾巴,liúwěiba
41001,710011,留影,liúyǐng
41002,710021,留待,liúdài
41003,710031,留心,liúxīn
41004,710041,留情,liúqíng
41005,710051,留意,liúyì
41006,710061,留成,liúchéng
41007,710071,留步,liúbù
41008,710081,留洋,liúyáng
41009,710091,留班,liúbān
41010,710101,留用,liúyòng
41011,710111,留级,liújí
41012,710121,留职,liúzhí
41013,710131,留言,liúyán
41014,710141,留连,liúlián
41015,710151,留都,liúdū
41016,710161,留针,liúzhēn
41017,710171,留门,liúmén
41018,710181,留难,liúnàn
41019,710191,留题,liútí
41020,710201,留驻,liúzhù
41021,710211,留鸟,liúniǎo
41022,710221,畚斗,běndǒu
41023,710231,畚箕,běnjī
41024,710241,畛域,zhěnyù
41025,710251,畜产,xùchǎn
41026,710261,畜养,xùyǎng
41027,710271,畜力,chùlì
41028,710281,畜生,chùsheng
41029,710291,畜疫,chùyì
41030,710301,畜类,chùlei
41031,710311,畜肥,chùféi
41032,710321,畠,tián
41033,710331,畤,zhì
41034,710341,略为,lèwéi
41035,710351,略图,lètú
41036,710361,略略,lèlè
41037,710371,略称,lèchēng
41038,710381,略识之无,lèshízhīwú
41039,710391,略语,lèyǔ
41040,710401,畦灌,qíguàn
41041,710411,畦田,qítián
41042,710421,番号,fānhào
41043,710431,番椒,fānjiāo
41044,710441,番瓜,fānguā
41045,710451,番茄,fānqié
41046,710461,番菜,fāncài
41047,710471,番薯,fānshǔ
41048,710481,番邦,fānbāng
41049,710491,畬,yú
41049,710492,畬,shē
41050,710501,畯,jùn
41051,710511,畲族,shēzú
41052,710521,畴日,chóurì
41053,710531,畴昔,chóuxī
41054,710541,畸变,jībiàn
41055,710551,畸形,jīxíng
41056,710561,畸恋,jīliàn
41057,710571,畸轻畸重,jīqīngjīzhòng
41058,710581,畸零,jīlíng
41059,710591,畿辅,jīfǔ
41060,710601,疃,tuǎn
41061,710611,疆土,jiāngtǔ
41062,710621,疆场,jiāngchǎng
41063,710631,疆域,jiāngyù
41064,710641,疆埸,jiāngyì
41065,710651,疆界,jiāngjiè
41066,710661,疌,jié
41067,710671,疍,dàn
41068,710681,疏剪,shūjiǎn
41069,710691,疏失,shūshī
41070,710701,疏导,shūdǎo
41071,710711,疏懒,shūlǎn
41072,710721,疏放,shūfàng
41073,710731,疏散,shūsàn
41074,710741,疏朗,shūlǎng
41075,710751,疏松,shūsōng
41076,710761,疏浚,shūjùn
41077,710771,疏漏,shūlòu
41078,710781,疏狂,shūkuáng
41079,710791,疏略,shūlè
41080,710801,疏离,shūlí
41081,710811,疏落,shūluò
41082,710821,疏虞,shūyú
41083,710831,疏解,shūjiě
41084,710841,疏财仗义,shūcáizhàngyì
41085,710851,疏远,shūyuǎn
41086,710861,疏通,shūtōng
41087,710871,疏阔,shūkuò
41088,710881,疐,zhì
41089,710891,疑义,yíyì
41090,710901,疑云,yíyún
41091,710911,疑似,yísì
41092,710921,疑兵,yíbīng
41093,710931,疑凶,yíxiōng
41094,710941,疑团,yítuán
41095,710951,疑心,yíxīn
41096,710961,疑心病,yíxīnbìng
41097,710971,疑忌,yíjì
41098,710981,疑惧,yíjù
41099,710991,疑案,yíàn
41100,711001,疑点,yídiǎn
41101,711011,疑犯,yífàn
41102,711021,疑神疑鬼,yíshényíguǐ
41103,711031,疑窦,yídòu
41104,711041,疑虑,yílǜ
41105,711051,疑问句,yíwènjù
41106,711061,疑阵,yízhèn
41107,711071,疑难,yínán
41108,711081,疔毒,dīngdú
41109,711091,疖子,jiēzi
41110,711101,疗养,liáoyǎng
41111,711111,疗养院,liáoyǎngyuàn
41112,711121,疗效,liáoxiào
41113,711131,疗治,liáozhì
41114,711141,疗程,liáochéng
41115,711151,疗饥,liáojī
41116,711161,疙疙瘩瘩,gēgedādā
41117,711171,疙疤,gēba
41118,711181,疝气,shànqì
41119,711191,疟子,yàozi
41120,711201,疟疾,nèji
41121,711211,疠疫,lìyì
41122,711221,疢,chèn
41123,711231,疤痕,bāhén
41124,711241,疤瘌,bāla
41125,711251,疥疮,jièchuāng
41126,711261,疥虫,jièchóng
41127,711271,疥蛤蟆,jièháma
41128,711281,疧,qí
41129,711291,疫情,yìqíng
41130,711301,疫病,yìbìng
41131,711311,疫苗,yìmiáo
41132,711321,疭,zòng
41133,711331,疮口,chuāngkǒu
41134,711341,疮疤,chuāngbā
41135,711351,疮痂,chuāngjiā
41136,711361,疮痍,chuāngyí
41137,711371,疮痍满目,chuāngyímǎnmù
41138,711381,疯人院,fēngrényuàn
41139,711391,疯子,fēngzi
41140,711401,疯枝,fēngzhī
41141,711411,疯牛病,fēngniúbìng
41142,711421,疯狗,fēnggǒu
41143,711431,疯疯癫癫,fēngfengdiāndiān
41144,711441,疯瘫,fēngtān
41145,711451,疯癫,fēngdiān
41146,711461,疯话,fēnghuà
41147,711471,疯长,fēngzhǎng
41148,711481,疯魔,fēngmó
41149,711491,疰,zhù
41150,711501,疲乏,pífá
41151,711511,疲于奔命,píyúbēnmìng
41152,711521,疲困,píkùn
41153,711531,疲塌,píta
41154,711541,疲弱,píruò
41155,711551,疲敝,píbì
41156,711561,疲顿,pídùn
41157,711571,疳,gān
41158,711581,疴,kē
41159,711591,疵品,cīpǐn
41160,711601,疵点,cīdiǎn
41161,711611,疵瑕,cīxiá
41162,711621,疹子,zhěnzi
41163,711631,疼痛,téngtòng
41164,711641,疾书,jíshū
41165,711651,疾恶如仇,jíèrúchóu
41166,711661,疾患,jíhuàn
41167,711671,疾步,jíbù
41168,711681,疾苦,jíkǔ
41169,711691,疾言厉色,jíyánlìsè
41170,711701,疾风,jífēng
41171,711711,疾风劲草,jífēngjìngcǎo
41172,711721,疾首蹙额,jíshǒucùé
41173,711731,疾驰,jíchí
41174,711741,疾驶,jíshǐ
41175,711751,痁,shān
41176,711761,痃,xuán
41177,711771,痄,zhà
41178,711781,病人,bìngrén
41179,711791,病休,bìngxiū
41180,711801,病体,bìngtǐ
41181,711811,病例,bìnglì
41182,711821,病候,bìnghòu
41183,711831,病假,bìngjià
41184,711841,病况,bìngkuàng
41185,711851,病势,bìngshì
41186,711861,病危,bìngwēi
41187,711871,病历,bìnglì
41188,711881,病原,bìngyuán
41189,711891,病原体,bìngyuántǐ
41190,711901,病原虫,bìngyuánchóng
41191,711911,病友,bìngyǒu
41192,711921,病变,bìngbiàn
41193,711931,病句,bìngjù
41194,711941,病史,bìngshǐ
41195,711951,病号,bìnghào
41196,711961,病员,bìngyuán
41197,711971,病因,bìngyīn
41198,711981,病夫,bìngfū
41199,711991,病害,bìnghài
41200,712001,病家,bìngjiā
41201,712011,病容,bìngróng
41202,712021,病床,bìngchuáng
41203,712031,病征,bìngzhēng
41204,712041,病态,bìngtài
41205,712051,病情,bìngqíng
41206,712061,病房,bìngfáng
41207,712071,病故,bìnggù
41208,712081,病根,bìnggēn
41209,712091,病案,bìngàn
41210,712101,病榻,bìngtà
41211,712111,病源,bìngyuán
41212,712121,病灶,bìngzào
41213,712131,病理,bìnglǐ
41214,712141,病疫,bìngyì
41215,712151,病病歪歪,bìngbingwāiwāi
41216,712161,病症,bìngzhèng
41217,712171,病痛,bìngtòng
41218,712181,病秧子,bìngyāngzi
41219,712191,病程,bìngchéng
41220,712201,病笃,bìngdǔ
41221,712211,病菌,bìngjūn
41222,712221,病虫害,bìngchónghài
41223,712231,病象,bìngxiàng
41224,712241,病退,bìngtuì
41225,712251,病逝,bìngshì
41226,712261,病院,bìngyuàn
41227,712271,病魔,bìngmó
41228,712281,症候,zhènghòu
41229,712291,症候群,zhènghòuqún
41230,712301,症结,zhēngjié
41231,712311,痈疽,yōngjū
41232,712321,痊愈,quányù
41233,712331,痏,wěi
41234,712341,痒痒,yǎngyang
41235,712351,痖,yǎ
41236,712361,痗,mèi
41237,712371,痘疮,dòuchuāng
41238,712381,痘苗,dòumiáo
41239,712391,痛不欲生,tòngbùyùshēng
41240,712401,痛击,tòngjī
41241,712411,痛切,tòngqiè
41242,712421,痛哭,tòngkū
41243,712431,痛处,tòngchù
41244,712441,痛定思痛,tòngdìngsītòng
41245,712451,痛心,tòngxīn
41246,712461,痛心疾首,tòngxīnjíshǒu
41247,712471,痛恨,tònghèn
41248,712481,痛恶,tòngwù
41249,712491,痛悔,tònghuǐ
41250,712501,痛悼,tòngdào
41251,712511,痛惜,tòngxī
41252,712521,痛感,tònggǎn
41253,712531,痛打,tòngdǎ
41254,712541,痛斥,tòngchì
41255,712551,痛楚,tòngchǔ
41256,712561,痛痒,tòngyǎng
41257,712571,痛痒相关,tòngyǎngxiāngguān
41258,712581,痛经,tòngjīng
41259,712591,痛觉,tòngjué
41260,712601,痞块,pǐkuài
41261,712611,痞子,pǐzi
41262,712621,痡,fū
41263,712631,痢疾,lìji
41264,712641,痤,cuó
41265,712651,痦,wù
41266,712661,痧子,shāzi
41267,712671,痨病,láobìng
41268,712681,痯,guǎn
41269,712691,痰桶,tántǒng
41270,712701,痰气,tánqì
41271,712711,痰盂,tányú
41272,712721,痱子粉,fèizifěn
41273,712731,痳,má
41274,712741,痴人说梦,chīrénshuōmèng
41275,712751,痴呆,chīdāi
41276,712761,痴子,chīzi
41277,712771,痴心,chīxīn
41278,712781,痴心妄想,chīxīnwàngxiǎng
41279,712791,痴情,chīqíng
41280,712801,痴想,chīxiǎng
41281,712811,痴梦,chīmèng
41282,712821,痴狂,chīkuáng
41283,712831,痴男怨女,chīnányuànnǚ
41284,712841,痴笑,chīxiào
41285,712851,痴肥,chīféi
41286,712861,痴话,chīhuà
41287,712871,痴迷,chīmí
41288,712881,痴醉,chīzuì
41289,712891,痴长,chīzhǎng
41290,712901,痹症,bìzhèng
41291,712911,痼习,gùxí
41292,712921,痼疾,gùjí
41293,712931,痼癖,gùpǐ
41294,712941,痾,ē
41295,712951,瘄,cù
41296,712961,瘅,dān
41296,712962,瘅,dàn
41297,712971,瘆,shèn
41298,712981,瘈,chì
41298,712982,瘈,zhì
41299,712991,瘊,hóu
41300,713001,瘌痢头,làlìtóu
41301,713011,瘏,tú
41302,713021,瘐,yǔ
41303,713031,瘐死,yǔsǐ
41304,713041,瘐毙,yǔbì
41305,713051,瘗,yì
41306,713061,瘘管,lòuguǎn
41307,713071,瘙痒,sàoyǎng
41308,713081,瘛,chì
41309,713091,瘜,xī
41310,713101,瘟疫,wēnyì
41311,713111,瘟疹,wēnzhěn
41312,713121,瘟病,wēnbìng
41313,713131,瘟神,wēnshén
41314,713141,瘠田,jítián
41315,713151,瘠薄,jíbó
41316,713161,瘢痕,bānhén
41317,713171,瘤子,liúzi
41318,713181,瘤胃,liúwèi
41319,713191,瘦削,shòuxuē
41320,713201,瘦子,shòuzi
41321,713211,瘦小,shòuxiǎo
41322,713221,瘦弱,shòuruò
41323,713231,瘦果,shòuguǒ
41324,713241,瘦溜,shòuliu
41325,713251,瘦瘠,shòují
41326,713261,瘦金体,shòujīntǐ
41327,713271,瘦长,shòucháng
41328,713281,瘦骨嶙峋,shòugǔlínxún
41329,713291,瘪子,biězi
41330,713301,瘫子,tānzi
41331,713311,瘫软,tānruǎn
41332,713321,瘭,biāo
41333,713331,瘳,chōu
41334,713341,瘴气,zhàngqì
41335,713351,瘴疠,zhànglì
41336,713361,瘵,zhài
41337,713371,瘸子,quézi
41338,713381,瘼,mò
41339,713391,瘾头,yǐntóu
41340,713401,癀,huáng
41341,713411,癃,lóng
41342,713421,癃闭,lóngbì
41343,713431,癌变,áibiàn
41344,713441,癍,bān
41345,713451,癖习,pǐxí
41346,713461,癖好,pǐhào
41347,713471,癖性,pǐxìng
41348,713481,癗,lěi
41349,713491,癙,shǔ
41350,713501,癞子,làizi
41351,713511,癞瓜,làiguā
41352,713521,癞痢,làlì
41353,713531,癞皮狗,làipígǒu
41354,713541,癞蛤蟆,làiháma
41355,713551,癫子,diānzi
41356,713561,癫狂,diānkuáng
41357,713571,癫痫,diānxián
41358,713581,登临,dēnglín
41359,713591,登台,dēngtái
41360,713601,登场,dēngcháng
41360,713602,登场,dēngchǎng
41361,713611,登基,dēngjī
41362,713621,登堂入室,dēngtángrùshì
41363,713631,登山,dēngshān
41364,713641,登山服,dēngshānfú
41365,713651,登山运动,dēngshānyùndòng
41366,713661,登峰造极,dēngfēngzàojí
41367,713671,登市,dēngshì
41368,713681,登攀,dēngpān
41369,713691,登时,dēngshí
41370,713701,登极,dēngjí
41371,713711,登科,dēngkē
41372,713721,登程,dēngchéng
41373,713731,登第,dēngdì
41374,713741,登记吨,dēngjìdūn
41375,713751,登载,dēngzǎi
41376,713761,登门,dēngmén
41377,713771,登陆场,dēnglùchǎng
41378,713781,登陆艇,dēnglùtǐng
41379,713791,登高,dēnggāo
41380,713801,白丁,báidīng
41381,713811,白不呲咧,báibucīliē
41382,713821,白事,báishì
41383,713831,白云苍狗,báiyúncānggǒu
41384,713841,白亮,báiliàng
41385,713851,白人,báirén
41386,713861,白体,báitǐ
41387,713871,白党,báidǎng
41388,713881,白兰地,báilándì
41389,713891,白内障,báinèizhàng
41390,713901,白净,báijing
41391,713911,白刃,báirèn
41392,713921,白刃战,báirènzhàn
41393,713931,白化,báihuà
41394,713941,白化病,báihuàbìng
41395,713951,白区,báiqū
41396,713961,白卷,báijuàn
41397,713971,白厅,báitīng
41398,713981,白口,báikǒu
41399,713991,白唇鹿,báichúnlù
41400,714001,白喉,báihóu
41401,714011,白地,báidì
41402,714021,白垩,báiè
41403,714031,白夜,báiyè
41404,714041,白天,báitiān
41405,714051,白头,báitóu
41406,714061,白头偕老,báitóuxiélǎo
41407,714071,白头翁,báitóuwēng
41408,714081,白契,báiqì
41409,714091,白嫩,báinèn
41410,714101,白字,báizì
41411,714111,白宫,báigōng
41412,714121,白山黑水,báishānhēishuǐ
41413,714131,白带,báidài
41414,714141,白开水,báikāishuǐ
41415,714151,白手,báishǒu
41416,714161,白手起家,báishǒuqǐjiā
41417,714171,白报纸,báibàozhǐ
41418,714181,白描,báimiáo
41419,714191,白搭,báidā
41420,714201,白文,báiwén
41421,714211,白斩鸡,báizhǎnjī
41422,714221,白族,báizú
41423,714231,白族吹吹腔,báizúchuīchuīqiāng
41424,714241,白旗,báiqí
41425,714251,白日,báirì
41426,714261,白日做梦,báirìzuòmèng
41427,714271,白日撞,báirìzhuàng
41428,714281,白日见鬼,báirìjiànguǐ
41429,714291,白昼,báizhòu
41430,714301,白晃晃,báihuānghuāng
41431,714311,白木耳,báimùěr
41432,714321,白条,báitiáo
41433,714331,白果,báiguǒ
41434,714341,白案,báiàn
41435,714351,白桦,báihuà
41436,714361,白毛风,báimáofēng
41437,714371,白水,báishuǐ
41438,714381,白汤,báitāng
41439,714391,白润,báirùn
41440,714401,白灰,báihuī
41441,714411,白炽电灯,báichìdiàndēng
41442,714421,白热,báirè
41443,714431,白热化,báirèhuà
41444,714441,白煤,báiméi
41445,714451,白版,báibǎn
41446,714461,白班,báibān
41447,714471,白璧微瑕,báibìwēixiá
41448,714481,白璧无瑕,báibìwúxiá
41449,714491,白田,báitián
41450,714501,白痢,báilì
41451,714511,白痴,báichī
41452,714521,白癜风,báidiànfēng
41453,714531,白皑皑,báiáiái
41454,714541,白皙,báixī
41455,714551,白皮书,báipíshū
41456,714561,白皮松,báipísōng
41457,714571,白相,báixiàng
41458,714581,白相人,báixiàngrén
41459,714591,白眼,báiyǎn
41460,714601,白眼珠,báiyǎnzhū
41461,714611,白矮星,báiǎixīng
41462,714621,白矾,báifán
41463,714631,白磷,báilín
41464,714641,白票,báipiào
41465,714651,白种,báizhǒng
41466,714661,白米,báimǐ
41467,714671,白粉,báifěn
41468,714681,白糖,báitáng
41469,714691,白纸黑字,báizhǐhēizì
41470,714701,白细胞,báixìbāo
41471,714711,白羊座,báiyángzuò
41472,714721,白翳,báiyì
41473,714731,白肉,báiròu
41474,714741,白色,báisè
41475,714751,白色恐怖,báisèkǒngbù
41476,714761,白色收入,báisèshōurù
41477,714771,白色污染,báisèwūrǎn
41478,714781,白芨,báijī
41479,714791,白花,báihuā
41480,714801,白花花,báihuāhuā
41481,714811,白茅,báimáo
41482,714821,白茫茫,báimángmáng
41483,714831,白茬,báichá
41484,714841,白茶,báichá
41485,714851,白药,báiyào
41486,714861,白莲教,báiliánjiào
41487,714871,白菜,báicài
41488,714881,白蒙蒙,báimēngmēng
41489,714891,白蔹,báiliǎn
41490,714901,白薯,báishǔ
41491,714911,白虎星,báihǔxīng
41492,714921,白蚁,báiyǐ
41493,714931,白蜡,báilà
41494,714941,白血球,báixuèqiú
41495,714951,白血病,báixuèbìng
41496,714961,白衣天使,báiyītiānshǐ
41497,714971,白衣战士,báiyīzhànshì
41498,714981,白衣苍狗,báiyīcānggǒu
41499,714991,白话,báihuà
41500,715001,白话文,báihuàwén
41501,715011,白话诗,báihuàshī
41502,715021,白质,báizhì
41503,715031,白费,báifèi
41504,715041,白费蜡,báifèilà
41505,715051,白道,báidào
41506,715061,白酒,báijiǔ
41507,715071,白醋,báicù
41508,715081,白醭,báibú
41509,715091,白金,báijīn
41510,715101,白金汉宫,báijīnhàngōng
41511,715111,白铁,báitiě
41512,715121,白铅,báiqiān
41513,715131,白铜,báitóng
41514,715141,白银,báiyín
41515,715151,白镪,báiqiǎng
41516,715161,白陶,báitáo
41517,715171,白露,báilù
41518,715181,白面,báimiàn
41519,715191,白面书生,báimiànshūshēng
41520,715201,白页,báiyè
41521,715211,白领,báilǐng
41522,715221,白食,báishí
41523,715231,白饭,báifàn
41524,715241,白饶,báiráo
41525,715251,白首,báishǒu
41526,715261,白马王子,báimǎwángzǐ
41527,715271,白驹过隙,báijūguòxì
41528,715281,白骨,báigǔ
41529,715291,白骨精,báigǔjīng
41530,715301,白鲞,báixiǎng
41531,715311,白鳍豚,báiqítún
41532,715321,白鳝,báishàn
41533,715331,白鹇,báixián
41534,715341,白鹤,báihè
41535,715351,白鹭,báilù
41536,715361,白鼻子,báibízi
41537,715371,百万,bǎiwàn
41538,715381,百世,bǎishì
41539,715391,百业,bǎiyè
41540,715401,百事通,bǎishìtōng
41541,715411,百倍,bǎibèi
41542,715421,百儿八十,bǎierbāshí
41543,715431,百出,bǎichū
41544,715441,百分之百,bǎifēnzhībǎi
41545,715451,百分制,bǎifēnzhì
41546,715461,百分号,bǎifēnhào
41547,715471,百分尺,bǎifēnchǐ
41548,715481,百分数,bǎifēnshù
41549,715491,百分比,bǎifēnbǐ
41550,715501,百分率,bǎifēnlǜ
41551,715511,百分表,bǎifēnbiǎo
41552,715521,百十,bǎishí
41553,715531,百发百中,bǎifābǎizhòng
41554,715541,百口莫辩,bǎikǒumòbiàn
41555,715551,百叶,bǎiyè
41556,715561,百叶窗,bǎiyèchuāng
41557,715571,百叶箱,bǎiyèxiāng
41558,715581,百合,bǎihé
41559,715591,百响,bǎixiǎng
41560,715601,百姓,bǎixìng
41561,715611,百孔千疮,bǎikǒngqiānchuāng
41562,715621,百宝箱,bǎibǎoxiāng
41563,715631,百家争鸣,bǎijiāzhēngmíng
41564,715641,百川归海,bǎichuānguīhǎi
41565,715651,百年,bǎinián
41566,715661,百年不遇,bǎiniánbùyù
41567,715671,百年大计,bǎiniándàjì
41568,715681,百废俱兴,bǎifèijùxīng
41569,715691,百思不解,bǎisībùjiě
41570,715701,百感,bǎigǎn
41571,715711,百战不殆,bǎizhànbùdài
41572,715721,百折不挠,bǎizhébùnáo
41573,715731,百无一失,bǎiwúyīshī
41574,715741,百无一是,bǎiwúyīshì
41575,715751,百无禁忌,bǎiwújìnjì
41576,715761,百无聊赖,bǎiwúliáolài
41577,715771,百日咳,bǎirìké
41578,715781,百日维新,bǎirìwéixīn
41579,715791,百步穿杨,bǎibùchuānyáng
41580,715801,百灵,bǎilíng
41581,715811,百炼成钢,bǎiliànchénggāng
41582,715821,百物,bǎiwù
41583,715831,百科全书,bǎikēquánshū
41584,715841,百般,bǎibān
41585,715851,百花齐放,bǎihuāqífàng
41586,715861,百衲本,bǎinàběn
41587,715871,百衲衣,bǎinàyī
41588,715881,百货,bǎihuò
41589,715891,百里挑一,bǎilǐtiāoyī
41590,715901,百闻不如一见,bǎiwénbùrúyījiàn
41591,715911,皂化,zàohuà
41592,715921,皂白,zàobái
41593,715931,皃,mào
41594,715941,的士,díshì
41595,715951,的当,dídàng
41596,715961,的款,díkuǎn
41597,715971,的确良,díquèliáng
41598,715981,的证,dízhèng
41599,715991,的话,dehuà
41600,716001,皆大欢喜,jiēdàhuānxǐ
41601,716011,皇上,huángshang
41602,716021,皇位,huángwèi
41603,716031,皇储,huángchǔ
41604,716041,皇冠,huángguān
41605,716051,皇历,huángli
41606,716061,皇天,huángtiān
41607,716071,皇天后土,huángtiānhòutǔ
41608,716081,皇太后,huángtàihòu
41609,716091,皇太子,huángtàizǐ
41610,716101,皇子,huángzǐ
41611,716111,皇室,huángshì
41612,716121,皇宫,huánggōng
41613,716131,皇家,huángjiā
41614,716141,皇族,huángzú
41615,716151,皇朝,huángcháo
41616,716161,皇权,huángquán
41617,716171,皇甫,huángfǔ
41618,716181,皇皇,huánghuáng
41619,716191,皇粮,huángliáng
41620,716201,皊,líng
41621,716211,皎洁,jiǎojié
41622,716221,皎皎,jiǎojiǎo
41623,716231,皑皑,áiái
41624,716241,皓月,hàoyuè
41625,716251,皓首,hàoshǒu
41626,716261,皕,bì
41627,716271,皝,huàng
41628,716281,皞,hào
41629,716291,皠,cuǐ
41630,716301,皤,pó
41631,716311,皦,jiǎo
41632,716321,皭,jiào
41633,716331,皮下组织,píxiàzǔzhī
41634,716341,皮傅,pífù
41635,716351,皮具,píjù
41636,716361,皮包,píbāo
41637,716371,皮包公司,píbāogōngsī
41638,716381,皮包骨,píbāogǔ
41639,716391,皮匠,píjiang
41640,716401,皮囊,pínáng
41641,716411,皮夹子,píjiāzi
41642,716421,皮子,pízi
41643,716431,皮实,píshi
41644,716441,皮尺,píchǐ
41645,716451,皮层,pícéng
41646,716461,皮带,pídài
41647,716471,皮带轮,pídàilún
41648,716481,皮库,píkù
41649,716491,皮开肉绽,píkāiròuzhàn
41650,716501,皮张,pízhāng
41651,716511,皮影戏,píyǐngxì
41652,716521,皮桶子,pítǒngzi
41653,716531,皮棉,pímián
41654,716541,皮毛,pímáo
41655,716551,皮球,píqiú
41656,716561,皮疹,pízhěn
41657,716571,皮相,píxiàng
41658,716581,皮硝,píxiāo
41659,716591,皮笑肉不笑,píxiàoròubùxiào
41660,716601,皮糖,pítáng
41661,716611,皮纸,pízhǐ
41662,716621,皮肉,píròu
41663,716631,皮肤针,pífūzhēn
41664,716641,皮脂,pízhī
41665,716651,皮脂腺,pízhīxiàn
41666,716661,皮脸,píliǎn
41667,716671,皮花,píhuā
41668,716681,皮草,pícǎo
41669,716691,皮蛋,pídàn
41670,716701,皮衣,píyī
41671,716711,皮货,píhuò
41672,716721,皮质,pízhì
