rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
1969,1,近期,jìn qī,,,名,最近的一段时间,近期我不打算回南方｜设计方案近期已经敲定。,recent period: the most recent period of time
1970,1,漂亮,piào liang,,,形,好看,漂亮的时装,beautiful: good-looking
1970,2,漂亮,piào liang,,,形,形容事情干得出色,这一仗打得真漂亮。,beautiful: describing something done excellently
1971,1,到达,dào dá,,,动,到了（某一地方）,到达终点｜到达新境界,arrive: to reach (a certain place)
1972,1,就是说,jiù shì shuō,,,,多在句中充当插入语，表示后面的话是对前面的解释或说明,你们产品有问题，就是说，质量不合格。,"that is to say: often serves as a parenthetical in a sentence, indicating that what follows is an explanation or clarification of what precedes"
1973,1,注册,zhù cè,,,动,向主管部门或学校等登记备案，以取得合法地位,注册商标｜注册会计师,register: to report to the competent authority or school for registration to obtain legal status
1973,2,注册,zhù cè,,,动,特指电子计算机某网络的用户向该网络输入用户名、密码等，以取得对该网络的使用许可,请先注册账号｜用户需要注册才能登录,"register: specifically refers to a user of a computer network inputting a username, password, etc., to obtain permission to use that network"
1974,1,试点,shì diǎn,,,名,试点的地方,这所小学是教改试点。,pilot site: the place where a pilot project is conducted
1974,2,试点,shì diǎn,,,动,为取得经验而先选择一个或几个工作点进行试验,经过试点再予推广。,pilot: to conduct a trial at one or several work points to gain experience
1975,1,能否,néng fǒu,,,动,能不能。表示疑问，多用于是非问句,能否给我一个明确的回答?,"whether or not: can or cannot. Expresses doubt, often used in yes-no questions."
1976,1,总数,zǒng shù,,,名,合在一起的数目,学生总数是五百人｜计算出最终总数,total: the combined number
1977,1,微笑,wēi xiào,,,动,不明显、不出声地笑,对着顾客微笑,smile: to laugh subtly and silently
1977,2,微笑,wēi xiào,,,名,不明显的笑容,面带微笑,smile: a subtle expression of laughter
1978,1,遭受,zāo shòu,,,动,遇到（不幸）；受到（损害）,遭受严重挫折｜遭受灾难,suffer: to encounter (misfortune); to undergo (damage)
1979,1,一度,yī dù,,,副,表示过去发生过,他一度失去自信,once: indicates that something happened in the past
1979,2,一度,yī dù,,,,一次,四年一度的奥运会。,once: one time
1981,1,听见,tīng jiàn,,,动,听到；听清,听见有人敲门,hear: to perceive by ear; to hear clearly
1983,1,大战,dà zhàn,,,名,大规模的战争；比喻激烈的竞赛或竞争,世界大战｜价格大战,"great war: a large-scale war; metaphorically, an intense competition or contest"
1983,2,大战,dà zhàn,,,动,进行大规模的战斗或活动,军民大战洪水,wage war: to engage in large-scale combat or activity
1984,1,紧密,jǐn mì,,,形,非常密切而不可分离,保持紧密的联系｜紧密地结合在一块儿。,close: very intimate and inseparable
1984,2,紧密,jǐn mì,,,形,连续不断；密集,枪炮声更紧密了,tight: continuous; dense
1985,1,毕竟,bì jìng,,,副,终归；到底,不要苛责，他毕竟是个孩子｜虽然有些不情愿，他毕竟还是去了,after all: in the end; ultimately
1986,1,检验,jiǎn yàn,,,动,检查验看；检查验证,检验证件｜检验理论,inspect: to examine and verify; to check and validate
1987,1,权威,quán wēi,,,名,使人信从的力量和威望,凸显政府的权威,authority: the power and prestige that commands belief and obedience
1987,2,权威,quán wēi,,,名,在某个范围或领域内最有影响和地位的人或事物,学术权威｜权威机构,authority: the person or thing with the most influence and status in a certain scope or field
1988,1,公园,gōng yuán,,,名,供公众游览休息的园林，一般设在城市中，花草树木很多，有的还有湖水,周末我们去公园散步｜公园里有很多花草,"park: a garden for public recreation and rest, usually located in a city, with many flowers, trees, and sometimes lakes"
1989,1,等待,děng dài,,,动,等着所期望的人、事物或情况出现,等待机遇｜耐心等待,"wait: to await the appearance of the expected person, thing, or situation"
1990,1,寻求,xún qiú,,,动,寻找探求,寻求答案,seek: to search and pursue
1991,1,阳光,yáng guāng,,,名,太阳的光芒,阳光普照大地｜阳光明媚，百花争艳。,sunlight: the light of the sun
1991,2,阳光,yáng guāng,,,形,形容充满活力，开朗,阳光青年,Sunny; vibrant
1991,3,阳光,yáng guāng,,,形,公开的；在群众监督下进行的,阳光政务｜阳光操作,Transparent
1992,1,高效,gāo xiào,,,形,效率或效能超出一般的,优质高效｜高效无毒农药,High-efficiency
1993,1,到处,dào chù,,,名,每一处；各处,到处欢声笑语｜水到处流,Everywhere
1994,1,体制改革,tǐ zhì gǎi gé,,,,对体制中不合理的部分进行改造革新，使能适应和促进社会生产力的发展。简称体改,体制改革不断深化｜推进经济体制改革,Structural reform
1995,1,反复,fǎn fù,,,副,表示多次重复同一个动作行为,反复修改｜反复实验,Repeatedly
1995,2,反复,fǎn fù,,,动,再次出现（多用于不好的情况）,病情有反复,Recur
1995,3,反复,fǎn fù,,,动,（主意、天气等）变化不定,决定了的事，决不反复｜这段时间天气忽冷忽热，总反复。,Changeable
1996,1,发射,fā shè,,,动,（把电波、枪弹、炮弹、火箭等）射出去,发射卫星｜电波发射｜发射场,Launch
1997,1,空军,kōng jūn,,,名,在空中作战的军种。一般由航空兵和空军地面部队组成,空军正在进行演习｜他加入了空军部队,Air force
1998,1,势力,shì lì,,,名,指政治、经济、军事等方面的权力和力量,封建势力｜势力范围,Power
1999,1,支付,zhī fù,,,动,付出款项,支付修理费｜现金支付,Pay
2000,1,个个,gè gè,,,量,每个,人人上阵，个个争先。,Each
2001,1,同胞,tóng bāo,,,名,同父母所生的人,他们是亲同胞兄弟｜我和他是同胞兄妹,Sibling
2001,2,同胞,tóng bāo,,,名,同一国家或民族的人,港澳同胞回乡探亲｜全国同胞团结一心,Compatriot
2003,1,适合,shì hé,,,动,符合（客观实际）,这种打扮挺适合他的气质。,Suit
2004,1,年间,nián jiān,,,名,指在某一个时期之内,清朝乾隆年间,During the period
2007,1,移动,yí dòng,,,动,挪动；变动位置,移动一下落地扇｜热带风暴正向东南沿海移动。,Move
2008,1,远远,yuǎn yuǎn,,,形,形容程度很高或数量很多,远远落在后边｜远远超过｜躲得远远的,Far
2009,1,车辆,chē liàng,,,名,各种车的总称,道路上车辆很多｜禁止大型车辆通行,Vehicles
2010,1,消失,xiāo shī,,,动,隐去；失踪,飞机消失在云层里。,Disappear
2010,2,消失,xiāo shī,,,动,事物或事物的功能不再存在,视力渐渐消失了,Cease to exist
2011,1,危害,wēi hài,,,动,严重损害；破坏,吸烟危害健康｜污染的危害巨大,Endanger
2012,1,领土,lǐng tǔ,,,名,一国主权管辖下的区域，包括领陆（包括飞地）、领水和领空。是国家的构成要素之一，属国家行使最高权力的空间范围,这是我国固有领土｜保卫国家领土完整,Territory
2013,1,收购,shōu gòu,,,动,从持有者手中购进；特指国家按照有关规定从农民手中大量购买某些物资,收购废品｜收购农副产品｜完成棉花收购任务。,Purchase
2014,1,补充,bǔ chōng,,,动,填补不足,文章太单薄，需补充些内容｜三营补充了18名新战士。,Supplement
2014,2,补充,bǔ chōng,,,动,在原有基础上追加,补充规定｜补充一个训练科目。,Add
2015,1,美好,měi hǎo,,,形,好的；令人愉快幸福的（多用于抽象事物）,美好的生活｜前途美好,Beautiful
2016,1,手术,shǒu shù,,,名,医生用医疗器械在人体有病的部位做的切除、修补、缝合等治疗,动手术,Surgery
2016,2,手术,shǒu shù,,,动,进行手术；做手术,下午3点手术,Operate
2018,1,公平,gōng píng,,,形,办事公正，不偏袒任何一方,公平竞争｜机遇公平,Fair
2019,1,富有,fù yǒu,,,动,充分具有（多用于抽象事物和积极方面）,富有说服力｜富有营养价值,Possess
2019,2,富有,fù yǒu,,,形,钱财多,他出生在富有家庭｜这个地区很富有,Wealthy
2020,1,障碍,zhàng ài,,,名,起障碍作用的东西,清除了前进的障碍｜语言不通是个障碍,Obstacle
2020,2,障碍,zhàng ài,,,动,挡住而妨碍顺利通过,路上的乱石障碍着车辆前进。,Obstruct
2023,1,考试,kǎo shì,,,动,考查测试掌握知识、技能的情况,学生们正在考试｜星期一有数学考试。,Examine
2024,1,活跃,huó yuè,,,形,活泼、热烈而有生气,晚会开得十分活跃。,Active
2024,2,活跃,huó yuè,,,动,使活跃,活跃气氛,Enliven
2024,3,活跃,huó yuè,,,动,积极活动,文艺战士经常活跃在基层。,Be active
2025,1,想法,xiǎng fǎ,,,名,思索出来的结果；念头,我有个想法,Idea
2025,2,想法,xiǎng fǎ,,,动,想办法；设法,想法让她早点儿熟悉情况。,Think of a way
2026,1,博物馆,bó wù guǎn,,,名,搜集、保管、展出和研究各种文物、标本的机构,历史博物馆｜自然博物馆,Museum
2027,1,仅有,jǐn yǒu,,,动,只有,这里仅有一所大学。,Only have
2028,1,三角,sān jiǎo,,,形,三角形的；构成三方关系的,三角钢琴｜三角恋爱,Triangular
2028,2,三角,sān jiǎo,,,名,三角形的东西,糖三角,Triangle
2028,3,三角,sān jiǎo,,,名,三角学的简称,他在学习三角知识｜三角是一门重要学科,Trigonometry
2029,1,到来,dào lái,,,动,从别处到达这里,贵宾到来之前，要作好一切准备。,Arrive
2030,1,返回,fǎn huí,,,动,回到（原地）,宇航员安全返回地面。,Return
2032,1,高新技术,gāo xīn jì shù,,,,高技术,大力发展高新技术｜高新技术产业兴起,High technology
2033,1,之所以,zhī suǒ yǐ,,,连,用在因果复句的前一分句里引出结果，后一分句阐述原因,他之所以成功，是因为他十分勤奋。,The reason why
2034,1,结论,jié lùn,,,名,对人或事物进行调查研究后作出的最终论断,他的历史问题已有结论｜不了解情况就不要下结论。,Conclusion
2034,2,结论,jié lùn,,,名,从推理的前提中推出的判断,得出最终结论｜这个结论有待验证,Conclusion
2035,1,高层,gāo céng,,,名,高的等级或层次,位居高层｜他住高层，我住低层。,High level
2035,2,高层,gāo céng,,,形,（楼房等）层数多的，我国通常指10层至30层的,高层公寓,High-rise
2036,1,住房,zhù fáng,,,名,供居住用的房屋,解决住房问题｜他在城里买了住房,Housing
2037,1,摆脱,bǎi tuō,,,动,用各种办法脱离（不利处境或不良状况）,摆脱干扰｜摆脱旧传统的束缚。,Shake off
2038,1,占有,zhàn yǒu,,,动,占据并拥有,谁先占有市场谁就主动。,Possess
2038,2,占有,zhàn yǒu,,,动,掌握,占有第一手材料,Master
2038,3,占有,zhàn yǒu,,,动,处在（某种有利的位置）,知名度高的企业在产品营销上占有优势。,Occupy
2039,1,汇报,huì bào,,,动,汇总工作的情况或有关材料，向上级或群众报告,汇报救灾情况,Report
2040,1,暂时,zàn shí,,,名,较短的时间之内,暂时不会有问题｜暂时在我家住｜这只是暂时的现象。,Temporary
2041,1,整顿,zhěng dùn,,,动,进行治理，使严整、健全、有序,整顿作风｜整顿组织｜整顿秩序,Rectify
2042,1,指示,zhǐ shì,,,动,指出给人看,指示方向,Point out
2042,2,指示,zhǐ shì,,,名,为指导工作，上级向下级发出的口头或书面意见,局长的指示非常及时。,Instruction
2042,3,指示,zhǐ shì,,,动,上级为指导下级工作而发出口头或书面意见,上级指示我们，要确保大坝安全。,Instruct
2043,1,议员,yì yuán,,,名,议会中有正式代表资格，享有表决权的成员,议员参加了会议｜他是新当选的议员,Member of parliament
2044,1,大师,dà shī,,,名,在学术、艺术等方面名望大、造诣深的人,国画大师,Master
2044,2,大师,dà shī,,,名,某些棋类运动中选手的等级称谓,他获得了围棋大师称号｜这位是象棋大师,Grandmaster
2044,3,大师,dà shī,,,名,佛的十尊号之一；泛称有造诣的僧人,鉴真大师东渡,Great master
2045,1,判断,pàn duàn,,,动,判别断定,判断真假,Judge
2045,2,判断,pàn duàn,,,名,判别断定的结果,作出正确判断,Judgment
2045,3,判断,pàn duàn,,,名,人类思维的基本形式之一，是对思维对象有所肯定或否定的思维过程。通常要用一个句子来表达，形式逻辑则用一个命题来表达,做出正确判断｜他的判断很准确,Judgment
2046,1,航天,háng tiān,,,动,宇宙飞行器在宇宙空间航行,航天飞机｜航天科技,Spaceflight
2047,1,特大,tè dà,,,形,特别大的,特大号的鞋,Extra large
2048,1,确认,què rèn,,,动,明确地认定或同意,这件事请你再确认一下。,Confirm
2049,1,病毒,bìng dú,,,名,比病菌更小的一类微生物。没有细胞结构，不能独立进行代谢活动，只能在特定的寄主细胞中复制繁殖。很多病毒可以致病，如天花、麻疹、流行性感冒、传染性肝炎等都是由病毒引起的,这种病毒很危险｜预防病毒感染,Virus
2049,2,病毒,bìng dú,,,名,计算机病毒,电脑中了病毒｜要及时查杀病毒,Computer virus
2050,1,高校,gāo xiào,,,名,高等学校的简称,他在高校任教｜全国高校数量很多,University
2051,1,少有,shǎo yǒu,,,形,不多见,天下少有,Rare
2052,1,协助,xié zhù,,,动,从旁帮助；辅助,请予协助,Assist
2054,1,国王,guó wáng,,,名,古代某些君主国家的最高统治者；现代指某些君主制国家的元首,国王出席了典礼｜这个故事里有位国王,King
2055,1,娱乐,yú lè,,,名,消遣性的、愉快有趣的活动,丰富娱乐活动｜文化娱乐,Entertainment
2055,2,娱乐,yú lè,,,动,快乐地消遣,利用闲暇娱乐一下｜假日里到海滨娱乐娱乐。,Amuse
2056,1,来访,lái fǎng,,,动,前来拜访,谢绝来访｜群众来访,Visit
2057,1,手续,shǒu xù,,,名,按规定履行的办事程序,办理住院手续｜手续简便,Procedure
2058,1,积累,jī lěi,,,动,逐渐积聚,积累财富,Accumulate
2058,2,积累,jī lěi,,,名,积累起来的东西；特指国民收入中用于扩大再生产的部分,公共积累逐年增加。,Accumulation
2059,1,蔬菜,shū cài,,,名,可以当副食的植物和真菌，一般都是人工栽培的,多吃蔬菜有益健康｜市场里蔬菜很新鲜,Vegetables
2060,1,爸爸,bà ba,,,名,父亲,爸爸送我上学｜我爸爸是工程师,Father
2061,1,失业,shī yè,,,动,指在法定劳动年龄内，有工作能力，无业且要求就业而未能就业；虽从事一定社会劳动，但劳动报酬低于当地城市居民最低生活保障标准的，视同失业,他最近失业了｜帮助失业人员再就业,Unemployed
2062,1,迎接,yíng jiē,,,动,迎上前去接待客人；比喻等候某一情况发生或某一时刻到来,迎接来宾｜迎接国庆节｜迎接新的挑战,Welcome
2063,1,统治,tǒng zhì,,,动,凭借政权来控制、治理国家或地区,统治全国,Rule
2063,2,统治,tǒng zhì,,,动,控制；支配,这一理论在学术界居统治地位。,Dominate
2065,1,建国,jiàn guó,,,动,建立国家；特指建立中华人民共和国,今年是建国七十周年｜建国初期很困难,Found a country
2065,2,建国,jiàn guó,,,动,建设国家,勤俭建国,Build the country
2066,1,查处,chá chǔ,,,动,查明情况，加以处理,严加查处｜查处不力,Investigate and deal with
2067,1,纺织,fǎng zhī,,,动,纺纱并织成布匹、丝绸等,纺织工业很发达｜她在纺织厂工作,Weave
2068,1,当选,dāng xuǎn,,,动,选举或选拔中被选上,她当选为人民代表。,Elected
2069,1,和美,hé měi,,,形,和睦美满,生活和美｜小日子过得和和美美的。,Harmonious
2070,1,随时,suí shí,,,副,时时刻刻,随时准备着｜随时注意,At any time
2070,2,随时,suí shí,,,副,随即；适时,发现问题，随时处理。,As needed
2071,1,物价,wù jià,,,名,商品的价格,物价稳中有降,Commodity prices
2073,1,对待,duì dài,,,动,对人或事物表示某种态度或施以某种行为,热情对待顾客｜认真对待工作,Treat
2074,1,呈现,chéng xiàn,,,动,显露出；出现,呈现出勃勃生机｜呈现在眼前,Present
2075,1,职责,zhí zé,,,名,担任一定职务所应尽的责任,分清职责｜职责范围,Duty
2075,2,职责,zhí zé,,,名,分内的责任,服兵役是公民的神圣职责。,Responsibility
2076,1,饭店,fàn diàn,,,名,饭馆,我们在饭店吃饭｜这家饭店生意很好,Restaurant
2076,2,饭店,fàn diàn,,,名,指提供住宿、饮食等的较大旅馆,五星级饭店,hotel
2077,1,民众,mín zhòng,,,名,人民大众,服务于民众,the masses
2078,1,致富,zhì fù,,,动,达到富裕,脱贫致富｜集体致富,become wealthy
2079,1,南非,nán fēi,,,名,南非共和国的简称,他去了南非工作｜南非是个美丽国家,South Africa
2079,2,南非,nán fēi,,,名,指非洲南部地区。包括赞比亚、津巴布韦、马拉维、莫桑比克、博茨瓦纳、纳米比亚、南非（共和国）、斯威士兰、莱索托、马达加斯加、毛里求斯、科摩罗、留尼汪等国家和地区。面积有654万平方公里,南非地区资源丰富｜我们研究南非经济,Southern Africa
2081,1,常务,cháng wù,,,形,主持日常工作的,常务委员,standing
2083,1,乃至,nǎi zhì,,,连,表示递进关系，相当于“甚至”,全校乃至全市都知道｜老人、孩子乃至婴儿,and even
2085,1,处罚,chǔ fá,,,动,对犯错误或犯罪的人给予处分或依法惩治,对明知故犯者要严加处罚。,punish
2086,1,公众,gōng zhòng,,,名,指社会上大多数的人；大众,保障公众的知情权｜公众的意愿,the public
2087,1,扶贫,fú pín,,,动,扶持贫困户或贫困地区发展生产，脱贫致富,抓紧实施“智力扶贫”工程｜全球扶贫大会,poverty alleviation
2089,1,广阔,guǎng kuò,,,形,广大宽阔,湖面十分广阔｜广阔的天地,vast
2090,1,恐怕,kǒng pà,,,副,表示推测、估计,下这么大的雨，恐怕他不会来了。,probably
2090,2,恐怕,kǒng pà,,,动,担心；疑虑,妈妈恐怕孩子走错了路，才再三叮嘱。,fear
2091,1,审议,shěn yì,,,动,审查评议,审议年度报告,deliberate
2092,1,忘记,wàng jì,,,动,经历过的事情未能留在记忆中,小时候的事儿早已忘记了。,forget
2092,2,忘记,wàng jì,,,动,该做的或准备做的事没有想起去做,忘记锁门,neglect
2094,1,不及,bù jí,,,动,赶不上；比不上,论技术，他不及你。,not as good as
2094,2,不及,bù jí,,,动,来不及,事发突然，不及报告。,too late
2095,1,参谋,cān móu,,,名,军队中参与制订作战计划和指挥作战行动的工作人员；泛指代人谋划、出主意的人,作战参谋｜找个有经验的人当参谋。,staff officer
2095,2,参谋,cān móu,,,动,代人谋划、出主意,请你参谋参谋,advise
2096,1,人权,rén quán,,,名,指人们应当平等享有的权利，首先是生存权，同时也包括人身自由、民主权利以及经济、文化、社会等方面的权利,保障基本人权｜尊重每个人的人权,human rights
2097,1,委托,wěi tuō,,,动,把事情托付给别人或别的机构（办理）,受当事人委托出庭辩护。,entrust
2098,1,不幸,bù xìng,,,形,不幸运；令人伤心痛苦的,她很不幸｜不幸的事,unfortunate
2098,2,不幸,bù xìng,,,形,表示极不希望发生的（竟然发生了）,不幸去世｜不幸遇害,unfortunately
2098,3,不幸,bù xìng,,,名,指灾祸；特指死亡,遭此不幸，令人心痛。,misfortune
2099,1,普及,pǔ jí,,,动,广泛传播或推广到（广大的范围）,普及卫生防疫知识。,popularize
2099,2,普及,pǔ jí,,,动,普遍推行,普及义务教育,universalize
2099,3,普及,pǔ jí,,,形,大众化的；普通人能了解的,普及读物｜十分普及,popular
2100,1,金额,jīn é,,,名,钱的数额,交易金额很大｜请输入付款金额,amount of money
2101,1,暴力,bào lì,,,名,侵犯他人人身、财产等权利的强暴行为,家庭暴力,violence
2101,2,暴力,bào lì,,,名,政治斗争中使用的强制力量,暴力革命,force
2102,1,气候,qì hòu,,,名,一个地区由纬度、地形、海拔高度、大气环流等因素相互作用所形成的气象状态的总体情况,海洋性气候,climate
2102,2,气候,qì hòu,,,名,比喻社会动向或发展态势；社会环境,政治气候,atmosphere
2102,3,气候,qì hòu,,,名,比喻较大的影响力；成就,创业才几年，他的植物园已经成气候了。,influence
2103,1,经济学,jīng jì xué,,,名,研究人类社会经济发展过程中的经济关系与经济活动规律及其应用的科学。包括理论经济学和应用经济学等,他主修经济学｜经济学是热门专业,economics
2104,1,解除,jiě chú,,,动,去掉；消除,解除武装｜解除警报,remove
2105,1,标的,biāo dì,,,名,箭靶。比喻目标或目的,明确行动标的｜这是我们的标的,target
2105,2,标的,biāo dì,,,名,法律关系中指当事人双方权利和义务共同指向的对象。如买卖合同的标的是货物，劳务合同的标的是行为等,合同标的是房屋｜确定法律关系标的,object
2106,1,课题,kè tí,,,名,需要安排专人有计划地研究或讨论的重要问题；也指必须解决的重大事项,治理环境污染是一个重大课题。,topic
2107,1,药品,yào pǐn,,,名,各种药物和化学试剂的总称,化学药品｜医疗药品,medicines
2108,1,设置,shè zhì,,,动,建立；设立,设置岗哨,establish
2108,2,设置,shè zhì,,,动,安装；装置,室内都设置空调,install
2109,1,适用,shì yòng,,,动,适合使用,以上情况适用本条例｜经济适用房,apply
2110,1,律师,lǜ shī,,,名,依照法定条件、程序取得特定资格的法律专业人员。依法可以接受当事人委托或法院指定，向当事人提供法律帮助，从事有关法律事务活动,请律师辩护｜他是一名资深律师,lawyer
2112,1,若干,ruò gān,,,代,指未确定或未说明的数；询问数量多少,若干问题｜预算资金若干?,several
2114,1,不下,bù xià,,,动,不少于,该系教授不下20人。,no less than
2115,1,好几,hǎo jǐ,,,数,用在量词、时间词前面表示多,好几篇｜好几万｜好几天,quite a few
2115,2,好几,hǎo jǐ,,,数,用在整数后面表示还有较多的零数,二十好几的人了，还跟小孩子一样｜月工资有三千好几呢!,more than
2117,1,率领,shuài lǐng,,,动,带领,率领十万大军,lead
2118,1,色彩,sè cǎi,,,名,颜色,色彩斑斓,color
2118,2,色彩,sè cǎi,,,名,比喻某种情调或思想倾向,感情色彩｜时代色彩,tendency
2119,1,警告,jǐng gào,,,动,告诫，使警惕或正视,警告球迷要严格遵守球场纪律｜警告大家，上山时一定要注意安全。,warn
2119,2,警告,jǐng gào,,,名,给予犯错误的人的告诫或处分,给他一个警告处分。,warning
2120,1,覆盖,fù gài,,,动,遮蔽；遮盖,白雪覆盖着大地｜用布覆盖机器,cover
2120,2,覆盖,fù gài,,,名,借指覆盖地面的植物,地面有覆盖，能防止水土流失。,vegetation
2121,1,过渡,guò dù,,,动,（事物）从一个阶段逐步发展转变到另一个阶段,由新民主主义过渡到社会主义。,transition
2121,2,过渡,guò dù,,,动,乘船过江河,从汉口过渡到武昌。,cross
2122,1,继承,jì chéng,,,动,接受前人的传统；接续前人的事业,继承孙中山先生的遗愿。,inherit
2122,2,继承,jì chéng,,,动,依法或遵遗嘱承受死者的遗产或权利等,继承王位,succeed
2125,1,动人,dòng rén,,,形,使人感动,动人的情节,touching
2126,1,好好,hǎo hǎo,,,副,尽心尽力地；尽最大限度地,好好想一想｜好好干｜好好玩两天,properly
2126,2,好好,hǎo hǎo,,,副,规规矩矩地,你好好做买卖，别搞那些歪门邪道｜好好呆在家里，别上马路乱跑。,well-behaved
2126,3,好好,hǎo hǎo,,,形,很好；很正常,好好的一笔生意，让他给搅黄了｜说得好好的｜树长得好好的｜干得好好的,fine
2127,1,评估,píng gū,,,动,（对质量、水平、成绩等）进行评议估价,对教育质量进行评估。,assess
2128,1,实地,shí dì,,,副,在现场（从事某项工作）,实地调查,on-site
2128,2,实地,shí dì,,,名,实实在在的地面,脚踏实地,actual ground
2128,3,实地,shí dì,,,副,踏踏实实地（从事某项工作）,实地去干,practically
2129,1,祝贺,zhù hè,,,动,庆贺,祝贺他夺得冠军,congratulate
2130,1,行车,xíng chē,,,动,驾车行驶,行车数十万公里,drive
2131,1,转化,zhuǎn huà,,,动,转变；变化,把科研成果转化为生产力。,transform
2131,2,转化,zhuǎn huà,,,动,哲学上指矛盾双方在一定条件下各自向相反的方向转变,矛盾发生转化｜能量可以转化,convert
2132,1,简直,jiǎn zhí,,,副,表示完全如此或差不多如此，相当于“完全”（含夸张语气）,他画的竹子简直跟真的一样｜他干这工作简直是个外行,simply
2133,1,党政,dǎng zhèng,,,名,党的机关和政府机关的合称；也指党务和政务,党政齐抓共管｜他从事党政工作已有二十多年了。,Party and government
2134,1,发起,fā qǐ,,,动,使行动开始,发起进攻,initiate
2134,2,发起,fā qǐ,,,动,倡导；倡议,发起成立志愿者协会。,propose
2135,1,爱情,ài qíng,,,名,互相爱恋的感情,他们拥有美好爱情｜爱情需要用心经营,love
2136,1,许可,xǔ kě,,,动,准许；允许,发言须经许可,permit
2137,1,迄今,qì jīn,,,动,直到现今,这座桥迄今已有1300多年的历史了。,up to now
2138,1,旁边,páng biān,,,名,左右两侧；附近,桌子旁边有把椅子｜站在我旁边,side
2139,1,当今,dāng jīn,,,名,称当时在位的皇帝,当今社会变化很快｜当今世界多极化,the reigning emperor
2139,1,当今,dāng jīn,,,名,称当时在位的皇帝,当今社会变化很快｜当今世界多极化,the reigning emperor
2140,1,刑事,xíng shì,,,形,有关刑法的（跟“民事”相区别）,提出刑事诉讼｜追究刑事责任,criminal
2141,1,重申,chóng shēn,,,动,再一次说明（已表明的立场、理由、观点等）,重申我们的不同意见。,reiterate
2142,1,完了,wán liǎo,,,动,（事情）结束,等考试完了我去看你。,finish
2144,1,执政,zhí zhèng,,,动,掌握政权,上台执政｜执政党,be in power
2145,1,劳动力,láo dòng lì,,,名,指相当于一个一般成年人所具有的体力劳动的能力；也指参加劳动的人,这个工程需要200个劳动力｜今天出动了15个劳动力。,labor force
2145,2,劳动力,láo dòng lì,,,名,人的劳动能力，即人所具有的能运用于劳动过程的脑力和体力的总和,农村劳动力外流｜提高劳动力素质,labor capacity
2146,1,残疾,cán jí,,,名,肢体、器官的缺陷或生理机能的障碍,关心残疾人｜残疾在身,disability
2147,1,外面,wài miàn,,,名,一定范围以外的地方,墙外面是马路｜外面正下着雨,outside
2147,2,外面,wài miàn,,,名,表面,外面有层铁皮｜书外面包了书皮,surface
2147,3,外面,wài miàn,,,名,外界；社会上,外面下着大雨｜了解外面世界,society
2147,4,外面,wài miàn,,,名,外地,去外面打工,other places
2148,1,审判,shěn pàn,,,动,法院对案件进行审理和判决,审判贩毒案｜公开审判,try
2149,1,客户,kè hù,,,名,工商企业称主顾或经销商,该厂在新老客户中以诚信著称。,client
2149,2,客户,kè hù,,,名,旧时当地人称由外地迁来的住户,我们是新来客户｜服务好每个客户,immigrant household
2150,1,用来,yòng lái,,,动,靠（它）或拿（它）达到某种目的,写首诗，用来表达自己的感情。,be used to
2151,1,仔细,zǐ xì,,,形,细心；周密,办事认真仔细｜仔细鉴别,careful
2151,2,仔细,zǐ xì,,,动,当心；注意,仔细别把瓶子摔碎了。,be cautious
2152,1,艰难,jiān nán,,,形,很困难,生活很艰难｜克服艰难困苦,difficult
2153,1,详细,xiáng xì,,,形,周全细致,详细核查,detailed
2154,1,奇怪,qí guài,,,形,出人意料；难以理解的,最近他的言行让人觉得奇怪。,strange; unexpected and difficult to understand
2154,2,奇怪,qí guài,,,形,稀奇少有，异乎寻常的,太空中有许多奇怪的现象。,strange; rare and unusual
2154,3,奇怪,qí guài,,,动,觉得奇怪,我奇怪她怎么哭了。,to find strange
2156,1,诗人,shī rén,,,名,擅长诗歌创作并有一定成就的人,他是著名诗人｜诗人写下优美诗句,poet
2158,1,多样,duō yàng,,,形,样式多,款式多样,diverse
2159,1,实质,shí zhì,,,名,事物的本质,抓住问题的实质,essence
2160,1,刺激,cì jī,,,动,使人精神上受到震动或打击,别刺激他｜失恋对他是一个很大的刺激。,to shock; to cause mental shock or blow
2160,2,刺激,cì jī,,,动,内、外因作用于感觉器官，使生物体起反应,药物刺激,to stimulate; to cause a reaction in an organism by acting on sensory organs
2160,3,刺激,cì jī,,,动,作用于事物，使其起积极变化；激发,刺激国内需求,to stimulate; to provoke positive change in something
2161,1,有助于,yǒu zhù yú,,,动,对某人某事有帮助,这些活动，有助于孩子的成长。,to contribute to; to be helpful to
2162,1,工会,gōng huì,,,名,工人阶级的群众性组织。最早出现于18世纪中叶的英国,工会组织活动｜他是工会主席,trade union
2163,1,总产,zǒng chǎn,,,名,总产量，即一定时期、一定范围内作物产量的总和,粮食总产创新高｜计算全年总产,total output
2165,1,高科技,gāo kē jì,,,名,高技术,发展高科技产业｜高科技改变生活,high technology
2166,1,草案,cǎo àn,,,名,初步拟成而未经批准，或虽经批准但尚在试行的决议、法令等,宪法修改草案｜正词法草案,draft
2167,1,美洲,měi zhōu,,,名,亚美利加洲的简称。位于西半球，东临大西洋，西濒太平洋，北接北冰洋，南隔德雷克海峡同南极洲相望。由北美和南美两个大陆及邻近许多岛屿组成。总面积约4220万平方公里,美洲发现新大陆｜他去美洲旅行,America; the Americas
