rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
47076,1,实像,shí xiàng,,,名,物体发出的光线被反射或折射后汇聚而成的与原物相似的影像。可以显现在屏幕上，能使照相底片感光。摄影和放映电影都利用实像,透镜能形成实像｜实像可以投射在屏幕上,real image
47077,1,劣根性,liè gēn xìng,,,名,长期养成而难以改变的不良习性,阿Q体现了那个时代的民族劣根性。,deep-rooted bad habits
47079,1,盛举,shèng jǔ,,,名,规模盛大的活动,这次庆典是个盛举｜奥运是体育界的盛举,grand event
47080,1,老姑娘,lǎo gū niang,,,名,老处女,她是个老姑娘｜那位老姑娘终身未嫁,old maid
47080,2,老姑娘,lǎo gū niang,,,名,排行最小的女儿,她是家里的老姑娘｜老姑娘最受父母疼爱,youngest daughter
47081,1,西画,xī huà,,,名,西洋画,他擅长西画创作｜这幅西画价值不菲,Western painting
47082,1,表土,biǎo tǔ,,,名,表层土壤；农业上指土地表面适于耕作的熟土层,表土需要保护｜农民正在改良表土,topsoil
47083,1,娇惯,jiāo guàn,,,动,溺爱放纵,不可娇惯孩子,pamper
47086,1,红灯区,hóng dēng qū,,,名,指某些国家、地区的城市中色情行业集中的街区。因色情场所的门外多有红灯标志，故称,这个城市有红灯区｜红灯区是色情场所集中地,red-light district
47086,2,红灯区,hóng dēng qū,,,名,经济学上指存在损害、威胁或阻碍的状况,这个行业处于红灯区｜经济红灯区需要警惕,red-light district
47089,1,脑出血,nǎo chū xuè,,,名,急性脑血管疾病之一。因血管硬化、血压突然上升等导致血管破裂，血液流出血管壁所致。发病急，多出现剧烈头痛和呕吐等，很快进入昏迷状态,老人突发脑出血｜脑出血要及时救治,cerebral hemorrhage
47091,1,唾骂,tuò mà,,,动,唾弃责骂,遭世人唾骂,revile
47093,1,固沙林,gù shā lín,,,名,在沙荒和沙漠地带为固定流沙防止风沙危害而营造的防护林,固沙林能防止沙漠化｜种植固沙林很重要,sand-fixing forest
47094,1,板式,bǎn shì,,,名,戏曲音乐的节拍形式，如京剧的原板、摇板、散板等,这段京剧是慢板板式｜不同板式节奏不同,beat pattern
47096,1,黄种人,huáng zhǒng rén,,,名,属黄色人种的人。主要分布在亚洲。美洲的印第安人、北极地区的因纽特人（旧称爱斯基摩人）也属黄种人,亚洲多是黄种人｜他是黄种人,yellow race
47099,1,提花,tí huā,,,动,用经线、纬线在织物上织成凸起的花纹,提花织机｜提花枕巾,jacquard weaving
47099,2,提花,tí huā,,,名,用提花工艺织出的花纹,毛毯上有提花,jacquard pattern
47102,1,捐税,juān shuì,,,名,捐和税的合称,捐税负担较重｜政府减免了部分捐税,taxes and levies
47107,1,耸动,sǒng dòng,,,动,（肩膀、肌肉等）向上抖动,耸动了一下双肩，表示无奈。,shrug
47107,2,耸动,sǒng dòng,,,动,捏造或夸大某种事实，使人吃惊,耸动听闻,sensationalize
47109,1,珠玑,zhū jī,,,名,珍珠（珍珠圆的叫珠，不圆的叫玑）,满目珠玑｜市列珠玑，户盈罗绮。,pearl
47109,2,珠玑,zhū jī,,,名,比喻优美的语句或优秀的作品,字字珠玑,gem
47111,1,随身听,suí shēn tīng,,,名,可以随身携带用耳机收听的微型单放机或收音机,年轻人喜欢用随身听｜我买了个新随身听,walkman
47112,1,平板车,píng bǎn chē,,,名,不设车厢的大型运货卡车，用大的平板载货,平板车运来了货物｜这辆平板车载重很大,flatbed truck
47112,2,平板车,píng bǎn chē,,,名,载货部位是平板的人力三轮车,他用平板车送货｜街上有许多平板车,flatbed tricycle
47113,1,打滑,dǎ huá,,,动,因地滑而走不稳或站不住,地板上有水，走路打滑。,slip
47113,2,打滑,dǎ huá,,,动,车轮、皮带轮等转动时光空转而不前进或带不动皮带轮上的皮带,缝纫机的皮带光打滑。,skid
47114,1,闲心,xián xīn,,,名,不必要的心思,这事他自己会处理的，你就别操那些闲心了。,unnecessary thought
47114,2,闲心,xián xīn,,,名,闲适的心情,最近没有闲心去听歌剧。,leisurely mood
47115,1,高岭土,gāo lǐng tǔ,,,名,一种纯净的黏土，白色质软，耐火，是重要的陶瓷原料和耐火材料。以江西景德镇高岭所产的质量最好，故称,高岭土是陶瓷原料｜景德镇高岭土质量好,kaolin
47117,1,正当中,zhèng dāng zhōng,,,名,正中,照片放在正当中｜他站在舞台正当中,center
47119,1,备货,bèi huò,,,动,为供应市场而准备货物,多渠道备货,stock goods
47119,2,备货,bèi huò,,,名,为供应市场而准备的货物,仓库里备货充足｜商家正在准备年货备货,stock
47122,1,提任,tí rèn,,,动,提升任用,他被提任为科长,promote to a post
47124,1,赞语,zàn yǔ,,,名,赞扬的话,题写了几句赞语,words of praise
47126,1,芳名,fāng míng,,,名,敬词，用于称年轻女子的名字,请问小姐芳名｜芳名远播,lady's name
47126,2,芳名,fāng míng,,,名,好名声,芳名大噪,good reputation
47128,1,风传,fēng chuán,,,动,（消息）在非正式渠道里流传,风传他要下台,rumor
47129,1,堂倌,táng guān,,,名,旧时称饭馆、茶馆、酒店、澡堂中接待侍候顾客的人,堂倌热情地招呼客人｜老茶馆的堂倌很忙,waiter
47131,1,借读,jiè dú,,,动,指不具备某校学籍而进入该校就读,他在外地学校借读｜借读需要办理手续,study as a transient student
47132,1,错怪,cuò guài,,,动,因误会而错误地责怪别人,我错怪你了｜请不要错怪好人,blame wrongly
47133,1,盖世太保,gài shì tài bǎo,,,名,德语[Gestapo]音译。纳粹德国的秘密警察组织。第二次世界大战期间，希特勒曾用它进行大规模的恐怖活动。,盖世太保是纳粹秘密警察｜盖世太保手段残忍,Gestapo
47134,1,来势汹汹,lái shì xiōng xiōng,,,形,形容人或事物到来的势头很嚣张或很猛烈,敌人来势汹汹｜大暴雨来势汹汹,aggressive advance
47135,1,巴豆,bā dòu,,,名,常绿灌木或小乔木，叶卵圆形，开小花。种子也叫巴豆，可以做药材,巴豆可以入药｜巴豆有毒性需慎用,croton
47136,1,桑蚕,sāng cán,,,名,家蚕,桑蚕吐丝结茧｜农村养桑蚕致富,silkworm
47137,1,母本,mǔ běn,,,名,植物繁殖过程中的亲代雌性植株,这株植物是母本｜母本植株要保护好,female parent
47138,1,奇数,jī shù,,,名,不能被2整除的整数（跟“偶数”相区别）。如1、3、5、-1、-3、-5等。正奇数,1、3、5都是奇数｜奇数不能被2整除,odd number
47139,1,混账,hùn zhàng,,,形,（言行）无理、无耻（骂人的话）,你真混账｜混账话不要乱说,bastard
47140,1,香醋,xiāng cù,,,名,醋的一种，用优质糯米为主要原料制成的醋，有醇香味,镇江香醋很有名｜拌凉菜用香醋调味,aromatic vinegar
47143,1,怎么得了,zěn me dé liǎo,,,,表示情况严重,闯了这么大的祸，这可怎么得了?,how terrible
47144,1,畏怯,wèi qiè,,,动,恐惧害怕,他畏怯不敢上前｜面对困难不要畏怯,fearful
47147,1,复诊,fù zhěn,,,动,病人初诊后再次看病,医生要求一周后复诊。,follow-up visit
47153,1,反身,fǎn shēn,,,动,把身子转向相反的方向,看见前面有人拦截，反身就往回跑。,turn around
47155,1,基诺族,jī nuò zú,,,名,我国少数民族之一。主要分布在云南,基诺族人口不多｜基诺族主要住在云南,Jino ethnic group
47156,1,零距离,líng jù lí,,,名,距离为零，指没有距离或距离近得可以忽略不计,零距离感受｜公交零距离换乘,zero distance
47157,1,色谱,sè pǔ,,,名,把各种颜色依序（如红、橙、黄、绿、蓝、靛、紫等）排列成的图表,色谱显示颜色变化｜他正在研究颜色色谱,color spectrum
47158,1,率性,shuài xìng,,,形,任性,不可率性而行,willful
47158,2,率性,shuài xìng,,,副,索性；干脆,我看率性让她去算了。,simply
47159,1,倾巢,qīng cháo,,,动,巢里的鸟全部出来；比喻全部出动（多含贬义）,倾巢而出｜倾巢出动,turn out in full force
47161,1,孔洞,kǒng dòng,,,名,窟窿；器物上穿的眼儿,墙上有个孔洞｜木板上有许多孔洞,hole
47162,1,预决算,yù jué suàn,,,,预算和决算,预决算要公开透明｜公司正在做年度预决算,budget and final accounts
47164,1,役使,yì shǐ,,,动,使用牲畜；把人当牲畜使用,有两匹马供役使,use (livestock); enslave
47165,1,工薪族,gōng xīn zú,,,名,工薪阶层,工薪族生活压力大｜我是普通工薪族,salaried workers
47166,1,土造,tǔ zào,,,形,用土法制造的,土造地雷,made by indigenous methods
47167,1,山系,shān xì,,,名,同一造山运动形成的并沿一定走向规律分布的几条相邻山脉的总称。如天山山系、喜马拉雅山系,喜马拉雅山系很大｜这个山系绵延千里,mountain system
47168,1,归天,guī tiān,,,动,婉词，指人死亡,老人昨夜归天了｜他因病归天,pass away
47169,1,灵药,líng yào,,,名,有神奇疗效的药；比喻能解决问题的好办法,名医自有灵药｜要解决公司的困难，目前尚无灵药。,miracle cure; panacea
47169,2,灵药,líng yào,,,名,传说中仙人所制的药，即仙药,嫦娥自悔偷灵药,elixir
47170,1,形声,xíng shēng,,,名,汉字六书之一，指用“形旁”和“声旁”两部分合成新字的造字方法。形旁表示字的意义类属，声旁表示字的读音。如“材”字，“木”是形旁，“才”是声旁,"形声是造字方法｜""河""字是形声字",phonogram (one of the Six Methods of Chinese character formation)
47171,1,受凉,shòu liáng,,,动,着凉；受到低温的影响而生病,出门多穿点儿，当心受凉!,catch a cold
47173,1,犒赏,kào shǎng,,,动,犒劳奖赏,犒赏凯旋将士,reward with food and drink
47175,1,神经错乱,shén jīng cuò luàn,,,,精神失常,他神经错乱了｜受刺激后神经错乱,insanity
47176,1,一时半会儿,yī shí bàn huì er,,,,指很短的一段时间,教育投资的效果一时半会儿难以看出来。,a short while
47177,1,玳瑁,dài mào,,,名,爬行动物，形状像龟，背上覆盖着多片甲质板，表面光滑，有褐色和淡黄色相间的花纹。多产于热带和亚热带沿海。属国家保护动物,玳瑁是保护动物｜玳瑁壳可做工艺品,hawksbill turtle
47178,1,兴利除弊,xīng lì chú bì,,,,兴办有利的事业，革除弊端,兴利除弊，造福于民。,promote benefits and abolish malpractices
47179,1,发辫,fà biàn,,,名,把头发分成几股编成的辫子,她梳着两条发辫｜长发编成发辫,braid
47181,1,决死,jué sǐ,,,动,（用战斗、决斗等）决定生死,决死一战｜进行决死的抗争,fight to the death
47182,1,拼音文字,pīn yīn wén zì,,,,用字母的拼合来表示语音的文字。多数国家所用的文字都是拼音文字。我国的藏文、蒙文、维吾尔文等也是拼音文字,英文是拼音文字｜拼音文字使用字母,alphabetic writing system
47184,1,风俗画,fēng sú huà,,,名,以日常生活和社会风俗为题材的绘画,北宋张择端的《清明上河图》是风俗画的代表作｜巴尔扎克的《人间喜剧》是19世纪法国社会生活的风俗画,genre painting
47185,1,垂老,chuí lǎo,,,动,将近老年,垂老之年,approaching old age
47186,1,童贞,tóng zhēn,,,名,指没有性交经历的人的贞操（多指女性）,她保持着童贞｜童贞很重要,virginity
47187,1,职校,zhí xiào,,,名,职工学校或职业学校的简称,他读的是职校｜职校培养技能人才,vocational school
47189,1,本愿,běn yuàn,,,名,本意；本来的愿望,这本非我本愿｜按照本愿行事,original intention
47190,1,光溜溜,guāng liū liū,,,形,形容十分光滑,头发梳得光溜溜的。,smooth
47190,2,光溜溜,guāng liū liū,,,形,形容赤裸、没有遮盖,孩子光溜溜地洗澡｜地面光溜溜的,naked
47192,1,礼制,lǐ zhì,,,名,旧时国家规定的礼法,古代礼制严格｜要遵守礼制规定,ritual system
47193,1,言之成理,yán zhī chéng lǐ,,,,讲的话合乎道理（常跟“持之有故”连用）,他言之成理｜这个观点言之成理,speak rationally
47195,1,木薯,mù shǔ,,,名,灌木，叶互生，掌状。块根也叫木薯，肉质长圆柱形，富含淀粉，可食用,木薯可以食用｜木薯淀粉含量高,cassava
47198,1,派送,pài sòng,,,动,分发赠送,派送精美礼品,distribute as gifts
47198,2,派送,pài sòng,,,动,派遣,派送青年教师去进修。,dispatch
47199,1,笼头,lóng tou,,,名,套在骡马等头上用来系缰绳、挂嚼子的东西，多用皮条或麻绳制成,给马戴上笼头｜笼头系着缰绳,halter
47204,1,砂轮,shā lún,,,名,磨削刀具或机器零件用的轮状工具。中间有孔，可以装在轴上，在高速旋转中进行磨削,用砂轮打磨刀具｜砂轮转速很快,grinding wheel
47205,1,泥沙俱下,ní shā jù xià,,,,在江河的急流中泥土和沙子被水一起冲下来；比喻人或事物好坏混杂，一起出现,洪水来时泥沙俱下｜人才市场泥沙俱下,mud and sand flow together; good and bad mixed together
47206,1,畸变,jī biàn,,,名,光、电、磁波在传导过程中，由于受到外界的干扰，波形发生变化的现象。如图像变形、音质改变等,信号出现畸变｜图像畸变需要校正,distortion
47206,2,畸变,jī biàn,,,动,非正常的变化,遗传畸变｜染色体畸变,abnormal change
47209,1,敛钱,liǎn qián,,,动,向大家收钱,艺人向观众敛钱,collect money
47213,1,胜迹,shèng jì,,,名,著名的古迹,西安胜迹遍布,famous historic site
47215,1,只言片语,zhī yán piàn yǔ,,,,零星的词句；片断的话语,只言片语难辨真假｜记得些只言片语,a few isolated words and phrases
47216,1,出展,chū zhǎn,,,动,到外地或外国展览,我国文物精品出展，引起国际上的轰动。,exhibit abroad
47216,2,出展,chū zhǎn,,,动,拿出来展览,又有一批新书出展。,put on display
47218,1,苇子,wěi zi,,,名,芦苇,河边长满苇子｜苇子可以编席子,reed
47219,1,煤气灯,méi qì dēng,,,名,本生灯的通称。用煤气作燃料的一种主要供实验加热用的灯，由一个长管和一个套在外面的短管组成。由德国化学家本生发明,实验室用煤气灯｜煤气灯火焰很旺,Bunsen burner
47221,1,把兄弟,bǎ xiōng dì,,,名,结拜兄弟,他们是把兄弟｜结为把兄弟,sworn brothers
47222,1,机械手,jī xiè shǒu,,,名,能模仿手臂的功能，代替人手从事某些劳动的自动机械,工厂使用机械手｜机械手代替人工,mechanical arm
47223,1,蝴蝶结,hú dié jié,,,名,用绳、带系成的形如蝴蝶的结子,系个蝴蝶结｜礼物上有漂亮蝴蝶结,bow
47225,1,秘闻,mì wén,,,名,秘密的传闻,宫廷秘闻,secret news
47226,1,起网,qǐ wǎng,,,动,从水中拉起渔网,渔民开始起网｜起网收获不少鱼,haul in the fishing net
47227,1,酬宾,chóu bīn,,,动,指商家用优惠的价格答谢顾客,小家电九折酬宾,offer discounts to customers
47228,1,偿命,cháng mìng,,,动,（杀人者）以命相抵偿；抵命,杀人偿命,pay with one's life
47229,1,台历,tái lì,,,名,摆放在桌子上的有支架的日历或月历,台历放在桌上｜查看台历安排日程,desk calendar
47230,1,窥伺,kuī sì,,,动,暗中观察，等待有利时机（多用于贬义）,当心有贼人窥伺,lie in wait
47232,1,日记账,rì jì zhàng,,,名,不分类别，按日期先后记载各项账目的账簿,会计记日记账｜日记账要每日登记,journal (accounting)
47233,1,神驰,shén chí,,,动,心思飞往（某种境界）,神驰天外｜心往神驰,have one's thoughts wander to
47234,1,扮作,bàn zuò,,,动,装扮成,他扮作富商模样,disguise oneself as
47236,1,风挡,fēng dǎng,,,名,汽车、飞机等前面挡风的装置,汽车风挡破了｜飞机风挡需要清洁,windshield
47237,1,交恶,jiāo wù,,,动,互相憎恶敌视，关系变坏,领土争端使两国交恶。,become hostile
47238,1,内迁,nèi qiān,,,动,向内地迁移,这家工厂已内迁四川。,relocate inland
47239,1,油坊,yóu fáng,,,名,榨植物油的作坊,油坊榨油很香｜村里有个老油坊,oil mill
47240,1,老几,lǎo jǐ,,,代,用于反问，表示所论及的人在某个范围内地位低（含自谦或轻蔑语气）,跟那些有名气的画家比，我算老几?｜你算老几?动不动就摆谱儿!,(used rhetorically) one of little importance
47240,2,老几,lǎo jǐ,,,代,询问排行中的位次,不知道他是老几｜你在家里是老几?,order of seniority among siblings
47242,1,活结,huó jié,,,名,一下就能解开的结子（跟“死结”相区别）,系个活结方便解开｜活结一拉就开,slipknot
47243,1,干妈,gān mā,,,名,义母,她是我干妈｜干妈对我很好,godmother
47245,1,扑哧,pū chī,,,拟声,模拟忍不住突然发出的笑声或水、气等挤出的声音,扑哧一声笑了｜靴子进了水，走起路来扑哧扑哧直响。,sound of laughter or bursting
47247,1,三鲜,sān xiān,,,名,由三种味道鲜美的肉、菜（如猪肉、虾仁、海参等）制成的食品,吃三鲜饺子｜三鲜汤味道鲜美,three-delicacy dish
47249,1,投亲,tóu qīn,,,动,投靠亲戚,去北京投亲,seek refuge with relatives
47250,1,精壮,jīng zhuàng,,,形,精悍强壮,精壮劳动力,strong and vigorous
47251,1,树杈,shù chà,,,名,从主干上分出来的枝杈,小鸟在树杈上｜爬树时抓住树杈,tree fork
47252,1,出榜,chū bǎng,,,动,张贴被录取、被推选人员的名单,学校录取新生的名单已经出榜公布。,publish a list of successful candidates
47252,1,出榜,chū bǎng,,,动,旧时指张贴文告,起义军每到一处，都出榜安抚百姓。,post a notice
47253,1,逼使,bī shǐ,,,动,迫使,逼使敌人投降,compel
47254,1,枪刺,qiāng cì,,,名,刺刀,士兵装上枪刺｜枪刺闪着寒光,bayonet
47259,1,货流,huò liú,,,名,货物从始发地沿一定的交通线路，到达指定目的地的运输移动过程,合理规划货流，可以提高货运效率。,flow of goods
47262,1,怒喝,nù hè,,,动,愤怒地大喊,怒喝一声,shout angrily
47263,1,氮气,dàn qì,,,名,氮,空气中含有氮气｜氮气是惰性气体,nitrogen
47264,1,偶数,ǒu shù,,,名,能被2整除的整数（跟“奇数”相区别）。如2、4、6、-8、-10等。正的偶数,2、4、6都是偶数｜偶数能被2整除,even number
47268,1,房事,fáng shì,,,名,婉词，指夫妻间的性行为,房事要节制｜夫妻房事是私事,sexual intercourse
47269,1,童真,tóng zhēn,,,名,儿童的纯洁天真,儿歌富有童真情趣。,childlike innocence
47271,1,联署,lián shǔ,,,动,（若干团体、单位等）联合签署,公告由公安部、司法部联署发布。,jointly sign
47272,1,眼药,yǎn yào,,,名,治疗眼疾的药物,滴眼药治疗｜眼药要按时使用,eye medicine
47273,1,病容,bìng róng,,,名,生病的面容、气色,满面病容｜憔悴的病容,sickly look
47275,1,反诉,fǎn sù,,,动,在同一诉讼中，被告方就与本案有关的事实对原告方提起诉讼（跟“本诉”相对）,被告提出反诉｜反诉需要证据,counterclaim
47276,1,流弹,liú dàn,,,名,无端飞来的子弹,不幸被流弹击中,stray bullet
47278,1,找零,zhǎo líng,,,动,退还多收的零钱,找零五元钱,give change
47279,1,上刑,shàng xíng,,,动,旧指对受审人使用刑具,衙役准备给犯人上刑｜古代审讯常会上刑,torture
47289,1,燕尾服,yàn wěi fú,,,名,欧美的一种男式黑色晚礼服。前襟较短，齐腹；后襟较长，齐膝，下端开叉，如燕尾,他穿着燕尾服出席晚宴｜燕尾服是正式场合的礼服,tailcoat
47301,1,东拼西凑,dōng pīn xī còu,,,,从各处把零星的东西拼凑在一起,他东拼西凑终于凑够了钱｜这篇文章是东拼西凑的,piece together from various sources
47304,1,连轴转,lián zhóu zhuàn,,,,比喻不分昼夜，连续不断地工作,三天连轴转，终于排除了险情。,work around the clock
47308,1,逆水行舟,nì shuǐ xíng zhōu,,,,逆着水流行船；比喻处境艰难，必须努力从事。常与“不进则退”连用,学如逆水行舟，不进则退。,sail against the current
47310,1,低三下四,dī sān xià sì,,,形,形容卑躬屈膝的样子,他低三下四地求人帮忙｜她不愿低三下四地生活,servile
47312,1,特长生,tè cháng shēng,,,名,在艺术、体育、科技等方面具有特长的学生,学校招收艺术特长生｜他是篮球特长生,student with special skills
47314,1,劳逸结合,láo yì jié hé,,,,劳动和休息互相结合，既有紧张劳动也有必需的休息,工作要注意劳逸结合｜劳逸结合才能提高效率,balance work and rest
47317,1,所向无敌,suǒ xiàng wú dí,,,,力量所到之处，没有敌手,这支军队所向无敌｜他的棋艺所向无敌,invincible
47318,1,验血,yàn xiě,,,动,通过化验弄清血液的成分和性质,献血之前要先验血。,blood test
47319,1,奇巧,qí qiǎo,,,形,新奇巧妙,构思奇巧,ingenious
47320,1,偏头痛,piān tóu tòng,,,动,头部一侧反复发生疼痛。多由头部血管舒缩障碍引起,她经常偏头痛发作｜偏头痛让他无法工作,migraine
47321,1,迷途知返,mí tú zhī fǎn,,,,迷失道路而知道回来；比喻觉察了错误而知道改正,他迷途知返重新做人｜犯错后要迷途知返,recover one's bearings after going astray
47322,1,张狂,zhāng kuáng,,,形,放肆；猖狂,态度张狂,arrogant
47323,1,苦酒,kǔ jiǔ,,,名,质劣味苦的酒；比喻错误行为造成的恶果,环境恶化是人类自酿的苦酒。,bitter wine; bitter consequences
47324,1,酸梅,suān méi,,,名,乌梅,酸梅汤很解渴｜她喜欢吃酸梅,smoked plum
47326,1,言不由衷,yán bù yóu zhōng,,,,说的话不是发自内心的。形容心口不一,他言不由衷地夸奖｜言不由衷的话不可信,insincere
47328,1,暖房,nuǎn fáng,,,名,【温室】供冬季栽培不耐寒植物的房子，有防寒、加温、透光等设备,暖房里种的菜，价格要高些。,greenhouse
47328,2,暖房,nuǎn fáng,,,动,到亲友新居贺喜,我们去给朋友暖房｜暖房是传统习俗,housewarming
47328,3,暖房,nuǎn fáng,,,动,旧时习俗，在亲友结婚前一天到新房贺喜,亲友们来给他们暖房｜暖房祝福新人幸福,pre-wedding house blessing
47329,1,干酪,gān lào,,,名,牛奶、羊奶经发酵、凝固制成的食品,干酪是西方常见食品｜她喜欢干酪的味道,cheese
47331,1,进抵,jìn dǐ,,,动,（队伍）前进抵达,我军进抵大别山｜石油工人进抵新油田。,advance and reach
47332,1,回迁,huí qiān,,,动,迁离原住地后又重新搬回来,回迁户可购买原址新建的经济适用房。,move back
47334,1,平摊,píng tān,,,动,平均分摊,费用由商户平摊,share equally
47335,1,填塞,tián sè,,,动,把空间占满或把通道隔断,填塞洞口｜填塞河道,fill up
47336,1,塘坝,táng bà,,,名,塘堰,塘坝能蓄水灌溉｜村里修了座塘坝,small reservoir
47337,1,民族资本,mín zú zī běn,,,,殖民地国家、半殖民地国家或民族独立国家中民族资产阶级所拥有的资本，一般为中小资本,民族资本促进经济发展｜保护民族资本很重要,national capital
47340,1,归程,guī chéng,,,名,归途,归程遥远,return journey
47341,1,语体,yǔ tǐ,,,名,适应不同的交际需要而形成的具有一定风格特点的语言表达体式。分为口头语体和书面语体，书面语体又可分为文艺语体、政论语体、科技语体、公文语体等,公文要使用正式语体｜不同场合需要不同语体,language style
47344,1,驾到,jià dào,,,动,敬词，指对方到来,恭候大驾驾到｜领导驾到全场起立,arrival (honorific)
47345,1,冰窖,bīng jiào,,,名,贮藏冰块的地窖,古代用冰窖储冰｜冰窖里很凉爽,icehouse
47346,1,早班,zǎo bān,,,名,每天最早上班的工作班次,他每天上早班｜早班从六点开始,morning shift
47348,1,战斗员,zhàn dòu yuán,,,名,战士,既当指挥员，又当战斗员。,combatant
47349,1,戏耍,xì shuǎ,,,动,嬉戏；玩耍,和孩子们一块儿戏耍。,frolic
47349,2,戏耍,xì shuǎ,,,动,戏弄；耍笑,不应戏耍别人,tease
47350,1,高看,gāo kàn,,,动,过高估计了别人的地位、能力,你别高看我了，我可没那本事!,overestimate
47352,1,仪礼,yí lǐ,,,名,中国古代儒家六部经典之一。是研究秦汉以前社会情况、典章制度、各种仪礼和儒家思想的重要典籍,仪礼是儒家经典｜研究古代仪礼,Book of Rites
47352,2,仪礼,yí lǐ,,,名,礼仪；礼节,仪礼繁冗︱不拘仪礼。,etiquette
47355,1,纨绔,wán kù,,,名,细绢做成的裤子；泛指富家子弟的华美穿着（zhuó）；也借指富家子弟,豪门纨绔｜纨绔恶少（shào）。,silk trousers; fop
47356,1,马到成功,mǎ dào chéng gōng,,,,策马一上阵就取得胜利。形容事情顺利，迅速取得成功,祝你们马到成功｜这次任务马到成功,immediate success
47357,1,改期,gǎi qī,,,动,更改原定日期,会议因故改期,reschedule
47358,1,拨拉,bō la,,,动,拨动；拨开,用棍子拨拉拨拉脏土｜把打架的小孩儿拨拉开。,flick
47359,1,冲服,chōng fú,,,动,用水、酒等把粉状或颗粒状药物冲开调匀后喝下去,这药需要冲服｜冲服前摇匀,take (medicine) after mixing
47360,1,鸟雀,niǎo què,,,名,泛指各种鸟,鸟雀成群,birds
47361,1,棺椁,guān guǒ,,,名,棺和椁；泛指棺材,棺椁用上好木材制作｜古代贵族用厚重棺椁,inner and outer coffins
47362,1,下辈子,xià bèi zi,,,名,来生；来世,下辈子还要做朋友｜希望下辈子幸福,next life
47363,1,莲蓬,lián peng,,,名,【莲房】莲花开过后的花托，倒圆锥形，有许多小孔，孔内包裹着莲子。各孔相隔如房，故称,莲蓬里有很多莲子｜采了个新鲜莲蓬,lotus seedpod
47366,1,打击乐器,dǎ jī yuè qì,,,,由敲打而发音的乐器。如编钟、锣、鼓、木鱼、梆子等,锣鼓属于打击乐器｜乐队需要打击乐器,percussion instrument
47367,1,淡妆,dàn zhuāng,,,名,素淡的妆饰,化了淡妆,light makeup
47370,1,对着干,duì zhe gàn,,,动,采取对立态度，企图搞垮对方,你干吗事事跟我对着干?,oppose
47370,2,对着干,duì zhe gàn,,,动,指竞赛,两个组对着干，看谁干得又好又快。,compete
47372,1,世态炎凉,shì tài yán liáng,,,形,形容趋炎附势的世态。得势时就有人巴结亲热，失势时就遭人疏远冷淡,他尝尽世态炎凉｜世态炎凉让人心寒,fickleness of human relationships
47373,1,缩编,suō biān,,,动,紧缩编制,缩编减员,downsize
47373,2,缩编,suō biān,,,动,把作品、节目等压缩部分内容后重新编辑，使篇幅减少，重点突出,这篇文章需要缩编｜缩编后更简洁,abridge
47375,1,叉腰,chā yāo,,,动,手的大拇指和其余四个指头分开成叉形，卡在腰部,双手叉腰，两腿并拢。,akimbo
47376,1,彩蝶,cǎi dié,,,名,彩色蝴蝶,花园里彩蝶飞舞｜彩蝶停在花上,colorful butterfly
47377,1,北斗星,běi dǒu xīng,,,名,北方天空排成勺形的七颗亮星。属大熊星座。是辨别方向和星座的重要标志,北斗星指引方向｜夜空中找到北斗星,Big Dipper
47378,1,上下水,shàng xià shuǐ,,,,上水道和下水道,上下水需要维修｜新建房屋要铺上下水,water supply and drainage
47379,1,壁立,bì lì,,,动,像墙壁一样直立（多用来形容山峰）,奇峰壁立,sheer
47380,1,逞能,chěng néng,,,动,显示或炫耀自己有本事,这事儿你干不了，别逞能,show off
47381,1,邮费,yóu fèi,,,名,邮资,邮费需要自理｜邮费已包含在内,postage
47382,1,怪胎,guài tāi,,,名,形状异常的胎儿；比喻有意制造的奇异丑恶的事物,这是个政治怪胎｜怪胎不符合常理,monstrosity
47383,1,高峻,gāo jùn,,,形,（山势、地势等）高耸而陡峭,山势高峻,high and steep
47384,1,淋病,lìn bìng,,,名,因淋球菌感染所引起的一种传染性性病。症状是尿道发炎，排尿涩痛，尿中带有脓血。旧称白浊。,淋病需要及时治疗｜注意预防淋病,gonorrhea
47385,1,砧板,zhēn bǎn,,,名,垫在下面用来剁肉、切菜的木板,砧板要经常清洗｜在砧板上切菜,chopping board
47386,1,青出于蓝,qīng chū yú lán,,,,《荀子·劝学》：“青，取之于蓝，而青于蓝。”意思是说，靛青是从蓼蓝中提取出来的，却比蓼蓝的颜色还深。比喻学生向老师学习，又超过老师；后人继承前人，又超过前人,学生青出于蓝而胜于蓝｜他的成就青出于蓝,surpass the master
47388,1,高朋满座,gāo péng mǎn zuò,,,,高贵的朋友坐满了席位。形容宾客很多,今天高朋满座｜宴会上高朋满座,distinguished guests fill the seats
47389,1,雪线,xuě xiàn,,,名,终年积雪区和融雪区的分界线。一般随纬度增高而降低。赤道附近的雪线高度约海拔5000米。两极地区雪线就是地平线,雪线随纬度变化｜登山要越过雪线,snow line
47390,1,马头琴,mǎ tóu qín,,,名,蒙古族民间的一种弦乐器。木制，琴身长约一米，两根弦；共鸣箱梯形，两面蒙马皮或羊皮。琴柄顶端刻有马头作装饰，故称,马头琴声悠扬｜他擅长拉马头琴,horse-head fiddle
47391,1,乐滋滋,lè zī zī,,,形,形容因满意而高兴的样子,孩子工作有了成绩，父母心里乐滋滋的。,pleased
