parent_category,item,item_rank
饮食,客饭,69856
饮食,冷荤,71323
饮食,膏粱,73878
饮食,卤味,76190
饮食,份儿饭,85791
饮食,盘儿菜,89813
饮食,面,91
饮食,团,420
饮食,米,533
饮食,排,608
饮食,油,713
饮食,松,901
饮食,肉,952
饮食,奶,1078
饮食,糖,1404
饮食,盐,1530
饮食,饼,1858
饮食,姜,2053
饮食,糕,2236
饮食,酱,2304
饮食,葱,2332
饮食,醋,2654
饮食,粥,2659
饮食,蒜,2793
饮食,酥,3003
饮食,饵,3118
饮食,脯,3138
饮食,饺,3148
饮食,卤,3162
饮食,馍,3394
饮食,肚子,3482
饮食,面包,4413
饮食,膘,4835
饮食,下水,4924
饮食,味精,5069
饮食,馕,5572
饮食,酱油,5591
饮食,淀粉,5992
饮食,豆腐,6465
饮食,火烧,6631
饮食,大米,7144
饮食,白糖,7253
饮食,精盐,7469
饮食,面粉,7899
饮食,胡椒,8230
饮食,料酒,8414
饮食,蛋糕,10347
饮食,火腿,10470
饮食,调料,11390
饮食,饺子,12612
饮食,面条,13064
饮食,花椒,13081
饮食,食盐,14178
饮食,巧克力,14645
饮食,糖果,14684
饮食,米饭,14737
饮食,月饼,14749
饮食,包子,14809
饮食,生油,15181
饮食,小米,15565
饮食,奶粉,15620
饮食,饼干,16040
饮食,香料,16705
饮食,海鲜,17174
饮食,白面,17187
饮食,方便面,17222
饮食,植物油,17375
饮食,花生油,17550
饮食,元宵,17615
饮食,芝麻油,17948
饮食,大油,18514
饮食,奶油,18825
饮食,冰糖,20109
饮食,糯米,20171
饮食,烧饼,20722
饮食,虾仁,21040
饮食,食糖,21736
饮食,黄油,21947
饮食,奶酪,22275
饮食,米粉,22306
饮食,咸菜,22606
饮食,糕点,22731
饮食,粳米,22926
饮食,米面,24213
饮食,酥油,24467
饮食,香肠,24769
饮食,豆油,25372
饮食,丸子,25506
饮食,粉丝,25752
饮食,排骨,26121
饮食,窝头,27322
饮食,煎饼,27386
饮食,稀饭,27509
饮食,花生米,27606
饮食,红糖,28258
饮食,豆浆,28263
饮食,油条,28275
饮食,鱼翅,28968
饮食,海味,29296
饮食,食油,29390
饮食,蔗糖,30001
饮食,大饼,30198
饮食,菜油,30364
饮食,牛排,30774
饮食,百叶,31167
饮食,五香,31370
饮食,松子,31375
饮食,野味,31669
饮食,汉堡包,31682
饮食,饼子,31803
饮食,三明治,31912
饮食,燕窝,31931
饮食,口香糖,31970
饮食,卷子,32547
饮食,茴香,33001
饮食,海盐,33540
饮食,酸菜,33551
饮食,面食,33708
饮食,冰霜,33767
饮食,里脊,34070
饮食,虾米,34150
饮食,鱼肚,34418
饮食,椒盐,34425
饮食,腊肉,34773
饮食,砂糖,34944
饮食,蹄子,34997
饮食,麻花,35175
饮食,豆豉,35309
饮食,干贝,35419
饮食,玉米面,36146
饮食,辣酱,36352
饮食,白米,36403
饮食,西点,36770
饮食,色拉油,36902
饮食,拉面,37001
饮食,粉条,37369
饮食,桂皮,37684
饮食,冰激凌,37822
饮食,米汤,38086
饮食,奶茶,38190
饮食,挂面,38377
饮食,水饺,38930
饮食,海米,38976
饮食,糖浆,39059
饮食,蚝油,39559
饮食,酱菜,39702
饮食,豆腐干,39729
饮食,葡萄干,40259
饮食,年糕,40678
饮食,蜜饯,40768
饮食,肘子,40912
饮食,麦片,41260
饮食,冷面,41264
饮食,时鲜,41275
饮食,奶子,41791
饮食,甜面酱,41974
饮食,芥末,41990
饮食,五花肉,42141
饮食,豆沙,42496
饮食,汤圆,42541
饮食,汤面,42844
饮食,青丝,43271
饮食,黄米,43532
饮食,作料,43564
饮食,大料,43565
饮食,切面,43566
饮食,锅巴,43878
饮食,蟹黄,44273
饮食,雪糕,44712
饮食,干饭,45233
饮食,糖精,45362
饮食,肉松,45514
饮食,芝麻酱,45594
饮食,皮蛋,45711
饮食,团子,46309
饮食,清油,46810
饮食,干酪,47329
饮食,凉粉,47680
饮食,炒面,47759
饮食,油饼,47762
饮食,虾子,47977
饮食,果脯,48386
饮食,灌肠,48645
饮食,糙米,48758
饮食,面筋,48761
饮食,鱼子,49157
饮食,炒米,49746
饮食,臭豆腐,50033
饮食,腐竹,50949
饮食,蹄筋,50976
饮食,麦芽糖,51383
饮食,黄酱,51391
饮食,薄饼,51571
饮食,面汤,51934
饮食,陈醋,51969
饮食,光面,52178
饮食,猪排,52182
饮食,热狗,52420
饮食,花卷,52827
饮食,江米,53065
饮食,茶汤,53137
饮食,豆汁,53315
饮食,脂油,53551
饮食,粉皮,53963
饮食,素油,54288
饮食,腊肠,54526
饮食,蛋品,54537
饮食,泡饭,55273
饮食,肋条,55452
饮食,鲜货,55876
饮食,肥肠,56011
饮食,板油,56069
饮食,饴糖,56194
饮食,喜糖,56347
饮食,口条,56763
饮食,豆腐皮,58122
饮食,高粱米,58243
饮食,棒子面,58379
饮食,茶食,58855
饮食,岩盐,59540
饮食,枣泥,60191
饮食,腰花,60302
饮食,虾皮,60597
饮食,松仁,60702
饮食,皮糖,60791
饮食,茶油,61374
饮食,冻豆腐,61699
饮食,杂面,62028
饮食,豆腐乳,62258
饮食,通心粉,62634
饮食,腊味,63089
饮食,方糖,63094
饮食,炼乳,63200
饮食,腊八粥,63238
饮食,花生酱,63578
饮食,炒货,63657
饮食,籼米,64082
饮食,冰棍儿,64309
饮食,阳春面,65468
饮食,春饼,66165
饮食,八宝饭,67090
饮食,虾酱,67318
饮食,酸牛奶,68911
饮食,烧卖,69423
饮食,薄脆,69545
饮食,豆酱,69561
饮食,绵白糖,70175
饮食,团粉,70756
饮食,面茶,70794
饮食,脯子,71025
饮食,刀削面,71430
饮食,杂拌儿,72471
饮食,馅儿饼,72514
饮食,抻面,72560
饮食,硝盐,72707
饮食,发糕,72870
饮食,锅饼,73583
饮食,盐花,73892
饮食,糖瓜,74290
饮食,糖稀,74303
饮食,龙须面,74382
饮食,花糕,75210
饮食,面码儿,76015
饮食,蒸饼,76118
饮食,蒸饺,76119
饮食,刨冰,76280
饮食,豆乳,76430
饮食,豆腐脑儿,77579
饮食,麻豆腐,78731
饮食,粉肠,79303
饮食,江米酒,79836
饮食,荤油,79881
饮食,冰砖,80874
饮食,羊羹,82022
饮食,丝糕,84474
饮食,云片糕,86486
饮食,锅贴儿,87852
饮食,豆花儿,90401
饮食,酒,621
饮食,茶,1188
饮食,咖啡,3951
饮食,啤酒,4529
饮食,大方,4714
饮食,茶叶,6824
饮食,葡萄酒,10752
饮食,矿泉水,11807
饮食,白酒,12544
饮食,果汁,17412
饮食,茶水,17626
饮食,黄酒,18640
饮食,绿茶,22989
饮食,白兰地,23574
饮食,威士忌,23611
饮食,汽水,24728
饮食,红茶,27720
饮食,米酒,28690
饮食,鸡尾酒,29379
饮食,花茶,32928
饮食,香槟酒,33378
饮食,清茶,34771
饮食,老酒,39906
饮食,二锅头,44282
饮食,药酒,44489
饮食,乌龙茶,45356
饮食,瓜片,50588
饮食,水酒,52162
饮食,竹叶青,54377
饮食,陈酒,54818
饮食,香片,57086
饮食,普洱茶,58118
饮食,碧螺春,59294
饮食,砖茶,69724
饮食,酒浆,71094
饮食,雄黄酒,72435
饮食,果子露,79748
饮食,沱茶,83197
衣服,服,358
衣服,装,512
衣服,衣,666
衣服,裤,1573
衣服,服装,1645
衣服,衫,2059
衣服,裙,2171
衣服,袍,2605
衣服,和服,3264
衣服,袄,3266
衣服,时装,5753
衣服,服饰,6583
衣服,制服,7195
衣服,衣裳,7763
衣服,大衣,8033
衣服,裤子,8157
衣服,衬衫,8516
衣服,上衣,9234
衣服,西装,9473
衣服,衣着,10196
衣服,衣物,10703
衣服,外衣,11830
衣服,背心,13220
衣服,裙子,13428
衣服,衣衫,13619
衣服,衬衣,13650
衣服,新装,14190
衣服,毛衣,14213
衣服,礼服,14724
衣服,内衣,14824
衣服,外套,14905
衣服,盛装,15992
衣服,穿戴,16245
衣服,工作服,18585
衣服,棉衣,18773
衣服,斗篷,19040
衣服,棉袄,19052
衣服,睡衣,19217
衣服,便衣,19423
衣服,旗袍,19574
衣服,成衣,19817
衣服,轻装,22091
衣服,围裙,22726
衣服,牛仔裤,22937
衣服,大褂,23303
衣服,女装,24122
衣服,羊毛衫,25743
衣服,皮衣,26247
衣服,连衣裙,27603
衣服,中装,27905
衣服,褂子,28221
衣服,皮大衣,29601
衣服,便服,30151
衣服,马褂,30519
衣服,裤腿,30704
衣服,男装,31024
衣服,中山装,31094
衣服,童装,31419
衣服,校服,32397
衣服,裤腰,32473
衣服,古装,32496
衣服,裤裆,33426
衣服,皮袄,33492
衣服,风衣,33561
衣服,棉裤,34987
衣服,微服,37120
衣服,马甲,37493
衣服,汗衫,37512
衣服,单衣,39550
衣服,裤脚,39921
衣服,裤兜,42840
衣服,寒衣,44092
衣服,坎肩,44160
衣服,小褂,44804
衣服,冬装,45625
衣服,绒衣,45971
衣服,皮袍,45988
衣服,夏装,46140
衣服,燕尾服,47289
衣服,运动衫,47454
衣服,大氅,48169
衣服,外罩,48522
衣服,超短裙,49404
衣服,线衣,51327
衣服,浴衣,52016
衣服,兜兜,52056
衣服,马裤,53248
衣服,奇装异服,53532
衣服,春装,53777
衣服,红装,56303
衣服,学生装,57235
衣服,衬裤,57333
衣服,短打,57824
衣服,三角裤,60044
衣服,夹衣,61366
衣服,喇叭裤,62061
衣服,开裆裤,62123
衣服,罩衣,63563
衣服,灯笼裤,64884
衣服,猎装,65359
衣服,大礼服,65564
衣服,棉毛衫,66317
衣服,百褶裙,66362
衣服,兜肚,66638
衣服,套裤,67034
衣服,衬裙,67286
衣服,短装,69254
衣服,棉毛裤,74409
衣服,纱笼,75537
衣服,艳装,75726
衣服,汗背心,76478
衣服,皮猴儿,77715
衣服,卫生衣,80683
衣服,连裆裤,80709
衣服,滑雪衫,81373
衣服,连脚裤,87059
衣服,棉猴儿,89735
穿戴用品,鞋,1181
穿戴用品,冠,1300
穿戴用品,帽,1702
穿戴用品,履,2173
穿戴用品,靴,2686
穿戴用品,袜,2699
穿戴用品,帽子,3730
穿戴用品,皮鞋,7819
穿戴用品,包头,9337
穿戴用品,戒指,10225
穿戴用品,鞋子,10408
穿戴用品,手套,11765
穿戴用品,腰包,12306
穿戴用品,腰带,12470
穿戴用品,袜子,13036
穿戴用品,领带,13754
穿戴用品,皮包,13945
穿戴用品,背包,14740
穿戴用品,项链,14816
穿戴用品,面纱,15274
穿戴用品,皮带,15508
穿戴用品,钱包,15589
穿戴用品,靴子,16111
穿戴用品,提包,16494
穿戴用品,后跟,16744
穿戴用品,头巾,18781
穿戴用品,草帽,18877
穿戴用品,围巾,19467
穿戴用品,拖鞋,19655
穿戴用品,皇冠,21291
穿戴用品,鞋底,21824
穿戴用品,领巾,24563
穿戴用品,披肩,25347
穿戴用品,耳环,25367
穿戴用品,手镯,26062
穿戴用品,荷包,26119
穿戴用品,镯子,26235
穿戴用品,草鞋,27103
穿戴用品,王冠,28548
穿戴用品,手提包,28875
穿戴用品,革履,28889
穿戴用品,礼帽,29116
穿戴用品,裤带,31989
穿戴用品,凉鞋,32285
穿戴用品,球鞋,32315
穿戴用品,胶鞋,32734
穿戴用品,挎包,33089
穿戴用品,纱帽,34501
穿戴用品,裙带,35048
穿戴用品,旅游鞋,38674
穿戴用品,领结,41026
穿戴用品,钻戒,41214
穿戴用品,斗笠,42632
穿戴用品,帽檐,44882
穿戴用品,绑腿,45878
穿戴用品,鸭舌帽,46642
穿戴用品,背带,48302
穿戴用品,项圈,48834
穿戴用品,马靴,48948
穿戴用品,鞋垫,49149
穿戴用品,木屐,49301
穿戴用品,帽徽,49364
穿戴用品,乳罩,52098
穿戴用品,套鞋,52187
穿戴用品,吊带,52559
穿戴用品,鞋帮,52629
穿戴用品,玉簪,53212
穿戴用品,便帽,53455
穿戴用品,瓜皮帽,57608
穿戴用品,跑鞋,58386
穿戴用品,褡裢,58421
穿戴用品,雨鞋,61076
穿戴用品,文胸,61588
穿戴用品,风帽,63433
穿戴用品,胶靴,64282
穿戴用品,围脖儿,64633
穿戴用品,睡帽,66683
穿戴用品,袜筒,82439
穿戴用品,网巾,85543
穿戴用品,高跟儿鞋,88654
建筑,门,219
建筑,城,382
建筑,台,389
建筑,房,438
建筑,建筑,600
建筑,楼,654
建筑,户,655
建筑,屋,989
建筑,窗,1165
建筑,墙,1219
建筑,宫,1305
建筑,地面,1384
建筑,梁,1391
建筑,壁,1489
建筑,房子,1707
建筑,梯,1732
建筑,柱,1738
建筑,栏,1783
建筑,阁,1882
建筑,大门,1886
建筑,殿,1889
建筑,碑,1951
建筑,廊,1991
建筑,亭,2084
建筑,栋,2154
建筑,棚,2241
建筑,房屋,2291
建筑,窑,2627
建筑,台阶,2811
建筑,大厦,2817
建筑,支柱,2941
建筑,平台,3027
建筑,檐,3044
建筑,窖,3168
建筑,屋子,3469
建筑,建筑物,4730
建筑,闩,4747
建筑,走廊,4757
建筑,楼房,6158
建筑,楼梯,6301
建筑,帐篷,6388
建筑,地板,6422
建筑,墙壁,6714
建筑,城墙,7501
建筑,门槛,8129
建筑,门户,8691
建筑,电梯,8905
建筑,宫殿,9409
建筑,围墙,9552
建筑,城堡,10028
建筑,阳台,11112
建筑,华表,11309
建筑,后门,11349
建筑,根基,11429
建筑,过道,11610
建筑,平房,11893
建筑,栏杆,12680
建筑,王宫,13275
建筑,天花板,13303
建筑,墙角,13310
建筑,地基,13541
建筑,皇宫,13749
建筑,阶梯,13969
建筑,柱子,14049
建筑,地下室,14712
建筑,窑洞,15089
建筑,屋脊,15136
建筑,画廊,15757
建筑,城楼,16159
建筑,踏步,16920
建筑,窗台,17988
建筑,屋檐,18102
建筑,鼓楼,19478
建筑,梯子,19518
建筑,茅屋,19816
建筑,牌坊,20718
建筑,阁楼,21630
建筑,墙头,21838
建筑,回廊,22837
建筑,城池,23017
建筑,门框,23253
建筑,墙根,23339
建筑,门洞,23459
建筑,下水道,23504
建筑,正门,23758
建筑,门楼,23797
建筑,地窖,23883
建筑,碑文,24281
建筑,亭子,24600
建筑,茅庐,25838
建筑,钟楼,26050
建筑,棚子,26479
建筑,牌楼,26590
建筑,门板,26787
建筑,楼台,26918
建筑,窝棚,27170
建筑,二门,27187
建筑,碑林,27483
建筑,工棚,27878
建筑,地洞,28780
建筑,行宫,29577
建筑,天窗,30804
建筑,顶棚,31083
建筑,甬道,31491
建筑,隔断,31748
建筑,防火墙,31884
建筑,高阁,32152
建筑,城头,32161
建筑,门楣,32642
建筑,墙脚,33480
建筑,屋面,33679
建筑,扶梯,33900
建筑,碑刻,34131
建筑,拱门,35516
建筑,门闩,35958
建筑,百叶窗,35963
建筑,窗棂,37015
建筑,房基,37127
建筑,板壁,38184
建筑,凉亭,38256
建筑,街门,38565
建筑,旁门,38786
建筑,山墙,38851
建筑,穿堂,39842
建筑,侧门,40212
建筑,城垣,40432
建筑,宅门,40942
建筑,碑记,41341
建筑,烟筒,41356
建筑,屋宇,41465
建筑,宫室,41600
建筑,柱石,41823
建筑,角楼,43644
建筑,窗框,43657
建筑,游廊,43781
建筑,便门,43884
建筑,影壁,45400
建筑,茅舍,46270
建筑,天梯,47486
建筑,碑亭,48596
建筑,凉棚,49130
建筑,照壁,49692
建筑,椽子,49800
建筑,花墙,49942
建筑,骑楼,50801
建筑,水榭,51165
建筑,廊子,51676
建筑,插销,51838
建筑,隔扇,52436
建筑,柱头,52660
建筑,凉台,54259
建筑,落地窗,54385
建筑,离宫,54679
建筑,城郭,54840
建筑,角门,55651
建筑,化粪池,56105
建筑,晒台,57267
建筑,箭楼,57560
建筑,城垛,57638
建筑,城壕,58254
建筑,瓮城,58948
建筑,宫阙,59320
建筑,窗洞,59365
建筑,屋架,59410
建筑,碑碣,59770
建筑,地脚,59901
建筑,廊檐,61946
建筑,气窗,66476
建筑,暗沟,67918
建筑,萧墙,68700
建筑,窗扇,68723
建筑,墙裙,68978
建筑,太平门,70979
建筑,女墙,72344
建筑,碑额,73375
建筑,明沟,74209
建筑,彩棚,74820
建筑,窗格子,75358
建筑,过街楼,79774
建筑,穿堂门,80745
建筑,吊楼,82165
家用器物,床,936
家用器物,架,1008
家用器物,灯,1063
家用器物,镜,1176
家用器物,箱,1224
家用器物,桌,1243
家用器物,帐,1595
家用器物,盒,1700
家用器物,椅,1770
家用器物,柜,1864
家用器物,扇,2057
家用器物,垫,2359
家用器物,伞,2389
家用器物,枕,2508
家用器物,毯,2559
家用器物,帘,2572
家用器物,蜡,2581
家用器物,凳,2594
家用器物,烛,2626
家用器物,帷,2742
家用器物,炕,2830
家用器物,茵,2871
家用器物,橱,2930
家用器物,匣,3193
家用器物,褥,3322
家用器物,桌子,3453
家用器物,椅子,4162
家用器物,家具,4233
家用器物,帷幕,4491
家用器物,沙发,4798
家用器物,冰箱,5447
家用器物,镜子,6130
家用器物,架子,7308
家用器物,灯火,7984
家用器物,被子,9326
家用器物,蜡烛,9495
家用器物,洗衣机,9717
家用器物,摇篮,10086
家用器物,盒子,10537
家用器物,枕头,10830
家用器物,轮椅,11039
家用器物,电灯,11252
家用器物,灯笼,11871
家用器物,抽屉,11962
家用器物,板凳,12279
家用器物,油灯,12324
家用器物,窗帘,12525
家用器物,电冰箱,13405
家用器物,凳子,13430
家用器物,匣子,13617
家用器物,桌面,14431
家用器物,书桌,14662
家用器物,圆桌,16030
家用器物,暖气,16309
家用器物,棉被,17516
家用器物,马桶,18574
家用器物,被褥,19035
家用器物,扇子,19699
家用器物,茶几,19792
家用器物,铺盖,19873
家用器物,灯泡,20114
家用器物,交椅,20223
家用器物,壁炉,20575
家用器物,毯子,20654
家用器物,写字台,21127
家用器物,雨伞,21153
家用器物,毛毯,21165
家用器物,台子,21640
家用器物,床铺,22597
家用器物,微波炉,23390
家用器物,马扎,23468
家用器物,帘子,23532
家用器物,手电筒,23862
家用器物,被单,23972
家用器物,铺垫,25154
家用器物,靠背,25321
家用器物,明镜,25608
家用器物,饭盒,25778
家用器物,门帘,26096
家用器物,台灯,26308
家用器物,电炉,27069
家用器物,马灯,27218
家用器物,华灯,27539
家用器物,灯具,27855
家用器物,花灯,27913
家用器物,电扇,28009
家用器物,木器,28108
家用器物,家什,28751
家用器物,垫子,29068
家用器物,煤油灯,29911
家用器物,褥子,32770
家用器物,蚊帐,32873
家用器物,阳伞,34190
家用器物,烛台,34244
家用器物,桌布,34822
家用器物,手提箱,35468
家用器物,八仙桌,35796
家用器物,火盆,35989
家用器物,宫灯,36375
家用器物,席子,36442
家用器物,抽水马桶,36675
家用器物,走马灯,36731
家用器物,衣架,36849
家用器物,梳妆台,37103
家用器物,被套,37746
家用器物,躺椅,37836
家用器物,帐子,38008
家用器物,灯芯,38555
家用器物,床头柜,39039
家用器物,被服,39445
家用器物,铺陈,40421
家用器物,橱柜,42414
家用器物,折扇,42984
家用器物,太师椅,43009
家用器物,洁具,43021
家用器物,灯罩,43023
家用器物,转椅,43124
家用器物,坐垫,43344
家用器物,摇椅,43529
家用器物,凉席,43624
家用器物,痰盂,44066
家用器物,牙床,44166
家用器物,书案,44896
家用器物,花烛,45024
家用器物,竹器,45083
家用器物,蒲扇,45392
家用器物,香烛,45701
家用器物,壁橱,46022
家用器物,荧光灯,46820
家用器物,电灯泡,48840
家用器物,吊床,48937
家用器物,蚊香,49517
家用器物,床罩,49529
家用器物,灯盏,49652
家用器物,火炕,49690
家用器物,长明灯,50124
家用器物,行军床,51275
家用器物,香案,51754
家用器物,灯台,51807
家用器物,立柜,51950
家用器物,枕巾,52237
家用器物,毛巾被,52392
家用器物,卧具,52465
家用器物,穿衣镜,53038
家用器物,夜壶,53116
家用器物,圈椅,54207
家用器物,书箱,54923
家用器物,便盆,55177
家用器物,靠垫,55402
家用器物,雨具,55587
家用器物,帷幔,55788
家用器物,枕套,56049
家用器物,灯油,56289
家用器物,被头,56297
家用器物,床榻,56413
家用器物,幔子,56643
家用器物,箱笼,57240
家用器物,壁灯,57380
家用器物,汽灯,57427
家用器物,桌椅板凳,57768
家用器物,镜台,58857
家用器物,灯草,59506
家用器物,热水袋,59672
家用器物,团扇,60875
家用器物,五斗橱,60980
家用器物,条案,61713
家用器物,羽扇,62923
家用器物,灯头,62928
家用器物,组合家具,64372
家用器物,灯丝,64626
家用器物,抽斗,64947
家用器物,线香,65075
家用器物,纱灯,65085
家用器物,枕席,65688
家用器物,幔帐,66960
家用器物,线毯,69570
家用器物,炭盆,70665
家用器物,檀香扇,71426
家用器物,烛泪,72031
家用器物,葵扇,72116
家用器物,盘香,72744
家用器物,风灯,73231
家用器物,褥单,73940
家用器物,被窝儿,74390
家用器物,烛花,74889
家用器物,手炉,76350
家用器物,提盒,76555
家用器物,便壶,77753
家用器物,排气扇,78020
家用器物,躺柜,79108
家用器物,褥套,81687
家用器物,苇箔,81870
家用器物,旱伞,84656
家用器物,保险灯,86673
情感,情,132
情感,感,217
情感,喜欢,663
情感,高兴,729
情感,恐怖,804
情感,紧张,900
情感,热情,1051
情感,烦,1145
情感,感情,1232
情感,悲,1317
情感,恨,1336
情感,痛苦,1455
情感,忧,1636
情感,情绪,1652
情感,心情,1676
情感,怜,1682
情感,激动,1734
情感,兴奋,1742
情感,怨,1752
情感,闷,1754
情感,不安,1758
情感,愉,1904
情感,屈,2018
情感,慌,2029
情感,愁,2040
情感,哀,2097
情感,奇怪,2154
情感,轻松,2252
情感,愧,2295
情感,快乐,2337
情感,平静,2514
情感,愉快,2641
情感,乐观,2719
情感,鼓舞,2741
情感,同情,2749
情感,憋,2825
情感,可怜,2875
情感,惭,3151
情感,悯,3195
情感,欢乐,3613
情感,愤怒,3627
情感,安慰,3770
情感,冷静,3861
情感,惊讶,3892
情感,激情,3895
情感,喜悦,4616
情感,伤心,4787
情感,无情,4841
情感,热心,4859
情感,心思,4871
情感,难过,4942
情感,深情,4952
情感,振奋,4981
情感,开心,5122
情感,讨厌,5290
情感,烦恼,5375
情感,惊奇,5515
情感,着急,5556
情感,欢喜,5939
情感,勃发,5964
情感,慷慨,6011
情感,悲哀,6224
情感,痛快,6363
情感,欣喜,6365
情感,宁静,6410
情感,冲动,6415
情感,欣慰,6485
情感,难受,6615
情感,从容,6642
情感,委屈,6655
情感,不快,6680
情感,惊喜,6769
情感,安宁,6804
情感,悲痛,6871
情感,无聊,7010
情感,悲伤,7218
情感,心事,7324
情感,乐意,7326
情感,焕发,7364
情感,苦恼,7635
情感,安心,7652
情感,感触,7923
情感,焦虑,8043
情感,情趣,8075
情感,安然,8133
情感,焦急,8148
情感,忧郁,8219
情感,奋发,8420
情感,悲观,8572
情感,沉着,8614
情感,狂热,8692
情感,气愤,8756
情感,惊慌,8792
情感,反感,8853
情感,痛心,8864
情感,冷淡,8933
情感,快活,8964
情感,心意,9054
情感,恐慌,9073
情感,奇异,9120
情感,乐和,9258
情感,冷漠,9328
情感,欢快,9357
情感,欣然,9528
情感,情操,9628
情感,好感,9737
情感,冰冷,9811
情感,开朗,9850
情感,镇静,9898
情感,情谊,9955
情感,亲热,10187
情感,抱歉,10273
情感,情调,10494
情感,惊异,10507
情感,惊恐,10529
情感,心境,10609
情感,高昂,10740
情感,该死,10888
情感,怒气,10918
情感,愤慨,10957
情感,镇定,11082
情感,情不自禁,11278
情感,怜悯,11421
情感,坦然,11508
情感,诧异,11688
情感,惭愧,11856
情感,沉痛,11858
情感,伤感,11905
情感,心肠,12072
情感,劲头,12420
情感,黯然,12427
情感,兴高采烈,12440
情感,激昂,12547
情感,不知所措,12646
情感,热忱,12690
情感,沉闷,12712
情感,抑郁,12952
情感,忧伤,12971
情感,欢欣,13167
情感,低沉,13179
情感,怨恨,13184
情感,怒火,13332
情感,淡薄,13517
情感,舒畅,13543
情感,苦闷,13569
情感,忧愁,13681
情感,羞愧,14010
情感,愉悦,14035
情感,安详,14135
情感,慌张,14286
情感,慌乱,14301
情感,苦涩,14369
情感,温情,14530
情感,失措,14611
情感,爽快,14652
情感,内疚,14986
情感,心急,15090
情感,忧心忡忡,15148
情感,情意,15205
情感,胆怯,15270
情感,无动于衷,15273
情感,振作,15591
情感,可恶,15839
情感,柔情,15966
情感,盛情,15999
情感,轻快,16022
情感,沉静,16106
情感,辛酸,16212
情感,惊愕,16284
情感,吓人,16319
情感,耿耿,16357
情感,愤愤,16601
情感,欣欣,16608
情感,不动声色,16711
情感,融融,16782
情感,心怀,16835
情感,惶恐,16850
情感,悲愤,17231
情感,豪情,17232
情感,郁闷,17354
情感,惨痛,17535
情感,情味,17627
情感,起劲,17860
情感,昂扬,18006
情感,自若,18092
情感,淡漠,18492
情感,消沉,18536
情感,心绪,18631
情感,惶惶,18714
情感,惊诧,18788
情感,热诚,18810
情感,喜出望外,19370
情感,雷霆,19474
情感,抖擞,19505
情感,哀伤,19668
情感,若无其事,19746
情感,泰然,19995
情感,苦痛,20108
情感,义愤,20227
情感,阴郁,20279
情感,惊惶,20333
情感,情急,20358
情感,心慌,20443
情感,窝囊,20492
情感,提心吊胆,20717
情感,苦衷,20793
情感,心平气和,20871
情感,惶惑,20939
情感,焦躁,20983
情感,豁达,21154
情感,大惊小怪,21210
情感,冷冰冰,21323
情感,开怀,21448
情感,赏心悦目,21454
情感,懊恼,21601
情感,热和,21776
情感,无忧无虑,22068
情感,乐天,22075
情感,朝气蓬勃,22108
情感,打鼓,22247
情感,颓废,22396
情感,扫兴,22575
情感,痴心,22609
情感,心虚,22813
情感,恬静,22833
情感,热乎,22907
情感,火气,22918
情感,心潮,23131
情感,兴冲冲,23164
情感,生气勃勃,23348
情感,焦灼,23477
情感,怨气,23487
情感,狂喜,23740
情感,毛骨悚然,23749
情感,风发,23809
情感,怜惜,23939
情感,烦闷,24038
情感,愤然,24058
情感,舒心,24349
情感,战战兢兢,24385
情感,心安理得,24437
情感,从容不迫,24493
情感,漠然,24591
情感,乐呵呵,24709
情感,仓皇,24965
情感,气恼,25033
情感,手忙脚乱,25068
情感,可憎,25081
情感,漠不关心,25390
情感,心静,25547
情感,骇人听闻,25557
情感,情思,25612
情感,萎靡,25667
情感,惊骇,25928
情感,如释重负,25954
情感,愧疚,26041
情感,闷闷不乐,26187
情感,过意不去,26233
情感,优越感,26421
情感,慷慨激昂,26427
情感,心旷神怡,26521
情感,亢奋,26534
情感,皆大欢喜,26538
情感,情分,26634
情感,悻悻,26793
情感,欢天喜地,26921
情感,畅快,26922
情感,愤懑,27142
情感,性急,27408
情感,愁苦,27674
情感,恩情,28187
情感,痛定思痛,28208
情感,悲怆,28249
情感,瞠目结舌,28278
情感,淡然,28295
情感,不寒而栗,28560
情感,酸楚,28561
情感,凄然,28765
情感,闷气,28767
情感,快意,29247
情感,心惊肉跳,29559
情感,热乎乎,29629
情感,酣畅,29650
情感,恶感,29857
情感,气呼呼,29986
情感,意趣,29987
情感,气急败坏,30218
情感,怒不可遏,30291
情感,意气风发,30354
情感,厚谊,30372
情感,悲苦,30692
情感,情义,30892
情感,怯生,30901
情感,惴惴不安,30978
情感,懊丧,31337
情感,怡然,31538
情感,听天由命,31808
情感,歉疚,32061
情感,无地自容,32064
情感,虚惊,32329
情感,快慰,33255
情感,达观,33469
情感,哀痛,33615
情感,来劲,33661
情感,颓然,33671
情感,颓丧,33724
情感,厚意,33877
情感,发慌,33879
情感,情致,34072
情感,哀愁,34077
情感,陶然,34315
情感,沉郁,34585
情感,心花怒放,34600
情感,释然,34698
情感,惊疑,34913
情感,心慌意乱,34975
情感,带劲,34988
情感,心焦,35103
情感,心火,35224
情感,上劲,35349
情感,平心静气,35463
情感,生龙活虎,35590
情感,民愤,35680
情感,高枕无忧,35708
情感,多愁善感,35762
情感,喜滋滋,36140
情感,肝火,36422
情感,心曲,37007
情感,感奋,37011
情感,暴跳如雷,37028
情感,痛切,37047
情感,发急,37139
情感,大喜过望,37475
情感,灰溜溜,37652
情感,悲切,37971
