id,topic,hanzi
28767,看病买药,参
28770,看病买药,安
28771,看病买药,宫
28772,看病买药,牛
28775,看病买药,六
28778,看病买药,补
28780,看病买药,益
28782,看病买药,养
28785,看病买药,阴
28788,看病买药,解
28790,看病买药,活
28802,看病买药,平
28803,看病买药,喘
28804,看病买药,健
28806,看病买药,和
28810,看病买药,理
28814,看病买药,镇
28816,看病买药,催
28818,看病买药,降
28823,看病买药,脂
28824,看病买药,保
28828,看病买药,强
28830,看病买药,利
28832,看病买药,通
28834,看病买药,润
28838,看病买药,导
28839,看病买药,滞
28840,看病买药,驱
28842,看病买药,杀
28844,看病买药,避
28848,看病买药,品
28852,看病买药,钙
28854,看病买药,铁
28856,看病买药,锌
28858,看病买药,充
28859,看病买药,鱼
28862,看病买药,卵
28863,看病买药,磷
28874,看病买药,温
28875,看病买药,计
28881,看病买药,仪
28884,看病买药,表
28885,看病买药,听
28896,看病买药,面
28897,看病买药,罩
28899,看病买药,套
28911,看病买药,卡
28913,看病买药,历
28916,银行与邮局,银行
28917,银行与邮局,邮局
28918,银行与邮局,存款
28919,银行与邮局,取款
28920,银行与邮局,转账
28921,银行与邮局,汇款
28922,银行与邮局,账户
28923,银行与邮局,储蓄
28924,银行与邮局,贷款
28925,银行与邮局,利息
28926,银行与邮局,利率
28927,银行与邮局,信用卡
28929,银行与邮局,支票
28930,银行与邮局,存折
28931,银行与邮局,存单
28932,银行与邮局,柜台
28937,银行与邮局,密码
28939,银行与邮局,开户
28941,银行与邮局,挂失
28942,银行与邮局,冻结
28943,银行与邮局,解冻
28944,银行与邮局,余额
28945,银行与邮局,流水
28947,银行与邮局,理财
28948,银行与邮局,基金
28949,银行与邮局,股票
28950,银行与邮局,债券
28951,银行与邮局,保险
28952,银行与邮局,外汇
28953,银行与邮局,汇率
28954,银行与邮局,兑换
28955,银行与邮局,外币
28956,银行与邮局,人民币
28957,银行与邮局,美元
28958,银行与邮局,欧元
28959,银行与邮局,日元
28960,银行与邮局,英镑
28965,银行与邮局,定期
28966,银行与邮局,活期
28968,银行与邮局,零存整取
28971,银行与邮局,透支
28972,银行与邮局,逾期
28974,银行与邮局,担保
28975,银行与邮局,抵押
28976,银行与邮局,质押
28977,银行与邮局,信用
28979,银行与邮局,黑名单
28981,银行与邮局,窗口
28982,银行与邮局,排队
28983,银行与邮局,叫号
28985,银行与邮局,签字
28986,银行与邮局,盖章
28987,银行与邮局,身份证
28988,银行与邮局,护照
28989,银行与邮局,银行卡
28992,银行与邮局,同行
28993,银行与邮局,异地
28994,银行与邮局,本地
28995,银行与邮局,手续费
29002,银行与邮局,投诉
29003,银行与邮局,纠纷
29004,银行与邮局,理赔
29005,银行与邮局,储蓄所
29006,银行与邮局,支行
29007,银行与邮局,分行
29008,银行与邮局,总行
29009,银行与邮局,央行
29011,银行与邮局,商业银行
29015,银行与邮局,邮政储蓄
29016,银行与邮局,邮政
29017,银行与邮局,邮票
29018,银行与邮局,信封
29019,银行与邮局,明信片
29020,银行与邮局,包裹
29021,银行与邮局,快递
29022,银行与邮局,挂号信
29023,银行与邮局,平信
29024,银行与邮局,航空信
29026,银行与邮局,邮戳
29027,银行与邮局,邮筒
29028,银行与邮局,邮递员
29029,银行与邮局,邮编
29030,银行与邮局,地址
29034,银行与邮局,保价
29035,银行与邮局,保险柜
29037,银行与邮局,电汇
29039,银行与邮局,汇票
29041,银行与邮局,绿卡
29044,银行与邮局,账本
29045,银行与邮局,记账
29046,银行与邮局,结汇
29050,银行与邮局,现钞
29051,银行与邮局,现汇
29052,银行与邮局,假币
29054,银行与邮局,验钞机
29056,银行与邮局,金库
29057,银行与邮局,保险箱
29059,银行与邮局,经理
29061,银行与邮局,保安
29062,银行与邮局,监控
29063,银行与邮局,报警
29064,银行与邮局,抢劫
29065,银行与邮局,诈骗
29066,银行与邮局,防盗
29067,银行与邮局,防伪
29068,银行与邮局,签名
29069,银行与邮局,印鉴
29070,银行与邮局,公章
29071,银行与邮局,私章
29075,银行与邮局,养老金
29076,银行与邮局,社保
29082,银行与邮局,学费
29083,银行与邮局,税费
29084,银行与邮局,罚款
29087,银行与邮局,缴费
29088,银行与邮局,账单
29089,银行与邮局,收据
29090,银行与邮局,发票
29091,银行与邮局,凭证
29092,银行与邮局,回单
29093,银行与邮局,存根
29098,银行与邮局,激活
29099,银行与邮局,解约
29100,银行与邮局,签约
29101,银行与邮局,授权
29102,银行与邮局,委托
29103,银行与邮局,代理
29104,银行与邮局,代办
29107,银行与邮局,贵宾
29108,银行与邮局,优先
29109,银行与邮局,预约
29120,银行与邮局,意见簿
29121,银行与邮局,满意
29124,银行与邮局,效率
29125,银行与邮局,速度
29126,银行与邮局,便捷
29127,银行与邮局,安全
29128,银行与邮局,隐私
29129,银行与邮局,保密
29130,银行与邮局,加密
29135,银行与邮局,指纹
29137,银行与邮局,虹膜
29139,银行与邮局,按键
29145,银行与邮局,邮资
29146,银行与邮局,邮费
29147,银行与邮局,运费
29149,银行与邮局,预付
29160,银行与邮局,额度
29169,银行与邮局,分期
29180,银行与邮局,违约金
29181,银行与邮局,滞纳金
29183,银行与邮局,复利
29184,银行与邮局,单利
29187,银行与邮局,存款准备金
29206,银行与邮局,放款
29207,银行与邮局,收款
29208,银行与邮局,入账
29209,银行与邮局,出账
29214,银行与邮局,延迟
29215,银行与邮局,退回
29216,银行与邮局,退款
29217,银行与邮局,拒收
29220,银行与邮局,查询
29221,银行与邮局,查账
29222,银行与邮局,明细
29223,银行与邮局,摘要
29224,银行与邮局,用途
29225,银行与邮局,备注
29226,银行与邮局,附言
29227,银行与邮局,客户
29228,银行与邮局,用户
29229,银行与邮局,户主
29231,银行与邮局,代理人
29232,银行与邮局,亲属
29233,银行与邮局,继承人
29234,银行与邮局,遗产
29235,银行与邮局,赠予
29236,银行与邮局,捐赠
29237,银行与邮局,慈善
29238,银行与邮局,税收
29239,银行与邮局,减免
29240,银行与邮局,优惠
29241,银行与邮局,折扣
29242,银行与邮局,积分
29244,银行与邮局,礼品
29245,银行与邮局,抽奖
29246,银行与邮局,活动
29247,银行与邮局,促销
29248,银行与邮局,广告
29249,银行与邮局,推广
29253,银行与邮局,柜员机
29262,银行与邮局,节假日
29265,银行与邮局,紧急
29266,银行与邮局,应急
29268,银行与邮局,零钱
29270,银行与邮局,硬币
29271,银行与邮局,纸币
29272,银行与邮局,纪念币
29273,银行与邮局,纪念邮票
29274,银行与邮局,首日封
29275,银行与邮局,集邮
29277,银行与邮局,邮展
29278,银行与邮局,邮政局
29281,银行与邮局,邮袋
29282,银行与邮局,邮包
29283,银行与邮局,邮件
29284,银行与邮局,信件
29285,银行与邮局,印刷品
29289,银行与邮局,特快专递
29293,银行与邮局,物流
29294,银行与邮局,运输
29295,银行与邮局,配送
29296,银行与邮局,签收
29298,银行与邮局,查收
29300,银行与邮局,投递
29301,银行与邮局,派送
29302,银行与邮局,自取
29303,银行与邮局,信箱
29305,银行与邮局,邮递
29307,银行与邮局,投递员
29308,银行与邮局,营业员
29309,银行与邮局,邮政编码
29317,电话与网络,电话
29318,电话与网络,手机
29319,电话与网络,网络
29320,电话与网络,通话
29321,电话与网络,信号
29322,电话与网络,拨号
29323,电话与网络,接听
29324,电话与网络,挂断
29327,电话与网络,来电
29331,电话与网络,联系人
29332,电话与网络,号码
29334,电话与网络,座机
29336,电话与网络,移动电话
29339,电话与网络,按键
29341,电话与网络,屏幕
29342,电话与网络,听筒
29343,电话与网络,话筒
29344,电话与网络,扬声器
29345,电话与网络,耳机
29348,电话与网络,无线
29349,电话与网络,有线
29350,电话与网络,宽带
29352,电话与网络,调制解调器
29354,电话与网络,交换机
29356,电话与网络,塔台
29357,电话与网络,卫星
29358,电话与网络,通信
29359,电话与网络,传输
29360,电话与网络,数据
29361,电话与网络,流量
29362,电话与网络,套餐
29364,电话与网络,话费
29367,电话与网络,停机
29368,电话与网络,漫游
29379,电话与网络,短信
29381,电话与网络,消息
29388,电话与网络,网络电话
29400,电话与网络,延迟
29402,电话与网络,带宽
29404,电话与网络,域名
29405,电话与网络,网址
29406,电话与网络,网页
29407,电话与网络,浏览器
29408,电话与网络,搜索引擎
29409,电话与网络,邮箱
29410,电话与网络,电子邮件
29411,电话与网络,附件
29412,电话与网络,下载
29413,电话与网络,上传
29414,电话与网络,在线
29416,电话与网络,登录
29417,电话与网络,注册
29418,电话与网络,账号
29419,电话与网络,密码
29421,电话与网络,防火墙
29422,电话与网络,安全
29423,电话与网络,加密
29424,电话与网络,隐私
29425,电话与网络,黑客
29426,电话与网络,病毒
29427,电话与网络,木马
29431,电话与网络,屏蔽
29432,电话与网络,黑名单
29434,电话与网络,通讯
29435,电话与网络,传真
29436,电话与网络,电报
29437,电话与网络,寻呼机
29443,电话与网络,平板
29453,电话与网络,电池
29461,电话与网络,三脚架
29463,电话与网络,备份
29464,电话与网络,同步
29465,电话与网络,更新
29466,电话与网络,升级
29468,电话与网络,系统
29469,电话与网络,应用
29471,电话与网络,软件
29472,电话与网络,硬件
29473,电话与网络,处理器
29474,电话与网络,内存
29475,电话与网络,存储
29477,电话与网络,麦克风
29478,电话与网络,传感器
29481,电话与网络,导航
29482,电话与网络,地图
29483,电话与网络,定位
29484,电话与网络,共享
29485,电话与网络,热点
29487,电话与网络,局域网
29491,电话与网络,忙音
29492,电话与网络,占线
29494,电话与网络,关机
29497,电话与网络,振动
29502,电话与网络,回声
29503,电话与网络,杂音
29504,电话与网络,断线
29513,电话与网络,投诉
29514,电话与网络,咨询
29515,电话与网络,反馈
29516,电话与网络,协议
29517,电话与网络,标准
29518,电话与网络,制式
29519,电话与网络,频段
29521,电话与网络,编码
29522,电话与网络,解码
29523,电话与网络,压缩
29527,电话与网络,刷新
29528,电话与网络,连接
29530,电话与网络,配对
29531,电话与网络,搜索
29532,电话与网络,发现
29535,电话与网络,授权
29536,电话与网络,验证
29537,电话与网络,认证
29540,电话与网络,注销
29542,电话与网络,恢复
29544,电话与网络,格式化
29546,电话与网络,越狱
29549,电话与网络,壁纸
29550,电话与网络,主题
29551,电话与网络,字体
29552,电话与网络,表情
29554,电话与网络,红包
29555,电话与网络,转账
29556,电话与网络,支付
29561,电话与网络,订阅
29562,电话与网络,关注
29564,电话与网络,评论
29565,电话与网络,转发
29566,电话与网络,分享
29567,电话与网络,收藏
29568,电话与网络,书签
29571,电话与网络,清理
29572,电话与网络,加速
29573,电话与网络,优化
29582,电话与网络,激活
29586,电话与网络,挂失
29589,电话与网络,申诉
29590,电话与网络,维权
29596,电话与网络,拦截
29597,电话与网络,举报
29599,电话与网络,删除
29600,电话与网络,编辑
29601,电话与网络,创建
29602,电话与网络,修改
29603,电话与网络,保存
29604,电话与网络,导出
29606,电话与网络,打印
29607,电话与网络,扫描
29608,电话与网络,复印
29610,电话与网络,邮件
29611,电话与网络,通知
29612,电话与网络,提醒
29613,电话与网络,闹钟
29614,电话与网络,日历
29615,电话与网络,备忘录
29616,电话与网络,录音
29617,电话与网络,录像
29618,电话与网络,拍照
29621,电话与网络,直播
29623,电话与网络,社交
29624,电话与网络,论坛
29625,电话与网络,博客
29626,电话与网络,微博
29634,电话与网络,广告
29635,电话与网络,推广
29636,电话与网络,营销
29639,电话与网络,维修
29640,电话与网络,保修
29642,电话与网络,回收
29643,电话与网络,二手
29644,电话与网络,翻新
29648,电话与网络,移动
29649,电话与网络,联通
29650,电话与网络,电信
29651,电话与网络,广电
29652,电话与网络,铁塔
29655,电话与网络,机房
29657,电话与网络,服务器
29658,电话与网络,云端
29666,电话与网络,人工智能
29671,电话与网络,智能
29672,电话与网络,自动化
29673,电话与网络,远程
29674,电话与网络,控制
29675,电话与网络,监控
29678,电话与网络,门铃
29680,电话与网络,门禁
29681,电话与网络,报警
29682,电话与网络,应急
29683,电话与网络,救援
29684,电话与网络,求助
29685,电话与网络,热线
29686,电话与网络,服务
29687,电话与网络,支持
29688,电话与网络,帮助
29689,电话与网络,指南
29690,电话与网络,教程
29691,电话与网络,技巧
29693,电话与网络,经验
29695,电话与网络,交流
29696,电话与网络,互动
29698,电话与网络,建议
29699,电话与网络,意见
29700,电话与网络,调查
29701,电话与网络,问卷
29702,电话与网络,统计
29703,电话与网络,分析
29704,电话与网络,报告
29705,电话与网络,总结
29706,电话与网络,计划
29707,电话与网络,方案
29708,电话与网络,策略
29710,电话与网络,改进
29711,电话与网络,创新
29712,电话与网络,发展
29713,电话与网络,趋势
29714,电话与网络,未来
29715,电话与网络,科技
29716,电话与网络,技术
29717,求助与报警,求助
29718,求助与报警,报警
29719,求助与报警,呼救
29720,求助与报警,求救
29721,求助与报警,紧急
29722,求助与报警,危险
29723,求助与报警,事故
29724,求助与报警,灾难
29725,求助与报警,火灾
29726,求助与报警,火警
29731,求助与报警,急救
29732,求助与报警,救护
29733,求助与报警,救援
29734,求助与报警,抢险
29735,求助与报警,疏散
29736,求助与报警,逃生
29737,求助与报警,避难
29738,求助与报警,安全
29739,求助与报警,隐患
29740,求助与报警,险情
29742,求助与报警,警报
29743,求助与报警,警笛
29744,求助与报警,警铃
29745,求助与报警,警灯
29746,求助与报警,警车
29747,求助与报警,警察
29748,求助与报警,消防
29750,求助与报警,消防车
29751,求助与报警,灭火
29752,求助与报警,灭火器
29754,求助与报警,水管
29755,求助与报警,烟雾
29757,求助与报警,火焰
29758,求助与报警,燃烧
29759,求助与报警,爆炸
29760,求助与报警,煤气
29762,求助与报警,中毒
29763,求助与报警,触电
29764,求助与报警,溺水
29765,求助与报警,落水
29766,求助与报警,坠楼
29768,求助与报警,骨折
29769,求助与报警,出血
29770,求助与报警,昏迷
29771,求助与报警,休克
29772,求助与报警,窒息
29774,求助与报警,中风
29775,求助与报警,车祸
29777,求助与报警,撞车
29778,求助与报警,追尾
29779,求助与报警,翻车
29785,求助与报警,烫伤
29786,求助与报警,烧伤
29787,求助与报警,冻伤
29790,求助与报警,过敏
29791,求助与报警,疾病
29792,求助与报警,突发
29793,求助与报警,急病
29794,求助与报警,疼痛
29795,求助与报警,呕吐
29796,求助与报警,腹泻
29797,求助与报警,发烧
29798,求助与报警,高热
29799,求助与报警,抽搐
29801,求助与报警,晕倒
29802,求助与报警,晕厥
29803,求助与报警,虚脱
29804,求助与报警,失血
29805,求助与报警,大出血
29806,求助与报警,断指
29807,求助与报警,断肢
29808,求助与报警,截肢
29809,求助与报警,手术
29810,求助与报警,抢救
29812,求助与报警,人工呼吸
29813,求助与报警,止血
29814,求助与报警,包扎
29815,求助与报警,固定
29816,求助与报警,搬运
29817,求助与报警,担架
29818,求助与报警,救护车
29819,求助与报警,医生
29820,求助与报警,护士
29821,求助与报警,医院
29822,求助与报警,急诊
29823,求助与报警,门诊
29824,求助与报警,病房
29826,求助与报警,药品
29827,求助与报警,药箱
29828,求助与报警,绷带
29829,求助与报警,纱布
29831,求助与报警,消毒
29833,求助与报警,酒精
29834,求助与报警,棉签
29835,求助与报警,剪刀
29836,求助与报警,镊子
29837,求助与报警,手套
29838,求助与报警,口罩
29839,求助与报警,防护
29840,求助与报警,隔离
29841,求助与报警,传染病
29842,求助与报警,疫情
29844,求助与报警,封锁
29845,求助与报警,戒严
29846,求助与报警,搜救
29847,求助与报警,搜寻
29848,求助与报警,失踪
29850,求助与报警,走失
29851,求助与报警,迷路
29853,求助与报警,塌方
29854,求助与报警,滑坡
29855,求助与报警,泥石流
29856,求助与报警,地震
29857,求助与报警,余震
29858,求助与报警,海啸
29859,求助与报警,洪水
29860,求助与报警,水灾
29861,求助与报警,涝灾
29862,求助与报警,台风
29863,求助与报警,风暴
29864,求助与报警,暴风雪
29865,求助与报警,雪灾
29866,求助与报警,冰雹
29867,求助与报警,雷电
29868,求助与报警,雷击
29869,求助与报警,山洪
29871,求助与报警,火山
29873,求助与报警,辐射
29876,求助与报警,毒气
29877,求助与报警,泄漏
29878,求助与报警,污染
29879,求助与报警,倾倒
29880,求助与报警,坍塌
29881,求助与报警,倒塌
29882,求助与报警,断裂
29883,求助与报警,坠落
29884,求助与报警,高空
29885,求助与报警,电梯
29886,求助与报警,故障
29887,求助与报警,停电
29889,求助与报警,短路
29890,求助与报警,漏电
29892,求助与报警,暖气
29893,求助与报警,燃气
29894,求助与报警,泄露
29899,求助与报警,志愿者
29900,求助与报警,红十字会
29904,求助与报警,直升机
29905,求助与报警,救生衣
29906,求助与报警,救生圈
29907,求助与报警,救生艇
29908,求助与报警,绳索
29909,求助与报警,梯子
29910,求助与报警,云梯
29912,求助与报警,切割
29914,求助与报警,千斤顶
29915,求助与报警,照明
29916,求助与报警,手电筒
29917,求助与报警,电池
29919,求助与报警,对讲机
29920,求助与报警,扩音器
29921,求助与报警,哨子
29922,求助与报警,喇叭
29923,求助与报警,信号
29924,求助与报警,旗子
29926,求助与报警,闪光灯
29927,求助与报警,定位
29928,求助与报警,导航
29929,求助与报警,地图
29930,求助与报警,坐标
29931,求助与报警,地址
29932,求助与报警,门牌
29933,求助与报警,小区
29934,求助与报警,街道
29935,求助与报警,路口
29936,求助与报警,标志
29937,求助与报警,路标
29938,求助与报警,方向
29939,求助与报警,附近
29940,求助与报警,周围
29941,求助与报警,区域
29944,求助与报警,避难所
29945,求助与报警,应急
29946,求助与报警,预案
29947,求助与报警,演练
29948,求助与报警,培训
29949,求助与报警,演习
29951,求助与报警,出口
29952,求助与报警,通道
29953,求助与报警,楼梯
29959,求助与报警,检查
29960,求助与报警,排查
29962,求助与报警,整改
29963,求助与报警,预防
29965,求助与报警,监控
29967,求助与报警,防盗
29968,求助与报警,防暴
29970,求助与报警,反恐
29971,求助与报警,恐怖
29972,求助与报警,袭击
29973,求助与报警,劫持
29974,求助与报警,绑架
29975,求助与报警,勒索
29976,求助与报警,抢劫
29977,求助与报警,偷窃
29978,求助与报警,盗窃
29979,求助与报警,诈骗
29980,求助与报警,拐卖
29982,求助与报警,虐待
29983,求助与报警,骚扰
29984,求助与报警,跟踪
29985,求助与报警,威胁
29986,求助与报警,恐吓
29987,求助与报警,暴力
29988,求助与报警,斗殴
29989,求助与报警,打架
29990,求助与报警,伤人
29992,求助与报警,自杀
29993,求助与报警,自残
29994,求助与报警,心理
29995,求助与报警,抑郁
29996,求助与报警,焦虑
29997,求助与报警,恐慌
29998,求助与报警,危机
29999,求助与报警,干预
30000,求助与报警,疏导
30001,求助与报警,咨询
30002,求助与报警,热线
30003,求助与报警,帮助
30004,求助与报警,协助
30005,求助与报警,支持
30006,求助与报警,庇护
30007,求助与报警,保护
30008,求助与报警,维权
30009,求助与报警,投诉
30010,求助与报警,举报
30011,求助与报警,揭发
30012,求助与报警,报案
30013,求助与报警,立案
30014,求助与报警,调查
30015,求助与报警,取证
30016,求助与报警,证据
30017,求助与报警,线索
30018,求助与报警,嫌疑
30019,求助与报警,抓获
30020,求助与报警,逮捕
30021,求助与报警,拘留
30022,求助与报警,审讯
30023,求助与报警,法院
30024,求助与报警,法律
30025,求助与报警,律师
30026,求助与报警,诉讼
30027,求助与报警,调解
30028,求助与报警,和解
30029,求助与报警,赔偿
30030,求助与报警,损失
30031,求助与报警,伤害
30032,求助与报警,死亡
30033,求助与报警,遗体
30034,求助与报警,家属
30035,求助与报警,通知
30036,求助与报警,联系
30037,求助与报警,电话
30038,求助与报警,手机
30039,求助与报警,短信
30042,求助与报警,平台
30043,求助与报警,系统
30044,求助与报警,网络
30046,求助与报警,电量
30047,求助与报警,关机
30049,求助与报警,震动
30051,求助与报警,接听
30052,求助与报警,拨打
30053,求助与报警,挂断
30054,求助与报警,留言
30060,求助与报警,社区
30061,求助与报警,物业
30062,求助与报警,保安
30063,求助与报警,门卫
30064,求助与报警,邻居
30065,求助与报警,路人
30067,求助与报警,证人
30068,求助与报警,现场
30070,求助与报警,时间
30071,求助与报警,地点
30072,求助与报警,原因
30073,求助与报警,经过
30074,求助与报警,结果
30075,求助与报警,描述
30076,求助与报警,特征
30077,求助与报警,车牌
30078,求助与报警,车型
30079,求助与报警,颜色
30080,求助与报警,身高
30081,求助与报警,衣着
30082,求助与报警,口音
30083,求助与报警,性别
30084,求助与报警,年龄
30085,求助与报警,人数
30086,求助与报警,状态
30087,求助与报警,受伤
30088,求助与报警,流血
30089,求助与报警,清醒
30091,求助与报警,呼吸
30092,求助与报警,脉搏
30093,求助与报警,心跳
30094,求助与报警,意识
30095,求助与报警,反应
30096,求助与报警,等待
30097,求助与报警,坚持
30098,求助与报警,自救
30112,求助与报警,挥手
30113,求助与报警,呼喊
30114,求助与报警,敲击
30117,求助与报警,灯光
30118,求助与报警,反光
30119,求助与报警,白色
30120,求助与报警,红色
30121,求助与报警,黄色
30122,求助与报警,蓝色
30123,求助与报警,绿色
30124,求助与报警,橙色
30125,求助与报警,警示
30126,求助与报警,警告
30127,求助与报警,注意
30128,求助与报警,小心
30129,求助与报警,当心
30130,求助与报警,危险品
30131,求助与报警,易燃
30132,求助与报警,易爆
30134,求助与报警,腐蚀
30135,求助与报警,放射性
30136,求助与报警,高压
30137,求助与报警,高温
30138,求助与报警,低温
30139,求助与报警,噪音
30140,求助与报警,振动
30141,求助与报警,粉尘
30143,求助与报警,蒸汽
30144,求助与报警,液体
30145,求助与报警,气体
30146,求助与报警,固体
30147,求助与报警,碎片
30148,求助与报警,杂物
30149,求助与报警,障碍
30150,求助与报警,堵塞
30151,求助与报警,拥挤
30153,求助与报警,推搡
30154,求助与报警,混乱
30156,求助与报警,尖叫
30158,求助与报警,吵闹
30159,求助与报警,安静
30160,求助与报警,秩序
30161,求助与报警,纪律
30162,求助与报警,责任
30163,求助与报警,义务
30164,求助与报警,权利
30165,求助与报警,保险
30166,求助与报警,理赔
30168,求助与报警,捐款
30169,求助与报警,募捐
30170,求助与报警,物资
30171,求助与报警,食品
30173,求助与报警,衣物
30174,求助与报警,帐篷
30175,求助与报警,毛毯
30176,求助与报警,睡袋
30178,求助与报警,医疗
30179,求助与报警,卫生
30180,求助与报警,防疫
30182,求助与报警,清洁
30183,求助与报警,垃圾
30184,求助与报警,厕所
30185,求助与报警,洗澡
30186,求助与报警,休息
30187,求助与报警,睡眠
30188,求助与报警,饮食
30189,求助与报警,营养
30190,求助与报警,保暖
30191,求助与报警,防寒
30192,求助与报警,防暑
30196,求助与报警,野兽
30197,求助与报警,动物
30198,求助与报警,昆虫
30205,求助与报警,观察
30206,求助与报警,监测
30207,求助与报警,报告
30208,求助与报警,上报
30209,求助与报警,通报
30210,求助与报警,公告
30211,求助与报警,信息
30212,求助与报警,数据
30213,求助与报警,记录
30214,求助与报警,档案
30215,求助与报警,统计
30216,求助与报警,分析
30217,求助与报警,评估
30218,求助与报警,总结
30219,求助与报警,反馈
30220,求助与报警,改进
30221,求助与报警,完善
30222,求助与报警,制度
30223,求助与报警,法规
30224,求助与报警,标准
30225,求助与报警,规范
30226,求助与报警,流程
30227,求助与报警,操作
30228,求助与报警,手册
30229,求助与报警,指南
30230,求助与报警,教材
30231,求助与报警,课程
30232,求助与报警,学习
30233,求助与报警,教育
30234,求助与报警,宣传
30235,求助与报警,普及
30236,求助与报警,提醒
30238,求助与报警,标语
30239,求助与报警,海报
30240,求助与报警,传单
30241,求助与报警,广播
30242,求助与报警,电视
30243,求助与报警,新闻
30244,求助与报警,媒体
30246,求助与报警,社交
30249,求助与报警,转发
30250,求助与报警,扩散
30253,求助与报警,招领
30254,求助与报警,认领
30255,求助与报警,核实
30256,求助与报警,确认
30257,求助与报警,鉴定
30258,求助与报警,检验
30259,求助与报警,检测
30260,求助与报警,监视
30261,求助与报警,巡逻
30262,求助与报警,执勤
30263,求助与报警,值班
30264,求助与报警,待命
30265,求助与报警,出动
30266,求助与报警,赶赴
30267,求助与报警,到达
30268,求助与报警,处置
30269,求助与报警,处理
30270,求助与报警,善后
30271,求助与报警,恢复
30272,求助与报警,重建
30273,求助与报警,补偿
30274,求助与报警,抚恤
30275,求助与报警,关怀
30276,求助与报警,慰问
30278,求助与报警,创伤
30280,求助与报警,康复
30281,求助与报警,回归
30282,求助与报警,正常
30283,求助与报警,生活
30284,求助与报警,工作
30286,求助与报警,家庭
30287,求助与报警,社会
30288,求助与报警,国家
30289,求助与报警,政府
30290,求助与报警,部门
30291,求助与报警,机构
30292,求助与报警,组织
30293,求助与报警,团体
30294,求助与报警,个人
30295,求助与报警,公民
30299,求助与报警,道德
30300,求助与报警,良心
30301,求助与报警,正义
30302,求助与报警,公平
30303,求助与报警,法理
30304,求助与报警,人情
30305,求助与报警,互助
30306,求助与报警,团结
30307,求助与报警,力量
30308,求助与报警,希望
30309,求助与报警,信心
30310,求助与报警,勇气
30311,求助与报警,坚强
30312,求助与报警,忍耐
30314,求助与报警,胜利
30315,求助与报警,成功
30316,求助与报警,脱险
30317,课堂与考试,课堂
30318,课堂与考试,教室
30319,课堂与考试,黑板
30320,课堂与考试,粉笔
30321,课堂与考试,讲台
30322,课堂与考试,课桌
30323,课堂与考试,椅子
30324,课堂与考试,课本
30325,课堂与考试,教材
30326,课堂与考试,笔记
30327,课堂与考试,笔记本
30328,课堂与考试,作业
30329,课堂与考试,练习
30330,课堂与考试,习题
30331,课堂与考试,试卷
30333,课堂与考试,考试
30334,课堂与考试,测验
30336,课堂与考试,期中
30337,课堂与考试,期末
30341,课堂与考试,高考
30342,课堂与考试,中考
30343,课堂与考试,统考
30344,课堂与考试,补考
30346,课堂与考试,成绩
30347,课堂与考试,分数
30348,课堂与考试,满分
30349,课堂与考试,及格
30351,课堂与考试,排名
30352,课堂与考试,名次
30353,课堂与考试,优秀
30354,课堂与考试,良好
30355,课堂与考试,中等
30356,课堂与考试,差
30357,课堂与考试,评卷
30358,课堂与考试,阅卷
30359,课堂与考试,批改
30366,课堂与考试,答题
30367,课堂与考试,选择题
30375,课堂与考试,听力
30376,课堂与考试,口语
30377,课堂与考试,笔试
30378,课堂与考试,口试
30379,课堂与考试,开卷
30380,课堂与考试,闭卷
30384,课堂与考试,考场
30386,课堂与考试,准考证
30387,课堂与考试,监考
30388,课堂与考试,作弊
30389,课堂与考试,抄袭
30390,课堂与考试,交卷
30395,课堂与考试,复习
30396,课堂与考试,预习
30397,课堂与考试,上课
30398,课堂与考试,下课
30399,课堂与考试,起立
30401,课堂与考试,举手
30402,课堂与考试,发言
30403,课堂与考试,提问
30404,课堂与考试,回答
30405,课堂与考试,讲解
30406,课堂与考试,示范
30407,课堂与考试,演示
30408,课堂与考试,板书
30409,课堂与考试,投影
30410,课堂与考试,课件
30411,课堂与考试,幻灯片
30412,课堂与考试,白板
30413,课堂与考试,教具
30414,课堂与考试,实验
30415,课堂与考试,实践
30417,课堂与考试,讨论
30418,课堂与考试,辩论
30420,课堂与考试,游戏
30421,课堂与考试,活动
30422,课堂与考试,签到
30423,课堂与考试,点名
30424,课堂与考试,出勤
30425,课堂与考试,缺勤
30426,课堂与考试,迟到
30427,课堂与考试,早退
30428,课堂与考试,请假
30429,课堂与考试,旷课
30430,课堂与考试,纪律
30432,课堂与考试,安静
30433,课堂与考试,喧哗
30434,课堂与考试,专心
30435,课堂与考试,分心
30439,课堂与考试,重点
30440,课堂与考试,难点
30442,课堂与考试,考点
30443,课堂与考试,大纲
30445,课堂与考试,参考书
30446,课堂与考试,字典
30447,课堂与考试,词典
30448,课堂与考试,题库
30453,课堂与考试,讲义
30454,课堂与考试,提纲
30455,课堂与考试,摘要
30456,课堂与考试,总结
30457,课堂与考试,归纳
30458,课堂与考试,分析
30459,课堂与考试,理解
30460,课堂与考试,记忆
30461,课堂与考试,背诵
30462,课堂与考试,默写
30463,课堂与考试,听写
30464,课堂与考试,朗读
30465,课堂与考试,阅读
30466,课堂与考试,写作
30467,课堂与考试,计算
30468,课堂与考试,推理
30469,课堂与考试,证明
30470,课堂与考试,解题
30471,课堂与考试,步骤
30472,课堂与考试,过程
30473,课堂与考试,结果
30474,课堂与考试,答案
30475,课堂与考试,错误
