id,topic,hanzi,frequency_rank
6699,动物,狮,2293
6700,动物,鹅,2385
6701,动物,蟹,2406
6702,动物,虾,2426
6703,动物,鹤,2457
6704,动物,螺,2539
6705,动物,豹,2598
6706,动物,驴,2610
6707,动物,鸽,2735
6708,动物,蛙,2770
6709,动物,猿,3126
6710,动物,鲸,3175
6711,动物,鳄,3182
6712,动物,蝉,3183
6713,动物,骡,3341
6714,动物,蚌,3348
6715,动物,豺,3496
6716,动物,貂,4432
6717,动物,麝,4769
6718,动物,鸢,4961
6719,动物,獾,5150
6720,动物,鹳,5512
6721,动物,老鼠,5709
6722,动物,老虎,6052
6723,动物,熊猫,6140
6724,动物,天鹅,7298
6725,动物,狮子,7386
6726,动物,蝴蝶,7688
6727,动物,昆虫,9235
6728,动物,骆驼,10002
6729,动物,猴子,11237
6730,动物,山羊,11427
6731,动物,蚂蚁,11487
6732,动物,狐狸,11527
6733,动物,孔雀,11582
6734,动物,苍蝇,12924
6735,动物,奶牛,13559
6736,动物,海参,13669
6737,动物,珊瑚,13953
6738,动物,蜘蛛,14026
6739,动物,羚羊,14193
6740,动物,蚊子,14291
6741,动物,燕子,14381
6742,动物,麻雀,15119
6743,动物,蜜蜂,15843
6744,动物,王八,15928
6745,动物,乌鸦,16872
6746,动物,黄牛,16955
6747,动物,猩猩,17033
6748,动物,鲨鱼,17130
6749,动物,杜鹃,17349
6750,动物,绵羊,17413
6751,动物,鸳鸯,18083
6752,动物,大雁,18498
6753,动物,海豚,20697
6754,动物,海绵,21404
6755,动物,老鹰,21717
6756,动物,刺猬,22226
6757,动物,鹦鹉,22279
6758,动物,蝗虫,22398
6759,动物,蝙蝠,22537
6760,动物,猕猴,22679
6761,动物,甲鱼,22747
6762,动物,乌龟,23392
6763,动物,对虾,23735
6764,动物,鸵鸟,24360
6765,动物,海鸥,25384
6766,动物,猫头鹰,25484
6767,动物,野猪,25998
6768,动物,犀牛,26037
6769,动物,蜗牛,26406
6770,动物,麋鹿,26409
6771,动物,海马,26879
6772,动物,蝎子,27030
6773,动物,海豹,27117
6774,动物,海狮,27299
6775,动物,蜻蜓,27486
6776,动物,牡蛎,27898
6777,动物,水牛,28048
6778,动物,松鼠,28122
6779,动物,豹子,28796
6780,动物,黄鱼,30055
6781,动物,企鹅,30353
6782,动物,黑猩猩,30441
6783,动物,甲虫,30716
6784,动物,野兔,30863
6785,动物,喜鹊,31161
6786,动物,袋鼠,31229
6787,动物,驯鹿,31483
6788,动物,带鱼,31619
6789,动物,龙虾,32171
6790,动物,金丝猴,32441
6791,动物,黑熊,33307
6792,动物,海龟,33447
6793,动物,百灵,34173
6794,动物,海牛,34258
6795,动物,画眉,34571
6796,动物,火鸡,35367
6797,动物,斑马,35596
6798,动物,雪豹,38987
6799,动物,长颈鹿,39040
6800,动物,白鳍豚,39471
6801,动物,蟒蛇,40563
6802,动物,眼镜蛇,40655
6803,动物,扬子鳄,40673
6804,动物,草鱼,40766
6805,动物,墨鱼,40880
6806,动物,水母,40991
6807,动物,大猩猩,41063
6808,动物,斑鸠,41276
6809,动物,飞鱼,41477
6810,动物,河马,41746
6811,动物,田鼠,42482
6812,动物,扇贝,42766
6813,动物,蟾蜍,42954
6814,动物,章鱼,43045
6815,动物,青鱼,43195
6816,动物,金枪鱼,43356
6817,动物,海星,43400
6818,动物,穿山甲,43464
6819,动物,螳螂,43498
6820,动物,北极熊,43558
6821,动物,啄木鸟,43885
6822,动物,乌贼,45351
6823,动物,秃鹫,45636
6824,动物,蛤蜊,46267
6825,动物,长臂猿,46553
6826,动物,水獭,46686
6827,动物,玳瑁,47177
6828,动物,壁虎,47520
6829,动物,河豚,47956
6830,动物,狍子,49048
6831,动物,鼹鼠,49731
6832,动物,海象,49814
6833,动物,江豚,49996
6834,动物,海狸,50447
6835,动物,金丝雀,51598
6836,动物,响尾蛇,52556
6837,动物,小熊猫,52639
6838,动物,家兔,53085
6839,动物,水蛇,53307
6840,动物,翠鸟,53754
6841,动物,竹叶青,54377
6842,动物,变色龙,54876
6843,动物,石斑鱼,55071
6844,动物,棕熊,55886
6845,动物,獐子,57493
6846,动物,海胆,57749
6847,动物,岩羊,58653
6848,动物,羚牛,59075
6849,动物,蚂蟥,60170
6850,动物,家鼠,60968
6851,动物,旱獭,61242
6852,动物,土拨鼠,62079
6853,动物,信天翁,62766
6854,动物,豪猪,62910
6855,动物,鬣狗,63325
6856,动物,雉鸡,63616
6857,动物,鸭嘴兽,63748
6858,动物,蓝鲸,63847
6859,动物,梭子蟹,66667
6860,动物,海獭,67993
6861,动物,豚鼠,68344
6862,动物,海葵,71133
6863,动物,海蛇,71503
6864,动物,河狸,71965
6865,动物,食蚁兽,72492
6866,工作职业,记者,6
6867,工作职业,工作,8
6868,工作职业,企业,18
6869,工作职业,公司,23
6870,工作职业,部门,68
6871,工作职业,项目,160
6872,工作职业,单位,192
6873,工作职业,专家,200
6874,工作职业,农民,232
6875,工作职业,质量,306
6876,工作职业,任务,325
6877,工作职业,机关,385
6878,工作职业,行业,452
6879,工作职业,销售,472
6880,工作职业,人才,489
6881,工作职业,教授,693
6882,工作职业,经理,699
6883,工作职业,培训,811
6884,工作职业,秘书,841
6885,工作职业,职业,875
6886,工作职业,合同,883
6887,工作职业,作家,914
6888,工作职业,教练,921
6889,工作职业,通知,956
6890,工作职业,办公室,960
6891,工作职业,就业,1021
6892,工作职业,科学家,1027
6893,工作职业,教师,1080
6894,工作职业,主管,1114
6895,工作职业,医生,1137
6896,工作职业,运动员,1152
6897,工作职业,警察,1158
6898,工作职业,工厂,1357
6899,工作职业,董事,1441
6900,工作职业,总经理,1449
6901,工作职业,编辑,1510
6902,工作职业,效率,1621
6903,工作职业,岗位,1696
6904,工作职业,员工,1712
6905,工作职业,国企,1765
6906,工作职业,军人,1803
6907,工作职业,老板,1822
6908,工作职业,演员,1842
6909,工作职业,人事,1909
6910,工作职业,创业,1915
6911,工作职业,议员,2043
6912,工作职业,失业,2061
6913,工作职业,职责,2075
6914,工作职业,律师,2110
6915,工作职业,评估,2127
6916,工作职业,诗人,2156
6917,工作职业,顾问,2175
6918,工作职业,退休,2197
6919,工作职业,会计,2314
6920,工作职业,司机,2341
6921,工作职业,股东,2395
6922,工作职业,福利,2474
6923,工作职业,待遇,2492
6924,工作职业,董事长,2506
6925,工作职业,翻译,2620
6926,工作职业,证书,2752
6927,工作职业,工程师,2788
6928,工作职业,画家,2807
6929,工作职业,考核,2813
6930,工作职业,公告,2915
6931,工作职业,导演,2976
6932,工作职业,辞职,2990
6933,工作职业,奖金,3033
6934,工作职业,同事,3038
6935,工作职业,候选人,3230
6936,工作职业,采购,3271
6937,工作职业,补贴,3348
6938,工作职业,助理,3358
6939,工作职业,事业单位,3367
6940,工作职业,级别,3436
6941,工作职业,法官,3479
6942,工作职业,裁判,3631
6943,工作职业,中介,3671
6944,工作职业,档案,3705
6945,工作职业,车间,3728
6946,工作职业,招聘,3777
6947,工作职业,工地,3857
6948,工作职业,学位,3977
6949,工作职业,公务员,3998
6950,工作职业,研究员,4102
6951,工作职业,下属,4103
6952,工作职业,职位,4285
6953,工作职业,学历,4295
6954,工作职业,主持人,4301
6955,工作职业,牧民,4371
6956,工作职业,保安,4376
6957,工作职业,技工,4635
6958,工作职业,职员,4944
6959,工作职业,护士,5104
6960,工作职业,物流,5229
6961,工作职业,跨国公司,5233
6962,工作职业,邮件,5444
6963,工作职业,备忘录,5696
6964,工作职业,飞行员,5855
6965,工作职业,仲裁,6005
6966,工作职业,执照,6203
6967,工作职业,外企,6399
6968,工作职业,矿工,6723
6969,工作职业,设计师,6919
6970,工作职业,职业道德,6934
6971,工作职业,导师,7070
6972,工作职业,电工,7210
6973,工作职业,歌手,7313
6974,工作职业,渔民,7350
6975,工作职业,会计师,7404
6976,工作职业,驾驶员,7507
6977,工作职业,出差,7535
6978,工作职业,总监,7545
6979,工作职业,服务员,7560
6980,工作职业,船长,7566
6981,工作职业,求职,7785
6982,工作职业,船员,7909
6983,工作职业,加班,8105
6984,工作职业,检察官,8135
6985,工作职业,劳动法,8267
6986,工作职业,导游,8384
6987,工作职业,晋升,8402
6988,工作职业,面试,8507
6989,工作职业,劳动合同,8542
6990,工作职业,进修,8543
6991,工作职业,流程,8664
6992,工作职业,职称,8669
6993,工作职业,创始人,8816
6994,工作职业,上司,8949
6995,工作职业,宇航员,9007
6996,工作职业,休假,9207
6997,工作职业,兼职,9707
6998,工作职业,监事,9951
6999,工作职业,音乐家,10020
7000,工作职业,深造,10130
7001,工作职业,录用,10460
7002,工作职业,编剧,10511
7003,工作职业,企业文化,10836
7004,工作职业,仓储,10947
7005,工作职业,个人所得税,11416
7006,工作职业,文凭,11540
7007,工作职业,人才市场,11759
7008,工作职业,工作量,11868
7009,工作职业,厨师,11914
7010,工作职业,待业,12095
7011,工作职业,兽医,12330
7012,工作职业,简历,12550
7013,工作职业,技术员,12624
7014,工作职业,职场,13024
7015,工作职业,年薪,13031
7016,工作职业,演示,13115
7017,工作职业,水手,13199
7018,工作职业,建筑师,13298
7019,工作职业,表格,13556
7020,工作职业,工伤,13621
7021,工作职业,跳槽,13643
7022,工作职业,公积金,13978
7023,工作职业,营业员,14690
7024,工作职业,助教,15125
7025,工作职业,离职,15224
7026,工作职业,摄影师,15630
7027,工作职业,猎人,15758
7028,工作职业,月薪,15847
7029,工作职业,木工,15852
7030,工作职业,劳动争议,15984
7031,工作职业,职业化,16011
7032,工作职业,讲师,16043
7033,工作职业,解雇,16389
7034,工作职业,请假,16562
7035,工作职业,职业培训,16734
7036,工作职业,临时工,16741
7037,工作职业,学徒,16854
7038,工作职业,实习生,16957
7039,工作职业,绩效,17493
7040,工作职业,夜班,18393
7041,工作职业,佣金,18613
7042,工作职业,园丁,18959
7043,工作职业,裁缝,19840
7044,工作职业,职业病,20889
7045,工作职业,海员,21204
7046,工作职业,劳动保护,21844
7047,工作职业,猎头,22328
7048,工作职业,社保,22361
7049,工作职业,提成,22826
7050,工作职业,加薪,23268
7051,工作职业,工龄,25278
7052,工作职业,工装,25800
7053,工作职业,私企,26022
7054,工作职业,降职,27206
7055,工作职业,列车员,27604
7056,工作职业,团队精神,28335
7057,工作职业,试用期,28510
7058,工作职业,潜水员,28756
7059,工作职业,渔夫,29319
7060,工作职业,保洁,29409
7061,工作职业,文档,29930
7062,工作职业,升职,30303
7063,工作职业,薪资,30507
7064,工作职业,审计师,31734
7065,工作职业,合同工,32918
7066,工作职业,病假,33069
7067,工作职业,全职,33721
7068,工作职业,自由职业,35524
7069,工作职业,转行,35833
7070,工作职业,焊工,36792
7071,工作职业,年假,37623
7072,工作职业,药剂师,41700
7073,工作职业,安全帽,41760
7074,工作职业,校医,42835
7075,工作职业,轮班,42963
7076,工作职业,考勤,43221
7077,工作职业,签到,44968
7078,工作职业,花匠,49454
7079,工作职业,三班倒,50288
7080,工作职业,打卡,52303
7081,工作职业,事假,54584
7082,工作职业,学徒工,54825
7083,工作职业,倒班,56043
7084,工作职业,白班,57291
7085,工作职业,职业装,59628
7086,工作职业,救生员,60074
7087,工作职业,补休,61117
7088,工作职业,调休,74823
7089,工作职业,日薪,75607
7090,文具办公,笔,914
7091,文具办公,纸,960
7092,文具办公,墨,1451
7093,文具办公,备忘录,5696
7094,文具办公,笔记本,8832
7095,文具办公,信封,10230
7096,文具办公,纸张,12581
7097,文具办公,铅笔,12800
7098,文具办公,白纸,13209
7099,文具办公,印章,13946
7100,文具办公,剪刀,14128
7101,文具办公,卡片,14346
7102,文具办公,橡皮,14678
7103,文具办公,黑板,15300
7104,文具办公,毛笔,16246
7105,文具办公,钢笔,16821
7106,文具办公,墨水,18598
7107,文具办公,挂历,19178
7108,文具办公,日历,23356
7109,文具办公,传真机,23657
7110,文具办公,稿纸,23659
7111,文具办公,信纸,25490
7112,文具办公,打印机,25635
7113,文具办公,宣纸,26447
7114,文具办公,复印机,26454
7115,文具办公,粉笔,26967
7116,文具办公,纸板,28022
7117,文具办公,夹子,29097
7118,文具办公,闹钟,30262
7119,文具办公,计算器,31739
7120,文具办公,尺子,32754
7121,文具办公,书签,33906
7122,文具办公,笔尖,34295
7123,文具办公,桌布,34822
7124,文具办公,圆珠笔,35445
7125,文具办公,墨汁,37942
7126,文具办公,扫描仪,38172
7127,文具办公,文件夹,38226
7128,文具办公,牛皮纸,39260
7129,文具办公,色带,40550
7130,文具办公,挂钟,41211
7131,文具办公,胶带,41248
7132,文具办公,胶水,41783
7133,文具办公,砚台,45057
7134,文具办公,台历,47229
7135,文具办公,笔架,47932
7136,文具办公,白板,48663
7137,文具办公,刻刀,50654
7138,文具办公,圆规,51459
7139,文具办公,书皮,51973
7140,文具办公,笔筒,52585
7141,文具办公,蜡纸,52940
7142,文具办公,蜡笔,53111
7143,文具办公,彩纸,53684
7144,文具办公,硬纸板,55059
7145,文具办公,投影仪,55109
7146,文具办公,大头针,59307
7147,文具办公,毛边纸,61533
7148,文具办公,笔帽,62467
7149,文具办公,图钉,63012
7150,文具办公,打印纸,63729
7151,文具办公,复写纸,63954
7152,文具办公,印泥,64059
7153,文具办公,直尺,67305
7154,文具办公,垫板,68329
7155,文具办公,曲别针,79347
7156,文具办公,黑板擦,80356
7157,文具办公,订书机,84353
7158,电子设备,电视,372
7159,电子设备,电脑,1336
7160,电子设备,手机,2891
7161,电子设备,屏幕,5525
7162,电子设备,雷达,6498
7163,电子设备,笔记本,8832
7164,电子设备,摄像机,11672
7165,电子设备,收音机,12648
7166,电子设备,服务器,15420
7167,电子设备,游戏机,15990
7168,电子设备,显示器,16588
7169,电子设备,平板,16774
7170,电子设备,键盘,17546
7171,电子设备,录像机,17686
7172,电子设备,时钟,19600
7173,电子设备,耳机,21979
7174,电子设备,硬盘,23262
7175,电子设备,数码相机,24494
7176,电子设备,打印机,25635
7177,电子设备,黑匣子,25741
7178,电子设备,学习机,26563
7179,电子设备,麦克风,27169
7180,电子设备,闭路电视,30230
7181,电子设备,闹钟,30262
7182,电子设备,音箱,30264
7183,电子设备,对讲机,31127
7184,电子设备,计算器,31739
7185,电子设备,扫描仪,38172
7186,电子设备,电子琴,40845
7187,电子设备,电子管,40851
7188,电子设备,电子表,47509
7189,电子设备,调制解调器,49894
7190,电子设备,秒表,51617
7191,电子设备,光驱,52191
7192,电子设备,投影仪,55109
7193,电子设备,真空管,57848
7194,电子设备,电子秤,58911
7195,电子设备,定时器,63573
7196,电子设备,示波器,65145
7197,电子设备,电子词典,70232
7198,电子设备,万用表,75421
7199,情绪感受,惊,878
7200,情绪感受,怀,885
7201,情绪感受,恐,1070
7202,情绪感受,恋,1249
7203,情绪感受,悲,1317
7204,情绪感受,痛苦,1455
7205,情绪感受,惜,1515
7206,情绪感受,愤,1742
7207,情绪感受,怨,1752
7208,情绪感受,郁,1802
7209,情绪感受,悔,1865
7210,情绪感受,恼,1987
7211,情绪感受,缅,2412
7212,情绪感受,躁,2494
7213,情绪感受,悼,2561
7214,情绪感受,妒,2720
7215,情绪感受,平和,2723
7216,情绪感受,憋,2825
7217,情绪感受,眷,2928
7218,情绪感受,憎,2951
7219,情绪感受,骄傲,3724
7220,情绪感受,孤独,4631
7221,情绪感受,寂寞,4720
7222,情绪感受,折磨,5131
7223,情绪感受,羡慕,6320
7224,情绪感受,欣慰,6485
7225,情绪感受,安宁,6804
7226,情绪感受,糟糕,7232
7227,情绪感受,焦虑,8043
7228,情绪感受,麻木,10134
7229,情绪感受,怜悯,11421
7230,情绪感受,激昂,12547
7231,情绪感受,惧怕,13584
7232,情绪感受,忧愁,13681
7233,情绪感受,羞愧,14010
7234,情绪感受,爽快,14652
7235,情绪感受,哀乐,16800
7236,情绪感受,散乱,23275
7237,情绪感受,烦闷,24038
7238,情绪感受,酣畅,29650
7239,情绪感受,达观,33469
7240,情绪感受,委曲,34101
7241,情绪感受,欢悦,39576
7242,情绪感受,迷醉,40776
7243,性格外貌,精神,135
7244,性格外貌,积极,140
7245,性格外貌,努力,178
7246,性格外貌,负责,198
7247,性格外貌,实际,211
7248,性格外貌,开放,242
7249,性格外貌,健康,475
7250,性格外貌,认真,498
7251,性格外貌,现实,707
7252,性格外貌,独立,747
7253,性格外貌,普通,877
7254,性格外貌,复杂,997
7255,性格外貌,热情,1051
7256,性格外貌,深刻,1129
7257,性格外貌,主动,1134
7258,性格外貌,理想,1214
7259,性格外貌,热烈,1420
7260,性格外貌,自主,1542
7261,性格外貌,成熟,1606
7262,性格外貌,美丽,1671
7263,性格外貌,严肃,1702
7264,性格外貌,亲切,1789
7265,性格外貌,漂亮,1970
7266,性格外貌,阳光,1991
7267,性格外貌,聪明,2269
7268,性格外貌,理性,2340
7269,性格外貌,严厉,2349
7270,性格外貌,大胆,2377
7271,性格外貌,灵活,2575
7272,性格外貌,可靠,2637
7273,性格外貌,乐观,2719
7274,性格外貌,平和,2723
7275,性格外貌,向上,2810
7276,性格外貌,浪费,2911
7277,性格外貌,温暖,3068
7278,性格外貌,自信,3081
7279,性格外貌,内涵,3168
7280,性格外貌,依赖,3185
7281,性格外貌,大气,3210
7282,性格外貌,单纯,3269
7283,性格外貌,真诚,3284
7284,性格外貌,顽强,3544
7285,性格外貌,崇高,3556
7286,性格外貌,缓慢,3666
7287,性格外貌,勇敢,3685
7288,性格外貌,坚强,3687
7289,性格外貌,恐惧,3700
7290,性格外貌,骄傲,3724
7291,性格外貌,上进,3725
7292,性格外貌,谨慎,3746
7293,性格外貌,冷静,3861
7294,性格外貌,激情,3895
7295,性格外貌,高大,3966
7296,性格外貌,进取,3991
7297,性格外貌,犹豫,4058
7298,性格外貌,务实,4205
7299,性格外貌,保守,4224
7300,性格外貌,无私,4317
7301,性格外貌,高尚,4380
7302,性格外貌,消极,4486
7303,性格外貌,耐心,4562
7304,性格外貌,幽默,4573
7305,性格外貌,幻想,4680
7306,性格外貌,安静,4702
7307,性格外貌,浪漫,4713
7308,性格外貌,大方,4714
7309,性格外貌,活泼,4911
7310,性格外貌,被动,4929
7311,性格外貌,欺骗,4934
7312,性格外貌,善良,4979
7313,性格外貌,冒险,5150
7314,性格外貌,温柔,5167
7315,性格外貌,糊涂,5186
7316,性格外貌,果断,5262
7317,性格外貌,虚假,5402
7318,性格外貌,忠诚,5412
7319,性格外貌,温和,5414
7320,性格外貌,天真,5454
7321,性格外貌,反抗,5546
7322,性格外貌,平凡,5648
7323,性格外貌,苍白,5734
7324,性格外貌,外向,5803
7325,性格外貌,理智,5936
7326,性格外貌,慷慨,6011
7327,性格外貌,脆弱,6116
7328,性格外貌,逃避,6219
7329,性格外貌,诚实,6364
7330,性格外貌,勤劳,6368
7331,性格外貌,冲动,6415
7332,性格外貌,勤奋,6482
7333,性格外貌,刻苦,6535
7334,性格外貌,自负,6613
7335,性格外貌,难看,6618
7336,性格外貌,从容,6642
7337,性格外貌,自尊,6659
7338,性格外貌,潇洒,6704
7339,性格外貌,激进,6759
7340,性格外貌,清新,6796
7341,性格外貌,可疑,6808
7342,性格外貌,正经,6838
7343,性格外貌,纯洁,6917
7344,性格外貌,礼貌,6964
7345,性格外貌,敏锐,7072
7346,性格外貌,高雅,7089
7347,性格外貌,严谨,7339
7348,性格外貌,克制,7407
7349,性格外貌,精明,7552
7350,性格外貌,愚蠢,7606
7351,性格外貌,宽容,7639
7352,性格外貌,深沉,7708
7353,性格外貌,周到,7731
7354,性格外貌,细心,7736
7355,性格外貌,隐瞒,7755
7356,性格外貌,坦率,7940
7357,性格外貌,敬业,7959
7358,性格外貌,野蛮,7997
7359,性格外貌,朴实,8012
7360,性格外貌,忧郁,8219
7361,性格外貌,迟疑,8241
7362,性格外貌,软弱,8380
7363,性格外貌,悲观,8572
7364,性格外貌,沉着,8614
7365,性格外貌,稳健,8633
7366,性格外貌,稳妥,8642
7367,性格外貌,柔软,8709
7368,性格外貌,惊慌,8792
7369,性格外貌,细腻,8854
7370,性格外貌,担当,8907
7371,性格外貌,冷淡,8933
7372,性格外貌,正直,8998
7373,性格外貌,内向,9002
7374,性格外貌,谦虚,9093
7375,性格外貌,耀眼,9284
7376,性格外貌,秀丽,9291
7377,性格外貌,堕落,9303
7378,性格外貌,冷漠,9328
7379,性格外貌,虚弱,9411
7380,性格外貌,自私,9435
7381,性格外貌,幼稚,9500
7382,性格外貌,肥胖,9514
7383,性格外貌,残忍,9516
7384,性格外貌,整洁,9598
7385,性格外貌,坦诚,9646
7386,性格外貌,感性,9788
7387,性格外貌,粗暴,9794
7388,性格外貌,冰冷,9811
7389,性格外貌,优雅,9823
7390,性格外貌,开朗,9850
7391,性格外貌,背叛,10106
7392,性格外貌,麻木,10134
7393,性格外貌,愚昧,10160
7394,性格外貌,计较,10215
7395,性格外貌,敏捷,10242
7396,性格外貌,固执,10281
7397,性格外貌,无畏,10601
7398,性格外貌,风趣,10808
7399,性格外貌,坚韧,10868
7400,性格外貌,镇定,11082
7401,性格外貌,自大,11116
7402,性格外貌,冷酷,11341
7403,性格外貌,英俊,11346
7404,性格外貌,虚伪,11485
7405,性格外貌,傲慢,11566
7406,性格外貌,强壮,11600
7407,性格外貌,畸形,11631
7408,性格外貌,包容,11696
7409,性格外貌,狡猾,11779
7410,性格外貌,贪婪,11801
7411,性格外貌,和蔼,11839
7412,性格外貌,机智,11872
7413,性格外貌,松懈,11945
7414,性格外貌,疏忽,12103
7415,性格外貌,听话,12163
7416,性格外貌,和善,12190
7417,性格外貌,丰满,12275
7418,性格外貌,斯文,12348
7419,性格外貌,体贴,12426
7420,性格外貌,狭隘,12627
7421,性格外貌,平庸,12667
7422,性格外貌,沉闷,12712
7423,性格外貌,出众,12756
7424,性格外貌,阴沉,12771
7425,性格外貌,卑鄙,12793
7426,性格外貌,懂事,12878
7427,性格外貌,抑郁,12952
7428,性格外貌,急躁,13061
7429,性格外貌,苛刻,13121
7430,性格外貌,含蓄,13438
7431,性格外貌,僵硬,13441
7432,性格外貌,顺从,13606
7433,性格外貌,乏味,13843
7434,性格外貌,胆小,13883
7435,性格外貌,矮小,14108
7436,性格外貌,敷衍,14156
7437,性格外貌,马虎,14211
7438,性格外貌,丑陋,14247
7439,性格外貌,慌张,14286
7440,性格外貌,慌乱,14301
7441,性格外貌,凶狠,14518
7442,性格外貌,自卑,14569
7443,性格外貌,迟缓,14589
7444,性格外貌,虚荣,14720
7445,性格外貌,张扬,14947
7446,性格外貌,倔强,15013
7447,性格外貌,健壮,15655
7448,性格外貌,迟钝,15704
7449,性格外貌,魄力,15830
7450,性格外貌,端庄,15872
7451,性格外貌,慈祥,15943
7452,性格外貌,奔放,15955
7453,性格外貌,病态,16130
7454,性格外貌,节俭,16158
7455,性格外貌,守信,16195
7456,性格外貌,笨拙,16419
7457,性格外貌,仁慈,16519
7458,性格外貌,友善,16614
7459,性格外貌,超群,16966
7460,性格外貌,机灵,17002
7461,性格外貌,轻盈,17004
7462,性格外貌,灵巧,17134
7463,性格外貌,低劣,17234
7464,性格外貌,恶毒,17296
7465,性格外貌,文雅,17371
7466,性格外貌,任性,17403
7467,性格外貌,委婉,17455
7468,性格外貌,推卸,17473
7469,性格外貌,豪迈,17495
7470,性格外貌,瘦弱,17522
7471,性格外貌,粗犷,17670
7472,性格外貌,凶恶,17678
7473,性格外貌,决断,17738
7474,性格外貌,浮夸,17824
7475,性格外貌,放纵,17985
7476,性格外貌,轻率,18039
7477,性格外貌,粗鲁,18048
7478,性格外貌,低调,18108
7479,性格外貌,挺拔,18188
7480,性格外貌,吵闹,18203
7481,性格外貌,清秀,18287
7482,性格外貌,宽厚,18308
7483,性格外貌,浮躁,18318
7484,性格外貌,瘦小,18338
7485,性格外貌,红润,18350
7486,性格外貌,小气,18440
7487,性格外貌,黝黑,18455
7488,性格外貌,淡漠,18492
7489,性格外貌,浅薄,18495
7490,性格外貌,消沉,18536
7491,性格外貌,直率,18580
7492,性格外貌,洒脱,18590
7493,性格外貌,退却,18670
7494,性格外貌,肤浅,18728
7495,性格外貌,大度,18769
7496,性格外貌,爽朗,19044
7497,性格外貌,睿智,19195
7498,性格外貌,稳重,19247
7499,性格外貌,变通,19259
7500,性格外貌,老练,19346
7501,性格外貌,瘦削,19371
7502,性格外貌,拘谨,19540
7503,性格外貌,谦逊,19550
7504,性格外貌,叛逆,19628
7505,性格外貌,暴躁,19634
7506,性格外貌,草率,19966
7507,性格外貌,推诿,19973
7508,性格外貌,沉稳,20004
7509,性格外貌,魁梧,20148
7510,性格外貌,坚毅,20176
7511,性格外貌,阴郁,20279
7512,性格外貌,粗俗,20287
7513,性格外貌,呆滞,20322
7514,性格外貌,坦荡,20442
7515,性格外貌,造作,20454
7516,性格外貌,苗条,20481
7517,性格外貌,吝啬,20602
7518,性格外貌,懈怠,20626
7519,性格外貌,世故,20975
7520,性格外貌,雄辩,21017
7521,性格外貌,伶俐,21124
7522,性格外貌,豁达,21154
7523,性格外貌,刻薄,21203
7524,性格外貌,随和,21311
7525,性格外貌,失信,21321
7526,性格外貌,刚强,21460
7527,性格外貌,笨重,21565
7528,性格外貌,懒惰,21592
7529,性格外貌,短小,21851
7530,性格外貌,修长,21886
7531,性格外貌,寡言,21911
7532,性格外貌,老成,21981
7533,性格外貌,呆板,22115
7534,性格外貌,憨厚,22158
7535,性格外貌,柔弱,22190
7536,性格外貌,刚毅,22243
7537,性格外貌,畏缩,22251
7538,性格外貌,豪爽,22375
7539,性格外貌,颓废,22396
7540,性格外貌,文静,22491
7541,性格外貌,阴险,22872
7542,性格外貌,温顺,23177
7543,性格外貌,粗心,23199
7544,性格外貌,懦弱,23328
7545,性格外貌,矫健,23425
7546,性格外貌,阴霾,23529
7547,性格外貌,冒失,24008
7548,性格外貌,油腻,24275
7549,性格外貌,白皙,25087
7550,性格外貌,匀称,25380
7551,性格外貌,刻板,25486
7552,性格外貌,轻浮,25579
7553,性格外貌,俊美,25992
7554,性格外貌,泼辣,26242
7555,性格外貌,谦和,26604
7556,性格外貌,怯懦,27149
7557,性格外貌,孤僻,28528
7558,性格外貌,淡雅,28887
7559,性格外貌,健谈,30701
7560,性格外貌,盲从,31038
7561,性格外貌,合群,31623
7562,性格外貌,直爽,32125
7563,性格外貌,低俗,32211
7564,性格外貌,圆滑,32568
7565,性格外貌,乖巧,33241
7566,性格外貌,佝偻,33285
7567,性格外貌,浮华,33470
7568,性格外貌,死板,33986
7569,性格外貌,奸诈,34390
7570,性格外貌,莽撞,34804
7571,性格外貌,古板,36702
7572,性格外貌,愚笨,37230
7573,性格外貌,刚烈,37740
7574,性格外貌,轻佻,38149
7575,性格外貌,贤惠,39285
7576,性格外貌,优柔,39697
7577,性格外貌,猥琐,39889
7578,性格外貌,木讷,40726
7579,性格外貌,枯瘦,41869
7580,性格外貌,暴烈,42497
7581,性格外貌,羸弱,43915
7582,性格外貌,帅气,44817
7583,性格外貌,内敛,46731
7584,性格外貌,愚钝,47620
7585,性格外貌,仁厚,50142
7586,性格外貌,圆熟,51083
7587,性格外貌,生涩,51325
7588,性格外貌,顽劣,53253
7589,性格外貌,青涩,61833
7590,性格外貌,刁蛮,66457
7591,性格外貌,自贬,66516
7592,性格外貌,毛躁,68775
7593,日常动词,到,24
7594,日常动词,下,46
7595,日常动词,看,54
7596,日常动词,进,80
7597,日常动词,等,88
7598,日常动词,种,116
7599,日常动词,做,126
7600,日常动词,问,131
7601,日常动词,回,146
7602,日常动词,展,155
7603,日常动词,让,166
7604,日常动词,走,178
7605,日常动词,记,203
7606,日常动词,系,204
7607,日常动词,提,210
7608,日常动词,干,226
7609,日常动词,放,235
7610,日常动词,交,289
7611,日常动词,带,294
7612,日常动词,办,295
7613,日常动词,望,348
7614,日常动词,调,352
7615,日常动词,跟,355
7616,日常动词,流,365
7617,日常动词,传,380
7618,日常动词,笑,393
7619,日常动词,选,395
7620,日常动词,查,403
7621,日常动词,切,409
